,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,5849578,https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns
2,Shotgun,"George Ezra",3731610,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
3,"Don’t Matter To Me",Drake,3329140,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB
4,"Solo (feat. Demi Lovato)","Clean Bandit",2837788,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
5,"Jackie Chan",Tiësto,2829717,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
6,Rise,"Jonas Blue",2748394,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
7,"One Kiss (with Dua Lipa)","Calvin Harris",2675476,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
8,"Nice For What",Drake,2558190,https://open.spotify.com/track/0HVv5bEOiI9a0QfgcASXpX
9,"God is a woman","Ariana Grande",2530694,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
10,Youngblood,"5 Seconds of Summer",2500210,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
11,"If You're Over Me","Years & Years",2460328,https://open.spotify.com/track/1oc3jna2ablnfIKLYbKujl
12,"Better Now","Post Malone",2451331,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
13,"I Like It","Cardi B",2302950,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
14,"Lucid Dreams","Juice WRLD",2248089,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
15,"Girls Like You (feat. Cardi B)","Maroon 5",2201930,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
16,2002,Anne-Marie,2180938,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
17,Nonstop,Drake,2059826,https://open.spotify.com/track/2Vx8E3K5icPZR7OCklWBXX
18,"Taste (feat. Offset)",Tyga,1964238,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
19,SAD!,XXXTENTACION,1962475,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
20,"I'll Be There","Jess Glynne",1635746,https://open.spotify.com/track/083Qf6hn6sFL6xiOHlZUyn
21,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",1624871,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
22,"God's Plan",Drake,1610266,https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9
23,"Ocean (feat. Khalid)","Martin Garrix",1600572,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
24,"no tears left to cry","Ariana Grande",1564587,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
25,"Butterflies (feat. Not3s)","AJ Tracey",1521583,https://open.spotify.com/track/6DMXPshekQJR7uOMj0103y
26,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",1514628,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
27,German,EO,1451710,https://open.spotify.com/track/7cwLbWHs42c8JmrW9BJZos
28,"Answerphone (feat. Yxng Bane)","Banx & Ranx",1413220,https://open.spotify.com/track/1HagMz5nWk1HmevNCBOxF3
29,"First Time",M-22,1410233,https://open.spotify.com/track/25Mf35cnnFalpVNFp0g3hW
30,"Oh My",Dappy,1371548,https://open.spotify.com/track/5lTBFpNkKWu8nRy3qzEw2h
31,"Leave a Light On","Tom Walker",1355460,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
32,"Summertime Magic","Childish Gambino",1338405,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF
33,"Bed (feat. Ariana Grande)","Nicki Minaj",1337759,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
34,"Ring Ring (feat. Mabel & Rich The Kid)","Jax Jones",1328281,https://open.spotify.com/track/3pSfoP1xZllxEuZ6Oh6ebn
35,Moonlight,XXXTENTACION,1269027,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
36,Paradise,"George Ezra",1268058,https://open.spotify.com/track/38zwkK6TtTjIW9tpYBfZ3D
37,"Only You (with Little Mix)","Cheat Codes",1209688,https://open.spotify.com/track/54l9GJGQ1UCFKe2tzt1Vxt
38,"I'm Upset",Drake,1188770,https://open.spotify.com/track/1iSZPndzmY6NvL1jAtIvY1
39,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1186154,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
40,Nevermind,"Dennis Lloyd",1157051,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
41,Flames,"David Guetta",1147968,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
42,"Bad Vibe",M.O,1124168,https://open.spotify.com/track/70eehEqNug7oAhozjhG21t
43,Body,"Loud Luxury",1109629,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
44,"Fine Girl",ZieZie,1100240,https://open.spotify.com/track/2H9zpvV33I48HE5jnNvWVB
45,Lullaby,Sigala,1055136,https://open.spotify.com/track/5xzCzOAOfRi4DOttSzvznR
46,"Mob Ties",Drake,1053282,https://open.spotify.com/track/7txPE73wHbuXYkM1h8zNrG
47,Familiar,"Liam Payne",998626,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
48,"The Middle",Zedd,994830,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
49,APESHIT,"The Carters",957189,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
50,"Jocelyn Flores",XXXTENTACION,940980,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
51,Emotionless,Drake,924432,https://open.spotify.com/track/1v1IXPXl73Z7zy6f5tUa9n
52,"This Is Me","Keala Settle",920978,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
53,changes,XXXTENTACION,914354,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
54,"High Hopes","Panic! At The Disco",909355,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
55,"Psycho (feat. Ty Dolla $ign)","Post Malone",866630,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
56,"rockstar (feat. 21 Savage)","Post Malone",846497,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
57,"London (feat. EO)",AJ,837234,https://open.spotify.com/track/0lstGz2advSx5VqY8olvzt
58,"Man Down (feat. AlunaGeorge)",Shakka,836332,https://open.spotify.com/track/1keIwLlHg0VZhoQQiTb0Xi
59,"Best Life","Hardy Caprio",833871,https://open.spotify.com/track/3wAyZwtyyLMsJNG7Mb17ky
60,FRIENDS,Marshmello,787866,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
61,"Look Alive (feat. Drake)","BlocBoy JB",773091,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
62,"Eastside (with Halsey & Khalid)","benny blanco",770503,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
63,"Freaky Friday (feat. Chris Brown)","Lil Dicky",762058,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
64,079ME,"B Young",744209,https://open.spotify.com/track/5f14ylFBAuwqVHXvafqtmd
65,17,MK,733929,https://open.spotify.com/track/15DwFznkBJir7AK9PyMyRR
