,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"drivers license","Olivia Rodrigo",2493649,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
2,"Calling My Phone","Lil Tjay",2307608,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
3,"WITHOUT YOU","The Kid LAROI",1759630,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
4,"The Business",Tiësto,1728315,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
5,"Don't Play",Anne-Marie,1542274,https://open.spotify.com/track/4I5bvu2KDsrCg0EWHIcvul
6,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,1492417,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
7,"Latest Trends","A1 x J1",1453246,https://open.spotify.com/track/7pnQ23WgZca9jEfMts9qsR
8,"Save Your Tears","The Weeknd",1352146,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
9,"Paradise (feat. Dermot Kennedy)",MEDUZA,1325275,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
10,"Head & Heart (feat. MNEK)","Joel Corry",1311376,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
11,Streets,"Doja Cat",1310806,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
12,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",1302654,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
13,"Blinding Lights","The Weeknd",1269080,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
14,"Your Love (9PM)",ATB,1201092,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
15,"Commitment Issues","Central Cee",1120714,https://open.spotify.com/track/5w3CtwPT5e0k8zg2LyjvNN
16,"Bringing It Back","Digga D",1094077,https://open.spotify.com/track/3io8SywLvvaJDxTU94phL7
17,"Mood (feat. iann dior)",24kGoldn,1090786,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
18,"Good Days",SZA,1069072,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
19,"Get Out My Head","Shane Codd",1068371,https://open.spotify.com/track/055Mme9ReKK99jRFA5UJ55
20,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",1048121,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
21,"Heat Waves","Glass Animals",1046728,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
22,Whoopty,CJ,1045514,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
23,Up,"Cardi B",1037885,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
24,"What You Know Bout Love","Pop Smoke",1006626,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
25,"Levitating (feat. DaBaby)","Dua Lipa",986351,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
26,Goosebumps,HVME,947664,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
27,Loading,"Central Cee",934900,https://open.spotify.com/track/4D0GT8zWuA7Z2em6dpajAn
28,34+35,"Ariana Grande",930244,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
29,Bluuwuu,"Digga D",912423,https://open.spotify.com/track/70dadmYOwUCwEGHgEVV3NV
30,"Sweet Melody","Little Mix",892843,https://open.spotify.com/track/76Tuo484SLohJakHLnGI3B
31,"Money Talks (feat. Dave)",Fredo,885628,https://open.spotify.com/track/31gzwBma4iEppvk8um5ZGx
32,Anyone,"Justin Bieber",869291,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
33,BED,"Joel Corry",853315,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
34,"Someone You Loved","Lewis Capaldi",842829,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
35,"Astronaut In The Ocean","Masked Wolf",815594,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
36,"Mr. Brightside","The Killers",800246,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
37,positions,"Ariana Grande",795166,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
38,Afterglow,Wilkinson,781545,https://open.spotify.com/track/6LW3Z1GqbL78TIjfDyg4zp
39,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,777378,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
40,"Believe Me",Navos,754331,https://open.spotify.com/track/44xO8889yUQHn70P73NILS
41,"Prisoner (feat. Dua Lipa)","Miley Cyrus",739951,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
42,"you broke me first","Tate McRae",737329,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
43,"Watermelon Sugar","Harry Styles",707320,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
44,"WAP (feat. Megan Thee Stallion)","Cardi B",700243,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
45,"We're Good","Dua Lipa",699106,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
46,"Roses - Imanbek Remix","SAINt JHN",681855,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
47,Toxic,"Digga D",672031,https://open.spotify.com/track/7EZA4wXtnlZBiJQibMvtyA
48,Arcade,"Duncan Laurence",670935,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
49,Afterglow,"Ed Sheeran",653986,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
50,"Lucid Dreams","Juice WRLD",636332,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
51,"See Nobody","Wes Nelson",631609,https://open.spotify.com/track/0osdzA0D159EUmBcrwMcB4
52,SugarCrash!,ElyOtto,627483,https://open.spotify.com/track/3FxPbp05KjMBa4HbhAJTH0
53,telepatía,"Kali Uchis",623409,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
54,"My Head & My Heart","Ava Max",618417,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
55,"Why'd You Only Call Me When You're High?","Arctic Monkeys",611388,https://open.spotify.com/track/48q0vSHcJdhK3IiXH8C5WJ
56,Golden,"Harry Styles",610881,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
57,"Wishing Well","Juice WRLD",607466,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
58,"Sweater Weather","The Neighbourhood",594782,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
59,"Therefore I Am","Billie Eilish",592623,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
60,"Location (feat. Burna Boy)",Dave,590701,https://open.spotify.com/track/3z4CGd63tpUn9a6oQSG0CI
61,"Looking for Me","Paul Woolford",586996,https://open.spotify.com/track/17bGtGqqaXOgVnhnfx5NlE
62,"Dreams - 2004 Remaster","Fleetwood Mac",574383,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
63,"Do I Wanna Know?","Arctic Monkeys",572137,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt
64,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",569788,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
65,"Lighter (feat. KSI)","Nathan Dawe",567594,https://open.spotify.com/track/5lWUeSYO61UYgNlFlqcwYl
66,"Before You Go","Lewis Capaldi",562844,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
67,"Your New Boyfriend","Wilbur Soot",555357,https://open.spotify.com/track/4vLBnQtece15fFhqWxZvJP
68,"Best Friend (feat. Doja Cat)",Saweetie,554780,https://open.spotify.com/track/2etHQJxIbV0soyPhelVs9Y
69,"Really Love (feat. Craig David & Digital Farm Animals)",KSI,553123,https://open.spotify.com/track/50v2TSRV31bwpAPkjWejNL
70,Robbery,"Juice WRLD",552301,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
71,"Mood Swings (feat. Lil Tjay)","Pop Smoke",551833,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
72,"Someone To You",BANNERS,549191,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
