,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Mwaka Moon,0.227,0.787,0.536,0.0,0.105,-6.84,0,0.0852,155.014,4,0.305,1119511,France,1vVZLmZq8gN8pPCEBLjPvD
1,D?saccord?,0.426,0.745,0.494,0.0,0.116,-8.367,0,0.354,150.08,4,0.397,971661,France,6A2s6o5DQGTs20XVqFsM8k
2,rockstar,0.13,0.577,0.522,9.03e-05,0.142,-6.594,0,0.0984,159.772,4,0.119,927735,France,7wGoVu4Dady5GV0Sv4UIsx
3,Friday,0.677,0.777,0.779,0.0,0.11,-3.127,0,0.0927,124.589,4,0.371,848574,France,1CYj9Yx8zrYvU93khXvmsA
4,Reine,0.744,0.511,0.4,0.0,0.0883,-10.797,1,0.0541,97.487,4,0.739,848226,France,2HdCh16tdPjle1rm80Y6q7
5,Havana,0.186,0.768,0.517,3.8e-05,0.104,-4.323,0,0.0312,104.992,4,0.418,832585,France,0ofbQMrRDsUaVKq2mGLEAb
6,Bling Bling,0.503,0.891,0.699,0.0,0.0926,-5.75,0,0.0756,94.928,4,0.566,734840,France,4s7OqcUEyLJ1RkbzBopRGt
7,Sal?,0.391,0.763,0.604,0.0,0.272,-7.561,1,0.07,141.925,4,0.331,730870,France,0uBu60Wd7yzm2sFrj2hSr6
8,Tueurs,0.666,0.67,0.659,2.48e-06,0.0999,-6.132,0,0.114,172.158,4,0.213,721049,France,3IQe7wqTyXxkqeMR8is76T
9,113,0.18,0.734,0.844,0.0175,0.114,-4.178,1,0.0585,143.936,4,0.258,672438,France,6xqAP7kpdgCy8lERQHh29c
10,Drapeau noir,0.572,0.871,0.633,2.79e-05,0.0753,-5.745,0,0.221,133.965,4,0.598,624149,France,5SGoH6oXOUUWKpvuOzLEnM
11,Him & I (with Halsey),0.0534,0.589,0.731,0.0,0.308,-6.343,1,0.0868,87.908,4,0.191,623376,France,5k38wzpLb15YgncyWdTZE4
12,Petite fille,0.943,0.774,0.46,0.000782,0.147,-7.58,0,0.0448,120.016,4,0.467,610135,France,1ywqGGNsfC9gditduk5hpZ
13,Catchu Catchu,0.368,0.781,0.768,0.0,0.0709,-5.565,1,0.186,115.993,4,0.828,587367,France,2ogSMKrLQnICe1onHfr0rL
14,Tuba Life,0.148,0.725,0.691,0.0,0.0725,-4.784,1,0.164,152.18,4,0.385,574939,France,2r6C2IEw533mDs3sam5Zxx
15,Gucci Gang,0.239,0.936,0.523,0.0,0.117,-6.71,1,0.0597,119.889,4,0.699,560735,France,43ZyHQITOjhciSUUNPVRHc
16,R?seaux,0.168,0.795,0.667,0.0,0.126,-6.429,1,0.225,150.072,4,0.31,557504,France,2nY6MRHWpW0AGXMoGDJOjX
17,River (feat. Ed Sheeran),0.17,0.757,0.748,0.0,0.0759,-5.794,0,0.473,90.052,4,0.693,555024,France,5UEnHoDYpsxlfzWLZIc7LD
18,Dusk Till Dawn - Radio Edit,0.101,0.258,0.437,1.27e-06,0.106,-6.593,0,0.039,180.043,4,0.0967,550211,France,1j4kHkkpqZRBwE0A4CN4Yv
19,Longue vie,0.51,0.819,0.732,0.0,0.113,-4.212,0,0.349,153.036,4,0.451,533922,France,0bZXIae48CY5UZ6MKuNutR
20,Ridin',0.328,0.762,0.729,1.9e-05,0.111,-4.179,1,0.0432,138.976,4,0.458,524492,France,06IYJV7Ed3FfpJurK7OIFG
21,Let You Down,0.33,0.659,0.716,0.0,0.173,-5.673,0,0.111,148.015,4,0.437,516212,France,6mrKP2jyIQmM0rw6fQryjr
22,Tout va bien,0.0071,0.631,0.707,6.47e-06,0.339,-4.601,0,0.147,93.007,4,0.321,512367,France,7gmYDrNYV5AaTEnZo0yhtM
23,What Lovers Do (feat. SZA),0.0786,0.795,0.615,2.98e-06,0.0855,-5.211,0,0.0671,110.009,4,0.393,504996,France,3hBBKuWJfxlIlnd9QFoC8k
24,De l'autre c?t? (feat. Nekfeu),0.6,0.633,0.658,0.0,0.0926,-6.168,0,0.164,113.951,4,0.512,496256,France,3ldfGgw7IoLHbaqmspX3ME
25,Mobali,0.11,0.812,0.803,0.0,0.0637,-5.386,0,0.141,123.066,4,0.93,495223,France,6xcXAVbDuVT1pCsa2rmDHY
26,Katchi - Ofenbach vs. Nick Waterhouse,0.0261,0.837,0.793,9.04e-05,0.0743,-5.048,0,0.0567,124.988,4,0.87,491101,France,2NF8A7C6tICScdRaZ0BrEe
27,Shape of You,0.581,0.825,0.652,0.0,0.0931,-3.183,0,0.0802,95.977,4,0.931,486518,France,7qiZfU4dY1lWllzX7mPBI3
