,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Le temps,0.105,0.594,0.597,0.000103,0.0748,-6.084,1,0.165,201.906,4,0.639,2141915,France,360oH1CqXe9XXzbbi6hvyr
1,Vroum Vroum,0.556,0.758,0.591,0.0,0.0847,-7.749,0,0.0444,116.992,4,0.55,1812650,France,6sRPU30pj9A6G1pBXqzQkM
2,La kiffance,0.232,0.806,0.637,0.0,0.071,-6.515,1,0.0881,140.053,4,0.674,1799643,France,4CWcaGtaOyAqBDKIeZMUe0
3,Mode Akimbo (feat. Jul),0.0717,0.875,0.848,0.000613,0.0828,-5.859,0,0.158,122.983,4,0.577,1797862,France,7qezIDRM0E3WTW1lWxItug
4,Mannschaft (feat. Freeze Corleone),0.195,0.833,0.574,0.0,0.142,-8.74,0,0.321,130.003,4,0.514,1710547,France,03cOUvF1fyW60AuUfUNiDc
5,Mon poto - Extrait de la BO de ? En Passant P?cho ?,0.904,0.743,0.622,1.66e-05,0.143,-5.332,0,0.136,140.054,4,0.317,1669848,France,1SelxYHPb04GjUy0oYV1Jw
6,Mona Lisa,0.683,0.784,0.529,0.0,0.118,-7.681,0,0.0742,134.041,4,0.246,1658888,France,5LYRIyhmlrDAQsYdHEvP0f
7,March? noir,0.406,0.42,0.553,0.00197,0.541,-8.588,0,0.466,80.118,4,0.198,1497717,France,3BDHFeYIrqGpL8HNkuI6zv
8,Crack,0.0566,0.642,0.794,2.66e-05,0.133,-6.001,1,0.194,195.034,3,0.352,1470359,France,52yZydTRNmxinmjt5hjk95
9,MONTERO (Call Me By Your Name),0.297,0.61,0.508,0.0,0.384,-6.682,0,0.152,178.818,4,0.758,1277687,France,3BZEcbdtXQSo7OrvKRJ6mb
10,Loup noir,0.105,0.649,0.626,0.0,0.0893,-8.39,0,0.415,65.342,4,0.104,1235724,France,0qPcwdfndSahEBm4pPGZYq
11,GIRL LIKE ME,0.0194,0.964,0.486,0.04,0.0694,-8.891,1,0.188,124.058,4,0.318,1216537,France,2vBET2pmrQqafaS6zIaYta
12,Champion,0.282,0.556,0.639,0.0,0.0878,-6.652,0,0.0974,99.627,4,0.591,1211452,France,7moGDROshDKDpuQxtQ3q4m
13,La Sele?ao,0.128,0.825,0.878,8.94e-05,0.0963,-5.485,0,0.186,126.994,4,0.847,1194292,France,2vd2HEhrkafOi2uveHjzzh
14,D?KITI,0.401,0.731,0.573,5.22e-05,0.113,-10.059,0,0.0544,109.928,4,0.145,1176336,France,4MzXwWMhyBbmu6hOcLVD49
15,? c?ur ouvert,0.416,0.782,0.549,3.25e-05,0.087,-7.527,0,0.114,139.021,4,0.717,1173438,France,1j9kCQ1R2mh2AAieXmZOZ5
16,Fever,0.0597,0.868,0.693,0.00399,0.106,-7.052,0,0.181,114.999,4,0.396,1087447,France,3F1P0QzdXtBz0MXy7KIO5w
17,Bande organis?e,0.117,0.901,0.939,0.0,0.0643,-2.762,1,0.274,142.948,4,0.805,1082259,France,717QGTmZdkemDaCo1vQHG0
18,Goosebumps - Remix,0.418,0.841,0.593,0.0,0.124,-7.846,1,0.0379,124.917,4,0.808,1054377,France,5uEYRdEIh9Bo4fpjDd4Na9
19,Casanova,0.465,0.711,0.848,0.0,0.123,-6.125,0,0.115,97.176,4,0.531,1050090,France,5xriTc82DdSAGToWcixBKf
20,Plein les poches,0.159,0.94,0.597,3.39e-05,0.0954,-7.785,0,0.105,132.044,4,0.866,1046242,France,6uAL5MbQ6bOBOrgqf05FK6
21,Save Your Tears,0.0212,0.68,0.826,1.24e-05,0.543,-5.487,1,0.0309,118.051,4,0.644,1045391,France,5QO79kh1waicV47BqGRL3g
22,Parano,0.0944,0.523,0.577,0.0,0.15,-10.587,0,0.434,173.485,4,0.536,1006451,France,2pj0SNwkwxVWeFrAYtUAhB
23,Grand bain,0.16,0.595,0.59,0.0226,0.116,-8.738,0,0.27,135.08,4,0.336,1003133,France,7n2IirOomwTTGdGZVZ3vCD
24,Elles ont trop jou? avec mon c?ur,0.155,0.69,0.567,0.0397,0.127,-7.979,1,0.0471,152.056,4,0.426,973796,France,5SqR7dxbJiTSadTaVEhZ04
25,Corrida,0.0926,0.789,0.616,0.0,0.0975,-7.518,1,0.147,120.011,4,0.574,962856,France,0h5loK7awcpjgerjVSKHCg
26,Astronaut In The Ocean,0.175,0.778,0.695,0.0,0.15,-6.865,0,0.0913,149.996,4,0.472,961645,France,3VT8hOC5vuDXBsHrR53WFh
27,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,0.0076,0.824,0.862,0.000132,0.303,-3.424,1,0.126,122.98,4,0.801,956568,France,4cG7HUWYHBV6R6tHn1gxrl
28,"1,2,3",0.767,0.722,0.497,0.0,0.122,-7.779,0,0.0632,147.794,4,0.684,951957,France,7uCLrBdy5FH6T7vcJzqRd7
29,Zone ? danger,0.182,0.742,0.627,0.0,0.0891,-7.447,1,0.102,143.993,4,0.409,933777,France,4QAgUdcBSPz0TkqFCJmoRp
30,Fournaise,0.158,0.787,0.506,0.00032,0.0892,-9.126,0,0.154,119.952,4,0.203,931505,France,0RJn54iW71JQg9g2ZJVAPF
31,Tout en Gucci,0.548,0.776,0.662,5.1e-06,0.117,-7.586,0,0.233,121.987,4,0.5,919232,France,0i5GJckWb9uCZU4jcGoBca
32,Moi-m?me,0.515,0.816,0.629,0.0,0.114,-8.457,0,0.264,139.977,4,0.635,917283,France,78JV0Tgit8pAKUiAW7vhsn
33,Wasted Love (feat. Lagique),0.0821,0.734,0.855,4.73e-06,0.0901,-4.578,0,0.135,121.955,4,0.54,913994,France,2pPO9YecZimmuVQfIzfV6U
34,Assoces,0.243,0.644,0.755,7.03e-06,0.092,-5.884,0,0.13,195.177,4,0.693,893077,France,65qLZYZ9jtjC4oHJlNz3RF
35,Peaches (feat. Daniel Caesar & Giveon),0.321,0.677,0.696,0.0,0.42,-6.181,1,0.119,90.03,4,0.464,888837,France,4iJyoBOLtHqaGxP12qzhQI
36,La cage et la clef,0.552,0.411,0.745,5.73e-05,0.0604,-7.399,0,0.465,187.424,3,0.352,888101,France,5adBd6nubkd4fUeRDAL8VP
37,KASSAV (feat. Tiakola),0.649,0.759,0.523,1.33e-05,0.269,-9.886,0,0.321,144.109,4,0.766,883863,France,25PVU9aowaP69bSYRBe3sj
38,C?ur noir,0.679,0.59,0.539,0.0,0.0896,-6.229,0,0.0585,87.922,4,0.457,873399,France,0Z8DRG0HgZJ1bIhCQqyzPo
39,Euro,0.0553,0.877,0.585,4.86e-05,0.0523,-8.068,0,0.164,121.014,4,0.499,862977,France,1zPefdsgeLBNZjkxKstBrh
40,Del Mar,0.0224,0.759,0.636,0.000143,0.166,-5.585,1,0.0369,109.976,4,0.536,860961,France,5cpJFiNwYyWwFLH0V6B3N8
41,Allo,0.204,0.746,0.699,0.0,0.148,-6.307,0,0.247,144.921,4,0.221,855515,France,3IWsDAFAwPNVnnTeQyUj7w
42,Your Love (9PM),0.194,0.669,0.784,6.28e-06,0.115,-5.603,1,0.112,125.993,4,0.517,839907,France,5YaskwnGDZFDRipaqzbwQx
43,BB,0.171,0.788,0.67,0.0,0.107,-7.009,0,0.254,169.923,4,0.565,838854,France,42iot95IIzvmHIjgas4y2R
44,Essayez,0.328,0.594,0.545,3.49e-06,0.189,-7.397,0,0.0364,152.155,4,0.335,822804,France,5buwti8KR41CbKSv3nnqzu
45,Aluminium,0.198,0.911,0.493,0.00211,0.102,-9.145,1,0.0729,124.999,4,0.342,821884,France,4h1XaZGJm0skvKAzjc8CtJ
46,Demain sera meilleur,0.772,0.466,0.479,2.08e-05,0.121,-6.417,0,0.0927,166.309,3,0.609,815108,France,59bwGxBnTACwkxEbKCbwjs
47,Perdu,0.0718,0.791,0.533,0.0,0.0698,-7.793,0,0.103,129.857,4,0.42,783333,France,5xjcnpvUMe0rXiDKNZT5Wf
48,Mafia,0.0877,0.654,0.549,0.0,0.115,-8.515,0,0.287,136.0,4,0.104,751408,France,1rCUcUnzMbnvf7cLOl2EkJ
49,Mailler,0.231,0.74,0.687,0.000109,0.0978,-5.098,0,0.0531,137.967,4,0.39,750134,France,4h68HcP6GqMU2ZTNe2DFZD
50,Certitude,0.739,0.538,0.466,2.79e-06,0.111,-5.801,0,0.258,83.287,5,0.446,748473,France,0sWt2jdSv0oClkoxuXWlsj
51,Raisons,0.00474,0.516,0.586,6.08e-05,0.294,-8.88,0,0.0618,92.802,4,0.338,747279,France,5psKag7FkSEQuoHBBCTIIt
52,Cabeza,0.123,0.884,0.566,3.25e-06,0.106,-7.398,0,0.046,106.983,4,0.565,738708,France,66tNDqYNR2S6Svwgm3BMi9
53,Ch?teau noir,0.234,0.828,0.79,0.0,0.103,-7.094,0,0.226,140.039,4,0.727,729784,France,5L09CdaER796cCJOhik0D8
54,Mood (feat. iann dior),0.174,0.701,0.716,0.0,0.324,-3.671,0,0.0361,91.007,4,0.732,729022,France,4jPy3l0RUwlUI9T5XHBW2m
55,Plus rien ? se dire,0.177,0.866,0.443,6.66e-06,0.127,-10.212,0,0.304,124.957,4,0.162,728820,France,7HRCfrGnfLDyLmeV3dWnN6
56,HAINE&SEX,0.422,0.774,0.583,1.55e-05,0.145,-8.649,1,0.169,148.018,4,0.323,719665,France,6Vcxzw4ifKqYxVrp3ckpVF
