,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Habitu?,0.61,0.547,0.293,0.0,0.109,-11.376,0,0.0864,129.69,4,0.523,1495695,France,5N2IdMvsijo5D0Jl3iz6yu
1,Ips?it?,0.0561,0.803,0.524,2.1e-06,0.0845,-8.619,0,0.102,139.997,4,0.156,1282595,France,2cqIyMApTDUOo6VO5VFQsH
2,Djadja,0.0617,0.811,0.797,0.0,0.112,-5.428,1,0.165,97.988,4,0.541,1264111,France,3XfnssSD9HMQ9LhVOJvXTE
3,Mafiosa (feat. Caroliina),0.258,0.867,0.724,0.0,0.0527,-4.266,1,0.0978,128.97,4,0.757,1223857,France,0WxiQqTcK3ZErx2mMWgtm6
4,"Va Bene - Extrait de la BOF de ""Taxi 5""",0.11,0.786,0.95,0.0,0.121,-2.782,0,0.056,100.073,4,0.756,1089961,France,7qibGVhkRyQ4kgYwzZu7iG
5,La m?me,0.22,0.682,0.763,0.0,0.132,-5.743,0,0.0888,122.035,4,0.409,1013161,France,7HK0UeyxUWJjc6ndRZVKFg
6,X,0.0364,0.595,0.773,0.00108,0.334,-4.736,0,0.0549,180.073,4,0.711,1005229,France,39N9RPD9MRb5WmoLzNzPeA
7,One Kiss (with Dua Lipa),0.037,0.791,0.862,2.19e-05,0.0814,-3.24,0,0.11,123.994,4,0.592,955466,France,7ef4DlsgrMEH11cDZd32M6
8,Un Poco,0.179,0.767,0.832,2.27e-05,0.0852,-5.915,0,0.106,99.992,4,0.946,936923,France,3MVTefqbeNX5yHFOmnHy3X
9,D?saccord?,0.43,0.745,0.493,0.0,0.116,-8.403,0,0.368,150.162,4,0.449,881675,France,0FYpW0zBO7cht8qGRY41Mz
10,God's Plan,0.0309,0.758,0.448,8.67e-05,0.558,-9.441,1,0.103,77.176,4,0.373,852417,France,2XW4DbS6NddZxRPm5rMCeY
11,Bob Marley,0.102,0.443,0.61,0.0,0.11,-7.437,0,0.35,88.377,4,0.596,851518,France,6L6yn9GeVqnlWX1npp6rAK
12,FRIENDS,0.205,0.626,0.88,0.0,0.128,-2.384,0,0.0504,95.079,4,0.534,752915,France,08bNPGLD8AhKpnnERrAc6G
13,Hit Sale (feat. Rom?o Elvis),0.141,0.573,0.784,0.0,0.0844,-5.224,1,0.0591,82.009,4,0.69,736472,France,3yndKI4zWEyC36BQYrdKBA
14,M.I.L.S 2.0,0.0642,0.857,0.738,0.0,0.0666,-7.397,0,0.221,155.998,4,0.762,683782,France,1qRZfv2ZbAZGPnfbIV3YvD
15,Fallait pas,0.532,0.892,0.779,9.4e-06,0.0688,-6.607,1,0.0945,124.017,4,0.927,682652,France,0fACF9oFLE2IOaEyRvRTrL
16,Bella ciao - HUGEL Remix,0.218,0.842,0.488,0.00718,0.0877,-7.856,0,0.0844,126.019,4,0.647,642504,France,2dQzfKRaMKUCQgMpOtpLTh
17,Flames,0.0723,0.609,0.726,8.45e-06,0.0895,-4.346,0,0.0414,93.958,4,0.362,609848,France,33IOhptvC2Qoy2UhjiHXLV
18,Nevermind,0.159,0.6,0.688,1.29e-05,0.409,-8.339,0,0.201,99.977,4,0.0793,603824,France,63SevszngYpZOwf63o61K4
19,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",0.194,0.653,0.809,0.0,0.165,-4.057,1,0.0474,92.213,4,0.55,601092,France,5CLGzJsGqhCEECcpnFQA8x
20,no tears left to cry,0.0375,0.703,0.696,5.65e-06,0.274,-5.482,1,0.0529,121.969,4,0.366,591280,France,5SxkdsY1ufZzoq9iXceLw9
21,This Is America,0.117,0.854,0.463,0.0,0.354,-6.159,1,0.137,120.024,4,0.549,588895,France,0b9oOr2ZgvyQu88wzixux9
22,Like I Do,0.00664,0.635,0.9,0.0145,0.37,-3.719,0,0.0377,127.978,4,0.15,554247,France,6RnkFd8Fqqgk1Uni8RgqCQ
23,Nice For What,0.0934,0.567,0.913,0.000124,0.114,-6.471,1,0.0736,93.35,4,0.792,552607,France,1cTZMwcBJT0Ka3UJPXOeeN
24,I Like It,0.099,0.816,0.726,0.0,0.372,-3.998,0,0.129,136.048,4,0.65,549392,France,58q2HKrzhC3ozto2nDdN4z
25,Mad Love,0.006,0.793,0.824,3.29e-06,0.169,-3.476,1,0.177,98.019,4,0.611,530999,France,3soOPBuMK8YMdWnV7xpEyf
26,Juste pour voir,0.393,0.712,0.617,0.0,0.126,-7.144,0,0.374,147.891,4,0.477,525447,France,0JOJx8jx0dWZk33MsvRZrB
27,Vai et viens,0.555,0.583,0.593,0.0,0.136,-7.833,1,0.281,66.418,4,0.841,524728,France,6dAx0jUY9lnXEtBiK7e2ZZ
28,Country,0.465,0.914,0.531,0.0,0.131,-7.41,0,0.373,133.985,4,0.73,520472,France,7k5HgarMbFipRP0y1Ko8Fc
29,The Middle,0.208,0.748,0.652,0.0,0.128,-3.02,1,0.058,106.914,4,0.431,515507,France,2ARqIya5NAuvFVHSN3bL0m
30,Better Now,0.331,0.68,0.578,0.0,0.135,-5.804,1,0.04,145.038,4,0.341,514019,France,7dt6x5M1jzdTEt8oCbisTK
31,Lundi,0.434,0.809,0.791,0.0,0.119,-5.151,0,0.27,118.006,4,0.424,513519,France,5RQ3ZyfOfJJ2qLKOZTmLiB
32,Mi Gna (feat. Hayko) - Ma?tre Gims Remix,0.277,0.771,0.745,0.0,0.376,-5.817,1,0.251,91.961,4,0.573,510543,France,3u3kWFntWbm4YrO5384wqF
33,Arrivant,0.121,0.726,0.591,0.0,0.112,-8.088,0,0.389,171.885,4,0.212,509479,France,6dN7nkvH6HaRxVQETt6agT
34,Magenta Riddim,0.000459,0.598,0.896,0.824,0.327,-3.7,0,0.0655,102.043,4,0.559,507902,France,0VdTG2MWrR5K5FYyLqBr0n
35,Viano,0.291,0.74,0.647,2.83e-06,0.113,-6.848,0,0.0665,159.967,4,0.507,495137,France,4OSEfpGKodfk38FYfqrF0X
36,La pluie (feat. Stromae),0.0756,0.694,0.759,0.0,0.255,-5.231,0,0.124,86.037,4,0.777,494438,France,4cYFep5SECqb4EsSkF82e0
37,Leave a Light On,0.0153,0.586,0.624,1.78e-06,0.133,-5.946,1,0.113,68.976,4,0.267,472962,France,6lOWoTqVnAWXchddtTH31W
38,Fendi,0.149,0.456,0.697,0.0,0.164,-7.132,0,0.49,70.09,4,0.344,463383,France,7BtAkqRFQjvOYOq5k5mlCb
39,Favela,0.414,0.865,0.703,0.000157,0.107,-7.505,0,0.0539,122.014,4,0.945,458130,France,1xZA0qvWfCcsNlzZXmCnJh
40,Guerilla,0.426,0.731,0.787,0.0,0.0914,-4.827,0,0.118,140.16,4,0.381,448330,France,3w8yBGCi5jm2rKsrsHJpdD
41,Psycho (feat. Ty Dolla $ign),0.546,0.75,0.56,0.0,0.111,-8.094,1,0.105,140.06,4,0.459,443407,France,3swc6WTsr7rl9DqQKQA55C
42,Coffrer,0.32,0.625,0.564,0.0,0.149,-7.833,0,0.267,181.515,3,0.327,411819,France,6PvouhcF7NDx18gVoEzs14
43,Call Out My Name,0.218,0.489,0.598,0.0,0.35,-4.929,1,0.036,134.045,3,0.172,407172,France,1gm616Plq4ScqNi7TVkZ5N
44,Remind Me to Forget,0.158,0.689,0.505,0.0,0.138,-6.389,1,0.0933,99.017,4,0.312,400715,France,6xTU6B6nFwKKTSZ9ySXS80
45,Crazy,0.432,0.7,0.763,9.55e-05,0.104,-5.07,1,0.163,115.1,4,0.449,397086,France,2hqy4QmpvMeVz6zeolDeLQ
