,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Bande organis?e,0.117,0.901,0.939,0.0,0.0643,-2.762,1,0.274,142.948,4,0.805,3769041,France,6YzQOngfcV0W9F8UOTnEEK
1,Coffre plein,0.093,0.758,0.56,0.0,0.104,-6.69,0,0.0639,149.893,4,0.606,2780673,France,70pkwEEG7nDTXBFqoGQkH0
2,Joli b?b?,0.576,0.694,0.632,1.21e-06,0.104,-7.203,0,0.128,155.01,4,0.243,2127357,France,6ARJHbYGKNatxHVghTkWWp
3,Pas de reine,0.167,0.819,0.705,0.0,0.104,-6.56,0,0.126,127.922,4,0.663,1634153,France,6S5zBMqjRM4Ysr8hsV7G1Z
4,Mood (feat. iann dior),0.221,0.7,0.722,0.0,0.272,-3.558,0,0.0369,90.989,4,0.756,1569109,France,3tjFYV6RSFtuktYl3ZtYcq
5,Encore,0.204,0.782,0.684,0.0,0.129,-5.891,0,0.201,139.966,4,0.786,1457622,France,0OlE17VM4jDcmQb96RqxcX
6,Cabeza,0.123,0.884,0.566,3.25e-06,0.106,-7.398,0,0.046,106.983,4,0.565,1449224,France,66tNDqYNR2S6Svwgm3BMi9
7,7 sur 7,0.182,0.844,0.61,1.05e-06,0.0948,-6.486,0,0.222,123.07,4,0.521,1365844,France,7hY4m8cDhkRPz3sSyJXN7z
8,Pilote (feat. Hamza),0.217,0.844,0.562,0.000636,0.114,-7.744,0,0.137,94.976,4,0.574,1359627,France,12GV2Wr4p1hBWQCrQcVsew
9,? la f?te,0.391,0.885,0.689,0.0,0.129,-5.581,0,0.165,100.385,3,0.492,1337612,France,0qARyMVNjA6q1uxxO3nofB
10,Grand bain,0.88,0.63,0.393,0.0,0.0894,-10.762,1,0.183,145.051,4,0.166,1311334,France,1fyVvRQsa095P7QK5Um7xH
11,"Lemonade (feat. Gunna, Don Toliver & NAV)",0.25,0.8,0.658,0.0,0.111,-6.142,0,0.079,140.042,4,0.462,1235661,France,7hxHWCCAIIxFLCzvDgnQHX
12,Omar,0.212,0.805,0.609,0.0,0.144,-6.243,1,0.152,138.023,4,0.583,1147856,France,78vrRSUDJIbYrGe3UsTF6Q
13,Boston George,0.196,0.563,0.562,5.02e-06,0.107,-7.931,0,0.247,137.325,5,0.344,1107949,France,0LU7THzZmFI0k5Z9Upxbto
14,Macaroni (feat. Ninho),0.272,0.592,0.492,0.0,0.0785,-8.462,1,0.169,128.067,4,0.384,1102285,France,4Z9CNGHElj2rLkB8mQdvnA
15,L'?toile sur le maillot,0.286,0.57,0.746,0.0,0.0602,-4.162,0,0.35,203.998,4,0.458,1095824,France,27TFzldNvbEHjUGhmPtwB3
16,BXL ZOO,0.0604,0.745,0.656,0.0,0.11,-6.829,0,0.203,137.997,4,0.405,1056213,France,7BO3y8lmogACezwHqZ1HTB
17,Dieu merci,0.395,0.718,0.524,0.0,0.215,-7.183,0,0.0587,133.998,4,0.825,1049314,France,4kTF7OQVjTSZ5zdRqo8zxx
18,What You Know Bout Love,0.65,0.709,0.548,1.59e-06,0.133,-8.493,1,0.353,83.995,4,0.543,1011942,France,1tkg4EHVoqnhR6iFEXb60y
19,La meilleure,0.652,0.757,0.517,0.00527,0.173,-8.499,0,0.0672,102.008,4,0.218,986423,France,2g63GxCZUmhsr4XoKR93F6
20,My Salsa,0.276,0.841,0.574,0.0,0.0752,-6.183,0,0.0834,98.999,4,0.548,959479,France,7IJIj326qJJA6oi6EpFCBD
21,Doudou,0.136,0.773,0.609,0.0,0.0729,-5.855,0,0.244,98.071,4,0.697,917711,France,30WpoaLVDKtlnNnzoEcN2p
22,En gros,0.44,0.593,0.579,1.29e-06,0.223,-7.327,0,0.0523,146.006,4,0.444,887267,France,5ph6a0ePNutuCfE2Blep0P
23,positions,0.468,0.736,0.802,0.0,0.094,-4.759,1,0.0864,144.005,4,0.675,873962,France,7igeByaBM0MgGsgXtNxDJ7
24,5H55,0.0531,0.683,0.664,0.0,0.0995,-6.255,1,0.267,96.639,3,0.359,871615,France,5GPY3YH3ViZ3FVL0jerEde
25,Dans lfavion,0.21,0.812,0.634,0.0,0.0593,-7.012,0,0.322,127.974,4,0.706,854176,France,6XmX5N77W98RkZThMYMWQ8
26,911,0.0894,0.685,0.706,0.0287,0.0986,-7.02,0,0.0545,155.989,4,0.64,849732,France,2chIkORxBLpPVgruGiMY8k
27,For The Night (feat. Lil Baby & DaBaby),0.114,0.823,0.586,0.0,0.193,-6.606,0,0.2,125.971,4,0.347,840255,France,0PvFJmanyNQMseIFrU708S
28,Chambre dfhotel,0.0436,0.899,0.573,0.0,0.103,-5.209,1,0.127,141.068,4,0.676,838629,France,6RyjUJ96H5v9OsnOANc9vO
29,IRM,0.569,0.636,0.695,1.35e-05,0.26,-6.779,0,0.408,146.66,4,0.662,830720,France,5NBUZe4sE3bmzss8rBago5
30,Angela,0.702,0.65,0.469,0.249,0.106,-8.676,0,0.184,191.853,4,0.378,823508,France,6ab3CQvDlAVttThZucwGQ1
31,Cit?,0.24,0.794,0.635,1.02e-05,0.135,-6.515,1,0.0667,140.937,4,0.502,815001,France,5pPBswLhOoDRTt6ZfgwhAQ
32,Helsinki,0.152,0.853,0.562,0.0,0.0843,-5.635,1,0.156,133.038,4,0.799,811362,France,4KIWuoqHM2VQroFwk19oIR
33,Bedodo,0.293,0.788,0.609,0.0,0.0923,-6.316,1,0.0959,129.99,4,0.521,807420,France,2kryfVJBmmGeZUHP1sQLyf
34,American Airlines,0.232,0.72,0.868,0.0,0.138,-5.115,1,0.316,92.816,4,0.654,804888,France,3bmz7e9Un3FQRIzXgHBXIG
35,13 balles,0.107,0.8,0.887,0.0,0.0981,-3.734,0,0.219,140.081,4,0.848,780914,France,6SI92k6CZQAgVf7fq1rSpx
36,But en or,0.191,0.888,0.576,0.000704,0.112,-7.281,1,0.282,97.559,3,0.38,780613,France,6j6KUUyDtjvBz4mkApf9hl
37,La zone,0.315,0.738,0.695,0.0,0.159,-5.667,0,0.0759,102.006,4,0.414,779348,France,4oLp7k4fINGrjuNxElKKGw
38,DEUX TOILES DE MER,0.582,0.521,0.39,7.43e-05,0.112,-9.726,0,0.128,104.106,4,0.157,777270,France,7yN9Qx1HtE4c1fhakBz8Ay
39,Control,0.643,0.599,0.465,1.57e-06,0.149,-4.95,1,0.0314,113.82,4,0.0678,770512,France,50Td3qilgs8BLtv8mHyT1t
40,Jerusalema (feat. Nomcebo Zikode),0.0185,0.88,0.483,8.68e-06,0.0607,-7.012,1,0.0505,124.009,4,0.827,769449,France,2MlOUXmcofMackX3bxfSwi
41,ROCKSTAR (feat. Roddy Ricch),0.247,0.746,0.69,0.0,0.101,-7.956,1,0.164,89.977,4,0.497,756904,France,7ytR5pFWmSjzHJIeQkgog4
42,On sait jamais (feat. Niska),0.202,0.764,0.812,0.0,0.126,-4.946,1,0.179,139.961,4,0.742,755938,France,216QmkNpU3hIjeZtGocb9B
43,Cooler Than Me,0.0595,0.889,0.716,0.0409,0.168,-6.146,1,0.0708,128.022,4,0.296,750140,France,525GY0mXYnxajolwgS8Eaz
44,Coco,0.327,0.586,0.594,0.0,0.343,-5.472,0,0.217,65.809,5,0.921,747354,France,0KmJlpwFryVrik3YN3PkPz
45,Goosebumps,0.325,0.767,0.659,0.0,0.13,-7.429,1,0.0444,124.946,4,0.439,744413,France,20McUFi8KCIVdNDLrkTDuZ
46,Feux ?teints,0.228,0.581,0.664,0.0,0.341,-6.23,1,0.0596,141.966,4,0.793,739327,France,5DYY7larVFtcUan5d9o2ov
47,N'y pense plus,0.448,0.589,0.632,0.0,0.0744,-7.382,0,0.266,93.696,4,0.44,713077,France,0RUavidTwACAYUoNhAxNNp
48,Head Shoulders Knees & Toes (feat. Norma Jean Martine),0.0247,0.798,0.828,2.55e-06,0.121,-5.36,1,0.193,124.962,4,0.6,707264,France,6i7zAdNhzUN2k1HcrBxPHG
49,C?ramique,0.336,0.654,0.586,0.0,0.106,-8.367,0,0.151,150.049,4,0.518,699369,France,7p1HpVO4Yr23Bzzu92hd3k
50,Jolie nana,0.269,0.813,0.64,0.0,0.131,-5.908,1,0.272,92.989,4,0.488,693686,France,34FbkFgAbv4ffvhL2XQMVm
51,No me ama,0.415,0.798,0.676,0.0,0.095,-6.01,0,0.0751,96.802,4,0.697,686359,France,7vdq8RlxxuhB1GFIN9FIlI
52,Amour toxic,0.796,0.718,0.416,1.85e-06,0.0992,-8.758,1,0.0675,132.074,4,0.642,675254,France,70APCdHsWV5BEsacwjzXmd
53,Blinding Lights,0.00146,0.514,0.73,9.54e-05,0.0897,-5.934,1,0.0598,171.005,4,0.334,671121,France,0VjIjW4GlUZAMYd2vXMi3b
54,Djomb - Bien ou quoi,0.172,0.945,0.676,0.00036,0.322,-6.6,1,0.207,123.109,4,0.631,670912,France,0KBwGCY9RYD9t2zjeW4h48
55,Slide,0.213,0.906,0.588,0.0,0.0573,-7.404,0,0.215,124.01,4,0.785,660589,France,1nikTDDXqLfm9naa48m6FI
56,Take You Dancing,0.0332,0.789,0.711,0.0,0.0876,-4.248,1,0.041,112.985,4,0.753,660493,France,59qrUpoplZxbIZxk6X0Bm3
