,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Ma belle,0.764,0.739,0.656,3.8e-06,0.0896,-5.516,1,0.0578,82.011,4,0.47,2035548,France,3Aq1SJ1hWlfazx8IIC6u1D
1,Elle est bonne sa m?re,0.329,0.787,0.741,1.88e-05,0.341,-5.484,0,0.0592,105.0,4,0.466,1752859,France,7j56bK7gq6iV7zsD6lbP4J
2,Loco Contigo (feat. J. Balvin & Tyga),0.278,0.694,0.758,1.34e-06,0.102,-2.986,1,0.218,192.091,4,0.371,1732950,France,6osaMSJh9NguagEDQcZaKx
3,Se?orita,0.0392,0.759,0.548,0.0,0.0828,-6.049,0,0.029,116.967,4,0.749,1538448,France,6v3KW9xbzN5yKLt9YKDYA2
4,M?dicament,0.693,0.665,0.653,0.0,0.0769,-6.686,0,0.0893,157.38,3,0.381,1289092,France,55mCsKCo4bPuYtZvHppp8z
5,Old Town Road - Remix,0.0533,0.878,0.619,0.0,0.113,-5.56,1,0.102,136.041,4,0.639,1258964,France,2YpeDb67231RjR0MgVLzsG
6,Tricheur,0.407,0.758,0.638,0.0,0.178,-7.984,0,0.253,137.981,4,0.188,1112446,France,7C7GtWZmyicqjBDbAWPsCp
7,Probl?mes,0.392,0.616,0.565,0.0,0.201,-8.935,0,0.0622,86.678,4,0.597,1090022,France,5Q9gwUMjyhkgrQCB3EzIEZ
8,Compliqu?,0.524,0.536,0.752,0.0,0.196,-6.556,1,0.0586,76.217,4,0.939,999680,France,2On7uB8PN8JJmBNsms8unQ
9,Bitch (feat. Vald),0.602,0.783,0.663,0.0,0.519,-7.884,0,0.312,75.046,4,0.58,999586,France,65hdAdd1skq94ecWH4vfJI
10,JCVD,0.479,0.847,0.83,2.54e-06,0.068,-5.873,0,0.034,130.05,4,0.895,990512,France,10iesoGb4mCYTcur1QfdO9
11,Du lundi au lundi,0.287,0.814,0.63,2.3e-05,0.0696,-6.779,1,0.247,130.91,4,0.393,971522,France,2rJwZ2hpAm35mpqf5Ceuh9
12,Maman ne le sait pas (feat. Niska),0.399,0.755,0.875,0.0,0.115,-5.944,0,0.193,145.008,4,0.393,953028,France,5c2HadbVTsMKjja4gohEFI
13,Soleil,0.259,0.702,0.766,0.0,0.174,-6.578,0,0.172,124.011,4,0.512,897314,France,5SNfvgi4TUwx4Si0lFn3G2
14,RR 9.1,0.0703,0.942,0.564,0.0,0.078,-6.293,1,0.407,126.069,4,0.393,879274,France,28fP6qcMGPfYOjrx8AOWFn
15,Passa passa (#BooskaMechant),0.127,0.758,0.711,1.03e-06,0.0976,-5.28,1,0.233,150.057,4,0.173,871551,France,2AFEY781u68sON4BTSPJz4
16,I Don't Care (with Justin Bieber),0.0902,0.798,0.676,0.0,0.0894,-5.041,1,0.0442,101.956,4,0.843,858864,France,0hVXuCcriWRGvwMV1r5Yn9
17,Tes parents (feat. Ninho),0.256,0.833,0.688,0.0,0.373,-7.3,0,0.245,125.022,4,0.534,854765,France,0G0ZyEQyc3IBcRnYCvtTwb
18,La vie qu'on m?ne,0.687,0.8,0.756,2.06e-06,0.111,-4.4,0,0.0367,113.204,3,0.456,852479,France,0Jh6iWjna1wk5le0Ahn7No
19,Piece Of Your Heart,0.0404,0.677,0.744,0.00016,0.074,-6.806,0,0.0295,124.08,4,0.631,840305,France,1DFD5Fotzgn6yYXkYsKiGs
20,Hola Se?orita,0.386,0.588,0.796,0.0,0.198,-3.945,0,0.262,192.128,4,0.546,817957,France,5vLEmh5EolySKTvXsyWSOg
21,Pookie,0.0718,0.912,0.598,1.12e-06,0.0892,-7.718,0,0.0877,98.006,4,0.533,798269,France,2QpUWi6VSNOt2WyH5FIeLD
22,L'odeur du charbon,0.576,0.813,0.524,0.0,0.24,-8.66,1,0.118,133.974,4,0.612,789658,France,6atrzNHhWlXTolcIKAjSq2
23,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),0.179,0.661,0.723,1.23e-05,0.14,-6.976,0,0.0566,113.778,4,0.316,786858,France,40OMBMYRk5IQL6xCzGM0JA
24,Balance ton quoi,0.594,0.703,0.442,2.39e-05,0.276,-10.383,1,0.0823,115.932,4,0.381,755453,France,2jX5c5RFp0A9E1GDsvGxIa
25,Blanka,0.23,0.798,0.564,1.83e-05,0.183,-5.98,1,0.047,108.004,4,0.394,735807,France,295SxdR1DqunCNwd0U767w
26,Papers (feat. Ninho),0.431,0.896,0.532,1.35e-05,0.221,-6.823,1,0.257,133.904,4,0.614,728362,France,3vmoC735YdyvsrF0HtbmGn
27,Don't Call Me Up,0.296,0.674,0.881,3.01e-06,0.0793,-2.853,1,0.147,98.994,4,0.234,705021,France,5WHTFyqSii0lmT9R21abT8
28,Au DD,0.293,0.777,0.698,2.32e-05,0.0908,-7.706,0,0.0704,119.963,4,0.119,704531,France,5lCxlSBFyP5g4EhVypAoOu
29,Goutte d'eau,0.647,0.683,0.693,0.0,0.121,-6.441,0,0.127,137.826,4,0.322,702193,France,0rQbvQpjQ6QeeCAnVRzokf
30,Con Calma,0.11,0.737,0.86,1.94e-06,0.0574,-2.652,0,0.0593,93.989,4,0.656,692225,France,5w9c2J52mkdntKOmRLeM2m
31,GLAIVE,0.427,0.667,0.825,0.0,0.297,-4.237,1,0.391,78.685,4,0.866,686997,France,4kgHfnWMk3rK5upoZgJrFr
32,Dans l'univers,0.326,0.64,0.419,0.000271,0.137,-9.962,1,0.168,131.936,4,0.202,655489,France,2PYXOG6GdxF9sUIH2NfOAD
33,Zem?r,0.299,0.782,0.864,0.0,0.0876,-2.918,0,0.053,156.989,4,0.941,646011,France,68av1mZz0VsIYXJWATZWUW
34,Tel Me,0.366,0.841,0.668,1.28e-05,0.103,-6.802,0,0.16,73.991,4,0.736,619837,France,4ml7hnH3FtGeUDMhzVmnrj
35,Aristocrate,0.268,0.935,0.613,3.1e-06,0.0956,-6.241,0,0.0662,116.943,4,0.626,616503,France,7gNlaZaMIjRUfnAYd9Dvmt
36,Putana,0.313,0.717,0.774,0.0,0.129,-6.927,0,0.0515,103.849,4,0.511,606108,France,5oePa8PlOTPAlRaGs2OZ3A
37,bad guy,0.328,0.701,0.425,0.13,0.1,-10.965,1,0.375,135.128,4,0.562,591458,France,2Fxmhks0bxGSBdJ92vM42m
38,Let Me Down Slowly,0.74,0.652,0.557,0.0,0.124,-5.714,0,0.0318,150.073,4,0.483,588537,France,2qxmye6gAegTMjLKEBoR3d
39,Soldi,0.0361,0.729,0.589,0.0,0.305,-9.871,0,0.0483,95.065,4,0.349,584860,France,4szQkW1CDHqbRZGltXJdd3
40,Arc-en-ciel,0.799,0.583,0.418,0.0,0.109,-10.898,0,0.0451,129.915,4,0.357,579479,France,07qHCBBSRswIsfs0waYdjC
41,Baila Baila Baila,0.0361,0.816,0.754,0.0,0.217,-2.75,0,0.111,99.966,4,0.533,576395,France,7uH27oIt4a6cIFCA8ZPcyG
42,Goodbyes (Feat. Young Thug),0.447,0.58,0.653,0.0,0.111,-3.818,1,0.0745,150.231,4,0.175,574080,France,6vBdBCoOhKHiYDDOcorfNo
43,Never Go Back,0.0135,0.421,0.653,0.0,0.114,-4.85,0,0.398,78.6,4,0.733,562206,France,2QrXzOqLCVDRZHkToA0tSR
44,Binks,0.334,0.861,0.636,0.0,0.102,-6.713,1,0.0701,122.064,4,0.445,561116,France,1kX5NXQDQbvqhxvisCv1Ok
45,Flou,0.697,0.682,0.52,5.44e-06,0.265,-9.623,0,0.0589,112.965,4,0.468,559918,France,3b89BehicGUgc60pLBo092
46,Someone You Loved,0.751,0.501,0.405,0.0,0.105,-5.679,1,0.0319,109.891,4,0.446,559708,France,7qEHsqek33rTcFNT9PFqLf
47,Quotidien,0.261,0.827,0.626,0.0,0.193,-7.744,0,0.202,139.973,4,0.674,559029,France,2abVYMtriZHHIDGFZFT5ij
48,JTC,0.41,0.87,0.503,0.0,0.301,-8.516,0,0.288,146.092,4,0.585,553891,France,2IlBgMGbkKDfu7qveyT9AB
49,Mirador,0.225,0.832,0.747,3.86e-06,0.0412,-4.957,0,0.052,99.986,4,0.789,536686,France,4j5Bb0saeXmiz62XIZjcHj
50,boyfriend (with Social House),0.119,0.4,0.795,0.0,0.159,-3.731,0,0.461,190.097,4,0.702,506589,France,0Ryd8975WihbObpp5cPW1t
51,Matin,0.423,0.734,0.588,0.0,0.124,-8.345,0,0.234,124.128,4,0.581,503009,France,3COpbW4W1Qab0ZqiHZxdjv
52,Les m?chants,0.362,0.675,0.626,0.0,0.0999,-5.648,0,0.303,192.011,4,0.512,492971,France,0r64LBR8RlnXcdd5HTFubd
53,Beautiful People (feat. Khalid),0.124,0.64,0.647,0.0,0.0801,-8.114,0,0.186,92.979,4,0.546,487338,France,70eFcWOvlMObDhURTqT4Fv
54,All Around The World (La La La),0.479,0.733,0.859,0.0645,0.105,-5.03,0,0.033,124.948,4,0.52,470388,France,02itaCXOdC54J0ISjqqFAp
55,Trop beau,0.295,0.748,0.66,5.56e-06,0.0883,-6.034,0,0.0404,123.902,4,0.324,454459,France,4WB9OeauHXnGOMUK4s80gM
56,Rappelle-toi,0.474,0.862,0.75,0.0,0.087,-7.267,0,0.0566,139.986,4,0.867,452853,France,6dgLDzgL0JYxFr3PjppsnS
57,Damdamdeo,0.286,0.932,0.787,0.0,0.0704,-7.096,1,0.137,138.146,4,0.741,452642,France,1vYIL16wtreegB3LmHpiav
58,C'est pas grave,0.188,0.747,0.605,5.85e-06,0.1,-6.257,1,0.0733,99.955,4,0.473,452618,France,7MPC1qtCR74fdc9jNdFHeH
59,Elle pleut,0.724,0.62,0.375,2.86e-06,0.125,-11.064,1,0.455,92.641,4,0.226,445064,France,4kqsT3yDyJr1KZ2AkM9qfD
60,Poss?d?,0.193,0.73,0.587,0.0,0.0844,-6.972,0,0.0562,134.958,4,0.791,441177,France,6g8Waa9vcFQP1FElldjfRr
61,Cheum,0.273,0.872,0.613,0.0,0.0818,-4.884,1,0.32,139.885,4,0.343,439366,France,5dkSQ8ExtSaS5diqiQosOk
62,Khapta,0.00937,0.811,0.692,0.0,0.0598,-2.836,0,0.105,125.009,4,0.817,436416,France,6stxV2bl7xSiPUornxwyNR
63,Lalala,0.178,0.843,0.39,0.0,0.137,-7.899,1,0.0846,129.972,4,0.495,435056,France,51Fjme0JiitpyXKuyQiCDo
64,Instagram,0.125,0.765,0.906,0.0,0.423,-2.097,0,0.0965,96.071,4,0.95,432143,France,0U6bQIAh6MCGo1xjbIIx2S
65,Rescue Me,0.156,0.759,0.605,0.0,0.694,-7.737,1,0.0433,121.049,4,0.64,423613,France,0mjAU3yKR1QnXnHtjGJqTM
66,South of the Border (feat. Camila Cabello & Cardi B),0.148,0.857,0.621,0.0,0.0865,-6.376,0,0.0825,97.989,4,0.668,421381,France,4vUmTMuQqjdnvlZmAH61Qk
67,Monster,0.0253,0.83,0.794,0.0248,0.106,-6.279,0,0.432,128.16,4,0.607,421282,France,0YU17F0BlVXvmx5ytsR43w
