,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Goutte d'eau,0.678,0.663,0.685,0.0,0.122,-6.163,0,0.163,137.834,4,0.312,2967871,France,5ojNTROUJJgCFFbdD3xTZn
1,Khapta,0.00937,0.811,0.692,0.0,0.0598,-2.836,0,0.105,125.009,4,0.817,2168388,France,6stxV2bl7xSiPUornxwyNR
2,HS (feat. SCH),0.149,0.729,0.512,0.0,0.109,-10.346,0,0.208,156.056,4,0.376,1474708,France,2JAO138j1wJjQ2mmm7aAbP
3,Les m?chants,0.362,0.675,0.626,0.0,0.0999,-5.648,0,0.303,192.011,4,0.512,1394444,France,0r64LBR8RlnXcdd5HTFubd
4,Giuseppe,0.197,0.796,0.731,0.0,0.264,-7.101,0,0.279,149.972,4,0.515,1377901,France,1XnPRxd67vVxzBCiGLXLxw
5,7 rings,0.592,0.778,0.317,0.0,0.0881,-10.732,0,0.334,140.048,4,0.327,1355511,France,6ocbgoVGwYJhOv1GgI9NsF
6,Trop beau,0.295,0.748,0.66,5.56e-06,0.0883,-6.034,0,0.0404,123.902,4,0.324,1347496,France,4WB9OeauHXnGOMUK4s80gM
7,Tout oublier,0.493,0.692,0.542,2.75e-06,0.247,-7.9,0,0.197,105.005,4,0.285,1208917,France,06O3hxudc6V0BOuoCFSy71
8,Shallow,0.371,0.572,0.385,0.0,0.231,-6.362,1,0.0308,95.799,4,0.323,1148444,France,2VxeLyX666F8uXCJ0dZF8B
9,Gun salute,0.611,0.862,0.533,2.26e-06,0.117,-5.96,0,0.115,119.956,4,0.257,1113024,France,5UgUGPknu6JRgawaJAO9rX
10,1000C,0.263,0.706,0.553,3.44e-05,0.111,-8.056,0,0.112,102.996,4,0.392,1096423,France,6l7PqWKsgm4NLomOE7Veou
11,Sale mood,0.297,0.685,0.761,0.0,0.234,-4.556,0,0.0641,159.929,4,0.726,1021260,France,7oxSh7uiB74lWGVIv2Qtlm
12,Sweet but Psycho,0.0691,0.719,0.704,0.0,0.166,-4.724,1,0.0476,133.002,4,0.628,973023,France,25sgk305KZfyuqVBQIahim
13,Madrina,0.178,0.736,0.797,0.0192,0.36,-5.168,0,0.0579,122.984,4,0.713,972149,France,4miiqu2dxOhBguQDHtqssH
14,On Fleek,0.102,0.735,0.764,0.0,0.245,-4.626,0,0.155,97.056,4,0.609,955495,France,4MSFxqmkiMxq7e61jTqgqt
15,Dale x Love Therapy (feat. Aya Nakamura),0.461,0.666,0.54,4.93e-06,0.104,-9.389,0,0.187,90.714,4,0.742,917950,France,0sMcHdKAjVSNuNnPchQu4S
16,Giant (with Rag'n'Bone Man),0.016,0.807,0.887,0.000503,0.0811,-4.311,0,0.0361,122.015,4,0.606,901761,France,5itOtNx0WxtJmi1TQ3RuRd
17,PGP,0.0567,0.803,0.533,0.0323,0.281,-7.331,1,0.0656,141.996,4,0.255,835618,France,38Eq6RgIxOdt4twqyVAPCn
18,Say My Name,0.137,0.703,0.66,0.0,0.192,-5.119,0,0.123,95.031,4,0.79,822230,France,0YammaEkYSeo9vQYZ1OwS6
19,Balance ton quoi,0.594,0.703,0.442,2.39e-05,0.276,-10.383,1,0.0823,115.932,4,0.381,801018,France,2jX5c5RFp0A9E1GDsvGxIa
20,High Hopes,0.193,0.579,0.904,0.0,0.064,-2.729,1,0.0618,82.014,4,0.681,785387,France,1rqqCSm0Qe4I9rUvWncaom
21,La dot,0.203,0.448,0.513,0.0,0.0947,-6.108,1,0.163,82.451,4,0.751,782973,France,3aRgAfrt6aQW8IimLq2aVG
22,MIA (feat. Drake),0.0141,0.817,0.539,0.000496,0.099,-6.349,0,0.0621,97.062,4,0.158,780020,France,116H0KvKr2Zl4RPuVBruDO
23,"break up with your girlfriend, i'm bored",0.0421,0.726,0.554,0.0,0.106,-5.29,0,0.0917,169.999,4,0.335,759276,France,4kV4N9D1iKVxx1KLvtTpjS
24,Aventador,0.256,0.82,0.657,0.0,0.0973,-3.852,1,0.0614,120.017,4,0.615,753087,France,4je4fmupGLC9rTN4VgZRgY
25,Malade,0.483,0.669,0.641,3.33e-06,0.106,-8.419,1,0.0497,99.526,4,0.269,709657,France,0MEriM1ajYAQOZTzLSz7o7
26,Valid?,0.299,0.753,0.753,0.133,0.107,-8.344,0,0.0509,144.05,4,0.38,697434,France,1hGwyhwU1cYUVce7i4d0hZ
27,Sheitana (feat. Ninho),0.466,0.851,0.626,0.0,0.0614,-6.483,0,0.0915,98.079,4,0.718,691391,France,1GOIfWQmA3Tp6GlwcCd35K
