,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Habitu?,0.61,0.547,0.293,0.0,0.109,-11.376,0,0.0864,129.69,4,0.523,1563386,France,5N2IdMvsijo5D0Jl3iz6yu
1,Ips?it?,0.0561,0.803,0.524,2.1e-06,0.0845,-8.619,0,0.102,139.997,4,0.156,1260108,France,2cqIyMApTDUOo6VO5VFQsH
2,Mafiosa (feat. Caroliina),0.258,0.867,0.724,0.0,0.0527,-4.266,1,0.0978,128.97,4,0.757,1249639,France,0WxiQqTcK3ZErx2mMWgtm6
3,Djadja,0.0617,0.811,0.797,0.0,0.112,-5.428,1,0.165,97.988,4,0.541,1235542,France,3XfnssSD9HMQ9LhVOJvXTE
4,"Va Bene - Extrait de la BOF de ""Taxi 5""",0.11,0.786,0.95,0.0,0.121,-2.782,0,0.056,100.073,4,0.756,1036637,France,7qibGVhkRyQ4kgYwzZu7iG
5,La m?me,0.22,0.682,0.763,0.0,0.132,-5.743,0,0.0888,122.035,4,0.409,1032600,France,7HK0UeyxUWJjc6ndRZVKFg
6,X,0.0364,0.595,0.773,0.00108,0.334,-4.736,0,0.0549,180.073,4,0.711,1019866,France,39N9RPD9MRb5WmoLzNzPeA
7,One Kiss (with Dua Lipa),0.037,0.791,0.862,2.19e-05,0.0814,-3.24,0,0.11,123.994,4,0.592,1014892,France,7ef4DlsgrMEH11cDZd32M6
8,Un Poco,0.179,0.767,0.832,2.27e-05,0.0852,-5.915,0,0.106,99.992,4,0.946,905993,France,3MVTefqbeNX5yHFOmnHy3X
9,D?saccord?,0.43,0.745,0.493,0.0,0.116,-8.403,0,0.368,150.162,4,0.449,863956,France,0FYpW0zBO7cht8qGRY41Mz
10,God's Plan,0.0309,0.758,0.448,8.67e-05,0.558,-9.441,1,0.103,77.176,4,0.373,845510,France,2XW4DbS6NddZxRPm5rMCeY
11,Bob Marley,0.102,0.443,0.61,0.0,0.11,-7.437,0,0.35,88.377,4,0.596,806216,France,6L6yn9GeVqnlWX1npp6rAK
12,FRIENDS,0.205,0.626,0.88,0.0,0.128,-2.384,0,0.0504,95.079,4,0.534,794791,France,08bNPGLD8AhKpnnERrAc6G
13,Bella ciao - HUGEL Remix,0.218,0.842,0.488,0.00718,0.0877,-7.856,0,0.0844,126.019,4,0.647,785947,France,2dQzfKRaMKUCQgMpOtpLTh
14,"Bella ciao (feat. Ma?tre Gims, Vitaa, Dadju & Slimane)",0.221,0.724,0.667,0.0,0.753,-6.017,0,0.054,119.078,4,0.602,762958,France,1XcnxfOeLvLPGh2Drr2yNb
15,Hit Sale (feat. Rom?o Elvis),0.141,0.573,0.784,0.0,0.0844,-5.224,1,0.0591,82.009,4,0.69,756977,France,3yndKI4zWEyC36BQYrdKBA
16,Flames,0.0723,0.609,0.726,8.45e-06,0.0895,-4.346,0,0.0414,93.958,4,0.362,669288,France,33IOhptvC2Qoy2UhjiHXLV
17,M.I.L.S 2.0,0.0642,0.857,0.738,0.0,0.0666,-7.397,0,0.221,155.998,4,0.762,663023,France,1qRZfv2ZbAZGPnfbIV3YvD
18,Nevermind,0.159,0.6,0.688,1.29e-05,0.409,-8.339,0,0.201,99.977,4,0.0793,661026,France,63SevszngYpZOwf63o61K4
19,Fallait pas,0.532,0.892,0.779,9.4e-06,0.0688,-6.607,1,0.0945,124.017,4,0.927,660952,France,0fACF9oFLE2IOaEyRvRTrL
