,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,BB,0.417,0.761,0.556,1.81e-06,0.104,-6.631,0,0.109,130.006,4,0.384,1876262,France,0YCMh9HQkRpAtkj0i1sZqH
1,Jaloux,0.193,0.558,0.797,0.0,0.399,-3.89,0,0.0739,139.992,4,0.368,1835185,France,0QnEGWGECQUPuE3m8L6hdT
2,Ramenez la coupe ? la maison,0.0358,0.808,0.661,0.0,0.138,-6.237,0,0.0395,107.992,4,0.804,1649638,France,1m0UFnuTktOkksvjbF9z0m
3,Air Max,0.26,0.82,0.591,0.0,0.102,-7.338,1,0.459,141.888,4,0.551,1472335,France,6qk9lEM6UIxNbAuI0PpOLu
4,Copines,0.27,0.701,0.787,0.0,0.105,-3.941,0,0.0855,180.027,4,0.904,1425142,France,3AZg5nZgMquXJ67KgpngKX
5,Sur le drapeau,0.189,0.763,0.902,0.0,0.318,-5.759,0,0.287,144.038,4,0.625,1405532,France,42Xesu4U4nM3CCjMk5X3kM
6,Empire,0.0488,0.884,0.79,0.0,0.0882,-4.085,1,0.211,144.017,4,0.421,1386011,France,7qWsMxgCMFyjlnvLMocf4p
7,Tout oublier,0.493,0.692,0.542,2.75e-06,0.247,-7.9,0,0.197,105.005,4,0.285,1293199,France,06O3hxudc6V0BOuoCFSy71
8,Ma 6t a craqu? (feat. Ninho),0.473,0.816,0.684,1.14e-06,0.137,-8.478,0,0.197,89.999,3,0.815,1237822,France,2NUIWpL6IsYGkwfSN7basS
9,Train de vie,0.216,0.742,0.641,0.0,0.137,-5.585,0,0.124,146.139,4,0.418,1203458,France,6FqNHDHEsUTKqVWXBkMd9y
10,Bella,0.422,0.767,0.639,0.0,0.124,-6.633,0,0.125,102.045,4,0.653,1146223,France,0O4XHiuVt3dBaOzSI49BtF
11,La C,0.302,0.767,0.719,3.64e-05,0.19,-6.221,0,0.36,172.04,4,0.638,1053106,France,5PtFV78R0DRvzsTqk1S0Vt
12,In My Mind,0.176,0.694,0.77,1.1e-05,0.118,-5.335,1,0.149,125.905,4,0.163,1048456,France,0E9ZjEAyAwOXZ7wJC0PD33
13,Iencli,0.498,0.669,0.768,0.0,0.273,-5.111,1,0.164,88.005,4,0.294,1031169,France,2iVvukpWd7OX1n1LwUF5Rs
14,Promises (with Sam Smith),0.0119,0.781,0.768,4.91e-06,0.325,-5.991,1,0.0394,123.07,4,0.486,968118,France,5N5k9nd479b1xpDZ4usjrg
15,Moments durs,0.57,0.817,0.563,4.48e-06,0.101,-6.221,0,0.32,119.989,4,0.722,962678,France,7cHRpZZsPiRVmHC3Plx514
16,Woah,0.211,0.935,0.777,0.0,0.647,-4.748,1,0.386,124.001,4,0.553,944988,France,196cSZjrDdgaJILT3cpfYl
17,Adieu bient?t,0.391,0.793,0.648,0.0,0.101,-7.612,0,0.17,140.034,4,0.249,941576,France,17y8kqTbNDd9QM3j6yln4g
18,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",0.157,0.842,0.801,4.82e-06,0.0642,-4.167,0,0.228,95.881,4,0.617,920041,France,4w8niZpiMy6qz1mntFA5uM
19,91's,0.249,0.777,0.668,0.0,0.0778,-8.837,0,0.107,103.036,4,0.243,857337,France,58st6r10Ze6QomHs0BMUA8
