,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Drama,Bizzey,2659653,https://open.spotify.com/track/7iQKG3ZjRF4EEhUulo514R
2,LIT,SBMG,1926460,https://open.spotify.com/track/76OfzNtY3nG5hCnh5COSjt
3,"Hoe Je Bent",Broederliefde,1581892,https://open.spotify.com/track/5vJxmMmw4fJX0hNxH6fVHV
4,"One Kiss (with Dua Lipa)","Calvin Harris",1372844,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
5,SAD!,XXXTENTACION,1371179,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
6,"Omarm Me","Ronnie Flex",1360723,https://open.spotify.com/track/1lWBPQBghFHdpLbE6UnNc6
7,"Don’t Matter To Me",Drake,1311662,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB
8,"Jackie Chan",Tiësto,1121373,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
9,"Hey Meisje",Esko,1108001,https://open.spotify.com/track/1c7Kh2uMMxG7k4QqNjjg95
10,Youngblood,"5 Seconds of Summer",1014754,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
11,"Pull Up",Dyna,1007257,https://open.spotify.com/track/40Jfl936Y8gYHU0klKu3SN
12,"Liefde In De Lucht","Kraantje Pappie",970099,https://open.spotify.com/track/3xbLeZAtP6yVnsgP3EGlie
13,"Back To You","Selena Gomez",921866,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
14,"Better Now","Post Malone",871812,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
15,"D2 (IliassOpDeBeat x Mula B)",IliassOpDeBeat,869217,https://open.spotify.com/track/1zd3M9ByJkQIokwOiOU3hh
16,Nonstop,Drake,861022,https://open.spotify.com/track/2Vx8E3K5icPZR7OCklWBXX
17,"Lil Craney","Kraantje Pappie",827731,https://open.spotify.com/track/6mhojtIauujcoXxlGsihh1
18,"Solo (feat. Demi Lovato)","Clean Bandit",818730,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
19,"Ocean (feat. Khalid)","Martin Garrix",813281,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
20,Dura,"Daddy Yankee",779099,https://open.spotify.com/track/6KuqAtoeVzxAYOaMveLNpH
21,"Girls Like You (feat. Cardi B)","Maroon 5",757886,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
22,"Lucid Dreams","Juice WRLD",750782,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
23,"no tears left to cry","Ariana Grande",739768,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
24,"God's Plan",Drake,729879,https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9
25,Flames,"David Guetta",704647,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
26,X,"Nicky Jam",674791,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
27,"In My Feelings",Drake,670236,https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns
28,"Taste (feat. Offset)",Tyga,657669,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
29,changes,XXXTENTACION,648348,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
30,"Leave a Light On","Tom Walker",646003,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
31,Emotionless,Drake,613463,https://open.spotify.com/track/1v1IXPXl73Z7zy6f5tUa9n
