,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"GUAP (feat. Dopebwoy)",Boef,2121994,https://open.spotify.com/track/7oZct7VoEYmscpKePu6k7z
2,"Hoe Het Danst","Marco Borsato",1982177,https://open.spotify.com/track/6cONR1DTpmGS1pAdJvVTiT
3,"I Don't Care (with Justin Bieber)","Ed Sheeran",1768932,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
4,Moment,"Kris Kross Amsterdam",1564747,https://open.spotify.com/track/0J6sITdD8JMUBKaadJLV1U
5,Arcade,"Duncan Laurence",1449228,https://open.spotify.com/track/1Xi84slp6FryDSCbzq4UCD
6,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",1237247,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
7,"SOS (feat. Aloe Blacc)",Avicii,1231194,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
8,Plankgas,Snelle,1184809,https://open.spotify.com/track/6lQYrZWozzmlstYZ0ktXq9
9,"Piece Of Your Heart",MEDUZA,1157082,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
10,"Don't Call Me Up",Mabel,1081304,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
11,Hup,Bizzey,1061475,https://open.spotify.com/track/4kyPwhbpUzx6aqgu0myhjf
12,"Someone You Loved","Lewis Capaldi",1048777,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
13,"Give Dem",Frenna,978419,https://open.spotify.com/track/1u2XfTsJai4u33yapHLzap
14,"Designers (feat. Dopebwoy & LouiVos)",IliassOpDeBeat,957519,https://open.spotify.com/track/3zycyBK3RiecrkrP8NPLxu
15,"bad guy","Billie Eilish",928239,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
16,"If I Can't Have You","Shawn Mendes",907622,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
17,"Con Calma","Daddy Yankee",893825,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
18,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",892329,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
19,"Dichterbij Je","Lil Kleine",828235,https://open.spotify.com/track/5TU8eIPFfQ7uUeOITnxxpb
20,"Hij Is Van Mij (feat. Bizzey)","Kris Kross Amsterdam",798708,https://open.spotify.com/track/6716bTJI7qiHJFFSR0Ethe
21,Rook,"Lil Kleine",776011,https://open.spotify.com/track/17L2sYqS71YBsocuCT5Bem
22,Heaven,Avicii,775555,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ
23,"Walou Crisis (feat. 3robi & Mula B)",Dopebwoy,738081,https://open.spotify.com/track/4cEEHXGY0dsKtwmGFwhr9V
24,Ritual,Tiësto,726516,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa
25,"So Am I","Ava Max",723710,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
26,Sucker,"Jonas Brothers",716375,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
27,Skyward,"Davina Michelle",669801,https://open.spotify.com/track/4WfhbGhvurJtwd7r0SCyV7
28,"You Need To Calm Down","Taylor Swift",662241,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
29,"Old Town Road","Lil Nas X",642376,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
30,Scars,Snelle,637035,https://open.spotify.com/track/3s3LHm3AI7jazWk0Rdg6Q3
31,Herres,"Sevn Alias",629988,https://open.spotify.com/track/411fSfMfrNGxVsIGK3drHT
32,"Als Het Avond Is","Suzan & Freek",628954,https://open.spotify.com/track/3ciQQMSy1lKDqJbwU9l1LT
33,Ai,Tabitha,622283,https://open.spotify.com/track/2dEoEy7wqvJ4xq90lrPEwU
34,"Walk Me Home",P!nk,615141,https://open.spotify.com/track/6jfEZdUJ2Yla6h7gTJgKuo
35,Soldi,Mahmood,597405,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3
36,"Power Over Me","Dermot Kennedy",575421,https://open.spotify.com/track/0OGNtqKkjI7FCE9HZ4Khgo
37,"No Guidance (feat. Drake)","Chris Brown",564926,https://open.spotify.com/track/7FEwp8BavoEVE3AnxJDchc
38,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,552382,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny
39,"Duurt Te Lang (Beste Zangers Seizoen 2019)","Davina Michelle",539017,https://open.spotify.com/track/2rzZ0IGxgrGUAPwrWn80z7
40,"Giant (with Rag'n'Bone Man)","Calvin Harris",525796,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
41,"Always Remember Us This Way","Lady Gaga",518395,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
42,Tank,SXTEEN,516760,https://open.spotify.com/track/1L8rBfYvoRde56XGtsu01T
43,"Haal Me Naar Boven","Ronnie Flex",513006,https://open.spotify.com/track/0tEc8Z8UYJBRnaSw2XxwYc
44,PINPAS,CHO,509376,https://open.spotify.com/track/2hCSwIxK3xO0EwQepoWmgw
45,"Fake Love",Delany,508319,https://open.spotify.com/track/65oW8lTB2xfEBfIbagtjAv
46,"Roller Coaster","Danny Vera",507434,https://open.spotify.com/track/7rO7Pc5dkC2EIW1OKsCJtQ
47,"Never Really Over","Katy Perry",502200,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
48,"All Around The World (La La La)",R3HAB,477805,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
49,Rompe,Priceless,477164,https://open.spotify.com/track/4YaKdKVcrM6Gf5ZALtp0gI
50,Shallow,"Lady Gaga",464850,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
51,"Let Me Down Slowly","Alec Benjamin",461553,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
52,Panamera,Ashafar,460981,https://open.spotify.com/track/2S4exmZO3aVEcoxLdKhC47
53,Ratata,Jul,456022,https://open.spotify.com/track/04c8aMc6QRRdNJg06qmJ0z
54,Doekoe,JoeyAK,443105,https://open.spotify.com/track/4Lh4lVFojznlPnJ73OLgEU
55,"Tis Oke Mop",ChildsPlay,431842,https://open.spotify.com/track/52BJZ4RgOfA6doHycdhKfL
56,Gimma,Josylvio,425590,https://open.spotify.com/track/62pAAdYOtoGtgJn4p55Pfl
57,"Talk (feat. Disclosure)",Khalid,418260,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
58,"No Sleep (feat. Bonn)","Martin Garrix",414114,https://open.spotify.com/track/1ahVFh0ViDZr8LvkEVlq3B
59,"Money In The Grave (Drake ft. Rick Ross)",Drake,398049,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
60,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",397224,https://open.spotify.com/track/543bCW2ruMPmxUBWirQ3MR
61,"Diamond Heart","Alan Walker",389487,https://open.spotify.com/track/0nrWZWkJM62ftQJSI8fDc0
62,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",389034,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw
63,"Zij Weet Het - Studio Versie","Tino Martin",375618,https://open.spotify.com/track/0rwf08N6Fm5K57S7e7FJty
64,IJskoud,Nielson,364855,https://open.spotify.com/track/2zVNIG9cfMyFxt8XqJ64s4
65,"The London (feat. J. Cole & Travis Scott)","Young Thug",363609,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
66,OEFF,"Yung Felix",359038,https://open.spotify.com/track/75YepABRsjjwo7YLU5QA0X
67,"Date La Vuelta","Luis Fonsi",353648,https://open.spotify.com/track/5lwVd35Zg6DJ4qibVMq99H
68,"Speechless (feat. Erika Sirola)","Robin Schulz",353221,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
69,"Baby Momma","Yung Felix",351717,https://open.spotify.com/track/7CwcxScnNX2jGWntjz9p2K
70,"Verleden Tijd",Frenna,341145,https://open.spotify.com/track/7qkqUFKET2tAjVHLxlLYOe
71,Easier,"5 Seconds of Summer",339809,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
72,Olabilir,MERO,337015,https://open.spotify.com/track/5b195aHKKd6oTr4f7DoRCo
73,"ZAG JE STAAN",CHO,326047,https://open.spotify.com/track/10Ip08q4FbuRUUoKTAz3MM
74,"Here With Me",Marshmello,324804,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
75,Mapima,Bizzey,324447,https://open.spotify.com/track/0n3UySYO3dKqVbCfvtuJad
76,"BON VIBES","Chip Charlez",324120,https://open.spotify.com/track/2zlp91MvE7y89ptUqPfPA2
77,"Sweet but Psycho","Ava Max",322336,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
78,"Op De Weg",Jack,312838,https://open.spotify.com/track/6SBaOVsG1CRv4VuceGWalF
79,"Mad Love",Mabel,310369,https://open.spotify.com/track/79JBjIq90BrQ8Ws0pUhlzD
80,Vliegen,"Bilal Wahib",309817,https://open.spotify.com/track/0cd6pOA7RQKKuvFQLMC4X7
81,"BOSS BITCH","Famke Louise",307571,https://open.spotify.com/track/7bv5zFzg8z5oDn2FEBV4Kq
82,"Baila Mami",Bizzey,307137,https://open.spotify.com/track/0JgaOPMKBWGbhUrxHr8ZEU
83,Mamacita,KM,303073,https://open.spotify.com/track/0MnRaCP2vAeUEEFbNx77Wp
84,"Truth Hurts",Lizzo,300286,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
85,"Loco Contigo (with J. Balvin & Tyga)","DJ Snake",296183,https://open.spotify.com/track/1f38Gx6xQz6r4H1jGVNBJo
86,"All Day And Night - Jax Jones & Martin Solveig Present Europa","Jax Jones",291151,https://open.spotify.com/track/3O83h4LS797N23DpweeRAa
87,Viraal,Frenna,287880,https://open.spotify.com/track/1oDGSDSB1WMKOJ9Uan2xhK
88,"Call You Mine (feat. Bebe Rexha)","The Chainsmokers",287430,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
89,"Niet Alsof (feat. MHD)",Dopebwoy,284461,https://open.spotify.com/track/1J0vxvt4DVirTTZu711R0M
