,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Djadja,"Aya Nakamura",1626595,https://open.spotify.com/track/3XfnssSD9HMQ9LhVOJvXTE
2,"Miljonair (feat. SBMG, Lil' Kleine, Boef & Ronnie Flex)",$hirak,1511424,https://open.spotify.com/track/77wz2VtAwxAwYOGTJrZBKT
3,"In My Feelings",Drake,1261416,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
4,Drama,Bizzey,1222976,https://open.spotify.com/track/7iQKG3ZjRF4EEhUulo514R
5,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",1066633,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
6,"Hoe Je Bent",Broederliefde,1028026,https://open.spotify.com/track/2a01mRS1QctP7EvmMFoPee
7,"wine slow - remix",Idaly,988537,https://open.spotify.com/track/4sfdFMNDcc0Aw9DuwEksAn
8,Rise,"Jonas Blue",942600,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
9,LIT,SBMG,939408,https://open.spotify.com/track/76OfzNtY3nG5hCnh5COSjt
10,"Jackie Chan",Tiësto,936873,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
11,Maria,Bizzey,889290,https://open.spotify.com/track/6F3KVKjrgcxsSsZyUNuRAA
12,Youngblood,"5 Seconds of Summer",880264,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
13,"One Kiss (with Dua Lipa)","Calvin Harris",843973,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
14,"Liefde In De Lucht","Kraantje Pappie",838170,https://open.spotify.com/track/3xbLeZAtP6yVnsgP3EGlie
15,Shotgun,"George Ezra",803993,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
16,"No Brainer","DJ Khaled",778377,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
17,"Solo (feat. Demi Lovato)","Clean Bandit",774297,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
18,"Body (feat. brando)","Loud Luxury",723489,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
19,"Meli Meli (feat. Ronnie Flex)","Ali B",723318,https://open.spotify.com/track/2gRJDJb8aAjAOzSrv1EPMe
20,"Girls Like You (feat. Cardi B)","Maroon 5",667484,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
21,"Ocean (feat. Khalid)","Martin Garrix",630236,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
22,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,630216,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
23,"In My Mind",Dynoro,610015,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
24,"La Cintura","Alvaro Soler",609522,https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H
25,"J'ai Déconné",Latifah,602380,https://open.spotify.com/track/51PcB5453BMTM18V0hru79
26,"Taste (feat. Offset)",Tyga,592227,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
27,"Omarm Me","Ronnie Flex",588435,https://open.spotify.com/track/1lWBPQBghFHdpLbE6UnNc6
28,SAD!,XXXTENTACION,588115,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
29,"Lucid Dreams","Juice WRLD",581905,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
30,Therapy,"Armin van Buuren",571646,https://open.spotify.com/track/7yN5w9qB7Km1Fqx96ZnG5W
31,Dura,"Daddy Yankee",563326,https://open.spotify.com/track/6KuqAtoeVzxAYOaMveLNpH
32,"Happy Now",Zedd,562684,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
33,Flames,"David Guetta",558728,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
34,"Eastside (with Halsey & Khalid)","benny blanco",552237,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
35,Nightvision,Broederliefde,549625,https://open.spotify.com/track/4cHAdwWmhk4muLMNUAKAqg
36,"Born To Be Yours",Kygo,539037,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
37,"Hey Meisje",Esko,526668,https://open.spotify.com/track/1c7Kh2uMMxG7k4QqNjjg95
38,BUK,ValsBezig,525536,https://open.spotify.com/track/0RyBrDPSh7alcvWdRApQd6
39,"Leave a Light On","Tom Walker",509454,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
40,Tizora,Broederliefde,499785,https://open.spotify.com/track/6nIFwK2LmLoekOxBJ0SL9R
41,"Waar Zijn Die Kechs (feat. Bartofso)","Mula B",494175,https://open.spotify.com/track/05WJRodpFFDvHQ083sOkgj
42,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",493768,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
43,2002,Anne-Marie,492188,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
44,"God is a woman","Ariana Grande",490076,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
45,"Better Now","Post Malone",487390,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
46,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,469606,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
47,"SICKO MODE","Travis Scott",444248,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
48,"no tears left to cry","Ariana Grande",439285,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
49,"Pray For Job (feat. Young Ellens, Sevn Alias & MocroManiac)","Jonna Fraser",431183,https://open.spotify.com/track/2PEYEFRPnGzPTdtQxUXf9P
50,"I Like It","Cardi B",412882,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
51,"Stap Voor Stap","Kav Verhouzer",402297,https://open.spotify.com/track/11kUvSPQThp2rjB3tAs3W9
52,"I Could Be Wrong","Lucas & Steve",386619,https://open.spotify.com/track/7BF5rE2EVDmWNXc0uoP8Bz
53,"High On Life (feat. Bonn)","Martin Garrix",365799,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
54,Happier,"Ed Sheeran",359809,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
55,Loco,"Yung Felix",357662,https://open.spotify.com/track/0DCxNJg7yquzAHORClrP3e
56,"Pull Up",Dyna,353422,https://open.spotify.com/track/40Jfl936Y8gYHU0klKu3SN
57,"Lil Craney","Kraantje Pappie",351454,https://open.spotify.com/track/6mhojtIauujcoXxlGsihh1
58,"Te Boté - Remix","Nio Garcia",346002,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
59,"Know You Better",FÄIS,343601,https://open.spotify.com/track/3VYus1M8722JsGumhvVUUE
60,Nevermind,"Dennis Lloyd",343303,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
61,STARGAZING,"Travis Scott",338879,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
62,Seeka,"Sevn Alias",325745,https://open.spotify.com/track/1HfRfz2xK8HWephd7mCW1V
63,Lullaby,Sigala,319581,https://open.spotify.com/track/5xzCzOAOfRi4DOttSzvznR
64,"Don’t Matter To Me (with Michael Jackson)",Drake,316173,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
65,Moonlight,XXXTENTACION,308259,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
66,"Coming Home",Sheppard,307724,https://open.spotify.com/track/2MKXUXZIViCGpoFyysFpoj
67,"Hurt Somebody","Noah Kahan",307692,https://open.spotify.com/track/7apizLyhMRutg3ccXvr2qv
68,"Remind Me to Forget",Kygo,306354,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
69,"Altijd Op Tijd",Vic9,305220,https://open.spotify.com/track/1bh7gzZI3zD3dXNRB6xR1D
70,"We Can Do Better","Matt Simons",303721,https://open.spotify.com/track/1hLjLWrzO18acdCFcccFWk
71,"El Money",Scooby072,301423,https://open.spotify.com/track/5FByC6YZxITKQTYmpBinVE
72,Shutdown,SFB,300842,https://open.spotify.com/track/5e7W7nBD5KG2KHCnazm1Hz
73,"God's Plan",Drake,296394,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
74,"Space for Two","Mr. Probz",295179,https://open.spotify.com/track/2vNyWYQtbrgOKcSG64SZMJ
75,"The Middle",Zedd,294188,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
76,Zoutelande,BLØF,288080,https://open.spotify.com/track/1dCaSvUR92UgJZwmNxnqZV
77,"Let Me Live (feat. Anne-Marie & Mr Eazi)",Rudimental,286808,https://open.spotify.com/track/3D1rlKmZdpYUeMtRRLNawc
78,"Ze Willen Mee",Hardwell,280860,https://open.spotify.com/track/2zW8y5ry4YudAPnLmagr1c
79,"Geen Limiet",Frenna,280359,https://open.spotify.com/track/2gLxCTT5bbo2EkTNeTAsBe
80,"New Light","John Mayer",279894,https://open.spotify.com/track/40FLJc17FMZaPmCQEEZgB0
81,X,"Nicky Jam",278841,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
82,Kriebels,Broederliefde,273928,https://open.spotify.com/track/6qPHdoNjqsWflm2TFC3OED
83,"Catch Up",Josylvio,263092,https://open.spotify.com/track/34IUrlhbMSYf5tniU2kHJF
84,Soon,"Philly Moré",260834,https://open.spotify.com/track/6jRhJTZ321bW4rnF09uD9M
85,changes,XXXTENTACION,254382,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
86,"Shape of You","Ed Sheeran",254025,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
87,"Havana (feat. Young Thug)","Camila Cabello",248648,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
88,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",248152,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
89,Natural,"Imagine Dragons",247410,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
90,"Beetje Moe",Kevin,243834,https://open.spotify.com/track/5ncYmvTAX7RbJSvoFGrSkv
91,Darkside,"Alan Walker",235707,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
92,"D2 (IliassOpDeBeat x Mula B)",IliassOpDeBeat,234625,https://open.spotify.com/track/1zd3M9ByJkQIokwOiOU3hh
93,FRIENDS,Marshmello,233489,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
94,Mindf*ck,Broederliefde,233446,https://open.spotify.com/track/53BIJlxZPlWRPoXVRdpxZ6
95,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",231786,https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk
96,"Nice For What",Drake,231329,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
97,Gedrag,SBMG,229307,https://open.spotify.com/track/1NSDVfGBHK7wk9aXpnCaqB
98,"In My Blood","Shawn Mendes",226156,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
99,"Jocelyn Flores",XXXTENTACION,225438,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
100,Spijt,Maan,225420,https://open.spotify.com/track/1Hh8NGpjEtsvSsItUMG2JB
101,"rockstar (feat. 21 Savage)","Post Malone",221610,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
102,"Draai Het Om",Boef,221081,https://open.spotify.com/track/13mBTIxi1V5IoWuApMFRU1
103,IDGAF,"Dua Lipa",219672,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
104,Bandolero,"Mula B",218513,https://open.spotify.com/track/2KzcWcWxIcI8j75Mn2IXkX
105,Nonstop,Drake,214283,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
106,"Niet Meer Terug",Broederliefde,214151,https://open.spotify.com/track/1h8iw2Q5cvtDa2oGxnRB4k
107,"Kaviaar & Champagne",Aliyah,211559,https://open.spotify.com/track/2xuLzhAVVWSepnmafSYwkp
108,"Be Alright","Dean Lewis",209799,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
109,"Kom Bij Mij",Hansie,207013,https://open.spotify.com/track/1YOzmgmkf24jBZLVOwdMMR
110,"Blijf Bij Mij","Ronnie Flex",206330,https://open.spotify.com/track/7EyvmcYx7WzeBi2cY9RmIi
111,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",205425,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
112,"Mijn Zoon",Fresku,200540,https://open.spotify.com/track/0VgoO6qlVgAgcmZUipzkzE
113,"Sin Pijama","Becky G",197358,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
114,Sterrenstof,"De Jeugd Van Tegenwoordig",196670,https://open.spotify.com/track/7D5vAulNfrQV6xEwzgH0OF
