,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"17 Miljoen Mensen - Live @538 in Ahoy","Davina Michelle",2015794,https://open.spotify.com/track/7e42rjxCt8tPjglU9VyBcz
2,"Toosie Slide",Drake,1693491,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y
3,"Roses - Imanbek Remix","SAINt JHN",1565513,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
4,"Blinding Lights","The Weeknd",1558257,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
5,"Jongen Van De Straat","Lil Kleine",1403658,https://open.spotify.com/track/1dbI31tdknCDHwJ9j6yGYB
6,"Don't Start Now","Dua Lipa",1160005,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
7,"Het Is Al Laat Toch",Racoon,1153965,https://open.spotify.com/track/5OhjkylPjKnmR7I2gnVNwz
8,Supalonely,BENEE,1055380,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
9,"Intentions (feat. Quavo)","Justin Bieber",1035832,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
10,"Loop Niet Weg","Kris Kross Amsterdam",1009471,https://open.spotify.com/track/7fmExiQZjHLyDv5SC1EhDg
11,"Breaking Me",Topic,978361,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
12,"Wat Is Je Naam","Yxng Le",926254,https://open.spotify.com/track/4SlqfJkQNAS7A5cvjBvQ3C
13,"Before You Go","Lewis Capaldi",922501,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
14,Smoorverliefd,Snelle,920254,https://open.spotify.com/track/2ryMKWtH2SEQY8fTAclFYb
15,Vandaan,"Lil Kleine",909771,https://open.spotify.com/track/7ua5ORSWsf8JOrcX6SJ9Ub
16,"Say So","Doja Cat",833542,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
17,"Never Seen the Rain","Tones And I",831854,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
18,"Anderhalf (feat. Poke & Judeska)","Ali B",826835,https://open.spotify.com/track/4fmNSmnh5hFOHZ1vXOEgvN
