,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,MONTERO (Call Me By Your Name),Lil Nas X,2575993,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
2,HAINE&SEX,Gazo,2502317,https://open.spotify.com/track/6Vcxzw4ifKqYxVrp3ckpVF
3,La kiffance,Naps,2003261,https://open.spotify.com/track/1bwhDrXcAtqePp8mNJ0pTe
4,Vroum Vroum,Moha K,1793688,https://open.spotify.com/track/6sRPU30pj9A6G1pBXqzQkM
5,Le temps,Tayc,1683701,https://open.spotify.com/track/360oH1CqXe9XXzbbi6hvyr
6,Mon poto - Extrait de la BO de ? En Passant P?cho ?,Kore,1421251,https://open.spotify.com/track/5qFOdxS3v8Dny9T4p2CUIy
7,Mona Lisa,Booba,1381867,https://open.spotify.com/track/5LYRIyhmlrDAQsYdHEvP0f
8,Je tÅfaime de ouf,Wejdene,1306587,https://open.spotify.com/track/5BUl0EBl4tOmPtT9IN0UUP
9,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,1289915,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
10,Mode Akimbo (feat. Jul),SCH,1227515,https://open.spotify.com/track/7qezIDRM0E3WTW1lWxItug
11,La danse des bandits,Naps,1122085,https://open.spotify.com/track/3bGGvbwbhq9kIMhHaXBdYL
12,Goosebumps - Remix,Travis Scott,1062893,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
13,Champion,Serge Ibaka,1049480,https://open.spotify.com/track/7moGDROshDKDpuQxtQ3q4m
14,Casanova,Were-vana,1033016,https://open.spotify.com/track/5xriTc82DdSAGToWcixBKf
15,Fever,Dua Lipa,1026647,https://open.spotify.com/track/3F1P0QzdXtBz0MXy7KIO5w
16,GIRL LIKE ME,Black Eyed Peas,1022105,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
17,Mannschaft (feat. Freeze Corleone),SCH,980328,https://open.spotify.com/track/03cOUvF1fyW60AuUfUNiDc
18,Save Your Tears,The Weeknd,973120,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
19,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,967553,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
20,D?KITI,Bad Bunny,951187,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
21,Astronaut In The Ocean,Masked Wolf,944675,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
22,Bande organis?e,13 Organis?,931938,https://open.spotify.com/track/717QGTmZdkemDaCo1vQHG0
23,La Sele?ao,Alonzo,929661,https://open.spotify.com/track/2vd2HEhrkafOi2uveHjzzh
24,"1,2,3",Amel Bent,880675,https://open.spotify.com/track/7uCLrBdy5FH6T7vcJzqRd7
25,Tout en Gucci,Ninho,856477,https://open.spotify.com/track/0i5GJckWb9uCZU4jcGoBca
26,Elles ont trop jou? avec mon c?ur,Jok'air,844560,https://open.spotify.com/track/5SqR7dxbJiTSadTaVEhZ04
27,Et? 90,Therapie TAXI,838014,https://open.spotify.com/track/1p9dxTMtG4gZpLp7yzvT54
28,Wasted Love (feat. Lagique),Ofenbach,834091,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
29,Del Mar,Ozuna,816505,https://open.spotify.com/track/5cpJFiNwYyWwFLH0V6B3N8
30,Kimono (feat. SCH et Ninho),Sadek,796671,https://open.spotify.com/track/54rHJPDt8DUE2RtSg6Bsrf
31,Allo,Marwa Loud,787224,https://open.spotify.com/track/3IWsDAFAwPNVnnTeQyUj7w
32,KASSAV (feat. Tiakola),Gazo,785365,https://open.spotify.com/track/25PVU9aowaP69bSYRBe3sj
33,Your Love (9PM),ATB,754832,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
34,March? noir,SCH,733193,https://open.spotify.com/track/3BDHFeYIrqGpL8HNkuI6zv
35,Leave The Door Open,Bruno Mars,653062,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
36,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,Nathan Evans,651608,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
37,? c?ur ouvert,Djadja & Dinaz,650908,https://open.spotify.com/track/1j9kCQ1R2mh2AAieXmZOZ5
38,Cabeza,OBOY,642330,https://open.spotify.com/track/66tNDqYNR2S6Svwgm3BMi9
39,Rasputin,Majestic,636208,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
40,Crack,SCH,634719,https://open.spotify.com/track/52yZydTRNmxinmjt5hjk95
41,Follow You,Imagine Dragons,617509,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2
42,Memories (feat. Kid Cudi) - 2021 Remix,David Guetta,615249,https://open.spotify.com/track/59o6ojGNGJOYiVJSzC6Lsa
43,Daddy,SDM,612298,https://open.spotify.com/track/2iPFEYnitXLl4lSxvqZI3m
44,Blinding Lights,The Weeknd,608663,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
45,Jolie madame (feat. Ronisia),Jo? Dw?t Fil?,605783,https://open.spotify.com/track/2uj7OACDZUQIvAfKAwtHES
46,Mood (feat. iann dior),24kGoldn,595080,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
47,Selfish Love (with Selena Gomez),DJ Snake,582392,https://open.spotify.com/track/3XoflnowYPFRPOh3uFvHcm
48,Bailamos,Lucenzo,578003,https://open.spotify.com/track/0mAinALNSl5TurTs9ZPUMp
49,Runaway,AURORA,565730,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
50,Vivre,47ter,556694,https://open.spotify.com/track/5dZ9YFidvSqVK44PfxhJmB
51,Coffre plein,Koba LaD,536570,https://open.spotify.com/track/70pkwEEG7nDTXBFqoGQkH0
52,Girls Like Us,Zoe Wees,530916,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
53,M?dusa,Landy,530352,https://open.spotify.com/track/2hL0WVDLvlxZ60J4YyWvFW
54,Love Not War (The Tampa Beat),Jason Derulo,520615,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
55,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,519476,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU
56,Arcade,Duncan Laurence,516892,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
57,C?ur noir,Eva,516435,https://open.spotify.com/track/0Z8DRG0HgZJ1bIhCQqyzPo
58,JÅfavais juste envie dÅf?crire.,Damso,512579,https://open.spotify.com/track/6MHUYde9edp2cjzwYgIjiw
59,The Business,Ti?sto,504305,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
60,La vie qu'on m?ne,Ninho,504180,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
61,Pilote (feat. Hamza),PLK,498527,https://open.spotify.com/track/12GV2Wr4p1hBWQCrQcVsew
62,beau-papa,Vianney,482837,https://open.spotify.com/track/5wXkbtZO1HsOQ1P75zi35p
63,Floating Through Space,Sia,476476,https://open.spotify.com/track/0XwSUpdrF7nR7hVxbDs7mb
64,Whoopty,CJ,467818,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
65,Loup noir,SCH,464932,https://open.spotify.com/track/0qPcwdfndSahEBm4pPGZYq
66,911,Damso,453838,https://open.spotify.com/track/2chIkORxBLpPVgruGiMY8k
67,Lettre ? une femme,Ninho,450324,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
68,GJS (feat. Jul & SCH),GIMS,448310,https://open.spotify.com/track/4kfjlrD1hs7VE1dXVM091S
69,LOPSA STORY,1PLIK?140,448131,https://open.spotify.com/track/5IDnEkOCdOp1F0XTAMG3Rk
70,Derri?re le brouillard,Grand Corps Malade,447498,https://open.spotify.com/track/41mbANHqOIULPmYi5Hp4ey
71,All We Got (feat. KIDDO),Robin Schulz,438982,https://open.spotify.com/track/1iAyJBksvAI6DQEnzv8l1E
72,Kiss Me More (feat. SZA),Doja Cat,437841,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK
73,Plein les poches,Djadja & Dinaz,436844,https://open.spotify.com/track/6uAL5MbQ6bOBOrgqf05FK6
74,Levitating (feat. DaBaby),Dua Lipa,431528,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
75,Mother Fuck,Jul,429729,https://open.spotify.com/track/0QMHp1X3B5BGN6J3HynHT1
76,RATPI WORLD,Booba,427176,https://open.spotify.com/track/2ZjTAieewsBC24kPGfLagc
77,Angela,Hatik,415165,https://open.spotify.com/track/6ab3CQvDlAVttThZucwGQ1
78,Dance Monkey,Tones And I,413780,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
79,Watermelon Sugar,Harry Styles,410203,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
80,WITHOUT YOU,The Kid LAROI,409535,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
81,R?fl?chir,Wejdene,409015,https://open.spotify.com/track/0G4puQDFyihFfN8h6PpVDo
82,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,407950,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
83,Si on disait,M. Pokora,405099,https://open.spotify.com/track/71S0bmeVlFckwhq5R0Is2d
84,TCHIN 2X,Gazo,404687,https://open.spotify.com/track/3K8Iec6qaIpcVgyWs0hOYq
85,Rather Be You,Tom Gregory,402726,https://open.spotify.com/track/1My8oKezaFe1yuwowQKHuy
86,Un homme,J?r?my Frerot,400074,https://open.spotify.com/track/7fu7J4k1mdnmpfVXFuEShk
87,Mango - Extrait de la BO de ? En Passant P?cho ?,Kore,398361,https://open.spotify.com/track/1mKg1S2CE0plkFkKRnZCwl
88,Ghini Ghini (feat. Zola),Kodes,396528,https://open.spotify.com/track/3qDICBGWYjvp3G7vdDXu2Q
89,My Head & My Heart,Ava Max,396101,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
90,9 1 1 3 (feat. SCH),Zola,395017,https://open.spotify.com/track/3WCMzZvH2zK476lasbLx0s
91,Vie de star (feat. Ninho),Leto,390642,https://open.spotify.com/track/7toL2moA2sVueHJKDhVD0n
92,Obito,BU$HI,390193,https://open.spotify.com/track/2bXRmU7X5Te9FCBEjlwUEx
93,EUPHON,Gazo,387694,https://open.spotify.com/track/26xheWSJ6cJf1oF5ooC4ZC
94,Joli b?b?,Naza,386744,https://open.spotify.com/track/1J4oMIhWDUd9cI1urhEyjl
95,Calling My Phone,Lil Tjay,377686,https://open.spotify.com/track/3J8EOeKLTLXORtWPpOU5bE
96,Love Again,Dua Lipa,375289,https://open.spotify.com/track/4rPkN1FMzQyFNP9cLUGIIB
97,C'est cuit (feat. Aya Nakamura & Swae Lee),Major Lazer,374423,https://open.spotify.com/track/1w4JFPONvpiZs1VZ9oSBsA
98,Mais je t'aime,Grand Corps Malade,374276,https://open.spotify.com/track/2twcZTB1udOEzDCPpTiOju
99,"La vie du binks (feat. Hornet La Frappe, Leto, Sadek, Soprano)",DA Uzi,374127,https://open.spotify.com/track/4tJYqq9gYr0RATc1BpDkpy
100,drivers license,Olivia Rodrigo,373498,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
101,Le bruit des applaudissements,SDM,362550,https://open.spotify.com/track/2BLJJmV6hj5nJ5mkEj2LoJ
102,Grand bain,Dadju,361665,https://open.spotify.com/track/0W4MOQ2kTOm1y7ooahgQP1
103,Cover Me In Sunshine,P!nk,359960,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
104,Pr?s des ?toiles,Soprano,356253,https://open.spotify.com/track/3Mxx5gTDRjUF5u7q5NRChG
105,Zone ? danger,SCH,355205,https://open.spotify.com/track/4QAgUdcBSPz0TkqFCJmoRp
106,6.3,Naps,353983,https://open.spotify.com/track/3lTL4LdFKVF51lseI2nk5D
107,Roses - Imanbek Remix,SAINt JHN,352585,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
108,Dior,Pop Smoke,349818,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
109,Grand bain,SCH,349294,https://open.spotify.com/track/7n2IirOomwTTGdGZVZ3vCD
110,Enfants terribles,Landy,348503,https://open.spotify.com/track/3c39RLhnaw269QgsKnhFng
111,BED,Joel Corry,347791,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
112,VVV,Booba,346854,https://open.spotify.com/track/0Q1ZthgaRH9sLIHHDrzX4X
113,Drill FR 4,Gazo,345552,https://open.spotify.com/track/3eGnvpFOpf2CEffcKjbC5m
114,HOLIDAY,Lil Nas X,343938,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
115,Macaroni (feat. Ninho),Leto,343155,https://open.spotify.com/track/4Z9CNGHElj2rLkB8mQdvnA
