,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,D?saccord?,Vald,2060658,https://open.spotify.com/track/0FYpW0zBO7cht8qGRY41Mz
2,Dragon,Vald,1163855,https://open.spotify.com/track/6dotEcliwGD3yrJaUHO621
3,Primitif,Vald,1127411,https://open.spotify.com/track/50iHTENAMPdSXPtCgiYgBJ
4,Gris,Vald,1046241,https://open.spotify.com/track/0Zik8927LgckQX74uxp25j
5,Poss?d?,Vald,1036067,https://open.spotify.com/track/3cPWIdD2eECl9Q0DasxADQ
6,R?sidus,Vald,961910,https://open.spotify.com/track/3CVZ2o5y6YyhKKVJ7X2cRB
7,Seum,Vald,953015,https://open.spotify.com/track/1PD3C6A1tnUI5Ul7cXGVuc
8,Offshore,Vald,937041,https://open.spotify.com/track/2wtZXwhQzaHOf0jLFzHMr4
9,Mwaka Moon,Kalash,894720,https://open.spotify.com/track/1vVZLmZq8gN8pPCEBLjPvD
10,Ch?pakichui,Vald,893392,https://open.spotify.com/track/0ikkSnQLieRReBoQws12dt
11,Longue vie,Sofiane,869284,https://open.spotify.com/track/6U0p0b3ma0MgBwNc8i26xw
12,R?flexions basses,Vald,867731,https://open.spotify.com/track/10z0OHuUb2K0K5WjL8kwOd
13,Reine,Dadju,816918,https://open.spotify.com/track/2HdCh16tdPjle1rm80Y6q7
14,Deviens g?nial,Vald,810184,https://open.spotify.com/track/0rg57AXGXSUMOdFqpTxC5j
15,DQTP,Vald,787791,https://open.spotify.com/track/29RaD2wl2Qmrj0VxVz6RXU
16,Jentertain,Vald,773454,https://open.spotify.com/track/5oh1KtKBc77vdPprNWBWfn
17,Rituel,Vald,768976,https://open.spotify.com/track/3x3WVsoplPxOrzNrmQEIWM
18,Rocking Chair,Vald,754414,https://open.spotify.com/track/0nWzSrYPNQuULiDFpZ0XU3
19,Havana (feat. Young Thug),Camila Cabello,742290,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
20,Troph?e,Vald,721635,https://open.spotify.com/track/5uLFegeYmRJpYI7TDARPNJ
21,rockstar,Post Malone,720826,https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R
22,God's Plan,Drake,711891,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
23,Lundi,Sofiane,685919,https://open.spotify.com/track/5RQ3ZyfOfJJ2qLKOZTmLiB
24,Bling Bling,Kaaris,596985,https://open.spotify.com/track/4s7OqcUEyLJ1RkbzBopRGt
25,Bob Marley,Dadju,593037,https://open.spotify.com/track/6L6yn9GeVqnlWX1npp6rAK
26,Ne me d?teste pas,Vald,582118,https://open.spotify.com/track/2aiYL5JuMbaOLwFqNc8NMf
27,Sal?,Niska,577786,https://open.spotify.com/track/0uBu60Wd7yzm2sFrj2hSr6
28,Friday,Booba,560891,https://open.spotify.com/track/1CYj9Yx8zrYvU93khXvmsA
