,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Tout oublier,Ang?le,1325308,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71
2,Madrina,Maes,1253877,https://open.spotify.com/track/4miiqu2dxOhBguQDHtqssH
3,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,1221555,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
4,Sale mood,Bramsito,1112665,https://open.spotify.com/track/7oxSh7uiB74lWGVIv2Qtlm
5,1000ÅãC,Lomepal,1084236,https://open.spotify.com/track/6l7PqWKsgm4NLomOE7Veou
6,Copines,Aya Nakamura,1034165,https://open.spotify.com/track/1Bhm5HNO1cq8olDbBmokyL
7,Jaloux,Dadju,971441,https://open.spotify.com/track/0QnEGWGECQUPuE3m8L6hdT
8,Ramenez la coupe ? la maison,Vegedream,929765,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
9,La dot,Aya Nakamura,894626,https://open.spotify.com/track/3aRgAfrt6aQW8IimLq2aVG
10,R?ves bizarres (feat. Damso),Orelsan,867238,https://open.spotify.com/track/7lhuM9WUqdThw72dCBRmQW
11,Promises (with Sam Smith),Calvin Harris,829136,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
12,MIA (feat. Drake),Bad Bunny,827190,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
13,Trop beau,Lomepal,818739,https://open.spotify.com/track/4WB9OeauHXnGOMUK4s80gM
14,Say My Name,David Guetta,817978,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
15,Djadja,Aya Nakamura,788411,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh
16,Binks to Binks 6,Ninho,754665,https://open.spotify.com/track/4zrEmFA3R3JngfWR70zu3w
17,Shallow,Lady Gaga,746625,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
18,"thank u, next",Ariana Grande,745112,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
19,Billets verts,Maes,712759,https://open.spotify.com/track/3uTNli5uz5rNOqD6qZFi8L
20,Air Max,Rim'K,689900,https://open.spotify.com/track/6qk9lEM6UIxNbAuI0PpOLu
