,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Bande organis?e,Kofs,5453707,https://open.spotify.com/track/205HNJ73cgpC0LAOnuQiWT
2,DEUX TOILES DE MER,Damso,4129342,https://open.spotify.com/track/7yN9Qx1HtE4c1fhakBz8Ay
3,BXL ZOO,Damso,4118093,https://open.spotify.com/track/7BO3y8lmogACezwHqZ1HTB
4,LIFE LIFE,Damso,3329737,https://open.spotify.com/track/4FnWH9l7gxQmrNpfA5AZKP
5,COEUR EN MIETTES,Damso,2925149,https://open.spotify.com/track/32arZ09m8FH1vTNJn2xdmH
6,MEVTR,Damso,2894518,https://open.spotify.com/track/7hBJCiMzo1kZzzRfGOpWwE
7,911,Damso,2729936,https://open.spotify.com/track/2chIkORxBLpPVgruGiMY8k
8,Joli b?b?,Naza,2637202,https://open.spotify.com/track/6ARJHbYGKNatxHVghTkWWp
9,SENTIMENTAL,Damso,2594188,https://open.spotify.com/track/2BKPabEQlWzx7jSs1XWnp1
10,BPM,Damso,2510286,https://open.spotify.com/track/2fHZHwEp6TP2ClC1S8ihVN
11,Freeze Ra?l,Freeze corleone,2396870,https://open.spotify.com/track/6DPrYPPGYK218iVIZDix3i
12,D'JA ROUL?,Damso,2346822,https://open.spotify.com/track/6uNAgsZPuMM5InDczRkbnN
13,ROSE MARTHE'S LOVE,Damso,2157202,https://open.spotify.com/track/1ktmwAlpfYjFQkrCBHmbPK
14,POUR L'ARGENT,Damso,2119376,https://open.spotify.com/track/1KeNgwBOh7iey07BzO6LQ1
15,INTRO,Damso,2032068,https://open.spotify.com/track/1P0BLHYuyZRr10yMct6qdE
16,FAIS ?A BIEN,Damso,1880735,https://open.spotify.com/track/0xdp7mJS34hDsLrO6TPCp3
17,Grand bain,Dadju,1843086,https://open.spotify.com/track/1fyVvRQsa095P7QK5Um7xH
18,Macaroni (feat. Ninho),Leto,1762125,https://open.spotify.com/track/4Z9CNGHElj2rLkB8mQdvnA
19,? la f?te,UZI,1606238,https://open.spotify.com/track/0qARyMVNjA6q1uxxO3nofB
20,Mood (feat. iann dior),24kGoldn,1522716,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
21,THEVIE RADIO (Interlude),Damso,1461697,https://open.spotify.com/track/3hJkOGAD7y3qcFI7TFAJh3
22,Cabeza,OBOY,1455912,https://open.spotify.com/track/66tNDqYNR2S6Svwgm3BMi9
23,Rap cat?chisme,Freeze corleone,1449514,https://open.spotify.com/track/2J0AJV5DsKyDuX1qEgJngB
24,Hors ligne,Freeze corleone,1388650,https://open.spotify.com/track/0wUC6Pc1BCRJc1aXbF7yxp
25,Angela,Hatik,1376298,https://open.spotify.com/track/6ab3CQvDlAVttThZucwGQ1
26,On sait jamais (feat. Niska),PLK,1365736,https://open.spotify.com/track/216QmkNpU3hIjeZtGocb9B
27,Pilote (feat. Hamza),PLK,1325190,https://open.spotify.com/track/12GV2Wr4p1hBWQCrQcVsew
28,My Salsa,Franglish,1301198,https://open.spotify.com/track/7IJIj326qJJA6oi6EpFCBD
29,Jolie nana,Aya Nakamura,1241697,https://open.spotify.com/track/34FbkFgAbv4ffvhL2XQMVm
30,Jerusalema (feat. Nomcebo Zikode),Master KG,1179879,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
31,Djomb - Bien ou quoi,Bosh,1148425,https://open.spotify.com/track/0KBwGCY9RYD9t2zjeW4h48
32,La meilleure,Hatik,1133654,https://open.spotify.com/track/2g63GxCZUmhsr4XoKR93F6
33,C'est mort,PLK,1120679,https://open.spotify.com/track/2N9Ms8Xb9aQw63O5jKKM9b
34,Carbozo 2.0 - Extrait du projet Carbozo 2020,Carbozo,1050568,https://open.spotify.com/track/7LFVUDIK2h3quyDMybadon
35,N'y pense plus,Tayc,1033202,https://open.spotify.com/track/0RUavidTwACAYUoNhAxNNp
36,ROCKSTAR (feat. Roddy Ricch),DaBaby,1021972,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
37,Coco,Wejdene,1016718,https://open.spotify.com/track/593oNiMJ6d9PQkaOLOvIDo
38,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,965271,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
39,Moto,Mac Tyer,943146,https://open.spotify.com/track/5DH03Qs3SSG12TNUCSAzMi
40,Savage Love (Laxed - Siren Beat),Jawsh 685,916950,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
41,Scell? part.2,Freeze corleone,896649,https://open.spotify.com/track/5IkofYa6Ac1plKIf6nYkDE
42,Mais je t'aime,Grand Corps Malade,882515,https://open.spotify.com/track/2twcZTB1udOEzDCPpTiOju
43,WAP (feat. Megan Thee Stallion),Cardi B,870934,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
44,Tarkov,Freeze corleone,870407,https://open.spotify.com/track/0aSFXdXIOnQz9GTxU4zZ2f
45,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,857361,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
46,10K,Bol?mvn,813413,https://open.spotify.com/track/07pzk5h8p2qRowPZb3YBKC
47,L'ancien,Heuss L'enfoir?,804671,https://open.spotify.com/track/6Q9ttfdNjmIzxNHJmvRgcn
48,Cooler Than Me,Lucky Luke,801214,https://open.spotify.com/track/525GY0mXYnxajolwgS8Eaz
49,Watermelon Sugar,Harry Styles,753637,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
50,Alane,Robin Schulz,748779,https://open.spotify.com/track/2u6Jm2klS4yvAlbSHlxUwI
51,Lettre ? une femme,Ninho,742982,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
52,Trixma,Bosh,722575,https://open.spotify.com/track/4dJvs9kg78ZiHVnNr6UUNJ
53,MAMACITA,Black Eyed Peas,701869,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
54,Blinding Lights,The Weeknd,699377,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
55,Stretch 4,Freeze corleone,697822,https://open.spotify.com/track/1EmeUETPQOquxljE27h699
56,6.3,Naps,696314,https://open.spotify.com/track/3lTL4LdFKVF51lseI2nk5D
57,Chandon et Mo?t (feat. Heuss l'Enfoir?),PLK,688069,https://open.spotify.com/track/4XEYHjp86yaGfZOGT8CqPV
58,Criminel,Bramsito,677518,https://open.spotify.com/track/6JAezQjLfd5CopZ5klhzHu
59,B?nef,PLK,672108,https://open.spotify.com/track/4pLKXZKr9TsSS5qBQtSIVz
60,No me ama,Lucenzo,664125,https://open.spotify.com/track/7vdq8RlxxuhB1GFIN9FIlI
61,Fier,Michou,657450,https://open.spotify.com/track/6qTpQizv3wouhspvkx9mwO
62,Mecs de cit?s,Sifax,653727,https://open.spotify.com/track/3nZZkx4lkchcn5eh8DYQD8
63,Italia,Jul,649235,https://open.spotify.com/track/11Mq1tJwmFOig3BXxjqcQr
64,MACINTOSH,Gambi,643350,https://open.spotify.com/track/70yiVJoOUU6cNbdsgL6ADT
65,Anissa,Wejdene,638821,https://open.spotify.com/track/62Pp6exz0ywSlBqvNqiY6Z
66,On avait dit,47ter,637901,https://open.spotify.com/track/1fcdOjdABHDVZhHquEsjCG
67,Breaking Me,Topic,636852,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
68,Dans les clips,PLK,636788,https://open.spotify.com/track/3ayqflelDSFQFn1h4Fsz19
69,JAUN?,Booba,632776,https://open.spotify.com/track/4fW3EMRzAfj8aNMsF3zMwt
70,Tourner la t?te,Hornet La Frappe,631583,https://open.spotify.com/track/1NfhS4IBo7m6npwPNMkZbJ
71,Dybala,Maes,606744,https://open.spotify.com/track/4Nfak8iMF4kQfQ6Pa8Z79m
72,Wow,Zola,604632,https://open.spotify.com/track/2MhRqUv3z8IgtWDNxVJGUK
73,Desiigner,Freeze corleone,603937,https://open.spotify.com/track/50H3jnyW9MJRsdWRLsud79
74,Who's Laughing Now,Ava Max,585591,https://open.spotify.com/track/2ICse7t8MB60EFk6o9aUyw
75,Illimit?,Kaaris,584091,https://open.spotify.com/track/0mAHZtLqMICvHYowpTMqbd
76,Blanche,Maes,583398,https://open.spotify.com/track/5GyyPRvEwdI4wJSUbzxHQv
77,Take You Dancing,Jason Derulo,577149,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
78,Dynamite,BTS,574075,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
79,Zipette,Ninho,572143,https://open.spotify.com/track/1Lulg5ZiMEXy3QNwb1PB8I
80,F?f? lambo,Djadja & Dinaz,570133,https://open.spotify.com/track/5hzg9p5zoHldX1O9v8qJor
81,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,569208,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
82,Roses - Imanbek Remix,SAINt JHN,564720,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
83,Kings & Queens,Ava Max,560704,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx
84,Titulaires,SDM,550651,https://open.spotify.com/track/4OPKWiobF2V41BJSbrU3Z9
85,In My Bones,Ray Dalton,548171,https://open.spotify.com/track/6yHVyMdC08djbP86mdkP3G
86,PUFF PUFF PUFF,Gambi,544524,https://open.spotify.com/track/5NhOdJFms3DKXuitc9rSoL
87,Head & Heart (feat. MNEK),Joel Corry,544349,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
88,Big Pharma,Freeze corleone,540946,https://open.spotify.com/track/2ORAci0AuAJak9MEsB55oP
89,Train de vie (feat. PLK),Leto,540208,https://open.spotify.com/track/2VXeQ7moo4zfT6EFO3Cwse
90,Chen Laden,Freeze corleone,540196,https://open.spotify.com/track/50RR02BXAG6Q5ImZhiUK3N
91,La vie qu'on m?ne,Ninho,537459,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
92,Mele?im,Soolking,535123,https://open.spotify.com/track/0BD9boQC7jUTWkAoib4Z0d
93,Dance Monkey,Tones And I,524733,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
94,Goosebumps,HVME,524452,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
95,Jusqu'au bout,Amel Bent,510325,https://open.spotify.com/track/2kUXqI4t2eLYqCh7Z8guP1
