,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Angela,Hatik,2332464,https://open.spotify.com/track/6ab3CQvDlAVttThZucwGQ1
2,JAUN?,Booba,1739629,https://open.spotify.com/track/4fW3EMRzAfj8aNMsF3zMwt
3,Blinding Lights,The Weeknd,1511759,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
4,Roses - Imanbek Remix,SAINt JHN,1459883,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
5,Folie,Jul,1426146,https://open.spotify.com/track/2yOkdj96Ls3t9SDyPYl9Nc
6,MAMACITA,Black Eyed Peas,1264452,https://open.spotify.com/track/14wf185UxfNbSy8dwt4r4q
7,Lettre ? une femme,Ninho,1262730,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
8,6.3,Naps,1233643,https://open.spotify.com/track/3lTL4LdFKVF51lseI2nk5D
9,10K,Bol?mvn,1231772,https://open.spotify.com/track/07pzk5h8p2qRowPZb3YBKC
10,Skechers,DripReport,1189318,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
11,Toosie Slide,Drake,1186901,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
12,ily (i love you baby) (feat. Emilee),Surf Mesa,1176106,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
13,death bed (coffee for your head),Powfu,1159613,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
14,Bro Bro,Zola,1154738,https://open.spotify.com/track/4mtY2gjqFFWTMnzaQPvERm
15,Tusa,KAROL G,1132186,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
16,Sousou,Jul,1076630,https://open.spotify.com/track/3dyoo6UNb2VlMTISBqrDb1
17,Blanche,Maes,1070556,https://open.spotify.com/track/5GyyPRvEwdI4wJSUbzxHQv
18,Djomb,Bosh,1068007,https://open.spotify.com/track/0YgvHOlrhovTmiKL7QRfzr
19,Mele?im,Soolking,1065812,https://open.spotify.com/track/0BD9boQC7jUTWkAoib4Z0d
20,Anissa,Wejdene,1036370,https://open.spotify.com/track/62Pp6exz0ywSlBqvNqiY6Z
21,Rain On Me (with Ariana Grande),Lady Gaga,1009802,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
22,ROCKSTAR (feat. Roddy Ricch),DaBaby,987200,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
23,Distant,Maes,966240,https://open.spotify.com/track/1Sb7QJRawbARgpMqyYNMkT
24,Breaking Me,Topic,959219,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
25,Train de vie (feat. PLK),Leto,942996,https://open.spotify.com/track/2VXeQ7moo4zfT6EFO3Cwse
26,Criminel (feat. Niska),Bramsito,935341,https://open.spotify.com/track/3AWs5kIyjFDVsAtofkFU7L
27,Zipette,Ninho,909795,https://open.spotify.com/track/1Lulg5ZiMEXy3QNwb1PB8I
28,Dybala,Maes,876470,https://open.spotify.com/track/4Nfak8iMF4kQfQ6Pa8Z79m
29,Crois-moi (feat. Ninho),DA Uzi,854096,https://open.spotify.com/track/69I4Eynuxdj6LEmpvG56u6
30,Ride It,Regard,824166,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
31,Dance Monkey,Tones And I,823343,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
32,La vie qu'on m?ne,Ninho,793761,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
33,93% [Tijuana],GLK,782647,https://open.spotify.com/track/6as0Q9RFNCufcus0mzHoDs
34,Falling,Trevor Daniel,779454,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
35,1?re fois,Imen Es,776348,https://open.spotify.com/track/1PA1LTNLAJrbJPWPxEFQvD
36,Ne reviens pas,Gradur,770351,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
37,MD (feat. Niska),4Keus,763484,https://open.spotify.com/track/7HnZCmNXgva6N3kZiK0NTn
38,Salt,Ava Max,749438,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
39,The Box,Roddy Ricch,747158,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
40,Supalonely,BENEE,734573,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
41,Pirate,Ninho,733500,https://open.spotify.com/track/04DQPJA3FWKdIvDaMsnMdv
42,THE SCOTTS,THE SCOTTS,728044,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
43,SOS,RK,720428,https://open.spotify.com/track/3b0a2mE4OJbY7X6g9O8Bft
44,GOOBA,6ix9ine,718791,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
45,So Maness,Soso Maness,709045,https://open.spotify.com/track/7dwmTVQ6zSxowYtw2tFKww
46,Sunday Best,Surfaces,669403,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
47,Prison pour mineurs,Hatik,661166,https://open.spotify.com/track/4VW2dYyax9XGl5qPwAtRSf
48,La meilleure,Hatik,654823,https://open.spotify.com/track/2g63GxCZUmhsr4XoKR93F6
49,Bobo au c?ur,Dadju,652591,https://open.spotify.com/track/4ZJURpomulGIURxYSvO1Xd
50,Some Say,Nea,643367,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
51,Moulaga,Heuss L'enfoir?,637778,https://open.spotify.com/track/5BfCoUcWNXcpyJfjXRIeyC
52,Break My Heart,Dua Lipa,607740,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
53,Never Seen the Rain,Tones And I,594370,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
54,Prends ta monnaie,Bol?mvn,592227,https://open.spotify.com/track/55gusoJ8WLnwlNDe7oxt2Z
55,Street,Maes,586145,https://open.spotify.com/track/7x3kHHEczVkeuuFkUKjUv7
56,Blueberry Faygo,Lil Mosey,585056,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
57,Wesh,GLK,569175,https://open.spotify.com/track/5SS0c95EiaRyIET3JHd0lE
58,TKN (feat. Travis Scott),ROSAL?A,567789,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
59,Fait d'or,Jul,565095,https://open.spotify.com/track/42WlUYoPW2cJ08p9FZv2LC
60,Sour Candy (with BLACKPINK),Lady Gaga,558874,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u
61,goosebumps,Travis Scott,557748,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
62,In Your Eyes,The Weeknd,557458,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
63,Vaillante,YL,555569,https://open.spotify.com/track/0vUCn7o1ZK4CRtngYRZwPL
64,Physical,Dua Lipa,555223,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
65,Dragovic,Maes,551165,https://open.spotify.com/track/3wSdpAUYB0UuNekEcDdnjN
66,Calling On Me,Sean Paul,548971,https://open.spotify.com/track/5I4VsjWxOqN1nWfUpFZFM3
67,Dans tes yeux,Kaza,543571,https://open.spotify.com/track/46ZFuxrYY3ar9Jdf6RDMDP
68,Promo (feat. Damso),Ninho,532480,https://open.spotify.com/track/1l3WcVBNpaXBIWGYefPV9b
69,Kings & Queens,Ava Max,530243,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
70,JCVD,Jul,527255,https://open.spotify.com/track/10iesoGb4mCYTcur1QfdO9
71,Ailleurs (feat. Maes),Timal,516070,https://open.spotify.com/track/5rTFwZ5ECdJTcMtm0O8mYS
72,Amarillo,J Balvin,510498,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL
73,Baian?,Bakermat,509157,https://open.spotify.com/track/430efk5Jc5wGay4EWP4snS
74,Don't Start Now,Dua Lipa,503542,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
75,Je vous d?teste tous,Lorenzo,499241,https://open.spotify.com/track/7gXKk9AN9WNlMNlNx1hD0y
76,In Your Eyes (feat. Alida),Robin Schulz,499224,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
77,Calumet,Hornet La Frappe,499100,https://open.spotify.com/track/4hCHnvepjWmpP2kgYuEC7d
78,Say So,Doja Cat,494588,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
79,Say So (feat. Nicki Minaj),Doja Cat,488514,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa
80,Stupid Love,Lady Gaga,481214,https://open.spotify.com/track/7yBbV2k2S2uhaQc24NF2xt
81,C?te Ouest,47ter,473839,https://open.spotify.com/track/4ZuuPLV4qYiznagLAFPHcW
82,Stuck with U (with Justin Bieber),Ariana Grande,470761,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
83,Routine,Larry,470154,https://open.spotify.com/track/1CZu4xJ9mk1n0PB0IDA9c0
84,40%,Aya Nakamura,468136,https://open.spotify.com/track/47LFcy7prvEY5D08d26zOo
85,SICKO MODE,Travis Scott,467014,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
86,Loin de moi,Naza,466377,https://open.spotify.com/track/30kxl4FnaEFS2qZkec3Zak
87,Infinity - Dubdogz & Bhaskar Edit,Dubdogz,463593,https://open.spotify.com/track/4ekDggjElGJX9kNSOtnbVf
88,Woin Woin (feat. RK),Larry,449742,https://open.spotify.com/track/0vetigm1cKD8YvB37KCSHu
89,ROXANNE,Arizona Zervas,445224,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
90,HIGHEST IN THE ROOM,Travis Scott,443882,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
91,POPOPOP,Gambi,442115,https://open.spotify.com/track/18HNGxDOcshRU2Hdu8tMOM
92,Ninja,Soprano,440205,https://open.spotify.com/track/2imLYhuE0rBYnSrhXDOaRX
93,La Kichta,Soolking,439772,https://open.spotify.com/track/0Iyt1ZnlZibH8QdEKrGMTR
94,Filon,Ninho,439596,https://open.spotify.com/track/0AvrSFPS8mN8OjUNCwemwa
95,Dans l'espace (feat. Heuss l'Enfoir?),Gambi,439358,https://open.spotify.com/track/2KAkkba3PaYFegfmYpUITv
96,B?timent,Niska,439044,https://open.spotify.com/track/7FF6HRsQlc0CtfAbLmrEGX
97,Astroboy,Zola,430827,https://open.spotify.com/track/2ByB9vlVC7p6kDsznT4NYr
98,Maman ne le sait pas (feat. Niska),Ninho,429098,https://open.spotify.com/track/5c2HadbVTsMKjja4gohEFI
99,Enfant compliqu?,Larry,428346,https://open.spotify.com/track/2WDPXXLSTnfKzHLVpyUFp5
