,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,91's,PNL,1770204,https://open.spotify.com/track/58st6r10Ze6QomHs0BMUA8
2,Air Max,Rim'K,1750903,https://open.spotify.com/track/2XESFfYekQ0mRau2GXjT3E
3,Ramenez la coupe ? la maison,Vegedream,1537354,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
4,W.L.G,Niska,1384128,https://open.spotify.com/track/13E2wgUjmdunrlq3Vbxv8T
5,Ma 6t a craqu? (feat. Ninho),Kpoint,1334641,https://open.spotify.com/track/2NUIWpL6IsYGkwfSN7basS
6,In My Mind,Dynoro,1152081,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
7,Copines,Aya Nakamura,1105375,https://open.spotify.com/track/3AZg5nZgMquXJ67KgpngKX
8,Solo (feat. Demi Lovato),Clean Bandit,978403,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
9,In My Feelings,Drake,936420,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
10,Feu de bois,Damso,933600,https://open.spotify.com/track/4L0Iwsk1s8cbdBcEgdm8K5
11,Django,Dadju,908975,https://open.spotify.com/track/14hLSMLJ86sHRklJ62tH58
12,Taga,Hornet La Frappe,901137,https://open.spotify.com/track/4xrIWVwDYmJ5KFXinj82TG
13,Alright,Jain,896593,https://open.spotify.com/track/44ahv3Zj4FOJoy8gJLZF9B
14,Billets verts,Maes,894805,https://open.spotify.com/track/61SYuUg9rokbvIPxzrhxd0
15,Girls Like You (feat. Cardi B),Maroon 5,878802,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
16,Compl?tement sonn?,KeBlack,827198,https://open.spotify.com/track/4bZOVCf1wiNELuCH34rFDl
17,Nevermind,Dennis Lloyd,788875,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
18,Bella,MHD,787812,https://open.spotify.com/track/0SJRHDAStlsrXIXeFZZStK
19,Djadja,Aya Nakamura,787710,https://open.spotify.com/track/3XfnssSD9HMQ9LhVOJvXTE
20,Rise,Jonas Blue,782160,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
21,Bad Boy,Marwa Loud,755810,https://open.spotify.com/track/0N90EmHdOXLnTYDoeLwsmr
22,One Kiss (with Dua Lipa),Calvin Harris,739368,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
23,Luna,Moha La Squale,733191,https://open.spotify.com/track/55PyQALchJn43CGeN6XHAN
24,La C,Koba LaD,717013,https://open.spotify.com/track/4A6V8yOXo7oz6oYhdfHrLl
25,Smog,Damso,715096,https://open.spotify.com/track/1h1wmYG39fp6ZTgwlJ3Cv3
26,Woah,Sofiane,713343,https://open.spotify.com/track/196cSZjrDdgaJILT3cpfYl
