,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Au DD,PNL,6686287,https://open.spotify.com/track/6VSaNvPPagk4U5Skxp6XfV
2,Maman ne le sait pas (feat. Niska),Ninho,3526475,https://open.spotify.com/track/5c2HadbVTsMKjja4gohEFI
3,La vie qu'on m?ne,Ninho,2831529,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
4,Putana,Ninho,2773185,https://open.spotify.com/track/5oePa8PlOTPAlRaGs2OZ3A
5,Goutte d'eau,Ninho,2727635,https://open.spotify.com/track/0rQbvQpjQ6QeeCAnVRzokf
6,Paris c'est magique,Ninho,1913786,https://open.spotify.com/track/5gNZjp6r2TfC3uh9iopWxt
7,Jeune Lossa,Ninho,1759049,https://open.spotify.com/track/1AaJX4YEeklJyRYisD10JT
8,Jusqu'? minuit (feat. JuL),Ninho,1758099,https://open.spotify.com/track/4DwppHaJ76CJ0GYOFwrQoJ
9,Khapta,Heuss L'enfoir?,1709268,https://open.spotify.com/track/6stxV2bl7xSiPUornxwyNR
10,Sans peine,Ninho,1700382,https://open.spotify.com/track/4smLSyGtyNJLPb9J1Iuwsb
11,Jamais (feat. Dadju),Ninho,1665464,https://open.spotify.com/track/6nIr35G9lVYMcuedV4NY2t
12,La vivance (feat. Koba LaD),Ninho,1613400,https://open.spotify.com/track/4waeGjPW1ovLjhbScVibAH
13,Big Pac,Ninho,1588879,https://open.spotify.com/track/5C6WBcv7ILoSpREAZsnArO
14,? Kinshasa (feat. Fally Ipupa),Ninho,1587871,https://open.spotify.com/track/7bLy8fxBMroDuV0zxwGSn6
15,Poss?d?,Djadja & Dinaz,1574863,https://open.spotify.com/track/6g8Waa9vcFQP1FElldjfRr
16,Money (feat. Faouzia),Ninho,1569905,https://open.spotify.com/track/1NUC8l1gq50VuHzmWRMA2G
17,Tokarev,Ninho,1510078,https://open.spotify.com/track/1WqP758rbjGxxZQm28PBme
18,L'ancien,Ninho,1333969,https://open.spotify.com/track/5foznJ5MF2UvnrOE2pN6oN
19,Trop beau,Lomepal,1249132,https://open.spotify.com/track/4WB9OeauHXnGOMUK4s80gM
20,Balance ton quoi,Ang?le,1242570,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa
21,Z?ro paluche (feat. Tito),Ninho,1189541,https://open.spotify.com/track/6HSO0pV9ky6eHdUpXpTMQj
22,Les m?chants,Heuss L'enfoir?,1181170,https://open.spotify.com/track/0r64LBR8RlnXcdd5HTFubd
23,C'est mon sang,RK,1172080,https://open.spotify.com/track/1NEdLeqdQ8hufML9t9dHiU
24,Outro,Ninho,1138201,https://open.spotify.com/track/3Q0rJi0Ooh4yLQF8WsxTAB
25,NI,Ninho,1131781,https://open.spotify.com/track/5ZCDAxmup54iZZDkMk0xNV
26,7 rings,Ariana Grande,1078678,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
27,Con Calma,Daddy Yankee,1005907,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
28,Dr?le de mentalit?,Djadja & Dinaz,930321,https://open.spotify.com/track/6SfaEpLn8FOVXqWuDdCbCy
29,Tout oublier,Ang?le,922399,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71
30,Calma - Remix,Pedro Cap?,911679,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
31,Gun salute,Kaaris,900899,https://open.spotify.com/track/5UgUGPknu6JRgawaJAO9rX
32,On Fleek,Eva,874620,https://open.spotify.com/track/4MSFxqmkiMxq7e61jTqgqt
33,Baila Baila Baila,Ozuna,867586,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
34,Sale mood,Bramsito,864779,https://open.spotify.com/track/7oxSh7uiB74lWGVIv2Qtlm
35,Giant (with Rag'n'Bone Man),Calvin Harris,860617,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
36,Madrina,Maes,828921,https://open.spotify.com/track/4miiqu2dxOhBguQDHtqssH
37,1000ÅãC,Lomepal,799320,https://open.spotify.com/track/6l7PqWKsgm4NLomOE7Veou
38,Club des 27,Jok'air,787298,https://open.spotify.com/track/7uwiIxdmG0KPhl15Hs3mEV
39,Shallow,Lady Gaga,769491,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
40,Sweet but Psycho,Ava Max,765663,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
