,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,9 1 1 3 (feat. SCH),Zola,2247590,https://open.spotify.com/track/0lit1XQsSQe7LKnzL6VMaF
2,Bande organis?e,13 Organis?,2132618,https://open.spotify.com/track/717QGTmZdkemDaCo1vQHG0
3,Joli b?b?,Naza,1730212,https://open.spotify.com/track/1J4oMIhWDUd9cI1urhEyjl
4,Fever,Dua Lipa,1726877,https://open.spotify.com/track/3F1P0QzdXtBz0MXy7KIO5w
5,Coffre plein,Koba LaD,1474979,https://open.spotify.com/track/70pkwEEG7nDTXBFqoGQkH0
6,Plus Jamais (feat. Stormzy),Aya Nakamura,1451296,https://open.spotify.com/track/7iZVBT6LV32t4l00p73VAw
7,Papillon,Zola,1353213,https://open.spotify.com/track/7874pG5QpsM8VtX9HaRgia
8,Ma jolie (feat. Leto),Zola,1324044,https://open.spotify.com/track/25zSTFc6kjuz9byE2Ec582
9,Dieu merci,Dadju,1253251,https://open.spotify.com/track/1HDqaIxeJ70BTHgZWEuaeT
10,Mood (feat. iann dior),24kGoldn,1231830,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
11,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,1151431,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
12,Cabeza,OBOY,1135300,https://open.spotify.com/track/66tNDqYNR2S6Svwgm3BMi9
13,Slide,Bosh,1093470,https://open.spotify.com/track/1nikTDDXqLfm9naa48m6FI
14,Tout en Gucci,Ninho,1079794,https://open.spotify.com/track/0i5GJckWb9uCZU4jcGoBca
15,Madame,Zola,1039833,https://open.spotify.com/track/7Hw83BLJ3ulbvrT6Wdpdh4
16,Pilote (feat. Hamza),PLK,977620,https://open.spotify.com/track/12GV2Wr4p1hBWQCrQcVsew
17,Amour toxic,Dadju,963640,https://open.spotify.com/track/70APCdHsWV5BEsacwjzXmd
18,Le sauveur,Zola,956210,https://open.spotify.com/track/6tkZD5sjBJR75drvpA0xfe
19,Doudou,Aya Nakamura,953521,https://open.spotify.com/track/3V6NCwBywAwpAlAyGL7h0p
20,Wow,Zola,937562,https://open.spotify.com/track/2kUZ4rtuMg2T9VKVqbUiIR
21,? la f?te,UZI,926875,https://open.spotify.com/track/0qARyMVNjA6q1uxxO3nofB
22,Mula,Zola,894095,https://open.spotify.com/track/2tSg7ayjflXvWuknoyOFtg
23,Pistou,Zola,879761,https://open.spotify.com/track/4G0p8SMCl9uQVVPTLEGdxS
24,TLMA,Zola,872152,https://open.spotify.com/track/42brD7PJNNecxHC7uucOYX
25,Pollos Hermanos,Zola,862151,https://open.spotify.com/track/6nnfQTtQeOLHl3xgZrkH5y
26,Macaroni (feat. Ninho),Leto,856545,https://open.spotify.com/track/4Z9CNGHElj2rLkB8mQdvnA
27,Turn Up,Kalash Criminel,837918,https://open.spotify.com/track/1Yb2mZwkVJ3G7sBxVP3t4P
28,But en or,Kalash Criminel,835297,https://open.spotify.com/track/6d1nCbLfLPLl1mTqIzqwPc
29,Tu paniques,Kalash Criminel,829201,https://open.spotify.com/track/19doJl89FxG7qMTzeMUgXl
30,La meilleure,Hatik,825883,https://open.spotify.com/track/2g63GxCZUmhsr4XoKR93F6
31,What You Know Bout Love,Pop Smoke,813054,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
32,Dans la zone,Kalash Criminel,770216,https://open.spotify.com/track/6rqbrigb1nPohkJe46OY7q
33,positions,Ariana Grande,766567,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
34,Pr?f?r? (feat. OBOY),Aya Nakamura,764690,https://open.spotify.com/track/49IzWufYtbt3tgUN8ORNe0
35,Dynamite,BTS,763591,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
36,Cache Cash,Zola,752502,https://open.spotify.com/track/70VISX2pbV3irjbBXTv9K2
37,Faut pardonner,Naza,749899,https://open.spotify.com/track/2BwQ6Qizq49QKAmcNgjNJL
38,Bro Bro,Zola,730456,https://open.spotify.com/track/1Ty4T81F2jVs8eXrx65PnT
39,Boston George,Lacrim,716428,https://open.spotify.com/track/0LU7THzZmFI0k5Z9Upxbto
40,Grand bain,Dadju,715757,https://open.spotify.com/track/0W4MOQ2kTOm1y7ooahgQP1
41,Les puristes,Zola,704642,https://open.spotify.com/track/1a9u0M52JpuIqY0SHVyg0a
42,5G,Booba,691343,https://open.spotify.com/track/4EmLZvANhzJKh2Dt4k2GQK
43,My Salsa,Franglish,686255,https://open.spotify.com/track/7IJIj326qJJA6oi6EpFCBD
44,Money Train,Zola,684687,https://open.spotify.com/track/5N672QZMw0KKTuqcawsYWh
45,Angela,Hatik,669131,https://open.spotify.com/track/6ab3CQvDlAVttThZucwGQ1
46,Tu connais l'gang,Zola,665026,https://open.spotify.com/track/6QkLiHPlZxZt45K0KYHHSX
47,Goosebumps,HVME,644902,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
48,All We Got (feat. KIDDO),Robin Schulz,636266,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
49,Privil?ge,Ninho,618154,https://open.spotify.com/track/5ncpCHAq0EcL8RCFUqaQLG
50,Therefore I Am,Billie Eilish,617307,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
51,Cruel,OBOY,608112,https://open.spotify.com/track/7zF8R12fP9fX4b11arc1FP
52,No me ama,Lucenzo,605085,https://open.spotify.com/track/7vdq8RlxxuhB1GFIN9FIlI
53,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,592475,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
54,Jolie nana,Aya Nakamura,590426,https://open.spotify.com/track/65RWVU6N81CeH65nu52K1U
55,BXL ZOO,Damso,584054,https://open.spotify.com/track/7BO3y8lmogACezwHqZ1HTB
