,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Au DD,PNL,5644824,https://open.spotify.com/track/5lCxlSBFyP5g4EhVypAoOu
2,Deux fr?res,PNL,4110300,https://open.spotify.com/track/6hzi3AGB39FjxFqcjgbWs7
3,Autre monde,PNL,3788391,https://open.spotify.com/track/2aG2nLUd8NNI7vFuOLBCe0
4,Chang,PNL,3697139,https://open.spotify.com/track/5n9NAd0Y5OUeOGU0nVtLua
5,Blanka,PNL,3691173,https://open.spotify.com/track/295SxdR1DqunCNwd0U767w
6,Hasta la vista,PNL,3443597,https://open.spotify.com/track/6YHnhfw8yMCx4vZvsgem3D
7,Shenmue,PNL,3337346,https://open.spotify.com/track/5gqh2FMBquUEwDsRUU4pCF
8,Celsius,PNL,3250334,https://open.spotify.com/track/5Bj9llJ7xr70Ny2nWiSM6G
9,Menace,PNL,3125592,https://open.spotify.com/track/3cdxShmWeMHolKPDi3SRXM
10,Zoulou tchaing,PNL,3074472,https://open.spotify.com/track/1gRMO4h3NGb1ZJA7TNdMPj
11,C?urs,PNL,2974883,https://open.spotify.com/track/0VPKan5aM2nQy5voiAjjUo
12,Kuta ubud,PNL,2860731,https://open.spotify.com/track/25yiHDniULzQL1BaFgV4Tq
13,91's,PNL,2702035,https://open.spotify.com/track/4LAGHmHcSt0HHwXCJcFri6
14,La mis?re est si belle,PNL,2627267,https://open.spotify.com/track/1s3XtkdfT3obSCbQVWtvX9
15,D?connect?,PNL,2591680,https://open.spotify.com/track/7qqPnzVQILmJeldy9smPLj
16,Papers (feat. Ninho),Zola,2343177,https://open.spotify.com/track/3vmoC735YdyvsrF0HtbmGn
17,A l'ammoniaque,PNL,2213753,https://open.spotify.com/track/1gVnckXtTdCoLwtiPPqlQS
18,Maman ne le sait pas (feat. Niska),Ninho,1973242,https://open.spotify.com/track/5c2HadbVTsMKjja4gohEFI
19,M?dicament,Niska,1887484,https://open.spotify.com/track/55mCsKCo4bPuYtZvHppp8z
20,Goutte d'eau,Ninho,1647098,https://open.spotify.com/track/0rQbvQpjQ6QeeCAnVRzokf
21,La vie qu'on m?ne,Ninho,1643876,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
22,Putana,Ninho,1535040,https://open.spotify.com/track/5oePa8PlOTPAlRaGs2OZ3A
23,Fuckboi,Zola,1432993,https://open.spotify.com/track/35nTy3pmeNhvcfLRx15iLH
24,Khapta,Heuss L'enfoir?,1405895,https://open.spotify.com/track/6stxV2bl7xSiPUornxwyNR
25,Baby Boy,Zola,1325150,https://open.spotify.com/track/1DEkiMSnnYqj69ubNFD2ya
26,C'est mon sang,RK,1247745,https://open.spotify.com/track/45tz0Mf66Nw7uSPdcOe1Qg
27,Mojo,Zola,1215279,https://open.spotify.com/track/3hsDKoxHa6Ra9Z68UoZPAr
28,Balance ton quoi,Ang?le,1208355,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa
29,Ouais ouais,Zola,1201496,https://open.spotify.com/track/7ygA08T4t49ZhaOtCHsktS
30,L1 L2,Zola,1186715,https://open.spotify.com/track/7ftimUupzPRi0m8z3WaXvw
31,Extasy,Zola,1150508,https://open.spotify.com/track/4q1WNOlRxBtTWnD36yBlAC
32,7.65,Zola,1107972,https://open.spotify.com/track/1gP845NpcAZv4BqANMBGaj
33,Trop beau,Lomepal,1088563,https://open.spotify.com/track/4WB9OeauHXnGOMUK4s80gM
34,Astroboy,Zola,1023982,https://open.spotify.com/track/2ByB9vlVC7p6kDsznT4NYr
35,Cataleya,RK,1006624,https://open.spotify.com/track/4RPvjl3IcvOigNqrrpCmZa
36,Jamais,Zola,1003863,https://open.spotify.com/track/2WxRMZ18AZDk314HQDg4Mo
37,Poss?d?,Djadja & Dinaz,998213,https://open.spotify.com/track/6g8Waa9vcFQP1FElldjfRr
38,Paris c'est magique,Ninho,988778,https://open.spotify.com/track/5gNZjp6r2TfC3uh9iopWxt
39,Alloicizolaski4 (feat. Key Largo & No Name),Zola,939190,https://open.spotify.com/track/1PQB5bLM3Y1l4SrTI6cXdI
40,Kinshasa,Zola,926631,https://open.spotify.com/track/1oeDo0y6euRX9DS3rMYcim
41,Club,Zola,917152,https://open.spotify.com/track/2txhhCJLqVx3eer69Flu1b
42,Calma - Remix,Pedro Cap?,913606,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
43,Jamais (feat. Dadju),Ninho,905400,https://open.spotify.com/track/6nIr35G9lVYMcuedV4NY2t
44,Les m?chants,Heuss L'enfoir?,900882,https://open.spotify.com/track/0r64LBR8RlnXcdd5HTFubd
45,Tout oublier,Ang?le,897566,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71
46,Con Calma,Daddy Yankee,895193,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
47,Sans peine,Ninho,884480,https://open.spotify.com/track/4smLSyGtyNJLPb9J1Iuwsb
48,Cicatrices,Zola,877159,https://open.spotify.com/track/0NVu1CAYSAjPx3ERIXIe90
49,Jeune Lossa,Ninho,869679,https://open.spotify.com/track/1AaJX4YEeklJyRYisD10JT
50,Zolabeille,Zola,865288,https://open.spotify.com/track/3D64SSAn9zhGrqR3kW7Pmq
51,Jusqu'? minuit (feat. JuL),Ninho,808126,https://open.spotify.com/track/4DwppHaJ76CJ0GYOFwrQoJ
52,7 rings,Ariana Grande,807854,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
53,Giant (with Rag'n'Bone Man),Calvin Harris,807504,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
54,? Kinshasa (feat. Fally Ipupa),Ninho,801279,https://open.spotify.com/track/7bLy8fxBMroDuV0zxwGSn6
55,La vivance (feat. Koba LaD),Ninho,800747,https://open.spotify.com/track/4waeGjPW1ovLjhbScVibAH
56,Money (feat. Faouzia),Ninho,783343,https://open.spotify.com/track/1NUC8l1gq50VuHzmWRMA2G
57,Don't Call Me Up,Mabel,781624,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
58,Big Pac,Ninho,766333,https://open.spotify.com/track/5C6WBcv7ILoSpREAZsnArO
59,Ne crois pas que c'est dr?le,RK,754650,https://open.spotify.com/track/233BXRWOGDZfVyyNylOYtM
60,B.A.L,Zola,742447,https://open.spotify.com/track/47vh69y9i93zeUYOJswZxJ
61,Sweet but Psycho,Ava Max,742100,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
62,Bad Liar,Imagine Dragons,733104,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
63,Tokarev,Ninho,728842,https://open.spotify.com/track/1WqP758rbjGxxZQm28PBme
64,Baila Baila Baila,Ozuna,726056,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
65,Shallow,Lady Gaga,721947,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
66,Always Remember Us This Way,Lady Gaga,721584,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
67,R?demption,RK,710387,https://open.spotify.com/track/2FCVRPPesg2FYUebPoUlZv
68,On Fleek,Eva,698129,https://open.spotify.com/track/4MSFxqmkiMxq7e61jTqgqt
69,Ne m'en veux pas,RK,679709,https://open.spotify.com/track/3OLQjpvtp7DbPApxxRw2v1
70,Rockstar,RK,673203,https://open.spotify.com/track/4NJrsWWurSUOx4GyCcK3Wd
71,Say My Name,David Guetta,660700,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
72,Gun salute,Kaaris,656272,https://open.spotify.com/track/5UgUGPknu6JRgawaJAO9rX
73,Madrina,Maes,647485,https://open.spotify.com/track/4miiqu2dxOhBguQDHtqssH
74,J'ai trop zon?,RK,646205,https://open.spotify.com/track/29XAdfN3QsUoIDadGomdZp
75,Pookie,Aya Nakamura,646106,https://open.spotify.com/track/2QpUWi6VSNOt2WyH5FIeLD
76,Sale mood,Bramsito,633799,https://open.spotify.com/track/7oxSh7uiB74lWGVIv2Qtlm
77,Speechless (feat. Erika Sirola),Robin Schulz,629312,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
78,L'ancien,Ninho,613854,https://open.spotify.com/track/5foznJ5MF2UvnrOE2pN6oN
79,High Hopes,Panic! At The Disco,591362,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
80,Ind?cis,RK,583528,https://open.spotify.com/track/3U2aOihx5r67vwYHO5igXE
81,1000ÅãC,Lomepal,571472,https://open.spotify.com/track/6l7PqWKsgm4NLomOE7Veou
82,Z?ro paluche (feat. Tito),Ninho,558712,https://open.spotify.com/track/6HSO0pV9ky6eHdUpXpTMQj
83,bad guy,Billie Eilish,551431,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
84,Outro,Ninho,550089,https://open.spotify.com/track/3Q0rJi0Ooh4yLQF8WsxTAB
85,Giuseppe,Niska,546023,https://open.spotify.com/track/1XnPRxd67vVxzBCiGLXLxw
86,NI,Ninho,536295,https://open.spotify.com/track/5ZCDAxmup54iZZDkMk0xNV
87,Dans mon square,RK,533884,https://open.spotify.com/track/7rqhb1LA5EGfX5f53WRjQ4
88,La dot,Aya Nakamura,520276,https://open.spotify.com/track/3aRgAfrt6aQW8IimLq2aVG
89,Aristocrate,Heuss L'enfoir?,519074,https://open.spotify.com/track/7gNlaZaMIjRUfnAYd9Dvmt
