,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,God's Plan,Drake,1356176,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,D?saccord?,Vald,1353788,https://open.spotify.com/track/0FYpW0zBO7cht8qGRY41Mz
3,Lundi,Sofiane,1066071,https://open.spotify.com/track/5RQ3ZyfOfJJ2qLKOZTmLiB
4,Carton rouge,Lorenzo,875206,https://open.spotify.com/track/2teiVa4Yniofma2Ffac5cL
5,Bob Marley,Dadju,847484,https://open.spotify.com/track/6L6yn9GeVqnlWX1npp6rAK
6,Bizarre,Lorenzo,822593,https://open.spotify.com/track/6aXg1PPha0HbGxR53e9jh1
7,Tu le C,Lorenzo,760719,https://open.spotify.com/track/7dndJPTp6wuHXv3F8cxBhm
8,Vai et viens,Lartiste,752503,https://open.spotify.com/track/6dAx0jUY9lnXEtBiK7e2ZZ
9,Diarabi,Kaaris,723997,https://open.spotify.com/track/644Y6gowYTqtd2U2XNKzDS
10,All The Stars (with SZA),Kendrick Lamar,710336,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
11,Sheguey 12,Gradur,693805,https://open.spotify.com/track/1ikr1xdMpXnbQW0hu9fGl5
12,Fallait pas,Marwa Loud,691511,https://open.spotify.com/track/7Ij6GjCcmiAVJlm0ptzAPH
13,Reine,Dadju,669495,https://open.spotify.com/track/2HdCh16tdPjle1rm80Y6q7
14,Havana (feat. Young Thug),Camila Cabello,658367,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
15,Mafiosa (feat. Caroliina),Lartiste,630584,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
16,Mwaka Moon,Kalash,619380,https://open.spotify.com/track/1vVZLmZq8gN8pPCEBLjPvD
17,Dragon,Vald,595656,https://open.spotify.com/track/6dotEcliwGD3yrJaUHO621
18,Bandolero,Moha La Squale,594233,https://open.spotify.com/track/3N6Z0Vw427hDGCsXu5TwLS
19,Longue vie,Sofiane,565656,https://open.spotify.com/track/6U0p0b3ma0MgBwNc8i26xw
20,All Night,Big Boi,561581,https://open.spotify.com/track/2e0cr3SmqCR6Ow6zVCs6pj
21,Catchu Catchu,Lartiste,550265,https://open.spotify.com/track/1Y1eE1YgbF60sHlWC89Uzd
22,Tueurs,Damso,521685,https://open.spotify.com/track/3IQe7wqTyXxkqeMR8is76T
23,Bling Bling,Kaaris,505181,https://open.spotify.com/track/4s7OqcUEyLJ1RkbzBopRGt
24,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,503853,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
25,Ce genre,Lorenzo,497456,https://open.spotify.com/track/5BxTw9n8lyyEQpGRhkkfs5
26,F?te de trop,Eddy de Pretto,496063,https://open.spotify.com/track/34NiK5XnPwHp17MGlyewXA
27,?chame La Culpa,Luis Fonsi,493366,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
28,Him & I (with Halsey),G-Eazy,483811,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
29,Pray For Me (with Kendrick Lamar),The Weeknd,478915,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
30,rockstar,Post Malone,474047,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
31,Sal?,Niska,467660,https://open.spotify.com/track/0uBu60Wd7yzm2sFrj2hSr6
32,Hit Sale (feat. Rom?o Elvis),Therapie TAXI,464668,https://open.spotify.com/track/3yndKI4zWEyC36BQYrdKBA
33,Sicario,YL,464178,https://open.spotify.com/track/3dQ1dbZKG7njiJ4cnXwEJk
34,Cam?l?on,GIMS,459945,https://open.spotify.com/track/6wN357SzlXezV5aJ2wzAPV
35,Let You Down,NF,453632,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
36,Fume ? fond,Lorenzo,452061,https://open.spotify.com/track/2czusdWqk7MjrwGdQNDVNa
37,River (feat. Ed Sheeran),Eminem,449958,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
38,Dans le block,Naps,445287,https://open.spotify.com/track/62EcmivqkIJAVg99bZn3XW
39,Bum Bum Tam Tam,MC Fioti,437891,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr
40,Yeux disent,Lomepal,434597,https://open.spotify.com/track/1uaAq8pSghvpVxlrOrgdeO
41,Leave a Light On,Tom Walker,429527,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
42,Friday,Booba,425657,https://open.spotify.com/track/1CYj9Yx8zrYvU93khXvmsA
43,Wolves,Selena Gomez,423384,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
44,Rose,Ninho,423054,https://open.spotify.com/track/4Ln4KAwk37peyCh2QpqYnP
45,Par amour,Dadju,422880,https://open.spotify.com/track/3alSzdz0U10gV2aXVigYkT
