,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Ramenez la coupe ? la maison,Vegedream,1457993,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
2,In My Feelings,Drake,1208405,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
3,Toto et Ninetta,Jul,1137000,https://open.spotify.com/track/4DMSNaJcSirQN31BSf2BeZ
4,One Kiss (with Dua Lipa),Calvin Harris,1082624,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
5,Djadja,Aya Nakamura,1073485,https://open.spotify.com/track/3XfnssSD9HMQ9LhVOJvXTE
6,Habitu?,Dosseh,1060673,https://open.spotify.com/track/76HlSm9QxyXxpks5HTYS0F
7,Solo (feat. Demi Lovato),Clean Bandit,1049594,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
8,A l'Ammoniaque,PNL,1042682,https://open.spotify.com/track/6aH3QgooXRmx8k8jzrSm3V
9,Smog,Damso,1022644,https://open.spotify.com/track/1h1wmYG39fp6ZTgwlJ3Cv3
10,Santana,Alonzo,983275,https://open.spotify.com/track/0G0WC5ghZRRH6LJNNXtK1W
11,Compl?tement sonn?,KeBlack,964303,https://open.spotify.com/track/4bZOVCf1wiNELuCH34rFDl
12,SAD!,XXXTENTACION,910062,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
13,Nevermind,Dennis Lloyd,907506,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
14,Feu de bois,Damso,875804,https://open.spotify.com/track/4L0Iwsk1s8cbdBcEgdm8K5
15,Mafiosa (feat. Caroliina),Lartiste,840056,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
16,Taga,Hornet La Frappe,835287,https://open.spotify.com/track/4xrIWVwDYmJ5KFXinj82TG
17,I Like It,Cardi B,803974,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
18,Moonlight,XXXTENTACION,792513,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
19,Girls Like You (feat. Cardi B),Maroon 5,774818,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
20,Juste pour voir,S.Pri Noir,760813,https://open.spotify.com/track/0JOJx8jx0dWZk33MsvRZrB
21,Django,Dadju,747581,https://open.spotify.com/track/14hLSMLJ86sHRklJ62tH58
22,Rise,Jonas Blue,701075,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
23,Guerilla,Soolking,679588,https://open.spotify.com/track/6pJMDcYj8jHDGdEVWNwBMH
24,Mort de rire,SCH,664734,https://open.spotify.com/track/4ZsYjMIUZC3wsoe7SB4EyR
25,Un Poco,Ninho,661525,https://open.spotify.com/track/3MVTefqbeNX5yHFOmnHy3X
26,Flames,David Guetta,651626,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
27,La m?me,GIMS,645109,https://open.spotify.com/track/7HK0UeyxUWJjc6ndRZVKFg
28,FRIENDS,Marshmello,638995,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
29,"Va Bene - Extrait de la BOF de ""Taxi 5""",L'Alg?rino,634851,https://open.spotify.com/track/3jMimE9wZwPxVDiUgzFeDm
30,Tout est bon,DJ Babs,623238,https://open.spotify.com/track/11isH5A99DyVhzRHoZcIHz
31,Bella,MHD,600846,https://open.spotify.com/track/0SJRHDAStlsrXIXeFZZStK
32,Bep Bep,Sadek,590034,https://open.spotify.com/track/0eDU1adKo7MrIvsD3MjAHv
33,"My Life Is Going On (Cecilia Krull vs. Gavin Moss) [M?sica Original de la Serie de TV ""La Casa de Papel""]",Cecilia Krull,588761,https://open.spotify.com/track/5ljDRYaFEZy9INmM8Fl81e
34,Hit Sale (feat. Rom?o Elvis),Therapie TAXI,585832,https://open.spotify.com/track/3yndKI4zWEyC36BQYrdKBA
35,Jackie Chan,Ti?sto,585503,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
36,Paradise (feat. Lomepal),Lefa,585148,https://open.spotify.com/track/00YUNap0MFncqzzuvwzUlS
37,Ips?it? - Bonus Track,Damso,574699,https://open.spotify.com/track/1bWACDppxjESmjkXMl6cnI
38,Bad Boy,Marwa Loud,573743,https://open.spotify.com/track/0N90EmHdOXLnTYDoeLwsmr
39,Train de vie,Koba LaD,572764,https://open.spotify.com/track/3Tm8FfsoIgqk1gXHrOION9
40,P*Tain de m*Rde,Naza,558199,https://open.spotify.com/track/1OYliHobfsVlwcnQqtSSEE
41,Better Now,Post Malone,552912,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
42,Mad Love,Sean Paul,545204,https://open.spotify.com/track/4dSoDnmR9opAQ8KxUc9SbC
43,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,543427,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
44,Audio,Sia,540246,https://open.spotify.com/track/7boPPE857KEqCIHNwFkDop
45,X (feat. Maluma & Ozuna) - Remix,Nicky Jam,521988,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
46,Magenta Riddim,DJ Snake,514346,https://open.spotify.com/track/4BiiDQtijdt0WdtiyIPhnO
47,Alright,Jain,507894,https://open.spotify.com/track/145QaTU2UvcUNkC04RIYkT
48,Bwo,Jul,495025,https://open.spotify.com/track/4De1ry2yC79qVUR2So9to8
49,no tears left to cry,Ariana Grande,488216,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
50,La fuite - Vegedream X Dj Leska / Edit MIx,Vegedream,478395,https://open.spotify.com/track/5Lh8rn501oEvsIJjPxNBhE
51,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,463435,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
52,Demain - Bigflo & Oli X Petit Biscuit,Bigflo & Oli,462956,https://open.spotify.com/track/79m95shJaTK0aSogeQQTyD
53,C63,Djadja & Dinaz,461784,https://open.spotify.com/track/0UWuvYw1DPoiwif7KMmtsl
54,Live It Up - Official Song 2018 FIFA World Cup Russia,Nicky Jam,456983,https://open.spotify.com/track/4DnHUy01jEA4b5ydC3HgsT
55,G.O.K.O.U,Kaaris,454509,https://open.spotify.com/track/3KXoXnPIGBDz5ScITuOdgP
56,Dura,Daddy Yankee,440979,https://open.spotify.com/track/6KuqAtoeVzxAYOaMveLNpH
57,X,Nicky Jam,438422,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
58,Taste (feat. Offset),Tyga,436414,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
59,M.I.L.S 2.0,Ninho,428545,https://open.spotify.com/track/1qRZfv2ZbAZGPnfbIV3YvD
60,D?saccord?,Vald,422404,https://open.spotify.com/track/4ueL4j6iOPX23UG5VsvGrm
61,Repr?senter,Djadja & Dinaz,420389,https://open.spotify.com/track/68WBxpwlYIIZ8CAfdwRoBW
62,Remind Me to Forget,Kygo,416941,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
63,Arrivant,Timal,406246,https://open.spotify.com/track/6dN7nkvH6HaRxVQETt6agT
64,God's Plan,Drake,402776,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
65,Silence,Damso,399761,https://open.spotify.com/track/3cYf24Pf7oqX9XOHHrWy38
66,60 ann?es,Damso,390686,https://open.spotify.com/track/3mqq0Z92V15UZX4veTK1C3
67,Luna,Moha La Squale,380171,https://open.spotify.com/track/55PyQALchJn43CGeN6XHAN
68,Christina,Dadju,378349,https://open.spotify.com/track/2EZCA9wQTCq45X9FkYPUik
69,changes,XXXTENTACION,370428,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
70,God is a woman,Ariana Grande,370383,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
71,Baltringue,Damso,369480,https://open.spotify.com/track/0m1jupQxvvQFqNeO7RXnK8
72,JÅfencaisse,Koba LaD,366535,https://open.spotify.com/track/1TQs2VIp8zIPPFVWsy9vnZ
73,"Bella ciao (feat. Ma?tre Gims, Vitaa, Dadju & Slimane)",Naestro,364264,https://open.spotify.com/track/1XcnxfOeLvLPGh2Drr2yNb
74,Bob Marley,Dadju,360800,https://open.spotify.com/track/2qXmVc811574AdIdDgayRP
75,DonÅft Matter To Me (with Michael Jackson),Drake,360409,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
