,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Lettre ? une femme,Ninho,2419508,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
2,Blinding Lights,The Weeknd,1885252,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
3,Sousou,Jul,1535269,https://open.spotify.com/track/3dyoo6UNb2VlMTISBqrDb1
4,6.3,Naps,1529311,https://open.spotify.com/track/6bzxAa3VCiIGzhjsxbHo5q
5,The Box,Roddy Ricch,1381479,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
6,Mele?im,Soolking,1350350,https://open.spotify.com/track/0BD9boQC7jUTWkAoib4Z0d
7,Prison pour mineurs,Hatik,1305805,https://open.spotify.com/track/4VW2dYyax9XGl5qPwAtRSf
8,Ne reviens pas,Gradur,1265828,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
9,Zipette,Ninho,1146541,https://open.spotify.com/track/1Lulg5ZiMEXy3QNwb1PB8I
10,MD (feat. Niska),4Keus,1091125,https://open.spotify.com/track/7HnZCmNXgva6N3kZiK0NTn
11,Roses - Imanbek Remix,SAINt JHN,1081389,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
12,Don't Start Now,Dua Lipa,1071697,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
13,Blanche,Maes,1056094,https://open.spotify.com/track/5GyyPRvEwdI4wJSUbzxHQv
14,Distant,Maes,1056039,https://open.spotify.com/track/1Sb7QJRawbARgpMqyYNMkT
15,Tusa,KAROL G,1028000,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
16,Pirate,Ninho,992517,https://open.spotify.com/track/04DQPJA3FWKdIvDaMsnMdv
17,Ca ira mieux demain,Koba LaD,992049,https://open.spotify.com/track/7jUeurloPULnhaXqbw6RGn
18,Promo (feat. Damso),Ninho,979209,https://open.spotify.com/track/1l3WcVBNpaXBIWGYefPV9b
19,93% [Tijuana],GLK,971427,https://open.spotify.com/track/6as0Q9RFNCufcus0mzHoDs
20,death bed (coffee for your head),Powfu,970269,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
21,Moulaga,Heuss L'enfoir?,965199,https://open.spotify.com/track/5BfCoUcWNXcpyJfjXRIeyC
22,Dance Monkey,Tones And I,888782,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
23,Falling,Trevor Daniel,876201,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
24,ROXANNE,Arizona Zervas,834095,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
25,Sunday Best,Surfaces,825128,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
26,Dybala,Maes,814403,https://open.spotify.com/track/4Nfak8iMF4kQfQ6Pa8Z79m
27,Dans l'espace (feat. Heuss l'Enfoir?),Gambi,788545,https://open.spotify.com/track/2KAkkba3PaYFegfmYpUITv
28,Say So,Doja Cat,757391,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
29,So Maness,Soso Maness,746023,https://open.spotify.com/track/7dwmTVQ6zSxowYtw2tFKww
30,La vie qu'on m?ne,Ninho,720355,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
31,Avant toi,Vitaa,719476,https://open.spotify.com/track/4iNPp0BZ4lBu7bipdWLcWk
32,1?re fois,Imen Es,709912,https://open.spotify.com/track/1PA1LTNLAJrbJPWPxEFQvD
33,Ride It,Regard,694569,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
34,La puerta,Ninho,691791,https://open.spotify.com/track/6hSrPj9ikfFsxE04iVYvCa
35,Some Say,Nea,686745,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
36,Calumet,Hornet La Frappe,674871,https://open.spotify.com/track/4hCHnvepjWmpP2kgYuEC7d
37,Street,Maes,655198,https://open.spotify.com/track/7x3kHHEczVkeuuFkUKjUv7
38,M.I.L.S 3,Ninho,632696,https://open.spotify.com/track/3CdDFnkFxwd6mPZtTR9JzN
39,Wesh,GLK,631670,https://open.spotify.com/track/5SS0c95EiaRyIET3JHd0lE
40,Baian?,Bakermat,631059,https://open.spotify.com/track/430efk5Jc5wGay4EWP4snS
41,Woin Woin (feat. RK),Larry,629627,https://open.spotify.com/track/0vetigm1cKD8YvB37KCSHu
42,Angela,Hatik,617942,https://open.spotify.com/track/6ab3CQvDlAVttThZucwGQ1
43,POPOPOP,Gambi,609267,https://open.spotify.com/track/18HNGxDOcshRU2Hdu8tMOM
44,Physical,Dua Lipa,607499,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
45,Filon,Ninho,602618,https://open.spotify.com/track/0AvrSFPS8mN8OjUNCwemwa
46,Valise,Rim'K,600959,https://open.spotify.com/track/4WNRbKU0oMQUvnGRXKWKoY
47,FLK (Fais les kiffer),Hatik,593043,https://open.spotify.com/track/71zB1qJbNsDfd4In371qfG
48,Every day (feat. Griff),Ninho,587732,https://open.spotify.com/track/1AItNk9SzkLHmjWrEz4XvW
49,Jamais,Mister V,580482,https://open.spotify.com/track/4jB8td98pbRVvTqtQ7I3MI
50,Salt,Ava Max,573237,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
51,RITMO (Bad Boys For Life),Black Eyed Peas,566492,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
52,Oui ou non,Ang?le,565923,https://open.spotify.com/track/7rBP4bLjMLNkix1nGHjheP
53,everything i wanted,Billie Eilish,565233,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
54,40%,Aya Nakamura,556733,https://open.spotify.com/track/47LFcy7prvEY5D08d26zOo
55,In Your Eyes,The Weeknd,551883,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
56,Enfant compliqu?,Larry,544992,https://open.spotify.com/track/2WDPXXLSTnfKzHLVpyUFp5
57,C?te Ouest,47ter,542038,https://open.spotify.com/track/4ZuuPLV4qYiznagLAFPHcW
58,Never Seen the Rain,Tones And I,535069,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
59,Centre commercial (feat. Heuss L'enfoir?),Ninho,534011,https://open.spotify.com/track/4qDRw32NwvsGhQ4a9evbMm
60,Gros vendeurs,Ninho,532217,https://open.spotify.com/track/14dBJOQG3mNCZK4m7i684L
61,BELIEVE IT,PARTYNEXTDOOR,525816,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
62,Que Calor (with J Balvin & El Alfa),Major Lazer,523217,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
63,Elle (pt.1),Moha K,521107,https://open.spotify.com/track/3yFtEOsAW6eYrgWB7NAnaH
64,Business (feat. SCH),Bosh,514736,https://open.spotify.com/track/6Hhx7ksVnFxsLRssypYiEO
65,C'?tait le rap,Ninho,514345,https://open.spotify.com/track/07JoaFTGT3QGuPn5EuusCZ
66,B?timent,Niska,510974,https://open.spotify.com/track/7FF6HRsQlc0CtfAbLmrEGX
67,Infinity - Dubdogz & Bhaskar Edit,Dubdogz,509195,https://open.spotify.com/track/4ekDggjElGJX9kNSOtnbVf
68,Memories,Maroon 5,498431,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
69,Ailleurs (feat. Maes),Timal,493073,https://open.spotify.com/track/5rTFwZ5ECdJTcMtm0O8mYS
70,L'adresse,47ter,486202,https://open.spotify.com/track/2imn6s1bQUKShiC7Ab2Lp5
71,Carr? VIP,Naps,483722,https://open.spotify.com/track/7mLfWNnbPJw5qAdukn4DX4
72,Loin de moi,Naza,479956,https://open.spotify.com/track/30kxl4FnaEFS2qZkec3Zak
73,ily (i love you baby) (feat. Emilee),Surf Mesa,474281,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
74,D?fil?,Bosh,473206,https://open.spotify.com/track/5uokjyBMNjaP6oHrtJJVys
75,En chien,Ninho,472666,https://open.spotify.com/track/4vWalWi55l3pa9zh4X7NBx
76,God Bless (feat. Damso),Hamza,468759,https://open.spotify.com/track/2oT2g4vkjRaFOcUtdOf9eg
77,bad guy,Billie Eilish,465893,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
78,Le jeu (feat. Yaro),Ninho,465809,https://open.spotify.com/track/1malvU2QXTWKhVbQaCsCnE
79,La Kichta,Soolking,464017,https://open.spotify.com/track/0Iyt1ZnlZibH8QdEKrGMTR
80,Trampoline (with ZAYN),SHAED,460567,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI
81,Gang,Mister V,449837,https://open.spotify.com/track/10luKmtlbA2PO8tH3kurlJ
82,JCVD,Jul,444223,https://open.spotify.com/track/10iesoGb4mCYTcur1QfdO9
83,Intro,Ninho,443516,https://open.spotify.com/track/61IbolPycynqLBQgK2qkLJ
84,Break My Heart,Dua Lipa,440860,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
85,Supalonely,BENEE,439121,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
86,Week-end (feat. Leto),Timal,438245,https://open.spotify.com/track/793CoRrbz4REtL14m4SbgF
87,Mec de cit?,Yaro,432682,https://open.spotify.com/track/0ZgS1ThlLDBfoSLwLc8AfO
88,Tu sais qu'on est gang (feat. H?s Copperfield),Ninho,427677,https://open.spotify.com/track/2c5fZV0p0gtq136T40QhcV
89,Ma belle,Moha La Squale,427611,https://open.spotify.com/track/3Aq1SJ1hWlfazx8IIC6u1D
90,Mauvais Djo,Ninho,427340,https://open.spotify.com/track/2yTH2kLPOR2Hin61Qcdovr
91,Before You Go,Lewis Capaldi,426101,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
92,Duba?,Kekra,424397,https://open.spotify.com/track/2kXqNbY4UOClZ6iFXBuq9p
93,Maman ne le sait pas (feat. Niska),Ninho,421269,https://open.spotify.com/track/5c2HadbVTsMKjja4gohEFI
94,Silicon?,Niska,419724,https://open.spotify.com/track/4pmQt0EAXwy2SyXOJJ2bPU
95,Gasolina (feat. Gambi),Hamza,418715,https://open.spotify.com/track/1Wfe6IKCZDWqKSXNmn2tvt
96,Un peu de haine,PLK,416188,https://open.spotify.com/track/5yYfCoMrhcuxMP9CAmA2rU
97,Ninja,Soprano,413084,https://open.spotify.com/track/2imLYhuE0rBYnSrhXDOaRX
98,Double Bang 9,Leto,411815,https://open.spotify.com/track/5q2XUID7RfXCcWYLeGlBjz
99,H? OH,Gambi,409675,https://open.spotify.com/track/1bWafkUCOp6luXRs1cm3w9
100,Boss Bitch,Doja Cat,409277,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
101,Au DD,PNL,405909,https://open.spotify.com/track/5lCxlSBFyP5g4EhVypAoOu
102,Skechers,DripReport,404611,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
103,Imparfait,Maes,399747,https://open.spotify.com/track/2oA44GF1ypyWTH18HGLXIS
104,"Alone, Pt. II",Alan Walker,399350,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
105,Blueberry Faygo,Lil Mosey,398367,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
106,Castles,Freya Ridings,395286,https://open.spotify.com/track/5tZWtGT65sMrDVPB5H444n
107,Moral of the Story,Ashe,394294,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
108,Tes parents (feat. Ninho),Leto,382985,https://open.spotify.com/track/0G0ZyEQyc3IBcRnYCvtTwb
109,Probl?mes,PLK,379927,https://open.spotify.com/track/6lZbLMHu98qpkOY0t3efUK
110,"Adieu, mon amour",Hatik,376873,https://open.spotify.com/track/3IzhWXUImi0csFoKFvq1bc
111,CAVALIERO,Booba,376021,https://open.spotify.com/track/6hluRlFf8XucT5KaELb7SF
112,Trop beau,Lomepal,374945,https://open.spotify.com/track/4WB9OeauHXnGOMUK4s80gM
113,Solitaire,Bosh,374233,https://open.spotify.com/track/6rrnj1akJSUlXqd7Wyyn84
114,In Your Eyes (feat. Alida),Robin Schulz,371209,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
115,Putain de salaire,Kekra,370710,https://open.spotify.com/track/7HtCVgjC0yPT2oEUCnx0LM
116,The Passenger (LaLaLa) [feat. MOKABY],LUM!X,370610,https://open.spotify.com/track/2A0CxheiQGQdCiKtOR7jMP
117,?a fait des ann?es,Soolking,363312,https://open.spotify.com/track/0QPlafvsnmTJBvGNek2cI8
118,Elle est bonne sa m?re,Vegedream,362443,https://open.spotify.com/track/7j56bK7gq6iV7zsD6lbP4J
119,Goutte d'eau,Ninho,362315,https://open.spotify.com/track/0rQbvQpjQ6QeeCAnVRzokf
120,Valid?,Sam's,359329,https://open.spotify.com/track/1QnhsiOojAVafIwY1tpLez
121,Someone You Loved,Lewis Capaldi,357424,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
122,Pirelli,Mister V,355405,https://open.spotify.com/track/7FZoYJcmCB22N0lAg52nZG
123,Se?orita,Shawn Mendes,353798,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
124,Dans l'univers,Nekfeu,353778,https://open.spotify.com/track/2PYXOG6GdxF9sUIH2NfOAD
125,Putana,Ninho,352692,https://open.spotify.com/track/5oePa8PlOTPAlRaGs2OZ3A
126,Mill?simes,Ninho,351169,https://open.spotify.com/track/6KDPQbwhILq3KKmDPrsZYL
127,Non,Kekra,344421,https://open.spotify.com/track/1IEtM5rlUCdPOTfV6ucnXv
128,After Hours,The Weeknd,343682,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag
129,Ma vie,Dadju,342280,https://open.spotify.com/track/2WFa5RbfyeoBDGNkg3OD7M
130,Tricheur,Nekfeu,340410,https://open.spotify.com/track/7C7GtWZmyicqjBDbAWPsCp
131,M?chant,Niska,338359,https://open.spotify.com/track/75bVc27bDSOAhMAL38cXpV
132,Balance ton quoi,Ang?le,337942,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa
133,Coeur Noir,Bosh,336564,https://open.spotify.com/track/18EfvQpkWKW8flyvztYsNT
134,Mayday (feat. Ninho),SCH,326688,https://open.spotify.com/track/1SVuEeerYIwjCRsF5MGzX3
135,Autre part,DA Uzi,324025,https://open.spotify.com/track/7BN3nt5kG2UsqDVs8IEIhQ
