,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,March? noir,SCH,2174690,https://open.spotify.com/track/4uOiz6kmw0NkJLWAS0etWx
2,RATPI WORLD,Booba,1362348,https://open.spotify.com/track/2ZjTAieewsBC24kPGfLagc
3,Fever,Dua Lipa,1337829,https://open.spotify.com/track/3F1P0QzdXtBz0MXy7KIO5w
4,GIRL LIKE ME,Black Eyed Peas,1225371,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
5,Bande organis?e,13 Organis?,1206549,https://open.spotify.com/track/717QGTmZdkemDaCo1vQHG0
6,Tout en Gucci,Ninho,1193922,https://open.spotify.com/track/0i5GJckWb9uCZU4jcGoBca
7,D?KITI,Bad Bunny,1169638,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
8,C?ur noir,Eva,1168759,https://open.spotify.com/track/2SYYB9pwxbYJducVc2xGWD
9,R?el (feat. Zed),Hamza,1168295,https://open.spotify.com/track/2Ilo9KNm4tD3dQhAVEnhvn
10,Mother Fuck,Jul,1108778,https://open.spotify.com/track/6atYbfU3m7CYTDe4LzQlUI
11,drivers license,Olivia Rodrigo,1042046,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
12,M?dusa,Landy,1027501,https://open.spotify.com/track/2hL0WVDLvlxZ60J4YyWvFW
13,Joli b?b?,Naza,983496,https://open.spotify.com/track/1J4oMIhWDUd9cI1urhEyjl
14,Dieu merci,Dadju,922732,https://open.spotify.com/track/1HDqaIxeJ70BTHgZWEuaeT
15,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,919969,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
16,Mood (feat. iann dior),24kGoldn,913634,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
17,Whoopty,CJ,907216,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
18,Coffre plein,Koba LaD,886982,https://open.spotify.com/track/70pkwEEG7nDTXBFqoGQkH0
19,"1,2,3",Amel Bent,847432,https://open.spotify.com/track/7uCLrBdy5FH6T7vcJzqRd7
20,Cabeza,OBOY,805755,https://open.spotify.com/track/66tNDqYNR2S6Svwgm3BMi9
21,Plus Jamais (feat. Stormzy),Aya Nakamura,801034,https://open.spotify.com/track/7iZVBT6LV32t4l00p73VAw
22,Elles ont trop jou? avec mon c?ur,Jok'air,800582,https://open.spotify.com/track/5SqR7dxbJiTSadTaVEhZ04
23,Blinding Lights,The Weeknd,795642,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
24,All We Got (feat. KIDDO),Robin Schulz,790119,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
25,What You Know Bout Love,Pop Smoke,752708,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
26,"La vie du binks (feat. Hornet La Frappe, Leto, Sadek, Soprano)",DA Uzi,750169,https://open.spotify.com/track/4tJYqq9gYr0RATc1BpDkpy
27,Save Your Tears,The Weeknd,738129,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
28,Goosebumps - Remix,Travis Scott,723232,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
29,Pilote (feat. Hamza),PLK,721436,https://open.spotify.com/track/12GV2Wr4p1hBWQCrQcVsew
30,Rather Be You,Tom Gregory,716025,https://open.spotify.com/track/1My8oKezaFe1yuwowQKHuy
31,9 1 1 3 (feat. SCH),Zola,713782,https://open.spotify.com/track/3WCMzZvH2zK476lasbLx0s
32,LOPSA STORY,1PLIK?140,712060,https://open.spotify.com/track/5IDnEkOCdOp1F0XTAMG3Rk
33,PTSD,Hamza,693570,https://open.spotify.com/track/13ZsYnnX3ZVsbjwiPMnr2y
34,911,Damso,673449,https://open.spotify.com/track/2chIkORxBLpPVgruGiMY8k
35,Love Not War (The Tampa Beat),Jason Derulo,670972,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
36,? la f?te,UZI,654753,https://open.spotify.com/track/0qARyMVNjA6q1uxxO3nofB
37,Keke,Hamza,651984,https://open.spotify.com/track/55iofhgDUt3PDZadpqbHAE
38,Del Mar,Ozuna,647601,https://open.spotify.com/track/5cpJFiNwYyWwFLH0V6B3N8
39,Millions d'euros,Landy,645258,https://open.spotify.com/track/6pdgDTMMDY8HjfJ1n7T9z5
40,KASSAV (feat. Tiakola),Gazo,640887,https://open.spotify.com/track/2eCSMPxV5U3MdqiXDELLRc
