,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Jaloux,Dadju,1556788,https://open.spotify.com/track/0QnEGWGECQUPuE3m8L6hdT
2,Ramenez la coupe ? la maison,Vegedream,1462140,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
3,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,1342436,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
4,BB,Booba,1340133,https://open.spotify.com/track/0YCMh9HQkRpAtkj0i1sZqH
5,Air Max,Rim'K,1331266,https://open.spotify.com/track/6qk9lEM6UIxNbAuI0PpOLu
6,Copines,Aya Nakamura,1297524,https://open.spotify.com/track/3AZg5nZgMquXJ67KgpngKX
7,Sur le drapeau,Supr?me NTM,1177242,https://open.spotify.com/track/42Xesu4U4nM3CCjMk5X3kM
8,Ma 6t a craqu? (feat. Ninho),Kpoint,1090811,https://open.spotify.com/track/2NUIWpL6IsYGkwfSN7basS
9,Bella,MHD,1028673,https://open.spotify.com/track/0O4XHiuVt3dBaOzSI49BtF
10,In My Mind,Dynoro,1004303,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
11,Train de vie,Koba LaD,990160,https://open.spotify.com/track/6FqNHDHEsUTKqVWXBkMd9y
12,Promises (with Sam Smith),Calvin Harris,950046,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
13,Tout oublier,Ang?le,949953,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71
14,La C,Koba LaD,837275,https://open.spotify.com/track/5PtFV78R0DRvzsTqk1S0Vt
15,Adieu bient?t,Columbine,833732,https://open.spotify.com/track/17y8kqTbNDd9QM3j6yln4g
16,Empire,Sofiane,760165,https://open.spotify.com/track/7qWsMxgCMFyjlnvLMocf4p
17,91's,PNL,754140,https://open.spotify.com/track/58st6r10Ze6QomHs0BMUA8
18,Girls Like You (feat. Cardi B),Maroon 5,709352,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
19,Moments durs,Koba LaD,702263,https://open.spotify.com/track/7cHRpZZsPiRVmHC3Plx514
20,Rolls (feat. Lacrim),Hornet La Frappe,700564,https://open.spotify.com/track/3iYv5nIthPXesF0DeuhmVL
21,Woah,Sofiane,692621,https://open.spotify.com/track/196cSZjrDdgaJILT3cpfYl
22,La 10,Timal,685503,https://open.spotify.com/track/6jC8o3FMrsHS7B1tvxDnyf
23,La thune,Ang?le,681811,https://open.spotify.com/track/3iBOe7U7kRPNIoL3QLCVu2
24,Dalida,Soolking,665985,https://open.spotify.com/track/4J7XN3KBqVH0ftG52SpkRf
25,W.L.G,Niska,663052,https://open.spotify.com/track/13E2wgUjmdunrlq3Vbxv8T
26,Rise,Jonas Blue,662478,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
27,Feu de bois,Damso,657636,https://open.spotify.com/track/4L0Iwsk1s8cbdBcEgdm8K5
28,Mon?gasque,PLK,656527,https://open.spotify.com/track/7C7l4I5OZHEO1Vbx8SGJC2
29,Iencli,Vald,645969,https://open.spotify.com/track/2iVvukpWd7OX1n1LwUF5Rs
30,MIA (feat. Drake),Bad Bunny,644723,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
31,? nos souvenirs,Trois Caf?s Gourmands,639218,https://open.spotify.com/track/4h3SqMd5F16XJVdGp5fsZG
32,Pharmacie,SCH,630755,https://open.spotify.com/track/206RguRdgqOWe91Fo2uF7a
33,Billets verts,Maes,624232,https://open.spotify.com/track/61SYuUg9rokbvIPxzrhxd0
34,Django,Dadju,605069,https://open.spotify.com/track/14hLSMLJ86sHRklJ62tH58
35,Alright,Jain,599094,https://open.spotify.com/track/44ahv3Zj4FOJoy8gJLZF9B
36,Taga,Hornet La Frappe,597148,https://open.spotify.com/track/4LaetMVulXier6VgeK6LtM
37,Moonlight,XXXTENTACION,595928,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
38,Shallow,Lady Gaga,586190,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
39,1000ÅãC,Lomepal,584469,https://open.spotify.com/track/4lzjE9GlGamkuYqQBfCY8R
40,Audio,Sia,577282,https://open.spotify.com/track/7boPPE857KEqCIHNwFkDop
41,Balance ton quoi,Ang?le,573258,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa
42,Jalousie,Ang?le,570364,https://open.spotify.com/track/3U5x1rplpJNKR3Xg88EfLi
