,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Bro Bro,Zola,1508046,https://open.spotify.com/track/4mtY2gjqFFWTMnzaQPvERm
2,Lettre ? une femme,Ninho,1366041,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
3,Blinding Lights,The Weeknd,1330924,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
4,JAUN?,Booba,1310875,https://open.spotify.com/track/4fW3EMRzAfj8aNMsF3zMwt
5,Roses - Imanbek Remix,SAINt JHN,1263342,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
6,GOOBA,6ix9ine,1247065,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
7,Angela,Hatik,1201235,https://open.spotify.com/track/6ab3CQvDlAVttThZucwGQ1
8,Mele?im,Soolking,1087237,https://open.spotify.com/track/0BD9boQC7jUTWkAoib4Z0d
9,6.3,Naps,1063295,https://open.spotify.com/track/3lTL4LdFKVF51lseI2nk5D
10,ily (i love you baby) (feat. Emilee),Surf Mesa,1029457,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
11,The Box,Roddy Ricch,997274,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
12,Toosie Slide,Drake,985309,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
13,THE SCOTTS,THE SCOTTS,962261,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
14,Tusa,KAROL G,956610,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
15,Blanche,Maes,948896,https://open.spotify.com/track/5GyyPRvEwdI4wJSUbzxHQv
16,Sousou,Jul,923638,https://open.spotify.com/track/3dyoo6UNb2VlMTISBqrDb1
17,Ne reviens pas,Gradur,907421,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
18,Distant,Maes,875700,https://open.spotify.com/track/1Sb7QJRawbARgpMqyYNMkT
19,Zipette,Ninho,822445,https://open.spotify.com/track/1Lulg5ZiMEXy3QNwb1PB8I
20,death bed (coffee for your head),Powfu,791966,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
21,La vie qu'on m?ne,Ninho,746828,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
22,93% [Tijuana],GLK,746448,https://open.spotify.com/track/6as0Q9RFNCufcus0mzHoDs
23,Prison pour mineurs,Hatik,736142,https://open.spotify.com/track/4VW2dYyax9XGl5qPwAtRSf
24,Dance Monkey,Tones And I,735954,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
25,1?re fois,Imen Es,722703,https://open.spotify.com/track/1PA1LTNLAJrbJPWPxEFQvD
26,Dybala,Maes,711492,https://open.spotify.com/track/4Nfak8iMF4kQfQ6Pa8Z79m
27,MD (feat. Niska),4Keus,709208,https://open.spotify.com/track/7HnZCmNXgva6N3kZiK0NTn
28,Ride It,Regard,702759,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
29,In Your Eyes,The Weeknd,697413,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
30,Salt,Ava Max,684837,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
31,Crois-moi (feat. Ninho),DA Uzi,684406,https://open.spotify.com/track/69I4Eynuxdj6LEmpvG56u6
32,Falling,Trevor Daniel,676319,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
33,goosebumps,Travis Scott,648547,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
34,Moulaga,Heuss L'enfoir?,623132,https://open.spotify.com/track/5BfCoUcWNXcpyJfjXRIeyC
35,Skechers,DripReport,621827,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
36,Je vous d?teste tous,Lorenzo,619823,https://open.spotify.com/track/7gXKk9AN9WNlMNlNx1hD0y
37,Sunday Best,Surfaces,618340,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
38,SICKO MODE,Travis Scott,615799,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
39,Physical,Dua Lipa,599133,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
40,Train de vie (feat. PLK),Leto,594812,https://open.spotify.com/track/2VXeQ7moo4zfT6EFO3Cwse
41,Supalonely,BENEE,594199,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
42,So Maness,Soso Maness,587937,https://open.spotify.com/track/7dwmTVQ6zSxowYtw2tFKww
43,Some Say,Nea,586599,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
44,Stuck with U (with Justin Bieber),Ariana Grande,586353,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
45,Blueberry Faygo,Lil Mosey,574897,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
