,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,6.3,Naps,3167571,https://open.spotify.com/track/74gvfUeukgShMIZ2FH3PTc
2,Ne reviens pas,Gradur,2073129,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
3,Blinding Lights,The Weeknd,2058464,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
4,Dans l'espace (feat. Heuss l'Enfoir?),Gambi,1822995,https://open.spotify.com/track/2KAkkba3PaYFegfmYpUITv
5,Mele?im,Soolking,1756009,https://open.spotify.com/track/0RyGkLUzlkmu6EZadbOgZa
6,Distant,Maes,1746974,https://open.spotify.com/track/1Sb7QJRawbARgpMqyYNMkT
7,Blanche,Maes,1659476,https://open.spotify.com/track/5GyyPRvEwdI4wJSUbzxHQv
8,MD (feat. Niska),4Keus,1644667,https://open.spotify.com/track/7HnZCmNXgva6N3kZiK0NTn
9,Moulaga,Heuss L'enfoir?,1621074,https://open.spotify.com/track/5BfCoUcWNXcpyJfjXRIeyC
10,Dance Monkey,Tones And I,1590428,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
11,Dybala,Maes,1555615,https://open.spotify.com/track/4Nfak8iMF4kQfQ6Pa8Z79m
12,The Box,Roddy Ricch,1530928,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
13,93% [Tijuana],GLK,1402052,https://open.spotify.com/track/45mzuuUWaRRLwIDifDferf
14,40%,Aya Nakamura,1191296,https://open.spotify.com/track/47LFcy7prvEY5D08d26zOo
15,Jamais,Mister V,1187339,https://open.spotify.com/track/4jB8td98pbRVvTqtQ7I3MI
16,Falling,Trevor Daniel,1185960,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
17,Oui ou non,Ang?le,1126180,https://open.spotify.com/track/7rBP4bLjMLNkix1nGHjheP
18,ROXANNE,Arizona Zervas,1102407,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
19,Calumet,Hornet La Frappe,1083410,https://open.spotify.com/track/4hCHnvepjWmpP2kgYuEC7d
20,Tusa,KAROL G,1070976,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
21,Some Say,Nea,1062652,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
22,Roses - Imanbek Remix,SAINt JHN,1051900,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
23,C?te Ouest,47ter,1013576,https://open.spotify.com/track/4ZuuPLV4qYiznagLAFPHcW
24,Woin Woin (feat. RK),Larry,1012701,https://open.spotify.com/track/0vetigm1cKD8YvB37KCSHu
25,Mec de cit?,Yaro,986621,https://open.spotify.com/track/0ZgS1ThlLDBfoSLwLc8AfO
26,Street,Maes,979095,https://open.spotify.com/track/7x3kHHEczVkeuuFkUKjUv7
27,POPOPOP,Gambi,973598,https://open.spotify.com/track/18HNGxDOcshRU2Hdu8tMOM
28,Avant toi,Vitaa,972149,https://open.spotify.com/track/4iNPp0BZ4lBu7bipdWLcWk
29,Baian?,Bakermat,908549,https://open.spotify.com/track/430efk5Jc5wGay4EWP4snS
30,Gang,Mister V,901909,https://open.spotify.com/track/10luKmtlbA2PO8tH3kurlJ
31,Don't Start Now,Dua Lipa,894799,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
32,La vie qu'on m?ne,Ninho,845971,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
33,Pirelli,Mister V,835181,https://open.spotify.com/track/7FZoYJcmCB22N0lAg52nZG
34,Le dire (feat. Maes),DA Uzi,824696,https://open.spotify.com/track/1b1YeiOKibxMRrZonl8gqf
35,Week-end (feat. Leto),Timal,816738,https://open.spotify.com/track/2qV7pqeNLtNGrudSXgovrM
36,Loin de moi,Naza,795181,https://open.spotify.com/track/30kxl4FnaEFS2qZkec3Zak
37,Trampoline (with ZAYN),SHAED,794389,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI
38,RITMO (Bad Boys For Life),Black Eyed Peas,786264,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
39,Ride It,Regard,776727,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
40,After Hours,The Weeknd,760265,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v
41,everything i wanted,Billie Eilish,743917,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
42,Allez les gros,Marwa Loud,724250,https://open.spotify.com/track/3t3QMbpJic6WPVDapRDUJm
43,Memories,Maroon 5,705052,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
44,Imparfait,Maes,694704,https://open.spotify.com/track/2oA44GF1ypyWTH18HGLXIS
45,B?timent,Niska,682049,https://open.spotify.com/track/7FF6HRsQlc0CtfAbLmrEGX
46,H? OH,Gambi,666771,https://open.spotify.com/track/1bWafkUCOp6luXRs1cm3w9
47,God Bless (feat. Damso),Hamza,664745,https://open.spotify.com/track/2oT2g4vkjRaFOcUtdOf9eg
48,No Time To Die,Billie Eilish,662426,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
49,Que Calor (with J Balvin & El Alfa),Major Lazer,659670,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
50,Yummy,Justin Bieber,659416,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
51,Carr? VIP,Naps,658321,https://open.spotify.com/track/3IY65SA5ZekLzqxybuyTUG
52,Souris verte,Naza,646956,https://open.spotify.com/track/6VB70i0iZ76npVKwWVVUYx
53,Question r?ponse,Larry,606477,https://open.spotify.com/track/4scsnWPP80tJmlKczE0BJF
54,"Alone, Pt. II",Alan Walker,597576,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
55,Maman ne le sait pas (feat. Niska),Ninho,572314,https://open.spotify.com/track/5c2HadbVTsMKjja4gohEFI
