,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Habitu?,Dosseh,1799028,https://open.spotify.com/track/5N2IdMvsijo5D0Jl3iz6yu
2,Djadja,Aya Nakamura,1233794,https://open.spotify.com/track/3XfnssSD9HMQ9LhVOJvXTE
3,Ips?it?,Damso,1229512,https://open.spotify.com/track/2cqIyMApTDUOo6VO5VFQsH
4,Mafiosa (feat. Caroliina),Lartiste,1188790,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
5,One Kiss (with Dua Lipa),Calvin Harris,1123752,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
6,X,Nicky Jam,1061403,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
7,Un Poco,Ninho,957460,https://open.spotify.com/track/3MVTefqbeNX5yHFOmnHy3X
8,La m?me,GIMS,951577,https://open.spotify.com/track/7HK0UeyxUWJjc6ndRZVKFg
9,Santana,Alonzo,905387,https://open.spotify.com/track/0G0WC5ghZRRH6LJNNXtK1W
10,"Bella ciao (feat. Ma?tre Gims, Vitaa, Dadju & Slimane)",Naestro,884471,https://open.spotify.com/track/1XcnxfOeLvLPGh2Drr2yNb
11,"Va Bene - Extrait de la BOF de ""Taxi 5""",L'Alg?rino,884283,https://open.spotify.com/track/7qibGVhkRyQ4kgYwzZu7iG
12,Flames,David Guetta,832007,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
13,Nevermind,Dennis Lloyd,814914,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
14,Hit Sale (feat. Rom?o Elvis),Therapie TAXI,773736,https://open.spotify.com/track/3yndKI4zWEyC36BQYrdKBA
15,God's Plan,Drake,766228,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
16,FRIENDS,Marshmello,757457,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
17,Bella ciao - HUGEL Remix,El Profesor,698826,https://open.spotify.com/track/1MFSD0AkPk8Yq7TDEhrHcb
18,no tears left to cry,Ariana Grande,686012,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
19,Bob Marley,Dadju,678946,https://open.spotify.com/track/6L6yn9GeVqnlWX1npp6rAK
20,I Like It,Cardi B,674925,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
21,D?saccord?,Vald,657837,https://open.spotify.com/track/0FYpW0zBO7cht8qGRY41Mz
22,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,641836,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
23,M.I.L.S 2.0,Ninho,636400,https://open.spotify.com/track/1qRZfv2ZbAZGPnfbIV3YvD
24,Bandolero,Moha La Squale,620418,https://open.spotify.com/track/7sL89oFc1AcgjG5Q6tCkID
