,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,THE SCOTTS,THE SCOTTS,1881248,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
2,Blinding Lights,The Weeknd,1469661,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
3,Lettre ? une femme,Ninho,1339216,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
4,SICKO MODE,Travis Scott,1291978,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
5,Roses - Imanbek Remix,SAINt JHN,1185565,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
6,ily (i love you baby) (feat. Emilee),Surf Mesa,1054892,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
7,6.3,Naps,1038277,https://open.spotify.com/track/6bzxAa3VCiIGzhjsxbHo5q
8,Mele?im,Soolking,1033586,https://open.spotify.com/track/0BD9boQC7jUTWkAoib4Z0d
9,The Box,Roddy Ricch,1025486,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
10,goosebumps,Travis Scott,1010174,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
11,Toosie Slide,Drake,974281,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y
12,Ne reviens pas,Gradur,973409,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
13,Tusa,KAROL G,973368,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
14,Angela,Hatik,915350,https://open.spotify.com/track/6ab3CQvDlAVttThZucwGQ1
15,Blanche,Maes,881646,https://open.spotify.com/track/5GyyPRvEwdI4wJSUbzxHQv
16,Sousou,Jul,859393,https://open.spotify.com/track/3dyoo6UNb2VlMTISBqrDb1
17,Distant,Maes,839319,https://open.spotify.com/track/1Sb7QJRawbARgpMqyYNMkT
18,Je vous d?teste tous,Lorenzo,837763,https://open.spotify.com/track/7gXKk9AN9WNlMNlNx1hD0y
19,Prison pour mineurs,Hatik,825632,https://open.spotify.com/track/4VW2dYyax9XGl5qPwAtRSf
20,HIGHEST IN THE ROOM,Travis Scott,805397,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
21,death bed (coffee for your head),Powfu,778684,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
22,Ride It,Regard,760525,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
23,Dance Monkey,Tones And I,742851,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
24,Say So,Doja Cat,739605,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
25,Falling,Trevor Daniel,731133,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
26,Zipette,Ninho,728550,https://open.spotify.com/track/1Lulg5ZiMEXy3QNwb1PB8I
27,MD (feat. Niska),4Keus,720247,https://open.spotify.com/track/7HnZCmNXgva6N3kZiK0NTn
28,93% [Tijuana],GLK,708966,https://open.spotify.com/track/6as0Q9RFNCufcus0mzHoDs
29,Crois-moi (feat. Ninho),DA Uzi,707493,https://open.spotify.com/track/69I4Eynuxdj6LEmpvG56u6
30,La vie qu'on m?ne,Ninho,677198,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
31,Salt,Ava Max,674758,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
32,Baian?,Bakermat,670486,https://open.spotify.com/track/430efk5Jc5wGay4EWP4snS
33,Don't Start Now,Dua Lipa,661514,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
34,Sunday Best,Surfaces,655870,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
35,ROXANNE,Arizona Zervas,650677,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
36,Dybala,Maes,645690,https://open.spotify.com/track/4Nfak8iMF4kQfQ6Pa8Z79m
37,Moulaga,Heuss L'enfoir?,613363,https://open.spotify.com/track/5BfCoUcWNXcpyJfjXRIeyC
38,1?re fois,Imen Es,606338,https://open.spotify.com/track/1PA1LTNLAJrbJPWPxEFQvD
39,Supalonely,BENEE,582589,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
40,Some Say,Nea,561985,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
41,Promo (feat. Damso),Ninho,541226,https://open.spotify.com/track/1l3WcVBNpaXBIWGYefPV9b
42,Street,Maes,539415,https://open.spotify.com/track/7x3kHHEczVkeuuFkUKjUv7
43,Train de vie (feat. PLK),Leto,535430,https://open.spotify.com/track/2VXeQ7moo4zfT6EFO3Cwse
44,Never Seen the Rain,Tones And I,524635,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
45,So Maness,Soso Maness,521432,https://open.spotify.com/track/7dwmTVQ6zSxowYtw2tFKww
46,STARGAZING,Travis Scott,509374,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
47,Dans l'espace (feat. Heuss l'Enfoir?),Gambi,507081,https://open.spotify.com/track/2KAkkba3PaYFegfmYpUITv
48,Infinity - Dubdogz & Bhaskar Edit,Dubdogz,505841,https://open.spotify.com/track/4ekDggjElGJX9kNSOtnbVf
49,Pirate,Ninho,501614,https://open.spotify.com/track/04DQPJA3FWKdIvDaMsnMdv
50,Ninja,Soprano,497927,https://open.spotify.com/track/2imLYhuE0rBYnSrhXDOaRX
51,C?te Ouest,47ter,496242,https://open.spotify.com/track/4ZuuPLV4qYiznagLAFPHcW
52,Blueberry Faygo,Lil Mosey,494695,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
53,Wesh,GLK,493695,https://open.spotify.com/track/5SS0c95EiaRyIET3JHd0lE
54,Calumet,Hornet La Frappe,492487,https://open.spotify.com/track/4hCHnvepjWmpP2kgYuEC7d
