,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,R?seaux,0.149,0.801,0.625,0.0,0.122,-7.785,1,0.197,150.056,4,0.347,1622754,France,2Pu2Kcm1cwFg4dDSdmFip4
1,Mamacita,0.47,0.779,0.724,0.0,0.143,-7.574,0,0.312,113.065,4,0.559,904578,France,08GhiNwYij4HNVkBZnJvft
2,. Macarena,0.213,0.777,0.549,1.73e-06,0.0494,-8.202,1,0.0614,129.908,4,0.245,798059,France,2UZW9WOPXdxw9YMG1bebS8
3,Unforgettable,0.0293,0.726,0.769,0.0101,0.104,-5.043,1,0.123,97.985,4,0.733,795697,France,3B54sVLJ402zGa6Xm4YGNe
4,Mi Gente,0.0148,0.543,0.677,6.21e-06,0.13,-4.915,0,0.0993,103.809,4,0.294,757016,France,2rb5MvYT7ZIxbKW5hfcHx8
5,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",0.0642,0.893,0.745,0.0,0.0943,-3.105,0,0.0571,101.018,4,0.872,706767,France,5bcTCxgc7xVfSaMV3RuVke
6,Wild Thoughts (feat. Rihanna & Bryson Tiller),0.0329,0.671,0.672,0.0,0.118,-3.094,0,0.0688,97.979,4,0.632,673735,France,1OAh8uOEOvTDqkKFsKksCi
7,Shape of You,0.581,0.825,0.652,0.0,0.0931,-3.183,0,0.0802,95.977,4,0.931,650044,France,7qiZfU4dY1lWllzX7mPBI3
8,2U (feat. Justin Bieber),0.219,0.548,0.65,0.0,0.225,-5.827,0,0.0591,144.937,4,0.557,591075,France,3A7qX2QjDlPnazUsRk5y0M
9,Mobali,0.11,0.812,0.803,0.0,0.0637,-5.386,0,0.141,123.066,4,0.93,573415,France,6xcXAVbDuVT1pCsa2rmDHY
10,Attention,0.0969,0.774,0.626,3.12e-05,0.0848,-4.432,0,0.0432,100.041,4,0.777,536584,France,4iLqG9SeJSnt0cSPICSjxv
11,Mama,0.091,0.739,0.792,0.0,0.0516,-4.256,0,0.0418,104.016,4,0.547,532098,France,0NiXXAI876aGImAd6rTj8w
