,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,M?dicament,0.693,0.665,0.653,0.0,0.0769,-6.686,0,0.0893,157.38,3,0.381,1981879,France,55mCsKCo4bPuYtZvHppp8z
1,Maman ne le sait pas (feat. Niska),0.399,0.755,0.875,0.0,0.115,-5.944,0,0.193,145.008,4,0.393,1612854,France,5c2HadbVTsMKjja4gohEFI
2,Old Town Road (feat. Billy Ray Cyrus) - Remix,0.0533,0.878,0.619,0.0,0.113,-5.56,1,0.102,136.041,4,0.639,1554031,France,6u7jPi22kF8CTQ3rb9DHE7
3,Au DD,0.293,0.777,0.698,2.32e-05,0.0908,-7.706,0,0.0704,119.963,4,0.119,1520724,France,5lCxlSBFyP5g4EhVypAoOu
4,Papers (feat. Ninho),0.431,0.896,0.532,1.35e-05,0.221,-6.823,1,0.257,133.904,4,0.614,1455184,France,3vmoC735YdyvsrF0HtbmGn
5,RR 9.1,0.0703,0.942,0.564,0.0,0.078,-6.293,1,0.407,126.069,4,0.393,1390878,France,28fP6qcMGPfYOjrx8AOWFn
6,Arc-en-ciel,0.799,0.583,0.418,0.0,0.109,-10.898,0,0.0451,129.915,4,0.357,1369658,France,07qHCBBSRswIsfs0waYdjC
7,Balance ton quoi,0.594,0.703,0.442,2.39e-05,0.276,-10.383,1,0.0823,115.932,4,0.381,1356673,France,2jX5c5RFp0A9E1GDsvGxIa
8,I Don't Care (with Justin Bieber),0.0912,0.798,0.675,0.0,0.0894,-5.041,1,0.0442,101.956,4,0.842,1192718,France,3HVWdVOQ0ZA45FuZGSfvns
9,Pookie,0.0718,0.912,0.598,1.12e-06,0.0892,-7.718,0,0.0877,98.006,4,0.533,1128233,France,2QpUWi6VSNOt2WyH5FIeLD
10,Goutte d'eau,0.647,0.683,0.693,0.0,0.121,-6.441,0,0.127,137.826,4,0.322,1125663,France,0rQbvQpjQ6QeeCAnVRzokf
11,La vie qu'on m?ne,0.687,0.8,0.756,2.06e-06,0.111,-4.4,0,0.0367,113.204,3,0.456,1064613,France,0Jh6iWjna1wk5le0Ahn7No
