,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,R?seaux,0.149,0.801,0.625,0.0,0.122,-7.785,1,0.197,150.056,4,0.347,1577791,France,2Pu2Kcm1cwFg4dDSdmFip4
1,Mamacita,0.47,0.779,0.724,0.0,0.143,-7.574,0,0.312,113.065,4,0.559,946117,France,08GhiNwYij4HNVkBZnJvft
2,Unforgettable,0.0293,0.726,0.769,0.0101,0.104,-5.043,1,0.123,97.985,4,0.733,787687,France,3B54sVLJ402zGa6Xm4YGNe
3,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",0.0642,0.893,0.745,0.0,0.0943,-3.105,0,0.0571,101.018,4,0.872,721743,France,5bcTCxgc7xVfSaMV3RuVke
4,Je pense ? toi,0.462,0.838,0.744,0.0,0.221,-5.421,0,0.147,136.986,4,0.351,721588,France,6jTEKtJvIoECSQMEZoLmjR
5,Mi Gente,0.0148,0.543,0.677,6.21e-06,0.13,-4.915,0,0.0993,103.809,4,0.294,719624,France,2rb5MvYT7ZIxbKW5hfcHx8
6,Suis-moi,0.0158,0.519,0.843,6.42e-06,0.245,-6.432,0,0.189,120.015,4,0.556,719084,France,54G8osRu1htBw1PQEkYIdL
7,. Macarena,0.213,0.777,0.549,1.73e-06,0.0494,-8.202,1,0.0614,129.908,4,0.245,717193,France,2UZW9WOPXdxw9YMG1bebS8
8,Mobali,0.11,0.812,0.803,0.0,0.0637,-5.386,0,0.141,123.066,4,0.93,710457,France,6xcXAVbDuVT1pCsa2rmDHY
9,Glorious (feat. Skylar Grey),0.0323,0.731,0.794,2.59e-05,0.112,-5.126,0,0.0522,139.994,4,0.356,624861,France,3HVr6jTVwBHBa2flM0eURR
10,Fume ? fond,0.39,0.827,0.666,0.0,0.0992,-6.518,0,0.386,75.022,4,0.781,565755,France,2fgk04HR0nlgNysfX7fKF0
11,Wild Thoughts (feat. Rihanna & Bryson Tiller),0.0329,0.671,0.672,0.0,0.118,-3.094,0,0.0688,97.979,4,0.632,552659,France,1OAh8uOEOvTDqkKFsKksCi
12,. Signaler,0.511,0.647,0.7,3.96e-05,0.088,-9.007,0,0.0562,176.122,4,0.949,546781,France,03aduXwm6cTqO9bb4XFQ2b
13,Havana,0.186,0.768,0.517,3.8e-05,0.104,-4.323,0,0.0312,104.992,4,0.418,542877,France,0ofbQMrRDsUaVKq2mGLEAb
14,Look What You Made Me Do,0.213,0.773,0.68,1.57e-05,0.122,-6.378,0,0.141,128.062,4,0.497,531511,France,6uFsE1JgZ20EXyU0JQZbUR
15,2U (feat. Justin Bieber),0.219,0.548,0.65,0.0,0.225,-5.827,0,0.0591,144.937,4,0.557,517598,France,3A7qX2QjDlPnazUsRk5y0M
16,Attention,0.0969,0.774,0.626,3.12e-05,0.0848,-4.432,0,0.0432,100.041,4,0.777,516069,France,4iLqG9SeJSnt0cSPICSjxv
17,Mama,0.091,0.739,0.792,0.0,0.0516,-4.256,0,0.0418,104.016,4,0.547,515888,France,0NiXXAI876aGImAd6rTj8w
18,Shape of You,0.581,0.825,0.652,0.0,0.0931,-3.183,0,0.0802,95.977,4,0.931,499068,France,7qiZfU4dY1lWllzX7mPBI3
19,Comportement,0.555,0.6,0.628,0.0,0.193,-6.273,1,0.392,118.512,4,0.875,487916,France,2nOZaGwMYt07nXtIeYbEiu
20,All Stars,0.151,0.775,0.722,0.000724,0.058,-3.502,1,0.0463,124.037,4,0.649,483007,France,3aLSrx8qhssXrh5yjB6oy9
21,Thunder,0.00683,0.6,0.81,0.21,0.155,-4.749,1,0.0479,167.88,4,0.298,481048,France,0tKcYR2II1VCQWT79i5NrW
22,More Than You Know,0.034,0.644,0.743,0.0,0.257,-5.002,0,0.0355,123.074,4,0.544,468539,France,3PEgB3fkiojxms35ntsTgs
23,New Rules,0.00261,0.762,0.7,1.56e-05,0.153,-6.021,0,0.0694,116.073,4,0.608,463513,France,2ekn2ttSfGqwhhate0LSR0
24,Papa allo,0.269,0.826,0.673,0.0,0.272,-5.794,1,0.128,130.0,4,0.764,439363,France,0cW4qZevtGLVy7aejt6N3Y
25,La Vache,0.345,0.87,0.634,0.0,0.112,-5.262,1,0.263,130.16,4,0.672,430409,France,0hYSal2BeLJ4LSpmKHVtPf
26,Mal?fique,0.428,0.639,0.68,0.0,0.101,-5.951,0,0.0915,99.907,4,0.89,422290,France,36rJPxwMaQV4EL7N8f8UXO
27,Jusqu'au dernier gramme,0.542,0.762,0.6,0.0,0.0841,-7.585,0,0.0909,115.908,4,0.39,419147,France,2jBleFNl3YK8lyJc1OvxXt
28,N. J Respect R,0.426,0.747,0.434,0.000405,0.108,-8.3,0,0.0828,127.052,4,0.311,417257,France,75UFzgBCaVwJJ4IVIaatpe
29,Chino,0.225,0.721,0.68,0.0,0.373,-6.863,1,0.335,147.789,4,0.328,416494,France,0qFnWtnpQCRJ4CZ6WW362Y
30,Ce soir ne sors pas,0.306,0.794,0.83,8.59e-06,0.0619,-3.959,1,0.0341,114.973,4,0.698,415059,France,29rRQITL0TE9bcoi66i2O5
31,. Mosa?que solitaire,0.37,0.562,0.595,6.96e-06,0.13,-9.896,1,0.334,125.172,4,0.426,408501,France,1E3zyoTHtJzsu5CjwIFIhY
32,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",0.132,0.738,0.814,9.64e-06,0.126,-4.414,0,0.0999,119.041,4,0.483,404947,France,3Ytr1SUCUi6J3L9dRFx5iH
33,Chasse ? l'homme,0.116,0.807,0.682,0.0,0.198,-5.426,1,0.282,155.844,4,0.574,382585,France,6Y6mUgZmUadVvfFuoGuy64
34,OK,0.118,0.653,0.81,0.0,0.126,-6.032,0,0.0558,121.951,4,0.583,382531,France,3bWAqKDWg6u1davspr5IkS
35,Ma jolie,0.286,0.828,0.801,9.67e-06,0.362,-5.907,0,0.0924,127.971,4,0.778,378887,France,49qQQcd8wONsOy3PwnZKHB
36,Issues,0.39,0.67,0.415,0.0,0.0617,-6.855,1,0.0786,114.212,4,0.445,377175,France,0xG0SHshCStMEyNbNC5d4k
37,Swalla (feat. Nicki Minaj & Ty Dolla $ign),0.075,0.696,0.817,0.0,0.187,-3.862,1,0.109,98.064,4,0.782,373855,France,6kex4EBAj0WHXDKZMEJaaF
38,Friends (with BloodPop?),0.00459,0.744,0.739,0.0,0.306,-5.35,1,0.0387,104.99,4,0.649,369206,France,7nZmah2llfvLDiUjm0kiyz
39,Fly (feat. Amara Abonta),0.144,0.691,0.768,0.0,0.142,-4.247,0,0.0924,110.977,4,0.526,367508,France,1NAeorrSNCibpdJMpXLFeG
40,Despacito (Featuring Daddy Yankee),0.209,0.66,0.786,0.0,0.112,-4.757,1,0.17,177.833,4,0.846,367283,France,4aWmUDTfIPGksMNLV2rQP2
41,Mi Coraz?n,0.234,0.73,0.829,0.0,0.154,-4.912,0,0.0391,106.0,4,0.533,358808,France,2hMBPbAkEC0wu6iylhdiaJ
42,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",0.0552,0.609,0.668,0.0,0.167,-4.284,1,0.0367,80.924,4,0.811,355937,France,3DXncPQOG4VBw3QHh3S817
43,Despacito - Remix,0.229,0.694,0.815,0.0,0.0924,-4.328,1,0.12,88.931,4,0.813,344049,France,5CtI0qwDJkDQGwXD1H1cLb
44,Without You (feat. Sandro Cavazza),0.00179,0.652,0.855,0.0,0.0404,-4.832,1,0.0441,134.009,4,0.279,340221,France,6WbADFqMvR8N5u0BvtsWQE
45,Lonely Together (feat. Rita Ora),0.134,0.655,0.666,2.12e-05,0.0683,-5.309,1,0.0612,102.977,4,0.272,336326,France,2OALaHcDdKkjYEpAr0Qzab
46,Silence,0.256,0.52,0.761,4.96e-06,0.17,-3.093,1,0.0853,141.971,4,0.286,328274,France,7vGuf3Y35N4wmASOKLUVVU
47,Stay (with Alessia Cara),0.232,0.679,0.634,0.0,0.115,-5.024,0,0.0654,102.013,4,0.498,320523,France,0dA2Mk56wEzDgegdC6R17g
