,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Ne reviens pas,0.212,0.932,0.778,0.0,0.168,-3.384,0,0.0638,124.996,4,0.933,5511081,France,4TnFANpjVwVKWzkxNzIyFH
1,Mayday (feat. Ninho),0.605,0.614,0.596,5.3e-06,0.0945,-7.664,0,0.357,152.138,4,0.248,2493084,France,1SVuEeerYIwjCRsF5MGzX3
2,Dance Monkey,0.688,0.825,0.593,0.000161,0.17,-6.401,0,0.0988,98.078,4,0.54,2211382,France,1rgnBhdG2JDFTbYkYRZAku
3,POPOPOP,0.0486,0.833,0.652,0.000134,0.145,-6.194,0,0.308,130.002,4,0.413,2118078,France,18HNGxDOcshRU2Hdu8tMOM
4,R.A.C.,0.0187,0.89,0.561,0.0,0.117,-7.063,1,0.325,138.985,4,0.398,1495199,France,0GN6DWiR9Pf2su3vJF5c0x
5,Woin Woin,0.165,0.899,0.64,0.0,0.0813,-7.148,1,0.288,130.026,4,0.702,1481122,France,5Oh8sPyFYM4gAR3KmmDH7I
6,Oui ou non,0.635,0.649,0.574,1.28e-05,0.161,-7.856,1,0.143,199.906,4,0.361,1472616,France,7rBP4bLjMLNkix1nGHjheP
7,H? OH,0.0684,0.832,0.591,0.000394,0.196,-5.481,1,0.148,105.001,4,0.537,1363726,France,1bWafkUCOp6luXRs1cm3w9
8,?a ira,0.408,0.706,0.584,5.96e-06,0.105,-7.904,1,0.124,142.04,4,0.451,1345021,France,47yhjEwyOgNPPLHLL8OGLV
9,40%,0.396,0.841,0.693,3.99e-06,0.133,-7.335,1,0.205,92.021,4,0.678,1297828,France,47LFcy7prvEY5D08d26zOo
10,Cervelle,0.143,0.597,0.774,0.0,0.0983,-6.867,0,0.663,80.327,4,0.299,1289362,France,4e2q9avvbOM0yjPKE2X0ea
11,Loin de moi,0.635,0.892,0.459,4.4e-05,0.062,-8.316,0,0.239,96.975,4,0.501,1246521,France,30kxl4FnaEFS2qZkec3Zak
12,C?te Ouest,0.534,0.772,0.596,0.0,0.172,-7.962,1,0.102,152.057,4,0.603,1212932,France,4ZuuPLV4qYiznagLAFPHcW
13,All Eyes On Me,0.21,0.91,0.702,0.0,0.0751,-7.992,0,0.174,129.963,4,0.572,1208369,France,6zc8CRXBNH4vwzmCEDOjkO
14,Rari,0.21,0.718,0.712,0.0,0.0983,-6.483,0,0.0536,138.025,4,0.62,1199298,France,24UpsIBzHloZfiimVLUUFx
15,Baden Baden (feat. Ma?tre Gims),0.0423,0.529,0.507,0.000313,0.0957,-6.59,0,0.0812,88.768,4,0.0957,1198480,France,424TSKJiIaMkTNmG5uRi85
16,Petit coeur,0.365,0.757,0.64,0.0,0.0609,-8.952,0,0.217,126.805,4,0.567,1191333,France,6FcipTcY8VIJsWhMo7bbsY
17,Ma vie,0.119,0.506,0.502,0.0,0.157,-8.126,1,0.0803,200.618,3,0.322,1099300,France,5HQw9ij3dkr7ZJYUYe82ho
18,Mortel,0.146,0.584,0.692,0.0,0.102,-6.398,1,0.463,154.008,4,0.659,1075068,France,1R08aR16OkyUIEISNPj8vA
19,BLH,0.57,0.846,0.786,0.0,0.283,-3.611,0,0.377,146.015,4,0.714,1032624,France,6CfGQzfXt10xyTt6QYKueh
20,Interlude,0.354,0.717,0.749,3e-06,0.306,-5.86,1,0.109,89.016,4,0.453,1019973,France,0WOy0qsl5SFav0JRTXEmYj
21,Memories,0.837,0.764,0.32,0.0,0.0822,-7.209,1,0.0546,91.019,4,0.575,1019068,France,2b8fOow8UzyDFAE27YhOZM
22,Compliqu?,0.548,0.698,0.737,0.0,0.161,-6.577,1,0.0525,74.978,4,0.933,1009842,France,5eFzibilHIMCdcQgtkHw1F
23,Tant pis,0.156,0.771,0.535,5.68e-05,0.089,-9.794,0,0.133,135.986,4,0.174,991675,France,5CTYsp5rMtReLkIBMYYXg8
24,B?timent,0.293,0.663,0.702,0.0,0.0741,-6.793,1,0.136,168.118,4,0.645,989986,France,7FF6HRsQlc0CtfAbLmrEGX
25,Street,0.295,0.659,0.297,0.0,0.213,-19.793,0,0.0811,147.98,4,0.494,989870,France,0MtMUDO6tzHq1ux9rwSJhl
26,M?chant Sheguey,0.357,0.748,0.822,0.0,0.105,-4.082,0,0.184,155.032,4,0.625,930226,France,2vMfUIiaC26nUzfmRElv50
