,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Elle est bonne sa m?re,0.329,0.787,0.741,1.88e-05,0.341,-5.484,0,0.0592,105.0,4,0.466,1963251,France,7j56bK7gq6iV7zsD6lbP4J
1,Loco Contigo (feat. J. Balvin & Tyga),0.278,0.694,0.758,1.34e-06,0.102,-2.986,1,0.218,192.091,4,0.371,1912325,France,6osaMSJh9NguagEDQcZaKx
2,Se?orita,0.0392,0.759,0.548,0.0,0.0828,-6.049,0,0.029,116.967,4,0.749,1669298,France,6v3KW9xbzN5yKLt9YKDYA2
3,Old Town Road - Remix,0.0533,0.878,0.619,0.0,0.113,-5.56,1,0.102,136.041,4,0.639,1531270,France,2YpeDb67231RjR0MgVLzsG
4,M?dicament,0.693,0.665,0.653,0.0,0.0769,-6.686,0,0.0893,157.38,3,0.381,1403216,France,55mCsKCo4bPuYtZvHppp8z
5,Tricheur,0.407,0.758,0.638,0.0,0.178,-7.984,0,0.253,137.981,4,0.188,1268162,France,7C7GtWZmyicqjBDbAWPsCp
6,Du lundi au lundi,0.287,0.814,0.63,2.3e-05,0.0696,-6.779,1,0.247,130.91,4,0.393,1223344,France,2rJwZ2hpAm35mpqf5Ceuh9
7,JTC,0.41,0.87,0.503,0.0,0.301,-8.516,0,0.288,146.092,4,0.585,1173931,France,2IlBgMGbkKDfu7qveyT9AB
8,JCVD,0.479,0.847,0.83,2.54e-06,0.068,-5.873,0,0.034,130.05,4,0.895,1139957,France,10iesoGb4mCYTcur1QfdO9
9,Probl?mes,0.392,0.616,0.565,0.0,0.201,-8.935,0,0.0622,86.678,4,0.597,1096931,France,5Q9gwUMjyhkgrQCB3EzIEZ
10,Maman ne le sait pas (feat. Niska),0.399,0.755,0.875,0.0,0.115,-5.944,0,0.193,145.008,4,0.393,1047979,France,5c2HadbVTsMKjja4gohEFI
11,I Don't Care (with Justin Bieber),0.0902,0.798,0.676,0.0,0.0894,-5.041,1,0.0442,101.956,4,0.843,1029951,France,0hVXuCcriWRGvwMV1r5Yn9
12,Bitch (feat. Vald),0.602,0.783,0.663,0.0,0.519,-7.884,0,0.312,75.046,4,0.58,1015248,France,65hdAdd1skq94ecWH4vfJI
13,Pookie,0.0718,0.912,0.598,1.12e-06,0.0892,-7.718,0,0.0877,98.006,4,0.533,990855,France,2QpUWi6VSNOt2WyH5FIeLD
14,Compliqu?,0.524,0.536,0.752,0.0,0.196,-6.556,1,0.0586,76.217,4,0.939,919539,France,2On7uB8PN8JJmBNsms8unQ
15,Con Calma,0.11,0.737,0.86,1.94e-06,0.0574,-2.652,0,0.0593,93.989,4,0.656,905535,France,5w9c2J52mkdntKOmRLeM2m
16,RR 9.1,0.0703,0.942,0.564,0.0,0.078,-6.293,1,0.407,126.069,4,0.393,900132,France,28fP6qcMGPfYOjrx8AOWFn
17,La vie qu'on m?ne,0.687,0.8,0.756,2.06e-06,0.111,-4.4,0,0.0367,113.204,3,0.456,894174,France,0Jh6iWjna1wk5le0Ahn7No
18,Soleil,0.259,0.702,0.766,0.0,0.174,-6.578,0,0.172,124.011,4,0.512,874501,France,5SNfvgi4TUwx4Si0lFn3G2
19,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),0.179,0.661,0.723,1.23e-05,0.14,-6.976,0,0.0566,113.778,4,0.316,868911,France,40OMBMYRk5IQL6xCzGM0JA
20,L'odeur du charbon,0.576,0.813,0.524,0.0,0.24,-8.66,1,0.118,133.974,4,0.612,861317,France,6atrzNHhWlXTolcIKAjSq2
21,Balance ton quoi,0.594,0.703,0.442,2.39e-05,0.276,-10.383,1,0.0823,115.932,4,0.381,852745,France,2jX5c5RFp0A9E1GDsvGxIa
22,Piece Of Your Heart,0.0404,0.677,0.744,0.00016,0.074,-6.806,0,0.0295,124.08,4,0.631,849873,France,1DFD5Fotzgn6yYXkYsKiGs
23,Papers (feat. Ninho),0.431,0.896,0.532,1.35e-05,0.221,-6.823,1,0.257,133.904,4,0.614,830209,France,3vmoC735YdyvsrF0HtbmGn
24,Hola Se?orita,0.386,0.588,0.796,0.0,0.198,-3.945,0,0.262,192.128,4,0.546,820063,France,5vLEmh5EolySKTvXsyWSOg
25,Don't Call Me Up,0.296,0.674,0.881,3.01e-06,0.0793,-2.853,1,0.147,98.994,4,0.234,798523,France,5WHTFyqSii0lmT9R21abT8
26,Dans l'univers,0.326,0.64,0.419,0.000271,0.137,-9.962,1,0.168,131.936,4,0.202,789072,France,2PYXOG6GdxF9sUIH2NfOAD
27,Goutte d'eau,0.647,0.683,0.693,0.0,0.121,-6.441,0,0.127,137.826,4,0.322,750339,France,0rQbvQpjQ6QeeCAnVRzokf
28,Au DD,0.293,0.777,0.698,2.32e-05,0.0908,-7.706,0,0.0704,119.963,4,0.119,745550,France,5lCxlSBFyP5g4EhVypAoOu
29,Tel Me,0.366,0.841,0.668,1.28e-05,0.103,-6.802,0,0.16,73.991,4,0.736,733113,France,4ml7hnH3FtGeUDMhzVmnrj
30,Tes parents (feat. Ninho),0.256,0.833,0.688,0.0,0.373,-7.3,0,0.245,125.022,4,0.534,731265,France,0G0ZyEQyc3IBcRnYCvtTwb
31,bad guy,0.328,0.701,0.425,0.13,0.1,-10.965,1,0.375,135.128,4,0.562,676998,France,2Fxmhks0bxGSBdJ92vM42m
32,Baila Baila Baila,0.0361,0.816,0.754,0.0,0.217,-2.75,0,0.111,99.966,4,0.533,672137,France,7uH27oIt4a6cIFCA8ZPcyG
