,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Air Max,0.35,0.83,0.604,0.0,0.098,-7.23,0,0.425,141.987,4,0.517,1782426,France,2XESFfYekQ0mRau2GXjT3E
1,Ramenez la coupe ? la maison,0.0358,0.808,0.661,0.0,0.138,-6.237,0,0.0395,107.992,4,0.804,1288483,France,1m0UFnuTktOkksvjbF9z0m
2,In My Feelings,0.0589,0.835,0.626,6e-05,0.396,-5.833,1,0.125,91.03,4,0.35,1222086,France,2G7V7zsVDxg1yRsu7Ew9RJ
3,Solo (feat. Demi Lovato),0.0441,0.737,0.636,6.66e-05,0.35,-4.546,0,0.0437,105.005,4,0.565,1077166,France,6kPJZM97LwdG9QIsT7khp6
4,Ma 6t a craqu? (feat. Ninho),0.473,0.816,0.684,1.14e-06,0.137,-8.478,0,0.197,89.999,3,0.815,994104,France,2NUIWpL6IsYGkwfSN7basS
5,One Kiss (with Dua Lipa),0.037,0.791,0.862,2.19e-05,0.0814,-3.24,0,0.11,123.994,4,0.592,986644,France,7ef4DlsgrMEH11cDZd32M6
6,Feu de bois,0.256,0.789,0.633,1.31e-06,0.092,-6.269,1,0.0734,138.097,4,0.262,958016,France,4L0Iwsk1s8cbdBcEgdm8K5
7,Taga,0.38,0.815,0.718,0.0,0.13,-4.955,0,0.112,138.377,4,0.497,926505,France,4xrIWVwDYmJ5KFXinj82TG
8,Django,0.391,0.611,0.586,0.0,0.222,-6.785,0,0.259,195.884,4,0.732,919842,France,14hLSMLJ86sHRklJ62tH58
9,Nevermind,0.159,0.6,0.688,1.29e-05,0.409,-8.339,0,0.201,99.977,4,0.0793,914861,France,63SevszngYpZOwf63o61K4
10,Compl?tement sonn?,0.139,0.81,0.677,0.000889,0.117,-5.771,0,0.0672,107.019,4,0.731,897928,France,4bZOVCf1wiNELuCH34rFDl
11,Billets verts,0.642,0.662,0.59,1.82e-06,0.108,-8.762,1,0.0745,154.051,4,0.393,879563,France,61SYuUg9rokbvIPxzrhxd0
12,Smog,0.0205,0.884,0.679,0.000172,0.115,-6.051,1,0.0899,146.021,4,0.489,868316,France,1h1wmYG39fp6ZTgwlJ3Cv3
13,Girls Like You (feat. Cardi B),0.568,0.851,0.541,0.0,0.13,-6.825,1,0.0505,124.959,4,0.448,862423,France,7fa9MBXhVfQ8P8Df9OEbD8
14,Djadja,0.0617,0.811,0.797,0.0,0.112,-5.428,1,0.165,97.988,4,0.541,861410,France,3XfnssSD9HMQ9LhVOJvXTE
15,Woah,0.211,0.935,0.777,0.0,0.647,-4.748,1,0.386,124.001,4,0.553,858003,France,196cSZjrDdgaJILT3cpfYl
16,Santana,0.454,0.786,0.755,5.03e-06,0.138,-7.185,1,0.0961,146.058,4,0.665,856579,France,0G0WC5ghZRRH6LJNNXtK1W
17,Habitu?,0.592,0.47,0.292,0.0,0.105,-11.395,0,0.0911,91.999,3,0.514,844335,France,76HlSm9QxyXxpks5HTYS0F
18,Rise,0.323,0.69,0.784,0.0,0.203,-4.653,1,0.032,106.066,4,0.669,819093,France,3u1S1OmAUhx5DRlLrXqyp3
19,Toto et Ninetta,0.603,0.801,0.668,0.0,0.11,-4.429,1,0.0491,112.035,4,0.884,799479,France,4DMSNaJcSirQN31BSf2BeZ
20,Mafiosa (feat. Caroliina),0.258,0.867,0.724,0.0,0.0527,-4.266,1,0.0978,128.97,4,0.757,782042,France,0WxiQqTcK3ZErx2mMWgtm6
21,FEFE (feat. Nicki Minaj & Murda Beatz),0.088,0.931,0.387,0.0,0.136,-9.127,1,0.412,125.978,4,0.376,775428,France,2E124GmJRnBJuXbTb4cPUB
22,A l'Ammoniaque,0.416,0.583,0.381,0.000226,0.0958,-10.033,0,0.0429,127.667,4,0.153,772481,France,6aH3QgooXRmx8k8jzrSm3V
23,Alright,0.0176,0.686,0.608,6.7e-06,0.0356,-8.046,0,0.0678,183.98,4,0.59,757809,France,145QaTU2UvcUNkC04RIYkT
24,Juste pour voir,0.393,0.712,0.617,0.0,0.126,-7.144,0,0.374,147.891,4,0.477,750998,France,0JOJx8jx0dWZk33MsvRZrB
25,SAD!,0.258,0.74,0.613,0.00372,0.123,-4.88,1,0.145,75.023,4,0.473,743695,France,3ee8Jmje8o58CHK66QrVC2
26,Luna,0.587,0.717,0.774,0.0,0.104,-3.378,1,0.343,96.007,4,0.516,715614,France,55PyQALchJn43CGeN6XHAN
27,STARGAZING,0.00947,0.487,0.789,4.05e-06,0.189,-3.69,1,0.044,150.007,4,0.0564,711393,France,7wBJfHzpfI3032CSD7CE2m
28,I Like It,0.099,0.816,0.726,0.0,0.372,-3.998,0,0.129,136.048,4,0.65,702104,France,58q2HKrzhC3ozto2nDdN4z
29,Guerilla,0.456,0.741,0.781,0.0,0.0885,-4.264,0,0.111,140.171,4,0.406,678497,France,6pJMDcYj8jHDGdEVWNwBMH
30,Moonlight,0.556,0.921,0.537,0.00404,0.102,-5.723,0,0.0804,128.009,4,0.711,647849,France,0JP9xo3adEtGSdUEISiszL
31,In My Mind,0.176,0.694,0.77,1.1e-05,0.118,-5.335,1,0.149,125.905,4,0.163,626307,France,0E9ZjEAyAwOXZ7wJC0PD33
32,Bad Boy,0.431,0.796,0.496,5.51e-06,0.0781,-8.165,0,0.0388,97.988,4,0.716,622227,France,0N90EmHdOXLnTYDoeLwsmr
33,Un Poco,0.179,0.767,0.832,2.27e-05,0.0852,-5.915,0,0.106,99.992,4,0.946,619884,France,3MVTefqbeNX5yHFOmnHy3X
34,Audio,0.192,0.365,0.692,1.51e-06,0.0862,-4.586,0,0.0671,89.998,4,0.372,617161,France,7boPPE857KEqCIHNwFkDop
35,La m?me,0.22,0.682,0.763,0.0,0.132,-5.743,0,0.0888,122.035,4,0.409,599676,France,7HK0UeyxUWJjc6ndRZVKFg
36,Jackie Chan,0.374,0.747,0.834,0.0,0.0586,-2.867,0,0.045,128.005,4,0.687,580149,France,4kWO6O1BUXcZmaxitpVUwp
37,Demain - Bigflo & Oli X Petit Biscuit,0.407,0.845,0.709,2.41e-06,0.111,-5.966,1,0.317,124.169,4,0.472,573971,France,79m95shJaTK0aSogeQQTyD
38,FRIENDS,0.205,0.626,0.88,0.0,0.128,-2.384,0,0.0504,95.079,4,0.534,573849,France,08bNPGLD8AhKpnnERrAc6G
