,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,U.S.A.,0.0171,0.653,0.992,0.0,0.221,-0.877,1,0.0587,139.542,4,0.921,178244,Japan,4qZyuyqLoZ3CaH79rGvJFR
1,No Brainer,0.0733,0.552,0.76,0.0,0.0865,-4.706,1,0.342,135.702,5,0.639,177831,Japan,5WvAo7DNuPRmk4APhdPzi8
2,打上花火,0.288,0.625,0.668,0.0,0.107,-4.315,1,0.0249,95.968,4,0.292,177142,Japan,4IouQaO9GkaHC7AtMErdSa
3,In My Feelings,0.0589,0.835,0.626,6e-05,0.396,-5.833,1,0.125,91.03,4,0.35,149367,Japan,2G7V7zsVDxg1yRsu7Ew9RJ
4,HANABI,0.156,0.638,0.766,0.0,0.124,-5.541,1,0.0268,112.0,4,0.595,144036,Japan,77lmDcPPyY6kK907gdgC6i
5,Shape of You,0.581,0.825,0.652,0.0,0.0931,-3.183,0,0.0802,95.977,4,0.931,134936,Japan,7qiZfU4dY1lWllzX7mPBI3
6,My Boo,0.307,0.719,0.718,0.000178,0.0846,-4.996,1,0.0316,153.937,4,0.693,125440,Japan,2gasr6aemUqZIBBN05EO03
7,愛唄,0.0839,0.505,0.791,0.0,0.187,-3.729,1,0.0308,169.964,4,0.425,124305,Japan,7iXHLtPosbHvglVSJ4rxLq
8,Wherever you are,0.0286,0.379,0.69,0.0,0.335,-4.79,1,0.0549,173.716,4,0.288,123236,Japan,0YAMQSmHk6BSUGTYpaoqTJ
9,Change,0.00245,0.357,0.75,0.0,0.372,-4.971,1,0.0533,89.632,4,0.326,121466,Japan,6KBj27Bko8gh71gpx0PzIG
10,Rise,0.323,0.69,0.784,0.0,0.203,-4.653,1,0.032,106.066,4,0.669,121188,Japan,3u1S1OmAUhx5DRlLrXqyp3
11,恋音と雨空,0.0512,0.625,0.86,0.0,0.408,-4.456,1,0.0314,129.064,4,0.533,113889,Japan,46gSY0U7ZZCmd7EuJuo15N
12,小さな恋のうた,0.00465,0.403,0.87,0.0,0.139,-1.871,1,0.0474,115.398,4,0.549,112826,Japan,7swIKcU4tFRk4iFJpi12Fg
