,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Pretender,0.047,0.538,0.869,0.0,0.14,-3.464,1,0.0275,91.972,4,0.369,1379083,Japan,58dxGXavrcagRqA58fNB0Z
1,白日,0.562,0.605,0.891,0.0,0.322,-3.242,1,0.115,93.011,4,0.697,1255805,Japan,4wel6DQu0dMVBRVn2ZTPoy
2,I LOVE...,0.0171,0.54,0.706,0.0,0.225,-5.235,1,0.0543,172.021,4,0.385,1142363,Japan,6Yrkz3dWqy933CQWQc4Yah
3,宿命,0.0152,0.547,0.577,0.0,0.109,-6.087,1,0.0336,164.032,4,0.494,970552,Japan,2yozZfRYHP7Elsymghu5t3
4,イエスタデイ,0.0442,0.541,0.8,0.0,0.398,-3.687,1,0.0382,129.939,4,0.56,857465,Japan,3S3DDZrPOYTirleXRyHnNM
5,ノーダウト,0.0585,0.574,0.936,0.0,0.336,-3.185,1,0.0701,149.954,4,0.792,770375,Japan,5DMEvbg3gUmiR5HIBWdveV
6,115万キロのフィルム,0.00345,0.516,0.791,0.0,0.141,-1.927,1,0.0318,96.921,4,0.48,764328,Japan,278JqkBGkjDovOYAwE8TW7
7,まちがいさがし,0.52,0.534,0.642,0.0,0.39,-5.568,1,0.0372,155.916,4,0.443,735366,Japan,4Jj31lihp5Nvdi4lFRjrqc
8,紅蓮華,0.00339,0.545,0.979,0.000118,0.0775,-2.8,0,0.153,135.002,4,0.309,726978,Japan,23DbzwNJSLo7nkSWjODMvY
9,Teenager Forever,0.0676,0.498,0.92,0.0,0.342,-3.546,1,0.109,114.901,4,0.702,720858,Japan,1jtBcfrVYDtykjyM66hroR
10,どろん,0.303,0.579,0.945,0.0,0.318,-1.669,1,0.0474,120.057,4,0.576,696446,Japan,2JY4tbfUERXveQxv6wTFFv
11,飛行艇,0.0711,0.475,0.841,0.0,0.358,-2.94,1,0.0446,79.93,4,0.469,623107,Japan,6Ea33AvEANARkK2QduzhRm
12,マリーゴールド,0.0452,0.545,0.745,0.0,0.0907,-3.098,1,0.0286,106.094,4,0.413,622267,Japan,2cKiHG16JBiqHdi7Llq0r7
13,bad guy,0.328,0.701,0.425,0.13,0.1,-10.965,1,0.375,135.128,4,0.562,621460,Japan,2Fxmhks0bxGSBdJ92vM42m
14,傘,0.374,0.709,0.88,0.0,0.0459,-4.322,1,0.0487,105.084,4,0.687,548567,Japan,3JdeDiWCJW7KFLr58GHrSQ
15,Stand By You,0.00864,0.609,0.869,0.0,0.283,-5.129,1,0.0422,154.024,4,0.626,528469,Japan,7MhJmtlNl6R0oppdG59CaI
