,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Shape of You,0.581,0.825,0.652,0.0,0.0931,-3.183,0,0.0802,95.977,4,0.931,176699,Japan,7qiZfU4dY1lWllzX7mPBI3
1,Havana (feat. Young Thug),0.184,0.765,0.523,3.56e-05,0.132,-4.333,1,0.03,104.988,4,0.394,149208,Japan,1rfofaqEpACxVEHIZBJe6W
2,打上花火,0.288,0.625,0.668,0.0,0.107,-4.315,1,0.0249,95.968,4,0.292,147822,Japan,4IouQaO9GkaHC7AtMErdSa
3,Wolves,0.139,0.715,0.802,0.0,0.177,-4.647,0,0.0394,124.989,4,0.327,146029,Japan,7EmGUiUaOSGDnUUQUDrOXC
4,Finesse - Remix; feat. Cardi B,0.0185,0.704,0.859,0.0,0.0215,-4.877,0,0.0996,105.115,4,0.926,125578,Japan,3Vo4wInECJQuz9BIBMOu8i
5,"Let Me Go (with Alesso, Florida Georgia Line & watt)",0.0393,0.659,0.717,0.0,0.0769,-4.202,1,0.0581,103.036,4,0.71,113257,Japan,5AEtlRudpgdT5FtNiuly6Y
6,New Rules,0.00261,0.762,0.7,1.56e-05,0.153,-6.021,0,0.0694,116.073,4,0.608,112240,Japan,2ekn2ttSfGqwhhate0LSR0
7,What Lovers Do (feat. SZA),0.0786,0.795,0.615,2.98e-06,0.0855,-5.211,0,0.0671,110.009,4,0.393,111384,Japan,3hBBKuWJfxlIlnd9QFoC8k
8,Wherever you are,0.0286,0.379,0.69,0.0,0.335,-4.79,1,0.0549,173.716,4,0.288,110008,Japan,0YAMQSmHk6BSUGTYpaoqTJ
9,TT - Japanese ver.,0.0807,0.699,0.856,8.72e-06,0.44,-3.326,1,0.0608,129.96,4,0.331,108169,Japan,0PAyiPTz8gL0udQnSasc5G
10,愛をこめて花束を,0.151,0.37,0.8,3.33e-06,0.089,-3.403,1,0.0436,161.934,4,0.451,101452,Japan,7CmWXD3w1xOO53AAO4LRVQ
11,Never Be the Same,0.181,0.637,0.713,0.000637,0.137,-4.333,1,0.0747,129.923,4,0.243,100612,Japan,4eWQlBRaTjPPUlzacqEeoQ
12,LIKEY,0.431,0.723,0.898,0.0015,0.136,-1.081,0,0.0354,131.96,4,0.394,100574,Japan,4Eb5cLWxKQUoUQaKUYSRgI
13,My Boo,0.307,0.719,0.718,0.000178,0.0846,-4.996,1,0.0316,153.937,4,0.693,98307,Japan,2gasr6aemUqZIBBN05EO03
14,RAIN,0.171,0.526,0.758,0.0,0.304,-3.732,1,0.0256,97.957,4,0.482,97230,Japan,40cPkRjw5aLQIOjaqgUVnB
15,恋音と雨空,0.0512,0.625,0.86,0.0,0.408,-4.456,1,0.0314,129.064,4,0.533,94948,Japan,46gSY0U7ZZCmd7EuJuo15N
16,I Miss You (feat. Julia Michaels),0.245,0.638,0.658,3.77e-06,0.0919,-6.318,1,0.0456,105.076,4,0.33,93195,Japan,2xmrfQpmS2iJExTlklLoAL
17,Stay,0.253,0.69,0.622,0.0,0.113,-5.025,0,0.063,102.039,4,0.543,91518,Japan,0I20rLT2MJDhcF96AjbNYo
18,愛唄,0.0839,0.505,0.791,0.0,0.187,-3.729,1,0.0308,169.964,4,0.425,91261,Japan,7iXHLtPosbHvglVSJ4rxLq
19,ワタリドリ,0.00141,0.508,0.964,0.0,0.197,-4.077,1,0.0831,134.982,4,0.609,89796,Japan,0ve9Tpz8Yw0I4eXhWsy21o
20,I LOVE YOU,0.579,0.303,0.452,0.0,0.0847,-5.877,1,0.0341,71.409,3,0.253,88072,Japan,0mf82mK5aeZm4vN9HM2InQ
21,Sick Boy,0.104,0.548,0.58,0.0,0.127,-7.524,0,0.121,180.066,4,0.462,86353,Japan,7jqDzXJS0K0Re8uphYNit0
22,How Long,0.189,0.849,0.581,3.61e-06,0.0805,-5.243,0,0.0767,110.008,4,0.779,85541,Japan,32DGGj6KlNuBr6WaqRxpxi
23,小さな恋のうた,0.00465,0.403,0.87,0.0,0.139,-1.871,1,0.0474,115.398,4,0.549,85104,Japan,7swIKcU4tFRk4iFJpi12Fg
24,Candy Pop,0.177,0.599,0.943,2.6e-05,0.141,-1.457,1,0.0894,174.059,4,0.84,84854,Japan,39GvWlUAF4Y3qzboUyvBkg
25,River (feat. Ed Sheeran),0.17,0.757,0.748,0.0,0.0759,-5.794,0,0.473,90.052,4,0.693,84219,Japan,5UEnHoDYpsxlfzWLZIc7LD
26,インフルエンサー,0.557,0.555,0.852,0.0,0.314,-3.761,1,0.0439,132.078,4,0.652,84215,Japan,5ofnFjLvOgZP94zmDXi3HT
27,君が好き,0.172,0.573,0.575,0.0,0.203,-7.628,1,0.0449,132.426,4,0.535,83265,Japan,5Bg0HkfaRYRx8A7tMrjT9Z
28,Closer,0.414,0.748,0.524,0.0,0.111,-5.599,1,0.0338,95.01,4,0.661,79560,Japan,7BKLCZ1jbUBVqRi2FVlTVw
29,さよならの前に,0.0364,0.545,0.853,0.0,0.117,-4.699,1,0.029,98.02,4,0.525,79509,Japan,7vwXjDrZT2mqiFynlEwwgG
30,Perfect,0.163,0.599,0.448,0.0,0.106,-6.312,1,0.0232,95.05,3,0.168,78583,Japan,0tgVpDi06FyKpA1z0VMD4v
31,DNA,0.022,0.598,0.775,0.0,0.0677,-4.035,0,0.0545,129.819,4,0.687,78059,Japan,5SE57ljOIUJ1ybL9U6CuBH
32,All The Stars (with SZA),0.0322,0.715,0.62,0.0142,0.0881,-5.428,0,0.0507,96.812,4,0.456,78033,Japan,12SJpYZEdj4kzWZ8FPFg4Y
33,DREAM,0.0179,0.592,0.562,0.0,0.354,-5.501,1,0.024,93.989,4,0.537,77737,Japan,6PO8T4qt3FHfauSs98zO9j
34,Perfect Duet (Ed Sheeran & Beyoncé),0.779,0.587,0.299,0.0,0.123,-7.365,1,0.0263,94.992,3,0.356,77535,Japan,1bhUWB0zJMIKr9yVPrkEuI
35,キセキ,0.0932,0.641,0.618,0.0,0.155,-4.269,1,0.0259,90.032,4,0.338,76608,Japan,7ztdl6cnbJgHRdMkKldkts
36,Too Good At Goodbyes,0.64,0.681,0.372,0.0,0.169,-8.237,1,0.0432,91.873,4,0.476,76488,Japan,1mXVgsBdtIVeCLJnSnmtdV
37,ゲリラ × 向井太一,0.272,0.712,0.721,0.0,0.105,-7.318,0,0.261,164.052,4,0.856,75052,Japan,6wVOY8vYQhBWcozuiUdzGG
38,花束を君に,0.538,0.521,0.539,0.0,0.307,-7.667,1,0.029,81.979,4,0.358,75042,Japan,3HGTwcMgf0cyennr2giebW
39,Symphony (feat. Zara Larsson),0.259,0.707,0.629,1.6e-05,0.138,-4.581,0,0.0563,122.863,4,0.457,74911,Japan,1x5sYLZiu9r5E43kMlt9f8
40,One More Time,0.00288,0.74,0.928,0.0,0.319,-4.139,1,0.0633,129.955,4,0.671,71414,Japan,6q2cJXwzu89N8okT69L7KC
41,Something Just Like This,0.0498,0.617,0.635,1.44e-05,0.164,-6.769,0,0.0317,103.019,4,0.446,70652,Japan,6RUKPb4LETWmmr3iAEQktW
42,BIG CITY RODEO,0.0156,0.613,0.978,0.00131,0.327,-4.332,0,0.0773,127.983,4,0.432,70191,Japan,6wKCaqrTm48XPfRRq6zMyV
43,Attention,0.0969,0.774,0.626,3.12e-05,0.0848,-4.432,0,0.0432,100.041,4,0.777,69145,Japan,4iLqG9SeJSnt0cSPICSjxv
44,IDGAF,0.0403,0.836,0.544,0.0,0.0824,-5.975,1,0.0943,97.028,4,0.51,68115,Japan,76cy1WJvNGJTj78UqeA5zr
45,ONE,9.78e-05,0.573,0.918,3.66e-06,0.129,-3.453,1,0.0664,129.046,4,0.831,67975,Japan,66KjxbYrSBdnxJcHjnLM7o
46,楓,0.198,0.419,0.726,0.708,0.0916,-4.443,1,0.0332,80.011,4,0.367,67637,Japan,73xYYths9kvmFvYsd9gC9Z
47,花,0.569,0.416,0.747,0.0,0.0986,-5.759,1,0.0782,183.942,4,0.432,67006,Japan,4clwFLZjrvTtnrMviJnVKh
48,The Beginning,8.83e-05,0.36,0.983,0.0,0.111,-2.352,1,0.101,182.058,4,0.279,66899,Japan,4f3nDjgqXurMryYBSp0TZD
49,Heart Shaker,0.0949,0.563,0.945,0.0,0.216,-0.387,1,0.0635,164.077,4,0.865,66328,Japan,6gxF4ibm6S95UUC6vyIiln
50,Meant to Be (feat. Florida Georgia Line),0.047,0.643,0.783,0.0,0.083,-6.458,1,0.0856,154.084,4,0.579,61602,Japan,7iDa6hUg2VgEL1o1HjmfBn
51,Lonely One,0.5,0.558,0.4,6.53e-06,0.331,-9.49,1,0.0609,127.766,4,0.221,60625,Japan,4jgmMySpab1UwgOga72w5q
52,Anywhere,0.0364,0.628,0.797,0.0,0.104,-3.953,0,0.0596,106.93,4,0.321,59394,Japan,7EI6Iki24tBHAMxtb4xQN2
53,Let You Down,0.33,0.659,0.716,0.0,0.173,-5.673,0,0.111,148.015,4,0.437,59250,Japan,6mrKP2jyIQmM0rw6fQryjr
54,Story,0.427,0.586,0.632,0.0,0.109,-4.714,1,0.0268,125.94,4,0.391,59098,Japan,0V2axJ946WH1vt9t5SGMLV
55,Friends (with BloodPop®),0.00459,0.744,0.739,0.0,0.306,-5.35,1,0.0387,104.99,4,0.649,58787,Japan,7nZmah2llfvLDiUjm0kiyz
56,HOME,0.0197,0.577,0.618,0.0,0.102,-4.07,1,0.0282,79.993,4,0.577,57519,Japan,5PF0IW8iHqOcTWAyRqiDzb
57,鱗(うろこ),0.074,0.442,0.748,0.0,0.1,-5.448,1,0.0302,89.956,4,0.493,55718,Japan,1tkWfKfJqdqbY3oadsjXCf
58,God's Plan,0.0309,0.758,0.448,8.67e-05,0.558,-9.441,1,0.103,77.176,4,0.373,55150,Japan,2XW4DbS6NddZxRPm5rMCeY
59,Him & I (with Halsey),0.0534,0.589,0.731,0.0,0.308,-6.343,1,0.0868,87.908,4,0.191,53998,Japan,5k38wzpLb15YgncyWdTZE4
60,LIFE,0.0967,0.626,0.887,0.0,0.367,-4.871,1,0.0853,131.924,4,0.792,53222,Japan,6IxWbmElUUj7AstEEzIgtl
61,Despacito - Remix,0.229,0.694,0.815,0.0,0.0924,-4.328,1,0.12,88.931,4,0.813,52088,Japan,5CtI0qwDJkDQGwXD1H1cLb
62,ハナミズキ,0.451,0.49,0.451,0.0,0.343,-5.47,1,0.0288,139.722,4,0.299,51112,Japan,4PqDkR6YM80Sy590Qsy6mm
63,WanteD! WanteD!,0.0271,0.548,0.789,0.0,0.0417,-2.775,1,0.054,160.048,4,0.625,51049,Japan,4m8ayeTlVnsYAtR42NhDqZ
64,Chocolate,0.0614,0.795,0.742,2.64e-06,0.0669,-4.722,1,0.0556,92.002,4,0.267,50921,Japan,6CU3VvoeQgkg4Wb1vS0zj7
65,片想い,0.354,0.47,0.507,0.0,0.293,-6.175,1,0.0287,149.601,4,0.396,50707,Japan,17DfKcV1gBdfMBdzsf4NQx
66,Sorry Not Sorry,0.0214,0.704,0.633,0.0,0.29,-6.923,0,0.241,144.021,4,0.863,50653,Japan,3m660poUr1chesgkkjQM7P
67,明日、また,0.000709,0.424,0.891,0.0005,0.178,-2.826,1,0.0642,135.917,4,0.343,50467,Japan,2OqENlvR9PA6nRVptuQIFe
68,Mama,0.091,0.739,0.792,0.0,0.0516,-4.256,0,0.0418,104.016,4,0.547,50448,Japan,0NiXXAI876aGImAd6rTj8w
69,Kimini Todoke,0.0209,0.5,0.81,0.0,0.229,-6.916,1,0.0531,144.118,4,0.617,50208,Japan,23mknRzp3IpdyE9XULtv0B
70,Tda'''Aitakute,0.241,0.446,0.454,1.88e-06,0.172,-6.704,1,0.0269,138.172,4,0.377,50175,Japan,2wAf64UF5cK7mlAUfvVPl9
71,R.Y.U.S.E.I.,0.0103,0.585,0.938,1.61e-05,0.286,-3.318,0,0.0559,128.007,4,0.541,49869,Japan,0eio2xxlLcgMCSMPgJseeI
72,Dusk Till Dawn - Radio Edit,0.101,0.258,0.437,1.27e-06,0.106,-6.593,0,0.039,180.043,4,0.0967,49824,Japan,1j4kHkkpqZRBwE0A4CN4Yv
73,やさしさで溢れるように,0.149,0.458,0.793,0.0,0.109,-4.269,1,0.0324,79.98,4,0.35,49776,Japan,2NgQV5lmGPPTTlrHXeAPJ7
74,Lonely Together (feat. Rita Ora),0.134,0.655,0.666,2.12e-05,0.0683,-5.309,1,0.0612,102.977,4,0.272,49649,Japan,2OALaHcDdKkjYEpAr0Qzab
75,光榮之橋,0.726,0.552,0.39,0.0,0.122,-6.914,1,0.0286,82.029,4,0.194,49523,Japan,5KaplUYIDvsFe69z7UArVt
76,AM11:00,0.035,0.601,0.688,0.0,0.0978,-5.255,1,0.0288,98.015,4,0.252,49451,Japan,6YcvfXy4wTvjaIniIBuh30
77,Jupiter,0.637,0.347,0.207,0.0,0.208,-7.328,1,0.0361,169.779,4,0.275,49292,Japan,2SJAhpAZZLKYIWWu7S2idS
78,STAY TUNE,0.0288,0.681,0.938,0.000264,0.0634,-4.246,1,0.0557,122.991,4,0.6,49272,Japan,0albLGvYx6ftOUJ7KF0i5I
79,Tip Toe (feat. French Montana),0.0233,0.845,0.709,0.0,0.094,-4.547,0,0.0714,98.062,4,0.62,49148,Japan,2z4pcBLQXF2BXKFvd0BuB6
80,What Do You Mean?,0.59,0.845,0.567,0.00142,0.0811,-8.118,0,0.0956,125.02,4,0.793,48751,Japan,3pzjHKrQSvXGHQ98dx18HI
81,So Far Away (feat. Jamie Scott & Romy Dya),0.435,0.526,0.52,0.0,0.197,-7.985,0,0.0569,149.119,4,0.13,48588,Japan,0OlnLZY4cmQzT6ZGttvWBM
82,ロビンソン,0.586,0.636,0.81,0.0,0.151,-3.985,0,0.0277,111.053,4,0.622,48523,Japan,5YP52gnoypy9H1jg5RIwUW
