,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,ドライフラワー,0.426,0.463,0.624,0.0,0.221,-5.118,1,0.0274,147.929,4,0.521,2370885,Japan,7dH0dpi751EoguDDg3xx6J
1,Dynamite,0.0112,0.746,0.765,0.0,0.0936,-4.41,0,0.0993,114.044,4,0.737,2230612,Japan,4saklk6nie3yiGePpBwUoc
2,夜に駆ける,0.00299,0.663,0.871,1.8e-06,0.337,-5.287,1,0.03,130.025,4,0.826,2073938,Japan,6MCjmGYlw6mQVWRFVgBRvB
3,うっせぇわ,0.00485,0.525,0.978,0.0,0.06,-1.072,0,0.0815,178.069,4,0.577,1732824,Japan,6EzZn96uOc9JsVGNRpx06n
4,炎,0.105,0.477,0.685,0.0,0.277,-4.554,1,0.0325,152.04,4,0.308,1594217,Japan,0cSkn2l67csUljEy0EEBPn
5,怪物,0.0699,0.627,0.824,6.57e-05,0.31,-3.419,1,0.118,169.935,4,0.774,1477703,Japan,06XQvnJb53SUYmlWIhUXUi
6,群青,0.305,0.725,0.853,0.0,0.115,-3.193,1,0.0516,134.991,4,0.707,1408831,Japan,1zd35Y44Blc1CwwVbW3Qnk
7,Kaikai Kitan,0.0119,0.584,0.911,0.0,0.119,-3.515,0,0.09,92.502,4,0.606,1391681,Japan,6y4GYuZszeXNOXuBFsJlos
8,虹,0.071,0.548,0.6,0.0,0.192,-5.049,1,0.0297,143.961,4,0.296,1382012,Japan,7AIj86wFWqm7X1TZ2hzHwS
9,"Stand by me, Stand by you.",0.0892,0.594,0.568,0.0,0.0535,-5.423,1,0.0383,161.887,4,0.58,1295444,Japan,2RbVD1IgXtyQFlLtbthaZ3
10,ハルジオン,0.0545,0.687,0.873,0.0,0.318,-3.852,1,0.0335,130.024,4,0.884,1209820,Japan,08YwAPnX8sygJUXG9rvhDv
