,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Pretender,0.0406,0.526,0.86,0.0,0.129,-3.37,1,0.027,91.955,4,0.403,818760,Japan,5LkWXxDxUTwEVHL0pfKL55
1,宿命,0.0155,0.596,0.596,0.0,0.104,-5.62,1,0.0323,82.049,4,0.508,570240,Japan,3SjtQBle9ChDYCjJzWQkaY
2,マリーゴールド,0.0452,0.545,0.745,0.0,0.0907,-3.098,1,0.0286,106.094,4,0.413,514088,Japan,2cKiHG16JBiqHdi7Llq0r7
3,ノーダウト,0.0585,0.574,0.936,0.0,0.336,-3.185,1,0.0701,149.954,4,0.792,455194,Japan,5DMEvbg3gUmiR5HIBWdveV
4,まちがいさがし,0.52,0.534,0.642,0.0,0.39,-5.568,1,0.0372,155.916,4,0.443,434787,Japan,4Jj31lihp5Nvdi4lFRjrqc
5,白日,0.67,0.606,0.901,0.0,0.289,-2.552,1,0.11,93.012,4,0.748,428117,Japan,0mNO3xUzjsI17GXO1DRFCH
6,君はロックを聴かない,0.00135,0.524,0.687,0.0,0.169,-4.039,1,0.0267,99.919,4,0.619,351849,Japan,59eluCMn0XbOWqeWQ91FTM
7,高嶺の花子さん,0.066,0.54,0.923,0.0,0.124,-2.838,1,0.0623,137.977,4,0.343,313875,Japan,2jdbZGFp8KVTuk0YxDNL4l
8,飛行艇,0.0408,0.471,0.852,0.0,0.329,-3.391,1,0.0462,79.931,4,0.491,309291,Japan,68KMKHen3fHDgD8z1aBWCK
9,さよならエレジー,0.00333,0.466,0.934,0.0,0.277,-2.739,1,0.0539,154.966,4,0.62,308965,Japan,0QKmcZNAST4GytJYmkN05D
10,青と夏,0.00184,0.31,0.887,0.0,0.291,-1.654,1,0.0463,184.91,4,0.745,299626,Japan,0a3587n25Xhw098UeEbeJq
11,Stand By You,0.00423,0.593,0.849,0.0,0.229,-4.833,1,0.0439,154.074,4,0.541,299117,Japan,0XvOvUbvflmXxU8yqnF8Cp
12,今夜このまま,0.0254,0.441,0.852,0.0,0.0862,-3.595,1,0.0383,104.855,4,0.64,295499,Japan,6kKvmT4i0Dercz6f3kftg3
13,ハルノヒ,0.263,0.591,0.673,0.0,0.109,-2.445,1,0.0294,106.956,4,0.525,288283,Japan,7GYGVDPbi0zQUBIkuOPAY0
14,打上花火,0.288,0.625,0.668,0.0,0.107,-4.315,1,0.0249,95.968,4,0.292,280485,Japan,4IouQaO9GkaHC7AtMErdSa
15,HANABI,0.156,0.638,0.766,0.0,0.124,-5.541,1,0.0268,112.0,4,0.595,272705,Japan,77lmDcPPyY6kK907gdgC6i
16,小さな恋のうた,0.00465,0.403,0.87,0.0,0.139,-1.871,1,0.0474,115.398,4,0.549,269403,Japan,7swIKcU4tFRk4iFJpi12Fg
17,真夏の夜の匂いがする,0.0566,0.474,0.86,3.57e-06,0.14,-2.022,1,0.0921,202.937,4,0.729,264104,Japan,34s49nvRfQy1kzx7DBqVRC
18,115万キロのフィルム,0.00345,0.516,0.791,0.0,0.141,-1.927,1,0.0318,96.921,4,0.48,261326,Japan,278JqkBGkjDovOYAwE8TW7
19,ワタリドリ,0.00141,0.508,0.964,0.0,0.197,-4.077,1,0.0831,134.982,4,0.609,241857,Japan,0ve9Tpz8Yw0I4eXhWsy21o
20,366日,0.675,0.378,0.426,0.0,0.207,-7.314,1,0.0308,152.03,4,0.184,236521,Japan,22aZD7yaGYfhgCYazL4nbc
21,愛を伝えたいだとか,0.0345,0.673,0.85,1.14e-05,0.0943,-5.021,1,0.0337,100.008,4,0.793,230444,Japan,0N8Xztr4pBHJ7V0moJWhbO
22,ハッピーエンド,0.047,0.359,0.648,2.43e-06,0.16,-3.36,0,0.0373,78.308,4,0.336,226356,Japan,0ssEfLe9aqPhMmLXKqBw6J
23,パプリカ,0.137,0.746,0.773,0.0,0.771,-5.04,1,0.0442,100.993,4,0.733,225787,Japan,0bdYJCO9clK9ew61Z7GqMf
24,ロマンチシズム,0.00505,0.606,0.881,0.0,0.0412,-3.141,1,0.0647,125.479,4,0.886,224785,Japan,7BwkDMUfGl0yttRXS13SAO
25,ただ君に晴れ,0.343,0.679,0.834,5.74e-06,0.119,-3.223,1,0.032,139.996,4,0.962,223876,Japan,3wJHCry960drNlAUGrJLmz
26,Shape of You,0.581,0.825,0.652,0.0,0.0931,-3.183,0,0.0802,95.977,4,0.931,222143,Japan,7qiZfU4dY1lWllzX7mPBI3
27,Señorita,0.0392,0.759,0.548,0.0,0.0828,-6.049,0,0.029,116.967,4,0.749,221057,Japan,6v3KW9xbzN5yKLt9YKDYA2
28,新宝島,0.00118,0.557,0.917,0.00914,0.419,-3.426,0,0.0757,158.0,4,0.653,217228,Japan,6ODZT1FGTE2q4two05giS1
29,愛をこめて花束を,0.151,0.37,0.8,3.33e-06,0.089,-3.403,1,0.0436,161.934,4,0.451,215512,Japan,7CmWXD3w1xOO53AAO4LRVQ
30,クリスマスソング,0.128,0.404,0.705,0.0,0.123,-3.324,1,0.0315,154.02,4,0.42,212154,Japan,5P8ZvBQoCrujjNcLAxO3Su
31,愛唄,0.0839,0.505,0.791,0.0,0.187,-3.729,1,0.0308,169.964,4,0.425,211865,Japan,7iXHLtPosbHvglVSJ4rxLq
32,I Don't Care (with Justin Bieber),0.0902,0.798,0.676,0.0,0.0894,-5.041,1,0.0442,101.956,4,0.843,204780,Japan,0hVXuCcriWRGvwMV1r5Yn9
33,トリコ,0.0851,0.63,0.8,0.0,0.0618,-3.427,1,0.036,90.02,4,0.717,198719,Japan,7H5uStZMOGpcVw7eW0eyTi
34,ひまわりの約束,0.188,0.523,0.445,0.0,0.18,-6.359,1,0.0329,78.957,4,0.336,198274,Japan,45jGOHwYKgsRYbAJ8DR61d
35,boyfriend (with Social House),0.119,0.4,0.795,0.0,0.159,-3.731,0,0.461,190.097,4,0.702,198176,Japan,0Ryd8975WihbObpp5cPW1t
36,インフェルノ,0.00955,0.529,0.931,0.0,0.465,-1.538,1,0.0581,92.466,4,0.695,193940,Japan,64yajM6CxtLghmgB53VeXT
37,Wherever you are,0.0286,0.379,0.69,0.0,0.335,-4.79,1,0.0549,173.716,4,0.288,192555,Japan,7a7EIFzJLd7lcDRgThMQgm
38,Beautiful People (feat. Khalid),0.124,0.64,0.647,0.0,0.0801,-8.114,0,0.186,92.979,4,0.546,190816,Japan,70eFcWOvlMObDhURTqT4Fv
39,If I Can't Have You,0.487,0.691,0.823,0.0,0.134,-4.197,1,0.0623,123.935,4,0.87,187711,Japan,2bT1PH7Cw3J9p3t7nlXCdh
40,Lights,0.112,0.625,0.663,0.0,0.105,-5.115,1,0.0302,98.998,4,0.398,183820,Japan,44vXWYTcdrejrIQZEoHzl8
41,奏(かなで),0.553,0.519,0.666,0.000169,0.0948,-6.163,1,0.0262,149.839,4,0.461,183120,Japan,5RbMlPFL4gVyEHW2lEOuzG
42,鱗(うろこ),0.074,0.442,0.748,0.0,0.1,-5.448,1,0.0302,89.956,4,0.493,182487,Japan,4IubwxgmXeZtDtYjTaT9gN
43,恋音と雨空,0.0512,0.625,0.86,0.0,0.408,-4.456,1,0.0314,129.064,4,0.533,181522,Japan,46gSY0U7ZZCmd7EuJuo15N
44,貴方解剖純愛歌〜死ね〜,0.0028,0.422,0.918,0.0,0.0409,-3.347,1,0.069,168.029,4,0.469,181510,Japan,2H3bOGOE50qEo5wAYoJiwL
45,君に届け,0.0162,0.449,0.872,0.0,0.188,-4.744,1,0.0747,144.128,4,0.523,176750,Japan,0kA7SWxWPYqSyIbMl51X5b
46,WanteD! WanteD!,0.025,0.559,0.806,0.0,0.0433,-2.461,1,0.0498,160.019,4,0.632,175808,Japan,7M3TZDUNvaNBo0qtWVaZif
47,Kimiga Kureta Natsu,0.31,0.51,0.615,0.0,0.117,-4.207,1,0.0283,169.814,4,0.463,166993,Japan,4bK6qPvD4xB8npRkZa1a55
48,Boy With Luv (feat. Halsey),0.0923,0.645,0.862,0.0,0.192,-4.757,0,0.0965,119.991,4,0.798,164899,Japan,5KawlOMHjWeUjQtnuRs22c
49,Wasted Nights,0.0156,0.556,0.833,0.0,0.0659,-5.29,1,0.0402,125.07,4,0.374,162211,Japan,39LyUQIy7idLxPdsjyZsxe
50,ヒロイン,0.209,0.431,0.598,0.0,0.218,-3.733,1,0.0296,76.18,4,0.356,138387,Japan,3hBAYbAECEix9raaTq8S3H
51,キセキ,0.0932,0.641,0.618,0.0,0.155,-4.269,1,0.0259,90.032,4,0.338,138142,Japan,7ztdl6cnbJgHRdMkKldkts
52,FANCY,0.0122,0.697,0.874,0.0,0.627,-2.15,0,0.045,132.022,4,0.775,134111,Japan,2FXd6kKCtBIc6UfN1gH1pA
53,花束,0.0178,0.519,0.713,0.0,0.353,-3.612,1,0.0324,159.963,4,0.505,133756,Japan,3QIAwtEEDOrv0g5NKCGrXZ
54,点描の唄,0.447,0.502,0.632,0.0,0.103,-4.612,1,0.0273,152.014,4,0.308,131612,Japan,1sIIlVrnPhrvmTrHtzM7tV
55,チェリー,0.207,0.652,0.806,5.53e-05,0.135,-3.203,1,0.0277,97.053,4,0.732,130894,Japan,5Tj1wsJ6wE3Mf1MD0uKGnu
56,bad guy (with Justin Bieber),0.252,0.67,0.453,0.33,0.117,-11.265,1,0.295,135.055,4,0.68,130752,Japan,3yNZ5r3LKfdmjoS3gkhUCT
57,U.S.A.,0.0144,0.71,0.988,0.0,0.102,-1.594,1,0.0641,139.56,4,0.929,129710,Japan,5HXCP7b8k64WdZ1G0Bbc13
58,bad guy,0.328,0.701,0.425,0.13,0.1,-10.965,1,0.375,135.128,4,0.562,128867,Japan,2Fxmhks0bxGSBdJ92vM42m
59,Story,0.427,0.586,0.632,0.0,0.109,-4.714,1,0.0268,125.94,4,0.391,128234,Japan,0V2axJ946WH1vt9t5SGMLV
60,丸ノ内サディスティック,0.113,0.425,0.916,0.000398,0.108,-2.909,1,0.118,199.694,4,0.659,127558,Japan,1mWN1USPKg632qQXG9sfDL
61,明日も,0.0142,0.415,0.857,0.0,0.0772,-1.696,1,0.048,178.919,4,0.663,127544,Japan,2GICOigS4ByugDisRegs3M
62,GONG,0.00272,0.562,0.97,0.0,0.346,-2.488,1,0.0668,97.489,4,0.648,124915,Japan,0wTDvm3s5COanWlqf91hdS
63,天体観測,0.381,0.366,0.949,0.0,0.0902,-3.552,1,0.11,164.979,4,0.467,123599,Japan,3hRRYgBeunE3PTmnzATTS0
64,ともに,0.00257,0.553,0.968,0.0,0.28,-2.57,1,0.0534,127.077,4,0.862,123438,Japan,6FHgHDXiGnRfhrSok9xAz3
65,Takeaway (feat. Lennon Stella),0.12,0.294,0.505,0.0,0.0977,-8.106,1,0.042,85.332,1,0.357,122546,Japan,6wo37KVqFJhtuxPTpLCcfe
66,満月の夜なら,0.0107,0.547,0.949,0.0,0.377,-3.039,1,0.0841,97.041,4,0.783,121129,Japan,7DW5Dro8AHE7x19COl26E3
67,My Boo,0.307,0.719,0.718,0.000178,0.0846,-4.996,1,0.0316,153.937,4,0.693,120380,Japan,2gasr6aemUqZIBBN05EO03
68,バッドフォーミー,0.0588,0.462,0.783,0.0,0.285,-2.799,1,0.031,167.011,4,0.462,119841,Japan,5bIqpSL4zYypm5yhsOy7wX
69,若者のすべて,0.00529,0.585,0.665,0.181,0.272,-5.287,1,0.0279,123.957,4,0.321,119253,Japan,5dH4asCl80Mvbsoz6zJVyZ
70,シグナル,0.00419,0.562,0.935,0.0,0.322,-2.365,1,0.0525,97.513,4,0.655,118563,Japan,4Ybp3UvVXvraRNwOCWnrNq
71,カタオモイ,0.78,0.619,0.534,0.0,0.331,-5.974,1,0.0344,96.986,4,0.792,116180,Japan,6g93YtKKHU2H1qIqhLIL0Y
72,僕のこと,0.0151,0.436,0.705,0.0,0.142,-3.808,1,0.0538,159.972,4,0.439,116169,Japan,27VzBf5TfcPrhoylqxQ46v
73,春愁,0.0121,0.724,0.444,0.0,0.123,-4.903,1,0.0412,129.962,4,0.739,114110,Japan,5SHguvOUbyPTINNjCvRo8K
74,アイノカタチ,0.0241,0.39,0.654,0.0,0.196,-6.247,1,0.0335,180.043,4,0.304,113890,Japan,76flsS3UnNr7UQIz6JmVT3
75,忘れられないの,0.35,0.642,0.645,0.00349,0.191,-7.358,0,0.0375,172.1,4,0.917,113674,Japan,7a3LbQFgp7NCuNcGlTgSsN
76,Goodbyes (Feat. Young Thug),0.447,0.58,0.653,0.0,0.111,-3.818,1,0.0745,150.231,4,0.175,113435,Japan,6vBdBCoOhKHiYDDOcorfNo
77,Slumberland,0.144,0.664,0.791,0.0,0.533,-6.683,0,0.0896,100.015,4,0.77,113258,Japan,1Q5l8ZfVn6kYwLJkGrBwZP
78,AM11:00,0.035,0.601,0.688,0.0,0.0978,-5.255,1,0.0288,98.015,4,0.252,112950,Japan,6YcvfXy4wTvjaIniIBuh30
79,You Need To Calm Down,0.00838,0.768,0.678,0.0,0.0596,-5.604,1,0.0505,85.025,4,0.706,112348,Japan,29fRTIKsJhLUJoldM89GZS
80,生きていたんだよな,0.244,0.601,0.901,0.0,0.0711,-2.516,1,0.0353,111.035,4,0.53,112320,Japan,69jrtjVjyzRyPCDg0dHYCX
81,SWEET TWEET,0.0121,0.596,0.924,0.0,0.0511,-1.766,0,0.0512,133.552,4,0.762,111361,Japan,0dKJGmhY4Hh40bOkPz9n6N
82,HIT,0.0881,0.615,0.904,0.0,0.117,-3.955,0,0.221,130.047,4,0.692,110997,Japan,0xHgclG2TeqIzB8N3Wb5rP
