,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,HANABI,0.156,0.638,0.766,0.0,0.124,-5.541,1,0.0268,112.0,4,0.595,187648,Japan,77lmDcPPyY6kK907gdgC6i
1,U.S.A.,0.0171,0.653,0.992,0.0,0.221,-0.877,1,0.0587,139.542,4,0.921,164836,Japan,4qZyuyqLoZ3CaH79rGvJFR
2,打上花火,0.288,0.625,0.668,0.0,0.107,-4.315,1,0.0249,95.968,4,0.292,160735,Japan,4IouQaO9GkaHC7AtMErdSa
3,マリーゴールド,0.0452,0.545,0.745,0.0,0.0907,-3.098,1,0.0286,106.094,4,0.413,153288,Japan,0jWVUKsIoyo3zw64RaEWYg
4,Shape of You,0.581,0.825,0.652,0.0,0.0931,-3.183,0,0.0802,95.977,4,0.931,149263,Japan,7qiZfU4dY1lWllzX7mPBI3
5,Happier,0.191,0.687,0.792,0.0,0.167,-2.749,1,0.0452,100.015,4,0.671,138470,Japan,2dpaYNEQHiRxtZbfNsse99
6,アイノカタチ,0.0218,0.548,0.65,0.0,0.132,-6.086,1,0.0261,90.038,4,0.291,131447,Japan,3YO08EfyAkr3WEba4xmWkS
7,君はロックを聴かない,0.00135,0.524,0.687,0.0,0.169,-4.039,1,0.0267,99.919,4,0.619,129185,Japan,59eluCMn0XbOWqeWQ91FTM
8,愛をこめて花束を,0.151,0.37,0.8,3.33e-06,0.089,-3.403,1,0.0436,161.934,4,0.451,129151,Japan,7CmWXD3w1xOO53AAO4LRVQ
9,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",0.157,0.842,0.801,4.82e-06,0.0642,-4.167,0,0.228,95.881,4,0.617,128456,Japan,4w8niZpiMy6qz1mntFA5uM
10,小さな恋のうた,0.00465,0.403,0.87,0.0,0.139,-1.871,1,0.0474,115.398,4,0.549,128449,Japan,7swIKcU4tFRk4iFJpi12Fg
11,ワタリドリ,0.00141,0.508,0.964,0.0,0.197,-4.077,1,0.0831,134.982,4,0.609,127686,Japan,0ve9Tpz8Yw0I4eXhWsy21o
12,恋音と雨空,0.0512,0.625,0.86,0.0,0.408,-4.456,1,0.0314,129.064,4,0.533,119816,Japan,46gSY0U7ZZCmd7EuJuo15N
13,Change,0.00245,0.357,0.75,0.0,0.372,-4.971,1,0.0533,89.632,4,0.326,117704,Japan,6KBj27Bko8gh71gpx0PzIG
14,Wherever you are,0.0286,0.379,0.69,0.0,0.335,-4.79,1,0.0549,173.716,4,0.288,115374,Japan,0YAMQSmHk6BSUGTYpaoqTJ
15,2002,0.0372,0.697,0.683,0.0,0.137,-2.881,0,0.117,96.133,4,0.603,113292,Japan,2BgEsaKNfHUdlh97KmvFyo
16,This Feeling (feat. Kelsea Ballerini),0.0651,0.539,0.651,0.0,0.0662,-5.304,1,0.0432,105.159,4,0.474,113091,Japan,15kQGEy89K8deJcZVFEn0N
17,Tomorrow never knows,0.173,0.638,0.484,0.0,0.122,-10.265,1,0.0245,109.033,4,0.405,110697,Japan,42JrgapwGBuPHG9YKjR6dj
18,Rise,0.323,0.69,0.784,0.0,0.203,-4.653,1,0.032,106.066,4,0.669,108768,Japan,3u1S1OmAUhx5DRlLrXqyp3
19,Stand By You,0.00423,0.593,0.849,0.0,0.229,-4.833,1,0.0439,154.074,4,0.541,108537,Japan,0XvOvUbvflmXxU8yqnF8Cp
20,獣ゆく細道,0.0134,0.423,0.799,4.06e-06,0.147,-4.227,0,0.0447,124.626,4,0.556,107311,Japan,3UJIq4L2TI6vdKyW0ed0e4
21,愛を伝えたいだとか,0.0345,0.673,0.85,1.14e-05,0.0943,-5.021,1,0.0337,100.008,4,0.793,106378,Japan,0N8Xztr4pBHJ7V0moJWhbO
22,My Boo,0.307,0.719,0.718,0.000178,0.0846,-4.996,1,0.0316,153.937,4,0.693,106182,Japan,2gasr6aemUqZIBBN05EO03
23,Story,0.427,0.586,0.632,0.0,0.109,-4.714,1,0.0268,125.94,4,0.391,104583,Japan,0V2axJ946WH1vt9t5SGMLV
24,MIA (feat. Drake),0.0141,0.817,0.539,0.000496,0.099,-6.349,0,0.0621,97.062,4,0.158,103891,Japan,116H0KvKr2Zl4RPuVBruDO
25,Kiss and Make Up,0.0557,0.675,0.729,0.0,0.189,-4.383,1,0.146,99.986,4,0.63,103118,Japan,13hvHEstJ4sNbzdroPrPI3
26,Stay,0.253,0.69,0.622,0.0,0.113,-5.025,0,0.063,102.039,4,0.543,100769,Japan,0I20rLT2MJDhcF96AjbNYo
27,青と夏,0.00184,0.31,0.887,0.0,0.291,-1.654,1,0.0463,184.91,4,0.745,100118,Japan,0a3587n25Xhw098UeEbeJq
28,Symphony (feat. Zara Larsson),0.259,0.707,0.629,1.6e-05,0.138,-4.581,0,0.0563,122.863,4,0.457,100063,Japan,1x5sYLZiu9r5E43kMlt9f8
29,どんなときも。,0.344,0.691,0.809,0.000479,0.0893,-7.417,1,0.0291,123.827,4,0.915,99811,Japan,4feDzcxtXRU8clyOluco5Y
30,no tears left to cry,0.04,0.699,0.713,3.11e-06,0.294,-5.507,0,0.0594,121.993,4,0.354,99130,Japan,2qT1uLXPVPzGgFOx4jtEuo
31,What is Love?,0.0846,0.573,0.91,0.0,0.266,-1.578,1,0.064,169.982,4,0.602,99087,Japan,5Ek40FyMPprcvtyZDjqylX
32,鱗(うろこ),0.074,0.442,0.748,0.0,0.1,-5.448,1,0.0302,89.956,4,0.493,98074,Japan,4IubwxgmXeZtDtYjTaT9gN
33,BDZ,0.0113,0.715,0.862,0.0,0.108,-2.718,0,0.0444,137.93,4,0.668,98002,Japan,6ceKChoZYLdw24Ph1CDFUJ
34,Girls Like You (feat. Cardi B),0.568,0.851,0.541,0.0,0.13,-6.825,1,0.0505,124.959,4,0.448,95359,Japan,7fa9MBXhVfQ8P8Df9OEbD8
35,Illumination,0.0293,0.436,0.665,1.04e-06,0.0657,-4.312,1,0.0301,146.967,3,0.392,94398,Japan,3e9PBNxsJtjf7U2S2YEux5
36,愛唄,0.0775,0.5,0.8,0.0,0.189,-3.724,1,0.0312,169.95,4,0.408,94127,Japan,6ANQEKJui81dRMb6xD3XrO
37,トリコ,0.0855,0.632,0.799,0.0,0.061,-3.436,1,0.036,90.016,4,0.719,93935,Japan,04vWAqnvToa2v4D4A2yhzH
38,innocent world,0.158,0.612,0.664,0.0,0.278,-6.525,1,0.0267,119.826,4,0.662,93850,Japan,70xcWRujaf34LOu0Vdubtp
39,Eastside (with Halsey & Khalid),0.555,0.56,0.68,0.0,0.116,-7.648,0,0.321,89.391,4,0.319,93450,Japan,0d2iYfpKoM0QCKvcLCkBao
40,キセキ,0.0932,0.641,0.618,0.0,0.155,-4.269,1,0.0259,90.032,4,0.338,93238,Japan,7ztdl6cnbJgHRdMkKldkts
41,Closer,0.414,0.748,0.524,0.0,0.111,-5.599,1,0.0338,95.01,4,0.661,91290,Japan,7BKLCZ1jbUBVqRi2FVlTVw
