,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Shape of You,0.581,0.825,0.652,0.0,0.0931,-3.183,0,0.0802,95.977,4,0.931,156833,Japan,7qiZfU4dY1lWllzX7mPBI3
1,打上花火,0.207,0.635,0.667,0.0,0.108,-5.392,1,0.0253,96.003,4,0.261,143530,Japan,7pcTLUekZJQnzDOUDuExVJ
2,Look What You Made Me Do,0.213,0.773,0.68,1.57e-05,0.122,-6.378,0,0.141,128.062,4,0.497,121496,Japan,6uFsE1JgZ20EXyU0JQZbUR
3,Friends (with BloodPop®),0.00459,0.744,0.739,0.0,0.306,-5.35,1,0.0387,104.99,4,0.649,105328,Japan,7nZmah2llfvLDiUjm0kiyz
4,Despacito - Remix,0.229,0.694,0.815,0.0,0.0924,-4.328,1,0.12,88.931,4,0.813,97312,Japan,5CtI0qwDJkDQGwXD1H1cLb
5,...Ready For It?,0.0573,0.616,0.77,0.0,0.159,-6.5,1,0.142,160.049,4,0.412,91597,Japan,19WjVVgXjdKXfLXoaDPwTM
6,Too Good At Goodbyes - Edit,0.658,0.653,0.378,0.0,0.177,-8.273,1,0.0533,91.835,4,0.54,90044,Japan,0mel2N9Ws9r4yLQn5QE21Y
7,New Rules,0.00261,0.762,0.7,1.56e-05,0.153,-6.021,0,0.0694,116.073,4,0.608,87840,Japan,2ekn2ttSfGqwhhate0LSR0
8,Mama,0.091,0.739,0.792,0.0,0.0516,-4.256,0,0.0418,104.016,4,0.547,86577,Japan,0NiXXAI876aGImAd6rTj8w
9,2U (feat. Justin Bieber),0.219,0.548,0.65,0.0,0.225,-5.827,0,0.0591,144.937,4,0.557,84858,Japan,3A7qX2QjDlPnazUsRk5y0M
10,What Lovers Do (feat. SZA),0.0767,0.795,0.608,2.92e-06,0.0853,-5.222,0,0.0694,110.001,4,0.386,82020,Japan,4mxWSdf71VFO52qFeY0fZt
11,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",0.0642,0.893,0.745,0.0,0.0943,-3.105,0,0.0571,101.018,4,0.872,80693,Japan,5bcTCxgc7xVfSaMV3RuVke
12,WanteD! WanteD!,0.0271,0.548,0.789,0.0,0.0417,-2.775,1,0.054,160.048,4,0.625,78237,Japan,4m8ayeTlVnsYAtR42NhDqZ
13,Sorry Not Sorry,0.0252,0.701,0.638,0.0,0.256,-6.889,0,0.238,144.084,4,0.868,77109,Japan,25C5CowdsfXld2jJanbiex
14,Without You (feat. Sandro Cavazza),0.00179,0.652,0.855,0.0,0.0404,-4.832,1,0.0441,134.009,4,0.279,76801,Japan,6WbADFqMvR8N5u0BvtsWQE
15,Your Song,0.158,0.855,0.624,0.0,0.0513,-4.093,1,0.0488,117.959,4,0.962,75884,Japan,4c2W3VKsOFoIg2SFaO6DY5
16,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",0.0552,0.609,0.668,0.0,0.167,-4.284,1,0.0367,80.924,4,0.811,75859,Japan,3DXncPQOG4VBw3QHh3S817
17,Attention,0.0969,0.774,0.626,3.12e-05,0.0848,-4.432,0,0.0432,100.041,4,0.777,75273,Japan,4iLqG9SeJSnt0cSPICSjxv
18,Something Just Like This,0.0498,0.617,0.635,1.44e-05,0.164,-6.769,0,0.0317,103.019,4,0.446,73588,Japan,6RUKPb4LETWmmr3iAEQktW
19,Havana,0.186,0.768,0.517,3.8e-05,0.104,-4.323,0,0.0312,104.992,4,0.418,72327,Japan,0ofbQMrRDsUaVKq2mGLEAb
20,My Boo,0.307,0.719,0.718,0.000178,0.0846,-4.996,1,0.0316,153.937,4,0.693,69694,Japan,2gasr6aemUqZIBBN05EO03
21,There's Nothing Holdin' Me Back,0.381,0.857,0.8,0.0,0.0913,-4.035,1,0.0583,121.996,4,0.966,68513,Japan,79cuOz3SPQTuFrp8WgftAu
22,Mi Gente,0.0148,0.543,0.677,6.21e-06,0.13,-4.915,0,0.0993,103.809,4,0.294,67112,Japan,2rb5MvYT7ZIxbKW5hfcHx8
23,TT - Japanese ver.,0.0807,0.699,0.856,8.72e-06,0.44,-3.326,1,0.0608,129.96,4,0.331,67073,Japan,0PAyiPTz8gL0udQnSasc5G
24,Stay (with Alessia Cara),0.232,0.679,0.634,0.0,0.115,-5.024,0,0.0654,102.013,4,0.498,65720,Japan,0dA2Mk56wEzDgegdC6R17g
25,Silence,0.256,0.52,0.761,4.96e-06,0.17,-3.093,1,0.0853,141.971,4,0.286,64662,Japan,7vGuf3Y35N4wmASOKLUVVU
26,1-800-273-8255,0.569,0.62,0.574,0.0,0.19,-7.788,0,0.0479,100.023,4,0.357,64430,Japan,5tz69p7tJuGPeMGwNTxYuV
27,Back to You (feat. Bebe Rexha & Digital Farm Animals),0.207,0.683,0.53,0.0,0.394,-4.918,0,0.142,75.016,4,0.645,62725,Japan,7F9vK8hNFMml4GtHsaXui6
28,Lonely Together (feat. Rita Ora),0.134,0.655,0.666,2.12e-05,0.0683,-5.309,1,0.0612,102.977,4,0.272,61868,Japan,2OALaHcDdKkjYEpAr0Qzab
29,More Than You Know,0.034,0.644,0.743,0.0,0.257,-5.002,0,0.0355,123.074,4,0.544,61828,Japan,3PEgB3fkiojxms35ntsTgs
30,Wild Thoughts (feat. Rihanna & Bryson Tiller),0.0329,0.671,0.672,0.0,0.118,-3.094,0,0.0688,97.979,4,0.632,61694,Japan,1OAh8uOEOvTDqkKFsKksCi
31,Unforgettable,0.0293,0.726,0.769,0.0101,0.104,-5.043,1,0.123,97.985,4,0.733,61573,Japan,3B54sVLJ402zGa6Xm4YGNe
32,Wherever you are,0.0286,0.379,0.69,0.0,0.335,-4.79,1,0.0549,173.716,4,0.288,61337,Japan,0YAMQSmHk6BSUGTYpaoqTJ
33,Dusk Till Dawn - Radio Edit,0.101,0.258,0.437,1.27e-06,0.106,-6.593,0,0.039,180.043,4,0.0967,60542,Japan,1j4kHkkpqZRBwE0A4CN4Yv
34,Closer,0.414,0.748,0.524,0.0,0.111,-5.599,1,0.0338,95.01,4,0.661,59647,Japan,7BKLCZ1jbUBVqRi2FVlTVw
35,Strip That Down,0.246,0.869,0.485,0.0,0.0765,-5.595,1,0.0545,106.028,4,0.527,58985,Japan,6EpRaXYhGOB3fj4V2uDkMJ
36,RAIN,0.171,0.526,0.758,0.0,0.304,-3.732,1,0.0256,97.954,4,0.482,57881,Japan,0aFUi8kAIUcLEaM6LylNui
37,恋音と雨空,0.0512,0.625,0.86,0.0,0.408,-4.456,1,0.0314,129.064,4,0.533,57279,Japan,46gSY0U7ZZCmd7EuJuo15N
38,DREAM,0.0179,0.592,0.562,0.0,0.354,-5.501,1,0.024,93.989,4,0.537,55651,Japan,6PO8T4qt3FHfauSs98zO9j
39,Swalla (feat. Nicki Minaj & Ty Dolla $ign),0.075,0.696,0.817,0.0,0.187,-3.862,1,0.109,98.064,4,0.782,52078,Japan,6kex4EBAj0WHXDKZMEJaaF
40,Glorious (feat. Skylar Grey),0.0323,0.731,0.794,2.59e-05,0.112,-5.126,0,0.0522,139.994,4,0.356,51069,Japan,3HVr6jTVwBHBa2flM0eURR
41,What Do You Mean?,0.59,0.845,0.567,0.00142,0.0811,-8.118,0,0.0956,125.02,4,0.793,50278,Japan,3pzjHKrQSvXGHQ98dx18HI
42,Story of Our Life,0.8,0.676,0.516,0.0,0.0902,-7.574,1,0.0361,145.911,4,0.465,49768,Japan,7FyHSAzfTFu88aDOpOIVtH
43,Symphony (feat. Zara Larsson),0.259,0.707,0.629,1.6e-05,0.138,-4.581,0,0.0563,122.863,4,0.457,48323,Japan,1x5sYLZiu9r5E43kMlt9f8
44,What About Us,0.0252,0.386,0.594,3.19e-06,0.0873,-6.186,1,0.0566,113.756,4,0.187,48252,Japan,31MkGwj0SWgZaTvEt5Hgxv
45,Get Low (with Liam Payne),0.0215,0.716,0.917,7.91e-06,0.0515,-3.674,1,0.0527,107.969,4,0.501,47361,Japan,1CKd1PnqfYx0H12V9MSaIY
46,Thunder,0.00683,0.6,0.81,0.21,0.155,-4.749,1,0.0479,167.88,4,0.298,46532,Japan,0tKcYR2II1VCQWT79i5NrW
47,Down,0.0162,0.53,0.512,7.04e-05,0.128,-7.094,1,0.133,196.121,4,0.401,46335,Japan,20H2Hd5AkUcRjB4yL3UQtJ
48,TT,0.0525,0.708,0.853,0.000173,0.399,-4.398,1,0.0844,129.946,4,0.399,42520,Japan,1nMbZ9OsVNSLEyijI80EST
49,さよならの前に,0.0364,0.545,0.853,0.0,0.117,-4.699,1,0.029,98.02,4,0.525,42343,Japan,7vwXjDrZT2mqiFynlEwwgG
50,I Like Me Better,0.535,0.752,0.505,2.55e-06,0.104,-7.621,1,0.253,91.97,4,0.419,40421,Japan,1wjzFQodRWrPcQ0AnYnvQ9
51,XO Tour Llif3,0.00264,0.732,0.75,0.0,0.109,-6.366,0,0.231,155.096,4,0.401,38487,Japan,7GX5flRQZVHRAGd6B4TmDO
52,Rich Love (with Seeb),0.183,0.593,0.868,0.0,0.365,-3.573,0,0.295,104.988,4,0.496,38372,Japan,7aF09WaavZAmAWuUeYxlYD
53,君が好き,0.172,0.573,0.575,0.0,0.203,-7.628,1,0.0449,132.426,4,0.535,38203,Japan,5Bg0HkfaRYRx8A7tMrjT9Z
