,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,I LOVE...,0.0171,0.54,0.706,0.0,0.225,-5.235,1,0.0543,172.021,4,0.385,1409533,Japan,6Yrkz3dWqy933CQWQc4Yah
1,Pretender,0.047,0.538,0.869,0.0,0.14,-3.464,1,0.0275,91.972,4,0.369,1318570,Japan,58dxGXavrcagRqA58fNB0Z
2,白日,0.562,0.605,0.891,0.0,0.322,-3.242,1,0.115,93.011,4,0.697,1028796,Japan,4wel6DQu0dMVBRVn2ZTPoy
3,宿命,0.0152,0.547,0.577,0.0,0.109,-6.087,1,0.0336,164.032,4,0.494,978115,Japan,2yozZfRYHP7Elsymghu5t3
4,イエスタデイ,0.0442,0.541,0.8,0.0,0.398,-3.687,1,0.0382,129.939,4,0.56,852835,Japan,3S3DDZrPOYTirleXRyHnNM
5,115万キロのフィルム,0.00345,0.516,0.791,0.0,0.141,-1.927,1,0.0318,96.921,4,0.48,822388,Japan,278JqkBGkjDovOYAwE8TW7
6,ノーダウト,0.0585,0.574,0.936,0.0,0.336,-3.185,1,0.0701,149.954,4,0.792,760132,Japan,5DMEvbg3gUmiR5HIBWdveV
7,紅蓮華,0.00339,0.545,0.979,0.000118,0.0775,-2.8,0,0.153,135.002,4,0.309,700546,Japan,23DbzwNJSLo7nkSWjODMvY
8,まちがいさがし,0.52,0.534,0.642,0.0,0.39,-5.568,1,0.0372,155.916,4,0.443,659498,Japan,4Jj31lihp5Nvdi4lFRjrqc
9,マリーゴールド,0.0452,0.545,0.745,0.0,0.0907,-3.098,1,0.0286,106.094,4,0.413,601101,Japan,2cKiHG16JBiqHdi7Llq0r7
10,あなたがいることで,0.683,0.535,0.502,0.0,0.107,-4.953,1,0.0343,147.323,4,0.259,578798,Japan,6baeV3RT4kpivo327DC3AM
11,Stand By You,0.00864,0.609,0.869,0.0,0.283,-5.129,1,0.0422,154.024,4,0.626,545194,Japan,7MhJmtlNl6R0oppdG59CaI
12,ただ君に晴れ,0.343,0.679,0.834,5.74e-06,0.119,-3.223,1,0.032,139.996,4,0.962,541322,Japan,3wJHCry960drNlAUGrJLmz
13,どろん,0.303,0.579,0.945,0.0,0.318,-1.669,1,0.0474,120.057,4,0.576,534678,Japan,2JY4tbfUERXveQxv6wTFFv
14,Walking with you,0.00585,0.422,0.969,0.0,0.533,-0.824,1,0.0591,92.524,4,0.496,529016,Japan,7tGDXCPLpAScEwmqab9YZd
15,飛行艇,0.0711,0.475,0.841,0.0,0.358,-2.94,1,0.0446,79.93,4,0.469,515493,Japan,6Ea33AvEANARkK2QduzhRm
16,bad guy,0.328,0.701,0.425,0.13,0.1,-10.965,1,0.375,135.128,4,0.562,503464,Japan,2Fxmhks0bxGSBdJ92vM42m
17,さよならエレジー,0.00333,0.466,0.934,0.0,0.277,-2.739,1,0.0539,154.966,4,0.62,502740,Japan,0QKmcZNAST4GytJYmkN05D
18,高嶺の花子さん,0.066,0.54,0.923,0.0,0.124,-2.838,1,0.0623,137.977,4,0.343,498090,Japan,2jdbZGFp8KVTuk0YxDNL4l
19,インフェルノ,0.00894,0.533,0.918,0.0,0.643,-2.095,1,0.0616,92.504,4,0.662,497473,Japan,2vOAHp8PBBFYqvQUWSoITY
20,Teenager Forever,0.0676,0.498,0.92,0.0,0.342,-3.546,1,0.109,114.901,4,0.702,495484,Japan,1jtBcfrVYDtykjyM66hroR
21,点描の唄,0.447,0.502,0.632,0.0,0.103,-4.612,1,0.0273,152.014,4,0.308,480381,Japan,1sIIlVrnPhrvmTrHtzM7tV
22,僕のこと,0.0129,0.439,0.708,0.0,0.147,-3.825,1,0.0528,160.027,4,0.454,475907,Japan,0tnhoHUrHfcLi9hPknUFZ4
