,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,ドライフラワー,0.426,0.463,0.624,0.0,0.221,-5.118,1,0.0274,147.929,4,0.521,2672370,Japan,7dH0dpi751EoguDDg3xx6J
1,Dynamite,0.0112,0.746,0.765,0.0,0.0936,-4.41,0,0.0993,114.044,4,0.737,2132208,Japan,4saklk6nie3yiGePpBwUoc
2,夜に駆ける,0.00299,0.663,0.871,1.8e-06,0.337,-5.287,1,0.03,130.025,4,0.826,2015953,Japan,6MCjmGYlw6mQVWRFVgBRvB
3,うっせぇわ,0.00485,0.525,0.978,0.0,0.06,-1.072,0,0.0815,178.069,4,0.577,1842711,Japan,6EzZn96uOc9JsVGNRpx06n
4,怪物,0.0699,0.627,0.824,6.57e-05,0.31,-3.419,1,0.118,169.935,4,0.774,1665134,Japan,06XQvnJb53SUYmlWIhUXUi
5,勿忘,0.234,0.448,0.447,0.0,0.382,-7.161,0,0.045,78.861,4,0.299,1607952,Japan,0XZyF9lv6diMt4bxThOL0h
6,炎,0.105,0.477,0.685,0.0,0.277,-4.554,1,0.0325,152.04,4,0.308,1484081,Japan,0cSkn2l67csUljEy0EEBPn
7,群青,0.305,0.725,0.853,0.0,0.115,-3.193,1,0.0516,134.991,4,0.707,1435583,Japan,1zd35Y44Blc1CwwVbW3Qnk
8,虹,0.071,0.548,0.6,0.0,0.192,-5.049,1,0.0297,143.961,4,0.296,1337855,Japan,7AIj86wFWqm7X1TZ2hzHwS
9,Kaikai Kitan,0.0119,0.584,0.911,0.0,0.119,-3.515,0,0.09,92.502,4,0.606,1305113,Japan,6y4GYuZszeXNOXuBFsJlos
10,猫 〜THE FIRST TAKE ver.〜,0.539,0.635,0.578,0.0,0.115,-6.749,1,0.132,77.065,4,0.584,1283062,Japan,25BJRpLBe3i6d8okphoRAm
11,春を告げる,0.0397,0.548,0.871,0.0,0.357,-5.377,1,0.123,120.009,4,0.487,1248721,Japan,2Gmyw5Vg2X5YW2lM3OC7nD
12,"Stand by me, Stand by you.",0.0879,0.66,0.576,0.0,0.0599,-5.627,1,0.0363,80.978,4,0.561,1239536,Japan,7DyS11kB1YNrfDzQqtjmTh
13,魔法の絨毯,0.774,0.599,0.309,0.0,0.122,-6.292,0,0.0507,72.285,4,0.584,1216054,Japan,37IPQgBkvbmH9JR5mlY6a8
14,かくれんぼ,0.417,0.671,0.505,0.0,0.124,-7.575,1,0.0629,156.019,4,0.311,1206847,Japan,0JTjZnuciQH4M3620aMDtZ
15,裸の心,0.537,0.559,0.448,1.85e-05,0.0915,-4.11,1,0.0275,148.02,4,0.354,1192706,Japan,4Jv7U0JJpbQnOrjtDwDZTZ
16,ハルジオン,0.0545,0.687,0.873,0.0,0.318,-3.852,1,0.0335,130.024,4,0.884,1158623,Japan,08YwAPnX8sygJUXG9rvhDv
17,Make you happy,0.0436,0.78,0.885,2.8e-05,0.105,-3.745,1,0.122,160.087,4,0.808,1155936,Japan,1LnJVIG1BaHTRznuOgR0yc
18,napori,0.417,0.88,0.356,0.0,0.0997,-7.802,1,0.297,129.822,4,0.468,1090326,Japan,5Ym4egUmT9wHEvZM2anGG8
19,アンコール,0.283,0.682,0.669,1e-06,0.145,-4.741,1,0.0275,81.999,4,0.831,1062414,Japan,465JzFiajJO59sUrDFsxdC
20,Step and a step,0.184,0.844,0.851,8.53e-05,0.0754,-3.762,1,0.0494,116.038,4,0.541,1041068,Japan,5DgAgJbHcm74RyA9YKj6k1
21,正しくなれない,0.036,0.648,0.679,5.46e-06,0.127,-3.959,1,0.0361,118.67,4,0.484,1005482,Japan,2FHexlZenTsS3lsjUYHiDx
22,Pretender,0.047,0.538,0.869,0.0,0.14,-3.464,1,0.0275,91.972,4,0.369,990853,Japan,15HNdxGKNCIO9pgaY4n7FU
23,猫,0.113,0.506,0.769,0.0,0.0828,-5.326,1,0.0363,154.044,4,0.536,984294,Japan,6sIx7Cn37DGEhjy9hBP8Gx
24,I Love...,0.0171,0.54,0.706,0.0,0.225,-5.235,1,0.0543,172.021,4,0.385,973316,Japan,4pRqq3MwcqitKqNO8rOrOb
25,たぶん,0.157,0.748,0.661,0.00102,0.101,-6.702,1,0.0334,90.003,4,0.743,968417,Japan,398dL22bDbKbAmiOnPaq7o
26,紅蓮華,0.00321,0.541,0.977,5.13e-05,0.0796,-2.828,0,0.157,134.938,4,0.263,968390,Japan,0qMip0B2D4ePEjBJvAtYre
27,感電,0.107,0.633,0.723,0.0,0.0818,-5.733,0,0.143,103.101,4,0.688,963820,Japan,6H0PLsSYMzDOqhLgyOlzIj
28,115万キロのフィルム,0.00345,0.516,0.791,0.0,0.141,-1.927,1,0.0318,96.921,4,0.48,955940,Japan,278JqkBGkjDovOYAwE8TW7
29,不可幸力,0.0157,0.69,0.815,2.85e-06,0.0636,-5.227,0,0.0426,94.032,4,0.613,950404,Japan,18nkY3pJTub8WwEGiQAGh4
30,ハルカ,0.0717,0.712,0.817,7.21e-06,0.146,-5.123,1,0.0279,100.016,4,0.679,936077,Japan,5D9MPWdY2hjSeTIGE5n5kv
31,Walking with you,0.00585,0.422,0.969,0.0,0.533,-0.824,1,0.0591,92.524,4,0.496,933774,Japan,7tGDXCPLpAScEwmqab9YZd
32,silent,0.434,0.43,0.62,0.0,0.209,-5.274,1,0.0419,176.14,4,0.424,922185,Japan,6c5k0VC9TBzlcKwtjpzFW2
33,snow jam,0.185,0.583,0.627,0.0,0.159,-5.842,1,0.201,172.016,4,0.805,915819,Japan,6uUtmCz8XXep7n1QmC1jJG
34,白日,0.562,0.605,0.891,0.0,0.322,-3.242,1,0.115,93.011,4,0.697,896718,Japan,4wel6DQu0dMVBRVn2ZTPoy
35,香水,0.824,0.85,0.34,0.0,0.0882,-7.37,1,0.042,121.759,4,0.774,874331,Japan,786dSB84yrSaICJwCT7VxP
36,創造,0.00617,0.724,0.808,0.000199,0.315,-4.877,0,0.0756,95.007,4,0.836,867574,Japan,359Yw4Ng9TcH667Ct2Dj6D
37,ただ君に晴れ,0.343,0.679,0.834,5.74e-06,0.119,-3.223,1,0.032,139.996,4,0.962,813876,Japan,3wJHCry960drNlAUGrJLmz
38,恋人ごっこ,0.124,0.438,0.646,0.0,0.0603,-5.301,1,0.0361,102.033,4,0.745,810959,Japan,2SihT7AVMiI2VtaAyVIcnO
39,マリーゴールド,0.0452,0.545,0.745,0.0,0.0907,-3.098,1,0.0286,106.094,4,0.413,807153,Japan,2cKiHG16JBiqHdi7Llq0r7
40,点描の唄,0.447,0.502,0.632,0.0,0.103,-4.612,1,0.0273,152.014,4,0.308,801934,Japan,1sIIlVrnPhrvmTrHtzM7tV
41,キンモクセイ,0.0991,0.554,0.761,0.0,0.145,-3.937,1,0.034,105.041,4,0.327,793525,Japan,7p8JJm7CT2F4k11f1DtNUa
42,Laughter,0.023,0.396,0.801,0.0,0.138,-4.673,1,0.035,159.769,4,0.366,770282,Japan,1SdwlHsv8bWHbAlIw5Jfgo
43,Stay Gold,0.0892,0.723,0.634,0.0,0.0787,-5.415,1,0.0542,129.017,4,0.582,765987,Japan,3Ys2PYl1wyPKQIwyqhP9cQ
44,ぎゅっと。,0.814,0.773,0.363,0.0,0.103,-7.304,1,0.0383,119.994,4,0.774,762960,Japan,6nqfKM9JvQIiuAuzWZFvGW
45,再会 (produced by Ayase),0.315,0.713,0.606,0.0,0.262,-5.718,0,0.0328,90.005,4,0.492,750608,Japan,52IsIvHidofM9JMjw78Jyz
46,Life Goes On,0.00691,0.566,0.716,0.0,0.37,-5.733,1,0.0424,81.068,4,0.45,748496,Japan,249gnXrbfmV8NG6jTEMSwD
47,インフェルノ,0.00894,0.533,0.918,0.0,0.643,-2.095,1,0.0616,92.504,4,0.662,738158,Japan,2vOAHp8PBBFYqvQUWSoITY
48,Myra,0.71,0.683,0.318,9.05e-05,0.167,-13.335,1,0.0349,144.027,4,0.587,734370,Japan,5wc4f6crkCzAvwNhoEeMhh
