,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Dynamite,0.0112,0.746,0.765,0.0,0.0936,-4.41,0,0.0993,114.044,4,0.737,2216174,Japan,4saklk6nie3yiGePpBwUoc
1,炎,0.105,0.477,0.685,0.0,0.277,-4.554,1,0.0325,152.04,4,0.308,2032927,Japan,0cSkn2l67csUljEy0EEBPn
2,夜に駆ける,0.00231,0.67,0.874,1.72e-05,0.3,-5.221,1,0.0305,130.041,4,0.789,1733120,Japan,3dPtXHP0oXQ4HCWHsOA9js
3,ドライフラワー,0.426,0.463,0.624,0.0,0.221,-5.118,1,0.0274,147.929,4,0.521,1728182,Japan,7dH0dpi751EoguDDg3xx6J
4,虹,0.071,0.548,0.6,0.0,0.192,-5.049,1,0.0297,143.961,4,0.296,1567977,Japan,7AIj86wFWqm7X1TZ2hzHwS
5,"Stand by me, Stand by you.",0.0892,0.594,0.568,0.0,0.0535,-5.423,1,0.0383,161.887,4,0.58,1452533,Japan,2RbVD1IgXtyQFlLtbthaZ3
6,Step and a step,0.184,0.844,0.851,8.53e-05,0.0754,-3.762,1,0.0494,116.038,4,0.541,1370522,Japan,5DgAgJbHcm74RyA9YKj6k1
7,silent,0.434,0.43,0.62,0.0,0.209,-5.274,1,0.0419,176.14,4,0.424,1294069,Japan,6c5k0VC9TBzlcKwtjpzFW2
8,裸の心,0.537,0.559,0.448,1.85e-05,0.0915,-4.11,1,0.0275,148.02,4,0.354,1290689,Japan,4Jv7U0JJpbQnOrjtDwDZTZ
9,Make you happy,0.0436,0.78,0.885,2.8e-05,0.105,-3.745,1,0.122,160.087,4,0.808,1242675,Japan,4FrxgrNbNrdfq8093JaEJf
10,紅蓮華,0.00321,0.541,0.977,5.13e-05,0.0796,-2.828,0,0.157,134.938,4,0.263,1169793,Japan,0qMip0B2D4ePEjBJvAtYre
11,香水,0.824,0.848,0.352,0.0,0.0906,-6.838,1,0.041,121.833,4,0.776,1157535,Japan,2iOvMtA1u9s95NF6mJDOuT
12,感電,0.107,0.633,0.723,0.0,0.0818,-5.733,0,0.143,103.101,4,0.688,1078065,Japan,1rd3RSjrOShIUG8rG9FvDI
13,猫 〜THE FIRST TAKE ver.〜,0.564,0.641,0.576,0.0,0.114,-6.772,1,0.139,77.005,4,0.622,1049200,Japan,6F0aYmicNttntvth7FXQEx
14,115万キロのフィルム,0.00345,0.516,0.791,0.0,0.141,-1.927,1,0.0318,96.921,4,0.48,1022623,Japan,278JqkBGkjDovOYAwE8TW7
15,廻廻奇譚,0.0128,0.565,0.919,0.0,0.292,-3.378,0,0.0898,92.325,4,0.565,1015394,Japan,2gSkvrwfCXCgqeugzezn97
16,群青,0.321,0.719,0.87,0.0,0.187,-3.073,1,0.0472,134.979,4,0.732,1010304,Japan,0T4AitQuq8IJhWBWuZwkFA
17,Pretender,0.047,0.538,0.869,0.0,0.14,-3.464,1,0.0275,91.972,4,0.369,992588,Japan,15HNdxGKNCIO9pgaY4n7FU
18,三文小説,0.641,0.384,0.487,0.0,0.254,-8.26,0,0.0508,88.055,4,0.0994,969587,Japan,7BMKWT0Vw0EKDELXLvuWCp
19,I Love...,0.0171,0.54,0.706,0.0,0.225,-5.235,1,0.0543,172.021,4,0.385,969045,Japan,4pRqq3MwcqitKqNO8rOrOb
20,白日,0.562,0.605,0.891,0.0,0.322,-3.242,1,0.115,93.011,4,0.697,963383,Japan,4wel6DQu0dMVBRVn2ZTPoy
21,Walking with you,0.00585,0.422,0.969,0.0,0.533,-0.824,1,0.0591,92.524,4,0.496,934947,Japan,7tGDXCPLpAScEwmqab9YZd
22,かくれんぼ,0.417,0.671,0.505,0.0,0.124,-7.575,1,0.0629,156.019,4,0.311,887666,Japan,0JTjZnuciQH4M3620aMDtZ
23,春を告げる,0.0397,0.548,0.871,0.0,0.357,-5.377,1,0.123,120.009,4,0.487,876887,Japan,2Gmyw5Vg2X5YW2lM3OC7nD
24,不可幸力,0.0157,0.69,0.815,2.85e-06,0.0636,-5.227,0,0.0426,94.032,4,0.613,864338,Japan,18nkY3pJTub8WwEGiQAGh4
25,猫,0.113,0.506,0.769,0.0,0.0828,-5.326,1,0.0363,154.044,4,0.536,852675,Japan,6sIx7Cn37DGEhjy9hBP8Gx
26,Life Goes On,0.00691,0.566,0.716,0.0,0.37,-5.733,1,0.0424,81.068,4,0.45,824184,Japan,249gnXrbfmV8NG6jTEMSwD
27,ハルジオン,0.0591,0.686,0.902,0.0,0.333,-2.657,0,0.034,130.02,4,0.901,821643,Japan,7HneEBTvTra2CRYsxgMOAi
28,Laughter,0.023,0.396,0.801,0.0,0.138,-4.673,1,0.035,159.769,4,0.366,816928,Japan,1SdwlHsv8bWHbAlIw5Jfgo
29,点描の唄,0.447,0.502,0.632,0.0,0.103,-4.612,1,0.0273,152.014,4,0.308,803324,Japan,1sIIlVrnPhrvmTrHtzM7tV
30,マリーゴールド,0.0452,0.545,0.745,0.0,0.0907,-3.098,1,0.0286,106.094,4,0.413,801798,Japan,2cKiHG16JBiqHdi7Llq0r7
31,キンモクセイ,0.0991,0.554,0.761,0.0,0.145,-3.937,1,0.034,105.041,4,0.327,786902,Japan,7p8JJm7CT2F4k11f1DtNUa
32,ただ君に晴れ,0.343,0.679,0.834,5.74e-06,0.119,-3.223,1,0.032,139.996,4,0.962,771234,Japan,3wJHCry960drNlAUGrJLmz
33,I CAN'T STOP ME,0.121,0.657,0.88,0.0,0.463,-3.672,0,0.102,150.084,4,0.769,770149,Japan,3apeXzypBMnUfYcZYNX6DH
34,snow jam,0.185,0.583,0.627,0.0,0.159,-5.842,1,0.201,172.016,4,0.805,768074,Japan,6uUtmCz8XXep7n1QmC1jJG
35,Stay Gold,0.0892,0.723,0.634,0.0,0.0787,-5.415,1,0.0542,129.017,4,0.582,753337,Japan,3Ys2PYl1wyPKQIwyqhP9cQ
36,ぎゅっと。,0.814,0.773,0.363,0.0,0.103,-7.304,1,0.0383,119.994,4,0.774,751248,Japan,6nqfKM9JvQIiuAuzWZFvGW
37,Myra,0.71,0.683,0.318,9.05e-05,0.167,-13.335,1,0.0349,144.027,4,0.587,742734,Japan,5wc4f6crkCzAvwNhoEeMhh
38,インフェルノ,0.00894,0.533,0.918,0.0,0.643,-2.095,1,0.0616,92.504,4,0.662,726491,Japan,2vOAHp8PBBFYqvQUWSoITY
39,まちがいさがし,0.52,0.534,0.642,0.0,0.39,-5.568,1,0.0372,155.916,4,0.443,722868,Japan,4Jj31lihp5Nvdi4lFRjrqc
40,僕のこと,0.0129,0.439,0.708,0.0,0.147,-3.825,1,0.0528,160.027,4,0.454,718792,Japan,0tnhoHUrHfcLi9hPknUFZ4
41,ノーダウト,0.0585,0.574,0.936,0.0,0.336,-3.185,1,0.0701,149.954,4,0.792,711673,Japan,5DMEvbg3gUmiR5HIBWdveV
42,Lemon,0.304,0.525,0.646,0.0,0.297,-4.963,1,0.0268,86.957,4,0.373,700956,Japan,4rvtqOGyTPZJwWtVTNdZbu
43,Shukumei,0.0152,0.547,0.577,0.0,0.109,-6.087,1,0.0336,164.032,4,0.494,684799,Japan,0XaHPBAzPAC5ubwcRBqc1p
44,ハルノヒ,0.261,0.592,0.672,0.0,0.109,-2.447,1,0.0294,106.948,4,0.523,672072,Japan,1oNeSCt0CMekCyyLo06kFs
45,たぶん,0.146,0.747,0.666,0.000912,0.0981,-6.395,1,0.0324,90.008,4,0.731,671275,Japan,62Lv9WcrfzJqhvYDbilJy3
46,千両役者,0.0112,0.33,0.948,0.0,0.375,-4.492,0,0.335,100.15,3,0.564,662914,Japan,3kk5I0NtYAUesPqlzDFkKd
47,青と夏,0.00157,0.31,0.891,0.0,0.284,-1.66,1,0.0469,184.886,4,0.748,662882,Japan,5BC6kr6etk2Y9J62AyI4i3
48,Yesterday,0.0442,0.541,0.8,0.0,0.398,-3.687,1,0.0382,129.939,4,0.56,655258,Japan,1kMlcLyljkrShV0LSdSGBz
49,花に亡霊,0.573,0.646,0.45,0.0,0.0768,-6.628,1,0.0482,90.01,4,0.413,651671,Japan,3FUqp10RhCmMjyyB9extmo
