,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,マリーゴールド,0.0452,0.545,0.745,0.0,0.0907,-3.098,1,0.0286,106.094,4,0.413,469146,Japan,2cKiHG16JBiqHdi7Llq0r7
1,白日,0.67,0.606,0.901,0.0,0.289,-2.552,1,0.11,93.012,4,0.748,325025,Japan,0mNO3xUzjsI17GXO1DRFCH
2,君はロックを聴かない,0.00135,0.524,0.687,0.0,0.169,-4.039,1,0.0267,99.919,4,0.619,323662,Japan,59eluCMn0XbOWqeWQ91FTM
3,Boy With Luv (feat. Halsey),0.0923,0.645,0.862,0.0,0.192,-4.757,0,0.0965,119.991,4,0.798,301327,Japan,5KawlOMHjWeUjQtnuRs22c
4,今夜このまま,0.0254,0.441,0.852,0.0,0.0862,-3.595,1,0.0383,104.855,4,0.64,285970,Japan,6kKvmT4i0Dercz6f3kftg3
5,FANCY,0.0122,0.697,0.874,0.0,0.627,-2.15,0,0.045,132.022,4,0.775,278733,Japan,2FXd6kKCtBIc6UfN1gH1pA
6,ハルノヒ,0.263,0.591,0.673,0.0,0.109,-2.445,1,0.0294,106.956,4,0.525,261726,Japan,7GYGVDPbi0zQUBIkuOPAY0
7,ME! (feat. Brendon Urie of Panic! At The Disco),0.0291,0.614,0.839,0.0,0.112,-4.143,1,0.0702,182.123,4,0.657,240530,Japan,4Sib57MmYGJzSvkW84jTwh
8,愛を伝えたいだとか,0.0345,0.673,0.85,1.14e-05,0.0943,-5.021,1,0.0337,100.008,4,0.793,221038,Japan,0N8Xztr4pBHJ7V0moJWhbO
9,Kill This Love,0.32,0.738,0.861,0.00175,0.325,-4.141,1,0.237,131.974,4,0.58,217633,Japan,4pUCKHjJ4Ijewc37rRrvHn
10,HANABI,0.156,0.638,0.766,0.0,0.124,-5.541,1,0.0268,112.0,4,0.595,210334,Japan,77lmDcPPyY6kK907gdgC6i
11,打上花火,0.288,0.625,0.668,0.0,0.107,-4.315,1,0.0249,95.968,4,0.292,208910,Japan,4IouQaO9GkaHC7AtMErdSa
12,Wasted Nights,0.0156,0.556,0.833,0.0,0.0659,-5.29,1,0.0402,125.07,4,0.374,201035,Japan,39LyUQIy7idLxPdsjyZsxe
13,366日,0.675,0.378,0.426,0.0,0.207,-7.314,1,0.0308,152.03,4,0.184,195551,Japan,22aZD7yaGYfhgCYazL4nbc
14,bad guy,0.328,0.701,0.425,0.13,0.1,-10.965,1,0.375,135.128,4,0.562,194528,Japan,2Fxmhks0bxGSBdJ92vM42m
15,小さな恋のうた,0.00465,0.403,0.87,0.0,0.139,-1.871,1,0.0474,115.398,4,0.549,193629,Japan,7swIKcU4tFRk4iFJpi12Fg
16,Shape of You,0.581,0.825,0.652,0.0,0.0931,-3.183,0,0.0802,95.977,4,0.931,189439,Japan,7qiZfU4dY1lWllzX7mPBI3
17,さよならエレジー,0.00333,0.466,0.934,0.0,0.277,-2.739,1,0.0539,154.966,4,0.62,186971,Japan,0QKmcZNAST4GytJYmkN05D
18,SOS,0.272,0.802,0.645,0.0,0.119,-6.181,0,0.0715,100.001,4,0.376,185562,Japan,6nDKrPlXdpomGBgAlO7UdP
19,ハッピーエンド,0.047,0.359,0.648,2.43e-06,0.16,-3.36,0,0.0373,78.308,4,0.336,181089,Japan,0ssEfLe9aqPhMmLXKqBw6J
20,愛をこめて花束を,0.151,0.37,0.8,3.33e-06,0.089,-3.403,1,0.0436,161.934,4,0.451,180902,Japan,7CmWXD3w1xOO53AAO4LRVQ
21,愛唄,0.0839,0.505,0.791,0.0,0.187,-3.729,1,0.0308,169.964,4,0.425,179088,Japan,7iXHLtPosbHvglVSJ4rxLq
22,ワタリドリ,0.00141,0.508,0.964,0.0,0.197,-4.077,1,0.0831,134.982,4,0.609,179053,Japan,0ve9Tpz8Yw0I4eXhWsy21o
23,If I Can't Have You,0.524,0.692,0.809,0.0,0.147,-4.198,1,0.0602,123.911,4,0.864,175748,Japan,6LsAAHotRLMOHfCsSfYCsz
24,クリスマスソング,0.128,0.404,0.705,0.0,0.123,-3.324,1,0.0315,154.02,4,0.42,174739,Japan,5P8ZvBQoCrujjNcLAxO3Su
25,高嶺の花子さん,0.066,0.54,0.923,0.0,0.124,-2.838,1,0.0623,137.977,4,0.343,173584,Japan,2jdbZGFp8KVTuk0YxDNL4l
26,貴方解剖純愛歌〜死ね〜,0.0028,0.422,0.918,0.0,0.0409,-3.347,1,0.069,168.029,4,0.469,168369,Japan,2H3bOGOE50qEo5wAYoJiwL
27,Wherever you are,0.0286,0.379,0.69,0.0,0.335,-4.79,1,0.0549,173.716,4,0.288,165549,Japan,0YAMQSmHk6BSUGTYpaoqTJ
28,Pretender,0.0406,0.526,0.86,0.0,0.129,-3.37,1,0.027,91.955,4,0.403,161046,Japan,0peJAyrJ03wHnagMFlpgun
29,トリコ,0.0851,0.63,0.8,0.0,0.0618,-3.427,1,0.036,90.02,4,0.717,157154,Japan,7H5uStZMOGpcVw7eW0eyTi
30,恋音と雨空,0.0512,0.625,0.86,0.0,0.408,-4.456,1,0.0314,129.064,4,0.533,156035,Japan,46gSY0U7ZZCmd7EuJuo15N
31,奏(かなで),0.553,0.519,0.666,0.000169,0.0948,-6.163,1,0.0262,149.839,4,0.461,155588,Japan,5RbMlPFL4gVyEHW2lEOuzG
32,鱗(うろこ),0.074,0.442,0.748,0.0,0.1,-5.448,1,0.0302,89.956,4,0.493,153064,Japan,4IubwxgmXeZtDtYjTaT9gN
33,Stand Out Fit In,0.0178,0.615,0.841,0.0,0.133,-5.352,1,0.0416,126.026,4,0.316,148219,Japan,4zXRMjTaeflesB3Ih4eHnJ
34,Story,0.427,0.586,0.632,0.0,0.109,-4.714,1,0.0268,125.94,4,0.391,146281,Japan,0V2axJ946WH1vt9t5SGMLV
35,Here With Me,0.0623,0.791,0.565,0.0,0.156,-3.933,0,0.0439,99.961,4,0.181,144806,Japan,5icOoE6VgqFKohjWWNp0Ac
36,新宝島,0.00118,0.557,0.917,0.00914,0.419,-3.426,0,0.0757,158.0,4,0.653,143417,Japan,6ODZT1FGTE2q4two05giS1
37,満月の夜なら,0.0107,0.547,0.949,0.0,0.377,-3.039,1,0.0841,97.041,4,0.783,141147,Japan,7DW5Dro8AHE7x19COl26E3
38,U.S.A.,0.0144,0.71,0.988,0.0,0.102,-1.594,1,0.0641,139.56,4,0.929,138118,Japan,5HXCP7b8k64WdZ1G0Bbc13
39,生きていたんだよな,0.244,0.601,0.901,0.0,0.0711,-2.516,1,0.0353,111.035,4,0.53,137806,Japan,69jrtjVjyzRyPCDg0dHYCX
40,Sucker,0.0427,0.842,0.734,0.0,0.106,-5.065,0,0.0588,137.958,4,0.952,134791,Japan,4y3OI86AEP6PQoDE6olYhO
41,キセキ,0.0932,0.641,0.618,0.0,0.155,-4.269,1,0.0259,90.032,4,0.338,134632,Japan,7ztdl6cnbJgHRdMkKldkts
42,アイノカタチ,0.0241,0.39,0.654,0.0,0.196,-6.247,1,0.0335,180.043,4,0.304,129833,Japan,76flsS3UnNr7UQIz6JmVT3
43,チェリー,0.207,0.652,0.806,5.53e-05,0.135,-3.203,1,0.0277,97.053,4,0.732,128553,Japan,5Tj1wsJ6wE3Mf1MD0uKGnu
44,YES or YES,0.0514,0.702,0.913,3.71e-06,0.166,-2.977,1,0.0374,137.982,4,0.735,127232,Japan,184XtKkzoAl83quIarUAJP
45,Change,0.00225,0.493,0.729,0.0,0.37,-5.157,1,0.0434,90.134,4,0.34,124770,Japan,0BOHIMI5EvhGuZSkWLwxIP
46,My Boo,0.307,0.719,0.718,0.000178,0.0846,-4.996,1,0.0316,153.937,4,0.693,123240,Japan,2gasr6aemUqZIBBN05EO03
47,ら、のはなし,0.0814,0.568,0.802,2.17e-06,0.14,-4.5,1,0.0317,124.147,4,0.562,119093,Japan,2tgWF9EZzqiq4Qzdzeow1A
48,7 rings,0.592,0.778,0.317,0.0,0.0881,-10.732,0,0.334,140.048,4,0.327,119054,Japan,6ocbgoVGwYJhOv1GgI9NsF
49,"thank u, next",0.229,0.717,0.653,0.0,0.101,-5.634,1,0.0658,106.966,4,0.412,111127,Japan,3e9HZxeyfWwjeyPAMmWSSQ
50,青と夏,0.00184,0.31,0.887,0.0,0.291,-1.654,1,0.0463,184.91,4,0.745,106690,Japan,0a3587n25Xhw098UeEbeJq
51,何度でも,0.213,0.551,0.768,0.0,0.253,-5.147,1,0.0386,100.037,4,0.35,101286,Japan,6Qq8UOS6QzeSYFUVXC5wEB
52,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",0.381,0.591,0.705,0.000116,0.131,-6.519,0,0.079,121.799,4,0.27,100616,Japan,3y3brCCecHC3Db18aIOnny
53,BLUE SAPPHIRE,0.0621,0.644,0.788,0.0,0.231,-7.295,0,0.0507,98.99,4,0.794,97861,Japan,4WkWq05mOmxDibjt10VrNi
54,君に届け,0.0162,0.449,0.872,0.0,0.188,-4.744,1,0.0747,144.128,4,0.523,97799,Japan,0kA7SWxWPYqSyIbMl51X5b
55,ノーダウト,0.0585,0.574,0.936,0.0,0.336,-3.185,1,0.0701,149.954,4,0.792,97524,Japan,5DMEvbg3gUmiR5HIBWdveV
56,花束,0.0178,0.519,0.713,0.0,0.353,-3.612,1,0.0324,159.963,4,0.505,97148,Japan,3QIAwtEEDOrv0g5NKCGrXZ
57,ヒロイン,0.209,0.431,0.598,0.0,0.218,-3.733,1,0.0296,76.18,4,0.356,97027,Japan,3hBAYbAECEix9raaTq8S3H
58,Slumberland,0.144,0.664,0.791,0.0,0.533,-6.683,0,0.0896,100.015,4,0.77,95711,Japan,1Q5l8ZfVn6kYwLJkGrBwZP
59,AM11:00,0.035,0.601,0.688,0.0,0.0978,-5.255,1,0.0288,98.015,4,0.252,94807,Japan,6YcvfXy4wTvjaIniIBuh30
60,On My Way,0.0209,0.509,0.689,0.0,0.301,-4.929,0,0.102,170.087,4,0.297,94572,Japan,4n7jnSxVLd8QioibtTDBDq
61,What is Love?,0.0846,0.573,0.91,0.0,0.266,-1.578,1,0.064,169.982,4,0.602,93993,Japan,5Ek40FyMPprcvtyZDjqylX
62,Closer,0.414,0.748,0.524,0.0,0.111,-5.599,1,0.0338,95.01,4,0.661,93715,Japan,7BKLCZ1jbUBVqRi2FVlTVw
63,ロビンソン,0.586,0.636,0.81,0.0,0.151,-3.985,0,0.0277,111.053,4,0.622,93191,Japan,5YP52gnoypy9H1jg5RIwUW
64,Stand By You,0.00423,0.593,0.849,0.0,0.229,-4.833,1,0.0439,154.074,4,0.541,92871,Japan,0XvOvUbvflmXxU8yqnF8Cp
65,The Beginning,8.83e-05,0.36,0.983,0.0,0.111,-2.352,1,0.101,182.058,4,0.279,92082,Japan,4f3nDjgqXurMryYBSp0TZD
66,In the Stars (feat. Kiiara),0.446,0.597,0.785,0.0,0.0821,-4.115,1,0.0617,157.974,4,0.193,91620,Japan,3VESewT7ERH2wtE5OyuKWH
67,Happier,0.191,0.687,0.792,0.0,0.167,-2.749,1,0.0452,100.015,4,0.671,91275,Japan,2dpaYNEQHiRxtZbfNsse99
68,あした世界が終わるとしても,0.0877,0.563,0.67,0.0,0.0984,-3.46,1,0.0313,99.022,4,0.568,90931,Japan,4cKEW1EDlagnqmExM6lVcm
69,2002,0.0372,0.697,0.683,0.0,0.137,-2.881,0,0.117,96.133,4,0.603,89051,Japan,2BgEsaKNfHUdlh97KmvFyo
70,Symphony (feat. Zara Larsson),0.239,0.715,0.605,1.41e-05,0.189,-5.128,0,0.0428,122.956,4,0.454,88835,Japan,72gv4zhNvRVdQA0eOenCal
71,WanteD! WanteD!,0.025,0.559,0.806,0.0,0.0433,-2.461,1,0.0498,160.019,4,0.632,88799,Japan,7M3TZDUNvaNBo0qtWVaZif
72,Talk (feat. Disclosure),0.0516,0.9,0.4,0.0,0.0599,-8.575,1,0.127,135.984,4,0.346,88750,Japan,6TqXcAFInzjp0bODyvrWEq
73,Stay,0.253,0.69,0.622,0.0,0.113,-5.025,0,0.063,102.039,4,0.543,88174,Japan,0I20rLT2MJDhcF96AjbNYo
74,カタオモイ,0.78,0.619,0.534,0.0,0.331,-5.974,1,0.0344,96.986,4,0.792,87821,Japan,6g93YtKKHU2H1qIqhLIL0Y
75,Kimiga Kureta Natsu,0.31,0.51,0.615,0.0,0.117,-4.207,1,0.0283,169.814,4,0.463,87589,Japan,4bK6qPvD4xB8npRkZa1a55
76,丸ノ内サディスティック,0.113,0.425,0.916,0.000398,0.108,-2.909,1,0.118,199.694,4,0.659,86644,Japan,1mWN1USPKg632qQXG9sfDL
77,Mikrokosmos,0.125,0.58,0.858,0.0,0.0502,-5.212,1,0.114,174.039,3,0.475,85559,Japan,5hnbE5BF2e8BCk9OMR1UVC
78,Rise,0.327,0.687,0.785,0.0,0.203,-4.65,1,0.0333,106.046,4,0.655,84863,Japan,3KLygy1YWhmrQx0GRs7IOx
79,Prayer X,0.423,0.527,0.752,0.0,0.181,-6.006,0,0.28,174.114,4,0.542,84778,Japan,6FMelWDNGnYBva29R4d0tq
80,innocent world,0.158,0.612,0.664,0.0,0.278,-6.525,1,0.0267,119.826,4,0.662,84771,Japan,70xcWRujaf34LOu0Vdubtp
81,パプリカ,0.137,0.746,0.773,0.0,0.771,-5.04,1,0.0442,100.993,4,0.733,84613,Japan,0bdYJCO9clK9ew61Z7GqMf
82,ひまわりの約束,0.188,0.523,0.445,0.0,0.18,-6.359,1,0.0329,78.957,4,0.336,83810,Japan,45jGOHwYKgsRYbAJ8DR61d
83,Vinyl,0.0597,0.661,0.892,0.0,0.174,-3.83,1,0.111,90.018,4,0.728,83263,Japan,2zbWCme3Dvp8071b4R4nkY
84,さくら,0.308,0.713,0.838,4.54e-06,0.235,-4.111,1,0.0257,119.992,4,0.848,82712,Japan,5rfUCmoI7axj6mjpu1Rto5
85,光榮之橋,0.726,0.552,0.39,0.0,0.122,-6.914,1,0.0286,82.029,4,0.194,82455,Japan,5KaplUYIDvsFe69z7UArVt
86,Dancing With A Stranger (with Normani),0.45,0.741,0.52,1.97e-06,0.222,-7.513,1,0.0656,102.998,4,0.347,82405,Japan,6Qs4SXO9dwPj5GKvVOv8Ki
87,The Middle,0.171,0.753,0.657,0.0,0.112,-3.061,1,0.0449,107.01,4,0.437,81829,Japan,09IStsImFySgyp0pIQdqAc
88,どんなときも。,0.344,0.691,0.809,0.000479,0.0893,-7.417,1,0.0291,123.827,4,0.915,81754,Japan,4feDzcxtXRU8clyOluco5Y
89,Make It Right,0.0104,0.638,0.703,0.0,0.132,-7.874,1,0.444,105.766,4,0.261,81572,Japan,6KUE0HSSudAp9AOycaF6SH
90,Violeta,0.00373,0.715,0.88,0.0,0.104,-2.94,1,0.0685,115.012,4,0.669,79855,Japan,0ahbzg4GCq3wJzUM3cjS3N
91,i'm so tired...,0.176,0.599,0.733,0.0,0.242,-7.058,1,0.203,102.211,4,0.534,79642,Japan,7COXchtUOMd6uIT6HvmRaI
92,Who Do You Love,0.00791,0.51,0.835,0.0,0.219,-4.673,1,0.0447,140.024,4,0.435,78764,Japan,5QiNbIilmMiMBXvaAlf7lN
93,Sunflower - Spider-Man: Into the Spider-Verse,0.556,0.76,0.479,0.0,0.0703,-5.574,1,0.0466,89.911,4,0.913,78590,Japan,3KkXRkHbMCARz0aVfEt68P
94,Homicide,0.145,0.722,0.764,0.0,0.171,-5.656,0,0.398,139.831,4,0.796,78491,Japan,0Lw6aQcBFWTQ9m4MSwwwes
95,ただ君に晴れ,0.343,0.679,0.834,5.74e-06,0.119,-3.223,1,0.032,139.996,4,0.962,78457,Japan,3wJHCry960drNlAUGrJLmz
96,NAO,0.491,0.561,0.422,0.0,0.197,-6.602,1,0.0292,75.982,4,0.255,78255,Japan,2PeCrMLUayMPZnLZPkJxOJ
97,だから僕は音楽を辞めた,0.36,0.65,0.88,0.00369,0.23,-5.326,1,0.0283,124.985,4,0.921,77490,Japan,5j7ixaLeGTGSv4DzKs0pCM
98,Dionysus,0.04,0.502,0.91,0.0,0.319,-2.769,1,0.107,176.084,4,0.588,76374,Japan,6JdS5rJvJaRA7B1tcm7kxZ
99,FAKE LOVE,0.00267,0.557,0.719,0.0,0.306,-4.515,0,0.0372,77.501,4,0.344,76007,Japan,3aW0ds4A4tSQDIp75FqWTo
100,HOME,0.0197,0.577,0.618,0.0,0.102,-4.07,1,0.0282,79.993,4,0.577,75617,Japan,5PF0IW8iHqOcTWAyRqiDzb
101,Old Town Road (feat. Billy Ray Cyrus) - Remix,0.0533,0.878,0.619,0.0,0.113,-5.56,1,0.102,136.041,4,0.639,75412,Japan,6u7jPi22kF8CTQ3rb9DHE7
102,Bohemian Rhapsody - Remastered 2011,0.271,0.414,0.404,0.0,0.3,-9.928,0,0.0499,71.105,4,0.224,75328,Japan,4u7EnebtmKWzUH433cf5Qv
103,ハナミズキ,0.451,0.49,0.451,0.0,0.343,-5.47,1,0.0288,139.722,4,0.299,75000,Japan,4PqDkR6YM80Sy590Qsy6mm
104,100万回の「I love you」,0.175,0.566,0.886,0.0,0.254,-3.588,1,0.0425,113.966,4,0.537,74680,Japan,082OJUNr9ZO4cApGqYouUx
105,Shake It Off,0.0647,0.647,0.8,0.0,0.334,-5.384,1,0.165,160.078,4,0.942,74555,Japan,0cqRj7pUJDkTCEsJkx8snD
