,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,Fame,Apache 207,9756042,https://open.spotify.com/track/3goH7O78TLkV9RhCAyM4AT
2,Nicht verdient,Capital Bra,4236316,https://open.spotify.com/track/7v8OynJxOxHoeS5C2UA9Y7
3,GOOBA,6ix9ine,3787304,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
4,Emotions,Ufo361,3758551,https://open.spotify.com/track/6lU4BQWZomCWRfKSowfezE
5,Conan x Xenia,Haftbefehl,3403355,https://open.spotify.com/track/1mfmCQWZhV30L4Aj8ytMLz
6,Late Night,Luciano,3010717,https://open.spotify.com/track/33jaF6gknsRif8HzH1RMAB
7,Blinding Lights,The Weeknd,2648086,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
8,Roses - Imanbek Remix,SAINt JHN,2515710,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
9,Toosie Slide,Drake,2515338,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
10,ROCKSTAR (feat. Roddy Ricch),DaBaby,2382670,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
11,90-60-111,Shirin David,2372737,https://open.spotify.com/track/3ZdDYeaZzeYnrP4crgXzPk
12,Ich würd' lügen,KAYEF,2114322,https://open.spotify.com/track/4K9BEykCbkN1y0by5VAruR
13,Roller,Apache 207,1993383,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
14,ily (i love you baby) (feat. Emilee),Surf Mesa,1990521,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
15,THE SCOTTS,THE SCOTTS,1948091,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
16,Namen,Kontra K,1933840,https://open.spotify.com/track/4SeuiNnF2n9yA0KztuIFc8
17,Trendsetter,Nimo,1925009,https://open.spotify.com/track/5DvTCC5k50T8InS6xGqW2K
18,BaeBae,Samra,1886433,https://open.spotify.com/track/20rTzps5LFpeylWrzM84zS
19,Breaking Me,Topic,1839715,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
20,Tränen aus Kajal,CÉLINE,1836326,https://open.spotify.com/track/1vZqDXhvyXAwSM8V6MU0N5
21,Scheiss Drauf,Jamule,1782300,https://open.spotify.com/track/2iRUscC5xU7FVkx05yulFZ
22,Salt,Ava Max,1608092,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
23,death bed (coffee for your head),Powfu,1583406,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
24,Stuck with U (with Justin Bieber),Ariana Grande,1513324,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
25,Dance Monkey,Tones And I,1501294,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
26,In Your Eyes (feat. Alida),Robin Schulz,1485317,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
27,Some Say - Felix Jaehn Remix,Nea,1453812,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
28,LASS MAL,Mozzik,1436507,https://open.spotify.com/track/6LOOMDP92ezbkLDQH590K5
29,H <3 T E L,Dardan,1410441,https://open.spotify.com/track/4n0Ke1KJsPHvd7xRoU29E2
30,Supalonely,BENEE,1384804,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
31,VIELE,Dardan,1360302,https://open.spotify.com/track/1oZjXgscUfOnM6BItjiXdX
32,Du bist mein,Zuna,1345322,https://open.spotify.com/track/719aY5gAzJbx2PHjyalZQu
33,What's Luv,Shindy,1344810,https://open.spotify.com/track/3UE1ojFN1y0GybCNSyKGdK
