,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,Eiskalt,Loredana,4586514,https://open.spotify.com/track/52UVKsw31NTOCTNPTpwbFJ
2,Señorita,Shawn Mendes,3850036,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
3,Run Run Run,Capo,3168478,https://open.spotify.com/track/65NX0qTlnZTDYzTypKfOWD
4,Nummer,Ufo361,2703880,https://open.spotify.com/track/7HCTUZPqclRvsiefXWwyFz
5,Tilidin,Capital Bra,2605834,https://open.spotify.com/track/1VEMUkGFio5uURvN8x1DZJ
6,Jetzt rufst du an,Loredana,2521982,https://open.spotify.com/track/5opjywL6TBjJRF22TcFDMo
7,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,2474794,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
8,Piece Of Your Heart,MEDUZA,2455121,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
9,Du weißt,Trettmann,2379416,https://open.spotify.com/track/2e5o25udr5nhMuklOTZUME
10,Beautiful People (feat. Khalid),Ed Sheeran,2315465,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
11,Vermissen (feat. Henning May),Juju,2118631,https://open.spotify.com/track/07f2b3CTdgKKlhv0mqUksz
12,Neptun,KC Rebell,2092560,https://open.spotify.com/track/3GmfHF5RUe6r5C9UbvIXQp
13,Zombie,Samra,1972703,https://open.spotify.com/track/6fDC5DIa4bt6NbPZWR1yxM
14,Wieder Lila,Samra,1939574,https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We
15,I Don't Care (with Justin Bieber),Ed Sheeran,1885333,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
16,Diamonds (feat. Capital Bra),Summer Cem,1785150,https://open.spotify.com/track/2QpxC2yag7Ec7Ut1dovXKb
17,ON OFF (feat. Maître Gims),Shirin David,1756209,https://open.spotify.com/track/554Ip3S1rbeES9TNWXGoK1
18,Mein Kopf,MERO,1755044,https://open.spotify.com/track/4IdkFCIZvHcPmBHTKLP35p
19,Old Town Road - Remix,Lil Nas X,1646204,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
20,Goodbyes (Feat. Young Thug),Post Malone,1578750,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
21,bad guy,Billie Eilish,1507762,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
22,Narcotic,Younotus,1500870,https://open.spotify.com/track/7M9w4C8WenlvWfNRAulZOX
23,Im Film,Luciano,1497527,https://open.spotify.com/track/7FGhMXAnM4rHN8zN2eBhXI
24,Stars,VIZE,1487404,https://open.spotify.com/track/0TId5TSbdcBP32haUV4Aet
25,Money Money,Azet,1483912,https://open.spotify.com/track/6CI8yUPEpOffkcevzFr7Qs
26,Millionär,Farid Bang,1399387,https://open.spotify.com/track/4W3SluZKfYC7Z0WFF700jo
27,All Around The World (La La La),R3HAB,1368454,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
