,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,H <3 T E L,Dardan,4238563,https://open.spotify.com/track/4n0Ke1KJsPHvd7xRoU29E2
2,Blinding Lights,The Weeknd,3753102,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
3,Berlin,Samra,2475283,https://open.spotify.com/track/4VyJtzcNhnV9gPEgjYzI8L
4,Roses - Imanbek Remix,SAINt JHN,2459131,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
5,Breaking Me,Topic,2452329,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
6,Hayati,Soolking,2227328,https://open.spotify.com/track/3tSy9yUo0rb1LR61CS5O7l
7,Angst,Loredana,2211941,https://open.spotify.com/track/3R3rQ7FbTJdsi5She10YvI
8,"Bad Girls, Good Vibes",Ufo361,2181092,https://open.spotify.com/track/7IxGslFZA5QhgXbUsDmcjf
9,LOST,Fler,2174908,https://open.spotify.com/track/5IW6QpcJyGAqzOio7Tqy1P
10,Roller,Apache 207,2099149,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
11,Dance Monkey,Tones And I,2078311,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
12,The Box,Roddy Ricch,2000622,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
13,In Your Eyes (feat. Alida),Robin Schulz,1953906,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
14,Baby,Joker Bra,1848176,https://open.spotify.com/track/1V7JaMp11LKGwKiVmSetf0
15,Sip,Luciano,1796679,https://open.spotify.com/track/4D4tA2ara3ihoOvjupr8cG
16,Matrix,Apache 207,1664918,https://open.spotify.com/track/7ygVaACDENw4PgLbN1awFE
17,Kein Wort,Juju,1590824,https://open.spotify.com/track/1hoLUVBx0ixX3kn0EX0P5n
18,death bed (coffee for your head),Powfu,1589701,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
19,D A YYY T O N A,Dardan,1506282,https://open.spotify.com/track/5Bj9rLRVpf5xxQwhlyOOeh
20,Hotbox,LX,1435355,https://open.spotify.com/track/15W80Swo6DecIiAP7CQgm4
21,Falling,Trevor Daniel,1386564,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
22,Close Your Eyes,Felix Jaehn,1369627,https://open.spotify.com/track/7N06jo3EnV792VFaG8vuW6
23,6 Uhr,Samra,1351725,https://open.spotify.com/track/57e7dy1hUpKVg1aUvKkx5R
24,Don't Start Now,Dua Lipa,1342702,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
25,Some Say - Felix Jaehn Remix,Nea,1337507,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
26,Supalonely,BENEE,1304411,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
27,Salt,Ava Max,1265224,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
28,Mios mit Bars,Luciano,1259193,https://open.spotify.com/track/7Ek9e3eIuktIFjpDRQfmHE
29,Treppenhaus,LEA,1255210,https://open.spotify.com/track/3l72nWivgNKYMFC7OwMEO0
30,In Your Eyes,The Weeknd,1243461,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
31,U23 (feat. Z),Mert,1208169,https://open.spotify.com/track/1iGM29PpHTyrra18Ft0w7O
32,100k Cash,Capital Bra,1165307,https://open.spotify.com/track/033if6Adj8fwBYsQzHOfQ8
33,200 km/h,Apache 207,1163990,https://open.spotify.com/track/2PGA1AsJal6cyMNmKyE56q
34,Physical,Dua Lipa,1147616,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
35,Godzilla (feat. Juice WRLD),Eminem,1133407,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
36,What If I Told You That I Love You,Ali Gatie,1125733,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
37,Paris,Ano,1108944,https://open.spotify.com/track/1nkbuOWaXvI0zDFVtIE71H
38,Weiss,Samra,1107627,https://open.spotify.com/track/38YP1STiBe3AZevFFJILf4
39,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,1106056,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892
40,Intentions (feat. Quavo),Justin Bieber,1104494,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
41,Kämpferherz,Pietro Lombardi,1102273,https://open.spotify.com/track/7IGFSGKALyAxmVI8L4vqs9
42,Sunday Best,Surfaces,1087299,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
