,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,KEIN SCHLAF,Nimo,6056802,https://open.spotify.com/track/6416zJN0FGPmh1Ph4BH2h3
2,COLT,Samra,5620019,https://open.spotify.com/track/76IVpz47q3ghkxoUeTTEKb
3,Roller,Apache 207,4605463,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
4,Der Bratan bleibt der gleiche,Capital Bra,3780263,https://open.spotify.com/track/2M39v73rNJmAXUXIW0oagP
5,Dance Monkey,Tones And I,3568634,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
6,Tiffany,Shindy,3324524,https://open.spotify.com/track/2L0H5LWEuIAvrzfzTruyCB
7,Alien,RIN,3283411,https://open.spotify.com/track/2RaKlveGCllSaXloN8kmzV
8,Keine Liebe,RIN,2897295,https://open.spotify.com/track/4OVF6uwZlMOSlZmHDnwliX
9,Himmel grau,Kontra K,2694967,https://open.spotify.com/track/1xdj09kwlmFmVONYaYyNsY
10,200 km/h,Apache 207,2588267,https://open.spotify.com/track/2PGA1AsJal6cyMNmKyE56q
11,All I Want for Christmas Is You,Mariah Carey,2567701,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
12,110,Capital Bra,2534817,https://open.spotify.com/track/67ojvEGRPAUCOohuMPqoRC
13,Wieso tust Du dir das an?,Apache 207,2528362,https://open.spotify.com/track/6dNB3XdAzx7kTf5wa8Rg89
14,Skifahren (feat. Joshi Mizu),The Cratez,2524736,https://open.spotify.com/track/1E1YyZjbteIz2XQyLvtRxD
15,Last Christmas,Wham!,2354775,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
16,Ayy Macarena,Tyga,2227438,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
17,KARMA,Nimo,2111937,https://open.spotify.com/track/6oX9RuILbVIglevEhbg8iM
18,Falling,Trevor Daniel,1986640,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
19,2002,Sido,1978514,https://open.spotify.com/track/2u8AXJyk8pICzj2wyPBL0b
20,Doch in der Nacht,Apache 207,1923916,https://open.spotify.com/track/3uhTOxvu2h2YEm0uPNF2vi
21,Bietigheimication,RIN,1920242,https://open.spotify.com/track/4Y5ShamuGjxfQWdwY1Kz5R
22,CASINO ROYAL,Kianush,1876284,https://open.spotify.com/track/3Dkfcd3DbXGVmM05KCRuFA
23,Hollywood,RIN,1812987,https://open.spotify.com/track/034jxfixe0Gogd6p0reMnP
24,Vermissen (feat. Henning May),Juju,1710059,https://open.spotify.com/track/07f2b3CTdgKKlhv0mqUksz
25,Ride It,Regard,1700475,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
26,Mambo No. 5,Summer Cem,1678779,https://open.spotify.com/track/1tqBuMynbCeneU8Qv7Tpd5
27,Sorry,Veysel,1672734,https://open.spotify.com/track/4usaWLgpOAmNT8RLWVmNiB
28,Blinding Lights,The Weeknd,1645790,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
29,Santa Tell Me,Ariana Grande,1589821,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
30,Driving Home for Christmas - 2019 Remaster,Chris Rea,1546819,https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R
31,ROXANNE,Arizona Zervas,1489953,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
32,Lucid Dreams,Juice WRLD,1466441,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
33,Merry Christmas Everyone,Shakin' Stevens,1442468,https://open.spotify.com/track/4rRIovg4TvxLUiUrpGI6lE
34,hot girl bummer,blackbear,1425530,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
35,Wonderful Dream (Holidays Are Coming) - Radio Version,Melanie Thornton,1424463,https://open.spotify.com/track/0SvD6EdetxVtXei2JhkV4B
36,Tilidin,Capital Bra,1404115,https://open.spotify.com/track/0Dlcu2fgHklOnajVu2dUNU
37,everything i wanted,Billie Eilish,1388875,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
38,Désolé,Fero47,1379624,https://open.spotify.com/track/4qO9PCGfllezWOALSpDs52
39,Kein Problem,Apache 207,1326938,https://open.spotify.com/track/3Zigq1lfHmFRlyoRrh9k2s
40,RSVP,RIN,1317954,https://open.spotify.com/track/38UlieEW0eto55PNH9Z0cK
41,Someone You Loved,Lewis Capaldi,1313947,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
42,Hayabusa,Miami Yacine,1289828,https://open.spotify.com/track/5bWb0lSKQzqlRbq6lonxl7
43,Warum lügst du?,SSIO,1279957,https://open.spotify.com/track/7FZDvXngaQHYMHsFSp5gZ7
44,Honda Civic,The Cratez,1278971,https://open.spotify.com/track/0WFgtxiLNr99YaoSdYR3Ud
45,Don't Start Now,Dua Lipa,1229898,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
46,UP IN SMOKE,RIN,1223646,https://open.spotify.com/track/0nnmA43aDEfmau2Vyo7b4g
47,Sex mit dir,Apache 207,1204686,https://open.spotify.com/track/0PEwVF6TStGXMTnQMAk9kl
48,Fabergé,RIN,1203201,https://open.spotify.com/track/7BYf1rypxrlcLK2DMLSjiw
49,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,1195951,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
50,HULI,SSIO,1171453,https://open.spotify.com/track/4RUFTwYcnAUYyuk1lMRkjj
51,It's Beginning to Look a Lot like Christmas,Michael Bublé,1155988,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
52,Memories,Maroon 5,1137844,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
53,Happy Xmas (War Is Over) - Remastered 2010,John Lennon,1130425,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
54,Swish,Summer Cem,1123310,https://open.spotify.com/track/4ktwDUoKdVlk50lUlSIMEY
55,Standort,Pietro Lombardi,1122607,https://open.spotify.com/track/3TRhqR8iMV4ZZko3dDnCJW
56,Señorita,Shawn Mendes,1111525,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
57,Circles,Post Malone,1105270,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
58,Wieder Lila,Samra,1104215,https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We
59,bad guy,Billie Eilish,1086408,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
60,100%,Senidah,1078224,https://open.spotify.com/track/58cWbqYLz06X69SqJiYeky
61,HIGHEST IN THE ROOM,Travis Scott,1068130,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
62,PHANTOM (feat. Summer Cem),reezy,1062976,https://open.spotify.com/track/1s0nANz8q6gEZOms034GbU
63,Lose Control,MEDUZA,1050316,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
