,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,Kein Wort,Juju,6151581,https://open.spotify.com/track/1hoLUVBx0ixX3kn0EX0P5n
2,Donuts,Gzuz,5297080,https://open.spotify.com/track/2nNGV59DJJwk7D5ImGf6uc
3,Zu Ende,Samra,4757230,https://open.spotify.com/track/0Vl4eICpXMjtiK0RhdaWov
4,Blinding Lights,The Weeknd,4048419,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
5,Kommunikation,Eno,3820886,https://open.spotify.com/track/2GdDsXV5v47AZsuwtGjKKy
6,Roller,Apache 207,3612189,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
7,6AM.........,Dardan,2873023,https://open.spotify.com/track/36J10AwMabBYxgNrV2S8gd
8,Dance Monkey,Tones And I,2810323,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
9,What If I Told You That I Love You,Ali Gatie,2730037,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
10,Big Drip,Ufo361,2728517,https://open.spotify.com/track/4qOesAYiMiMFiZrn2wfkl6
11,Godzilla (feat. Juice WRLD),Eminem,2715974,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
12,Ich hol dich ab,Jamule,2518094,https://open.spotify.com/track/5NYzvVxuyXiHSqn7PojgKC
13,The Box,Roddy Ricch,2395797,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
14,Skifahren (feat. Joshi Mizu),The Cratez,2225622,https://open.spotify.com/track/1E1YyZjbteIz2XQyLvtRxD
15,Breaking Me,Topic,2167747,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
16,Alien,RIN,2154037,https://open.spotify.com/track/2RaKlveGCllSaXloN8kmzV
17,Falling,Trevor Daniel,2136398,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
18,Life Is Good (feat. Drake),Future,1950159,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
19,200 km/h,Apache 207,1914359,https://open.spotify.com/track/2PGA1AsJal6cyMNmKyE56q
20,GENKIDAMA,Farid Bang,1898458,https://open.spotify.com/track/3V9eg9k1ZehjfIaFTEwfEN
21,KEIN SCHLAF,Nimo,1823753,https://open.spotify.com/track/1B89LtaW92jj4AqT7OZ0Fj
22,Roses - Imanbek Remix,SAINt JHN,1797597,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
23,110,Capital Bra,1737724,https://open.spotify.com/track/67ojvEGRPAUCOohuMPqoRC
24,COLT,Samra,1708657,https://open.spotify.com/track/76IVpz47q3ghkxoUeTTEKb
25,Benzo,Elias,1683143,https://open.spotify.com/track/2eAtC4umRoDcvRcsyFzGL9
26,Ride It,Regard,1631667,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
27,Ayy Macarena,Tyga,1623471,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
28,Wieso tust Du dir das an?,Apache 207,1606765,https://open.spotify.com/track/6dNB3XdAzx7kTf5wa8Rg89
29,everything i wanted,Billie Eilish,1548498,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
30,Maschine,RAF Camora,1545120,https://open.spotify.com/track/0C6NMPWYqsLIuuYSNP8KqE
31,ROXANNE,Arizona Zervas,1525855,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
32,Don't Start Now,Dua Lipa,1508593,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
33,Close Your Eyes,Felix Jaehn,1474282,https://open.spotify.com/track/7N06jo3EnV792VFaG8vuW6
34,Keine Liebe,RIN,1464255,https://open.spotify.com/track/4OVF6uwZlMOSlZmHDnwliX
35,Vermissen (feat. Henning May),Juju,1432315,https://open.spotify.com/track/07f2b3CTdgKKlhv0mqUksz
36,Vor der Tür,Gzuz,1416685,https://open.spotify.com/track/2LgsKzO8lCeXk0TMd9veWW
37,Eine Minute,Fynn Kliemann,1411488,https://open.spotify.com/track/3Tvl4fK2SEGBPF8zYVBqyP
38,Yummy,Justin Bieber,1406047,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
39,Sag Wieso,Lil Lano,1382532,https://open.spotify.com/track/5TELAde0F3gYZF4l2m6RXp
40,Doch in der Nacht,Apache 207,1376330,https://open.spotify.com/track/3uhTOxvu2h2YEm0uPNF2vi
41,2002,Sido,1321134,https://open.spotify.com/track/2u8AXJyk8pICzj2wyPBL0b
42,CASINO,Katja Krasavice,1308926,https://open.spotify.com/track/5rywC2PH49hTpJLXxwGlpE
43,CASINO ROYAL,Kianush,1301423,https://open.spotify.com/track/3Dkfcd3DbXGVmM05KCRuFA
44,Turn Me On (feat. Vula),Riton,1281695,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9
45,You should be sad,Halsey,1279970,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
46,RITMO (Bad Boys For Life),Black Eyed Peas,1270348,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
47,hot girl bummer,blackbear,1266489,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
48,Lose Control,MEDUZA,1255688,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
49,bad guy,Billie Eilish,1220193,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
50,KARMA,Nimo,1220149,https://open.spotify.com/track/3uTiW4Tjt6FqSPRYNgzW5t
51,Hauseingang,Pashanim,1198605,https://open.spotify.com/track/1IikW5aCjY08gagX94j3fJ
52,Light,Jerome,1166273,https://open.spotify.com/track/1lht8jb3c6rEiVaqX94enH
53,Tilidin,Capital Bra,1156233,https://open.spotify.com/track/0Dlcu2fgHklOnajVu2dUNU
54,Memories,Maroon 5,1150522,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
55,In Your Eyes (feat. Alida),Robin Schulz,1094727,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
56,Someone You Loved,Lewis Capaldi,1069435,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
57,Nur zur Info,Ufo361,1068651,https://open.spotify.com/track/6Y7ZEVr7lgO8FKGk2vZ2hi
58,Kein Problem,Apache 207,1041180,https://open.spotify.com/track/3Zigq1lfHmFRlyoRrh9k2s
59,MY LITTLE SUNSHINE,reezy,953617,https://open.spotify.com/track/1VGwS7LKepee1bPPom5Qan
60,Before You Go,Lewis Capaldi,953184,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
61,Mit Dir,Loredana,931930,https://open.spotify.com/track/26FNTVsgF4m31xvDgFfhGW
62,Honda Civic,The Cratez,929540,https://open.spotify.com/track/0WFgtxiLNr99YaoSdYR3Ud
63,Circles,Post Malone,925811,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
64,Shoot,Sinan-G,925031,https://open.spotify.com/track/44zb7uAwZVxEHCUxXF4bnA
65,Der Bratan bleibt der gleiche,Capital Bra,917949,https://open.spotify.com/track/2M39v73rNJmAXUXIW0oagP
66,Play With Fire,Nico Santos,905243,https://open.spotify.com/track/240BX4w7PFkHptDrSVZgbA
67,Mon Ami,Samra,891254,https://open.spotify.com/track/1R4xkZXQUQ8QJtAdwHkSgC
68,PHANTOM (feat. Summer Cem),reezy,887381,https://open.spotify.com/track/1s0nANz8q6gEZOms034GbU
69,Wieder Lila,Samra,866474,https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We
70,What A Man Gotta Do,Jonas Brothers,847830,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
71,Shababs botten,Pashanim,847575,https://open.spotify.com/track/0H9WHopZ62JeDaGau7REMw
72,Señorita,Shawn Mendes,835409,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
73,Sex mit dir,Apache 207,830894,https://open.spotify.com/track/0PEwVF6TStGXMTnQMAk9kl
74,"Para, Money, E's",JIGGO,830720,https://open.spotify.com/track/1CbFX5cBnMVVwBBI4ssF2G
75,My Oh My (feat. DaBaby),Camila Cabello,820567,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
76,Es geht voran,RAF Camora,805710,https://open.spotify.com/track/4q4c1LAerpInH9yUanIIBv
77,Lose You To Love Me,Selena Gomez,800501,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
78,Tusa,KAROL G,794964,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
79,HIGHEST IN THE ROOM,Travis Scott,778447,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
80,Rare,Selena Gomez,776107,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19
81,Edhe ti,Tayna,756498,https://open.spotify.com/track/4kZa1KQIYhpOtnvcIg66UE
82,Monster,LUM!X,749005,https://open.spotify.com/track/0YU17F0BlVXvmx5ytsR43w
83,"Alone, Pt. II",Alan Walker,743647,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
84,Eiskalt,Loredana,741917,https://open.spotify.com/track/5sMugAU31Ug5SAUUbhBIKU
85,Mary,Bausa,738959,https://open.spotify.com/track/2Jij6ebp6ToNKOn5DWlGxV
86,500 PS,Bonez MC,735900,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG
87,Blitz,Azzi Memo,734980,https://open.spotify.com/track/7z6sfVOkuwl7MlnS0EA1lW
88,Cripwalks (with Pashanim & Monk),BHZ,733316,https://open.spotify.com/track/2JwbZGB3OZD6iath3HV5ZZ
89,Puta Madre - Bonustrack,RAF Camora,730273,https://open.spotify.com/track/0bg9us6qbMWTAMSF3y4egO
