,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,Kokain,Bonez MC,3445697,https://open.spotify.com/track/1H3oIeKUEHpBhXUiso0IMH
2,MoneyGram,Luciano,3223744,https://open.spotify.com/track/7kh5weCB2Jm19XOg1XtOpe
3,BONNIE & CLYDE,Loredana,3134131,https://open.spotify.com/track/5UtiebKGhsSce9gX1qCqic
4,500 PS,Bonez MC,3039680,https://open.spotify.com/track/641R77CBy4bOLGRcA9sgHy
5,UFF,Veysel,2940507,https://open.spotify.com/track/6XjEOPgbgHKcaHcunEHSJJ
6,Inshallah (feat. Capital Bra),Bushido,2924355,https://open.spotify.com/track/3nwG4L1J4a8MXq4R01Hilb
7,In My Mind,Dynoro,2804166,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
8,Dior 2001,RIN,2300617,https://open.spotify.com/track/2eNSyVH3sNPiAj9WpRYK73
9,I Love It (& Lil Pump),Kanye West,2274627,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
10,Facetime,Dardan,2232849,https://open.spotify.com/track/0oZyouBDStcJEUbTmSfys2
11,INTERNATIONAL GANGSTAS,Farid Bang,2154616,https://open.spotify.com/track/4IAVIBh9jbYN30DwpHFMD4
12,Melodien (feat. Juju),Capital Bra,2143139,https://open.spotify.com/track/5d35jcJj7WjDQBOHCHPY6t
13,Promises (with Sam Smith),Calvin Harris,2044273,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
14,Happier,Marshmello,2006440,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
15,Falling Down - Bonus Track,Lil Peep,1753668,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
16,Risiko,Bonez MC,1737494,https://open.spotify.com/track/0mjbIwkdLPK5g2nGzhacjU
17,Eastside (with Halsey & Khalid),benny blanco,1610124,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
18,Copacabana,Leon Machère,1505613,https://open.spotify.com/track/214Mx6MSJhtaO1uPtZGqLH
19,Casanova,Summer Cem,1474290,https://open.spotify.com/track/0jB0RNZIfaihaDKNmdrI40
20,Body (feat. brando),Loud Luxury,1439974,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
21,Chaya (feat. Trettmann),Nura,1378941,https://open.spotify.com/track/5SjeePcIepdfjKVHM3tfw1
22,BlaBla,Azzi Memo,1373608,https://open.spotify.com/track/4mGxpq4nAOz9ZHe7GmPcgO
