,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,Roller,Apache 207,6023839,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
2,KARMA,Nimo,5822722,https://open.spotify.com/track/6oX9RuILbVIglevEhbg8iM
3,Wieso tust Du dir das an?,Apache 207,4943377,https://open.spotify.com/track/6dNB3XdAzx7kTf5wa8Rg89
4,Dance Monkey,Tones And I,4725222,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
5,200 km/h,Apache 207,4081069,https://open.spotify.com/track/2PGA1AsJal6cyMNmKyE56q
6,110,Capital Bra,4015625,https://open.spotify.com/track/67ojvEGRPAUCOohuMPqoRC
7,Doch in der Nacht,Apache 207,3248222,https://open.spotify.com/track/3uhTOxvu2h2YEm0uPNF2vi
8,Keine Liebe,RIN,3208496,https://open.spotify.com/track/41wZE5FpxbPaZqXtlmBhPG
9,2002,Sido,2990803,https://open.spotify.com/track/2u8AXJyk8pICzj2wyPBL0b
10,PHANTOM (feat. Summer Cem),reezy,2789895,https://open.spotify.com/track/1s0nANz8q6gEZOms034GbU
11,Unnormal,RAF Camora,2778273,https://open.spotify.com/track/7CzSP7spDpZBP8edbtPIwI
12,1000 Hits,Jamule,2623787,https://open.spotify.com/track/22XKrkW2HeaLlxNDQs14iG
13,Lose You To Love Me,Selena Gomez,2333629,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
14,Puta Madre - Bonustrack,RAF Camora,2333326,https://open.spotify.com/track/0bg9us6qbMWTAMSF3y4egO
15,Sex mit dir,Apache 207,2249610,https://open.spotify.com/track/0PEwVF6TStGXMTnQMAk9kl
16,Ride It,Regard,2134151,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
17,Honda Civic,The Cratez,2022802,https://open.spotify.com/track/0WFgtxiLNr99YaoSdYR3Ud
18,hot girl bummer,blackbear,1998362,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
19,Testo E,SSIO,1910259,https://open.spotify.com/track/0bBhZuQEbfQR4JG9n6BDdP
20,HIGHEST IN THE ROOM,Travis Scott,1824647,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
21,YKKE,Ufo361,1793892,https://open.spotify.com/track/78aLTdpQZab1Cd7HYvxI3P
22,Adriana,RAF Camora,1787927,https://open.spotify.com/track/5YbcMbH4xHRfep9rSxLRDt
23,47,Fero47,1690408,https://open.spotify.com/track/4c7js2YGZCuis3nGY5x8Lh
24,Kein Problem,Apache 207,1684558,https://open.spotify.com/track/3Zigq1lfHmFRlyoRrh9k2s
25,Beef,Apache 207,1594782,https://open.spotify.com/track/1COyMUbpLCVDzRBKn4TQY4
26,Circles,Post Malone,1538478,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
27,Summer Cem (feat. Luciano),Summer Cem,1483519,https://open.spotify.com/track/3QIrkRSTz3yPd44HzN6qJr
28,Tilidin,Capital Bra,1474621,https://open.spotify.com/track/0Dlcu2fgHklOnajVu2dUNU
29,Kein Plan,Loredana,1448875,https://open.spotify.com/track/2d3WpbJFBND2vwMJyULdfU
30,Verändert,RAF Camora,1426994,https://open.spotify.com/track/3ViSFt768Kx9FRDRnyad2j
31,Eiskalt,Loredana,1389071,https://open.spotify.com/track/5sMugAU31Ug5SAUUbhBIKU
32,Memories,Maroon 5,1361048,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
33,Better,Lena,1337700,https://open.spotify.com/track/5Pwu8NkDhEkObPp8TvHMUn
