,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,In My Mind,Dynoro,3515255,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
2,500 PS,Bonez MC,3235742,https://open.spotify.com/track/641R77CBy4bOLGRcA9sgHy
3,Melodien (feat. Juju),Capital Bra,3194122,https://open.spotify.com/track/5d35jcJj7WjDQBOHCHPY6t
4,Dior 2001,RIN,2995764,https://open.spotify.com/track/2eNSyVH3sNPiAj9WpRYK73
5,Risiko,Bonez MC,2774451,https://open.spotify.com/track/0mjbIwkdLPK5g2nGzhacjU
6,Facetime,Dardan,2516637,https://open.spotify.com/track/0oZyouBDStcJEUbTmSfys2
7,Body (feat. brando),Loud Luxury,1929279,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
8,Casanova,Summer Cem,1891385,https://open.spotify.com/track/0jB0RNZIfaihaDKNmdrI40
9,Rise,Jonas Blue,1791068,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
10,Lucky You (feat. Joyner Lucas),Eminem,1749282,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
11,Copacabana,Leon Machère,1725484,https://open.spotify.com/track/214Mx6MSJhtaO1uPtZGqLH
12,Eastside (with Halsey & Khalid),benny blanco,1670413,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
13,Vagabund,Bausa,1612194,https://open.spotify.com/track/3yhaXZury9ZUpfXvdvuWiB
14,Girls Like You (feat. Cardi B),Maroon 5,1609629,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
15,Solo (feat. Demi Lovato),Clean Bandit,1582109,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
16,The Ringer,Eminem,1565922,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
17,Mercedes,Eno,1555312,https://open.spotify.com/track/0VNlBq4JKqvlIlveSwC4WJ
18,Bella ciao - HUGEL Remix,El Profesor,1521363,https://open.spotify.com/track/1MFSD0AkPk8Yq7TDEhrHcb
19,Blah Blah Blah,Armin van Buuren,1477371,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
20,In My Feelings,Drake,1457522,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
21,Shotgun,George Ezra,1455279,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
22,Taste (feat. Offset),Tyga,1447537,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
23,Unterwegs,AK AUSSERKONTROLLE,1395250,https://open.spotify.com/track/7k6sTmc6wuOnvelPcOMyf1
24,Nike Pullover,Azet,1297516,https://open.spotify.com/track/4rAN7PfOWxyR9MAeUd7wLy
25,Promises (with Sam Smith),Calvin Harris,1279431,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
26,GIGI (ZKITTLEZ),Gringo,1225279,https://open.spotify.com/track/0w7Yk16SqMY7BioZktmcYm
27,Happier,Marshmello,1219412,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
28,High Hopes,Panic! At The Disco,1189474,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
