,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,Roller,Apache 207,4619420,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
2,Dance Monkey,Tones And I,3632243,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
3,Vor der Tür,Gzuz,3245369,https://open.spotify.com/track/2LgsKzO8lCeXk0TMd9veWW
4,Blinding Lights,The Weeknd,3011865,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
5,KEIN SCHLAF,Nimo,2670224,https://open.spotify.com/track/1B89LtaW92jj4AqT7OZ0Fj
6,Skifahren (feat. Joshi Mizu),The Cratez,2557289,https://open.spotify.com/track/1E1YyZjbteIz2XQyLvtRxD
7,200 km/h,Apache 207,2327525,https://open.spotify.com/track/2PGA1AsJal6cyMNmKyE56q
8,Wieso tust Du dir das an?,Apache 207,2300773,https://open.spotify.com/track/6dNB3XdAzx7kTf5wa8Rg89
9,Ayy Macarena,Tyga,2233934,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
10,COLT,Samra,2232151,https://open.spotify.com/track/76IVpz47q3ghkxoUeTTEKb
11,Falling,Trevor Daniel,2180495,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
12,Keine Liebe,RIN,2153082,https://open.spotify.com/track/4OVF6uwZlMOSlZmHDnwliX
13,Alien,RIN,2124128,https://open.spotify.com/track/2RaKlveGCllSaXloN8kmzV
14,110,Capital Bra,2117237,https://open.spotify.com/track/67ojvEGRPAUCOohuMPqoRC
15,Nur zur Info,Ufo361,2080053,https://open.spotify.com/track/6Y7ZEVr7lgO8FKGk2vZ2hi
16,Mit Dir,Loredana,1970249,https://open.spotify.com/track/26FNTVsgF4m31xvDgFfhGW
17,Ride It,Regard,1927174,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
18,ROXANNE,Arizona Zervas,1786538,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
19,Don't Start Now,Dua Lipa,1734824,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
20,Doch in der Nacht,Apache 207,1675704,https://open.spotify.com/track/3uhTOxvu2h2YEm0uPNF2vi
21,2002,Sido,1651037,https://open.spotify.com/track/2u8AXJyk8pICzj2wyPBL0b
22,Roses - Imanbek Remix,SAINt JHN,1636936,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
23,Turn Me On (feat. Vula),Riton,1595638,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9
24,KARMA,Nimo,1554928,https://open.spotify.com/track/3uTiW4Tjt6FqSPRYNgzW5t
25,hot girl bummer,blackbear,1523821,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
