,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,DÁKITI,"Bad Bunny",42521776,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
2,"All I Want for Christmas Is You","Mariah Carey",33463486,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
3,"Last Christmas",Wham!,28540616,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
4,positions,"Ariana Grande",27117910,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
5,"Mood (feat. iann dior)",24kGoldn,25959759,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
6,"Blinding Lights","The Weeknd",25085148,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
7,"Santa Tell Me","Ariana Grande",23873167,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
8,BICHOTA,"KAROL G",23787475,https://open.spotify.com/track/7vrJn5hDSXRmdXoR30KgF1
9,"LA NOCHE DE ANOCHE","Bad Bunny",23555955,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
10,"It's Beginning to Look a Lot like Christmas","Michael Bublé",22257026,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
11,Dynamite,BTS,21708978,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
12,"Rockin' Around The Christmas Tree","Brenda Lee",21702857,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
13,"Therefore I Am","Billie Eilish",21602744,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
14,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",21503660,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
15,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",21360845,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
16,"Jingle Bell Rock","Bobby Helms",20577119,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
17,34+35,"Ariana Grande",20175952,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
18,"It's the Most Wonderful Time of the Year","Andy Williams",18939227,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A
19,"Underneath the Tree","Kelly Clarkson",17418358,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
20,"What You Know Bout Love","Pop Smoke",17070688,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
21,"Watermelon Sugar","Harry Styles",15968529,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
22,"Prisoner (feat. Dua Lipa)","Miley Cyrus",15871950,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
23,"Lonely (with benny blanco)","Justin Bieber",15784721,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
24,Hawái,Maluma,15737974,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
25,"WAP (feat. Megan Thee Stallion)","Cardi B",15721613,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
26,Whoopty,CJ,15442043,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
27,Mistletoe,"Justin Bieber",15037008,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
28,HOLIDAY,"Lil Nas X",14751985,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
29,"TE MUDASTE","Bad Bunny",14613401,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
30,"you broke me first","Tate McRae",14542868,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
31,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",14371208,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
32,"Life Goes On",BTS,14293150,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD
33,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,13986781,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
34,"Levitating (feat. DaBaby)","Dua Lipa",13537679,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
35,"Head & Heart (feat. MNEK)","Joel Corry",13488982,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
36,"Feliz Navidad","José Feliciano",13437547,https://open.spotify.com/track/3qCeq0rWK67SoBDgFd2sId
37,"Sleigh Ride","The Ronettes",13405460,https://open.spotify.com/track/7fUYUcWy853HS8YJn0b3Sr
38,Wonder,"Shawn Mendes",13366457,https://open.spotify.com/track/6ZuahEctZD6w75peme58hm
39,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",13330281,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
