,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Dance Monkey","Tones And I",52055226,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
2,"The Box","Roddy Ricch",46771676,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
3,"Life Is Good (feat. Drake)",Future,39404104,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
4,Yummy,"Justin Bieber",38715310,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
5,Tusa,"KAROL G",34288744,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
6,ROXANNE,"Arizona Zervas",34104838,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
7,"Blinding Lights","The Weeknd",31993009,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
8,"Don't Start Now","Dua Lipa",29149812,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
9,Falling,"Trevor Daniel",28908175,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
10,Memories,"Maroon 5",26277252,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
11,Circles,"Post Malone",25667531,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
12,Rare,"Selena Gomez",23340577,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19
13,"everything i wanted","Billie Eilish",23297771,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
14,"Lose You To Love Me","Selena Gomez",22076272,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
15,"RITMO (Bad Boys For Life)","Black Eyed Peas",20909467,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
16,Señorita,"Shawn Mendes",20909086,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
17,"Someone You Loved","Lewis Capaldi",20259941,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
18,"Good News","Mac Miller",19228184,https://open.spotify.com/track/3ClBKQkKoaUQ6UOhe2xlJK
19,"Adore You","Harry Styles",18211634,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
20,"My Oh My (feat. DaBaby)","Camila Cabello",17668679,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
21,"bad guy","Billie Eilish",17298521,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
22,"hot girl bummer",blackbear,16304825,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
23,BOP,DaBaby,15678826,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
24,"You should be sad",Halsey,15478659,https://open.spotify.com/track/2usxQITOSDqvkYiI0oIwao
25,Vete,"Bad Bunny",15078547,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
26,"Ride It",Regard,14866701,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
27,"Sigues Con El","Dímelo Flow",14315310,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
28,"Before You Go","Lewis Capaldi",14202354,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
29,"Watermelon Sugar","Harry Styles",14108205,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
30,"No Idea","Don Toliver",13905621,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
31,"HIGHEST IN THE ROOM","Travis Scott",13387615,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
32,Suicidal,"YNW Melly",12823591,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
33,"I Don't Care (with Justin Bieber)","Ed Sheeran",12667694,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
34,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",12666593,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
35,"Futsal Shuffle 2020","Lil Uzi Vert",12647113,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs
36,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",12642295,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
37,Fantasias,"Rauw Alejandro",12613248,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
38,"Lose Control",MEDUZA,12529602,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
39,China,"Anuel AA",12519455,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
40,"Ayy Macarena",Tyga,12456752,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
41,Heartless,"The Weeknd",12312374,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
42,"Ballin' (with Roddy Ricch)",Mustard,12004885,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
43,"Hola - Remix",Dalex,11948924,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
44,"Beautiful People (feat. Khalid)","Ed Sheeran",11435030,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
45,"Lucid Dreams","Juice WRLD",11281656,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
46,"Say So","Doja Cat",11255060,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
47,SUGAR,BROCKHAMPTON,11253209,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
48,"HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX","Travis Scott",10861129,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn
49,"How Do You Sleep?","Sam Smith",10675280,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
50,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",10429673,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
51,Eleven,Khalid,9980845,https://open.spotify.com/track/1ToprX3cpBiXoAe5eNSk74
52,"Roses - Imanbek Remix","SAINt JHN",9879176,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
53,"10,000 Hours (with Justin Bieber)","Dan + Shay",9877679,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
54,"Whine Up","Nicky Jam",9807122,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
55,"Trampoline (with ZAYN)",SHAED,9706244,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI
56,"Look At Her Now","Selena Gomez",9696742,https://open.spotify.com/track/7eOkHIcaoUhngxxypM5Ajr
57,"LA CANCIÓN","J Balvin",9683551,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
