,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Señorita,"Shawn Mendes",61224745,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
2,"I Don't Care (with Justin Bieber)","Ed Sheeran",31405904,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
3,"Beautiful People (feat. Khalid)","Ed Sheeran",30909530,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
4,"Goodbyes (Feat. Young Thug)","Post Malone",29585478,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
5,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",24682240,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
6,"bad guy","Billie Eilish",24218751,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
7,Callaita,"Bad Bunny",20938701,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
8,China,"Anuel AA",20707036,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
9,"How Do You Sleep?","Sam Smith",20565888,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
10,"Loco Contigo","DJ Snake",18602563,https://open.spotify.com/track/1fBXSMOusjaj7GjzErHmUI
11,"Otro Trago",Sech,18499150,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
12,"bad guy (with Justin Bieber)","Billie Eilish",18046778,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT
13,Panini,"Lil Nas X",17818356,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
14,"Someone You Loved","Lewis Capaldi",17717445,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
15,"Money In The Grave (Drake ft. Rick Ross)",Drake,17517483,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
16,"Antisocial (with Travis Scott)","Ed Sheeran",17432151,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW
17,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",16783888,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
18,Ransom,"Lil Tecca",15910634,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
19,"Truth Hurts",Lizzo,15829642,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
20,"Soltera - Remix",Lunay,15545305,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL
21,"Piece Of Your Heart",MEDUZA,15245869,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
22,"Con Calma","Daddy Yankee",15054287,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
23,"LA CANCIÓN","J Balvin",14524819,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
24,Lalala,Y2K,14351284,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
25,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",13990422,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
26,"If I Can't Have You","Shawn Mendes",13712369,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
27,"No Me Conoce - Remix","Jhay Cortez",13531879,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
28,"You Need To Calm Down","Taylor Swift",13517718,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
29,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",12934499,https://open.spotify.com/track/4wuCQX7JvAZLlrcmH4AeZF
30,"It's You","Ali Gatie",12680162,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
31,"QUE PRETENDES","J Balvin",12529837,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
32,"Never Really Over","Katy Perry",12256490,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
33,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",12105088,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
34,Sucker,"Jonas Brothers",12003832,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
35,"One Thing Right",Marshmello,11885029,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
36,"Call You Mine (feat. Bebe Rexha)","The Chainsmokers",11557238,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
37,"7 rings","Ariana Grande",11498117,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
38,"Higher Love",Kygo,11497837,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
39,"11 PM",Maluma,11397919,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
40,"Old Town Road","Lil Nas X",11144701,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
41,"The London (feat. J. Cole & Travis Scott)","Young Thug",11105172,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
42,"Con Altura",ROSALÍA,10634250,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
