,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,POPSTAR (feat. Drake),DJ Khaled,2166699,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
2,GREECE (feat. Drake),DJ Khaled,1899744,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
3,ROCKSTAR (feat. Roddy Ricch),DaBaby,1725475,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
4,Savage Love (Laxed - Siren Beat),Jawsh 685,1404238,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
5,Wishing Well,Juice WRLD,1393359,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb
6,Roses - Imanbek Remix,SAINt JHN,1337666,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
7,Come & Go (with Marshmello),Juice WRLD,1284659,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr
8,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,1194350,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
9,Watermelon Sugar,Harry Styles,1191253,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
10,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,1131439,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
11,Blinding Lights,The Weeknd,1028565,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
12,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,971502,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
13,Breaking Me,Topic,831835,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
14,Blueberry Faygo,Lil Mosey,819249,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
15,Life's A Mess (feat. Halsey),Juice WRLD,795136,https://open.spotify.com/track/4h5N4KyWZMtpeH9vhXSXjd
16,MAMACITA,Black Eyed Peas,786688,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
17,Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD,772538,https://open.spotify.com/track/66FgjA5ZQJJuypFG1bc8se
18,Conversations,Juice WRLD,762732,https://open.spotify.com/track/2fZTS0VboxRpF0FdfY7E5P
19,Party Girl (Remix),StaySolidRocky,745103,https://open.spotify.com/track/1eIsyfDHoEbemSnQFsgyAv
20,death bed (coffee for your head),Powfu,726417,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
21,Dance Monkey,Tones And I,722546,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
22,Rain On Me (with Ariana Grande),Lady Gaga,696679,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
23,Toosie Slide,Drake,695073,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
24,Intentions (feat. Quavo),Justin Bieber,688265,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
25,ily (i love you baby) (feat. Emilee),Surf Mesa,653800,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
26,Sunday Best,Surfaces,643002,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
