,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,7 rings,Ariana Grande,1275401,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
2,Sucker,Jonas Brothers,1206782,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
3,Wow.,Post Malone,1172246,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
4,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1142949,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
5,MIDDLE CHILD,J. Cole,1088070,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
6,"break up with your girlfriend, i'm bored",Ariana Grande,1010524,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
7,Going Bad (feat. Drake),Meek Mill,974244,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
8,Murder On My Mind,YNW Melly,967303,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
9,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,882340,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
10,Shallow,Lady Gaga,873401,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
11,Pure Water (with Migos),Mustard,842521,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
12,Here With Me,Marshmello,784224,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
13,Robbery,Juice WRLD,764520,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
14,Fast,Juice WRLD,753155,https://open.spotify.com/track/6MjNilJCVKJq0LfFvo5jWJ
15,My Bad,Khalid,735017,https://open.spotify.com/track/1DUSuNhF8P5vUGNPpQiZa5
16,Dancing With A Stranger (with Normani),Sam Smith,730439,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
17,Look Back at It,A Boogie Wit da Hoodie,715275,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
18,SICKO MODE,Travis Scott,675140,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
19,Happier,Marshmello,674563,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
20,Without Me,Halsey,673792,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
21,"I CanÅft Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,663408,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
22,Talk,Khalid,650288,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM
23,Old Town Road,Lil Nas X,644786,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
24,wish you were gay,Billie Eilish,641961,https://open.spotify.com/track/4txc3txsIt81diMzGhrVPS
25,Freaky,Tory Lanez,624865,https://open.spotify.com/track/0NJp8GyCOWnQh71xKSPfuV
26,ZEZE (feat. Travis Scott & Offset),Kodak Black,615574,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
27,Numb Numb Juice,ScHoolboy Q,612234,https://open.spotify.com/track/4dTiQezDWmEOWcdCbWVWMp
28,Thotiana,Blueface,610316,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
29,Drip Too Hard (Lil Baby & Gunna),Lil Baby,606414,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
30,"thank u, next",Ariana Grande,603780,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
31,bury a friend,Billie Eilish,602758,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
32,Eastside (with Halsey & Khalid),benny blanco,592789,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
33,Mixed Personalities (feat. Kanye West),YNW Melly,575990,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL
34,i'm so tired...,Lauv,558531,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
35,a lot,21 Savage,546245,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
36,Let Me Down Slowly,Alec Benjamin,538374,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
37,Please Me,Cardi B,518310,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN
38,Con Calma,Daddy Yankee,516349,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
39,High Hopes,Panic! At The Disco,507426,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
40,Don't Call Me Up,Mabel,503414,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
41,Who Do You Love,The Chainsmokers,502873,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8
42,Better Now,Post Malone,497171,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
43,Faucet Failure,Ski Mask The Slump God,485312,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
44,Mo Bamba,Sheck Wes,483840,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
45,Better,Khalid,474338,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
46,Lucid Dreams,Juice WRLD,465711,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
47,Saturday Nights,Khalid,464872,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
48,I,Lil Skies,461753,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT
49,Sweet but Psycho,Ava Max,460165,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
50,Youngblood,5 Seconds of Summer,454186,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
51,Hear Me Calling,Juice WRLD,443016,https://open.spotify.com/track/13ZyrkCDmRz5xY3seuAWYk
52,R.I.P. (feat. Rita Ora & Anitta),Sof?a Reyes,418524,https://open.spotify.com/track/6JqpFboOH2bq9pzaYbkKBn
53,Nights Like This (feat. Ty Dolla $ign),Kehlani,403292,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
54,Be Alright,Dean Lewis,400436,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
55,Taste (feat. Offset),Tyga,400365,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
56,Bohemian Rhapsody - Remastered 2011,Queen,399628,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
57,Red Room,Offset,397280,https://open.spotify.com/track/4TWflhgevIGo448fWc6mQq
58,Nonstop,Drake,391472,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
59,Splashin,Rich The Kid,375926,https://open.spotify.com/track/79OEIr4J4FHV0O3KrhaXRb
60,rockstar (feat. 21 Savage),Post Malone,373566,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
61,MIA (feat. Drake),Bad Bunny,373015,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
62,SAD!,XXXTENTACION,372231,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
63,Giant (with Rag'n'Bone Man),Calvin Harris,371623,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
64,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,369131,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
65,Leave Me Alone,Flipp Dinero,365992,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
66,lovely,Billie Eilish,361962,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
67,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,360550,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
68,The Bones,Maren Morris,357610,https://open.spotify.com/track/3npzogdOEiVsieXmmhBepL
69,Space Cadet (feat. Gunna),Metro Boomin,356809,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz
70,Body (feat. brando),Loud Luxury,355801,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
71,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,355775,https://open.spotify.com/track/0jAfdqv18goRTUxm3ilRjb
72,when the party's over,Billie Eilish,355313,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
73,Last Hurrah,Bebe Rexha,352412,https://open.spotify.com/track/0i0wnv9UoFdZ5MfuFGQzMy
74,I Like Me Better,Lauv,344013,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
75,Wake Up in the Sky,Gucci Mane,341252,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
76,Girls Need Love (with Drake) - Remix,Summer Walker,338518,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
77,Empty,Juice WRLD,338406,https://open.spotify.com/track/41MCdlvXOl62B7Kv86Bb1v
78,Money,Cardi B,336848,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
79,I Like It,Cardi B,330783,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
80,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,328506,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
81,Noticed,Lil Mosey,328397,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP
82,Girls Like You (feat. Cardi B),Maroon 5,328164,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
83,No Stylist (feat. Drake),French Montana,327506,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
84,Moonlight,XXXTENTACION,323502,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
85,This Feeling,The Chainsmokers,322782,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
86,Psycho (feat. Ty Dolla $ign),Post Malone,321873,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
87,Almost (Sweet Music),Hozier,320018,https://open.spotify.com/track/7uttm8Iurm5uK67Vr9G2Sp
88,Walk Me Home,P!nk,319297,https://open.spotify.com/track/7DHApOHsIFo7EyfieArYGE
89,KIKA,6ix9ine,318805,https://open.spotify.com/track/6Gy7rXB6Ku5vIWC7WGWsl3
90,Armed And Dangerous,Juice WRLD,310526,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
91,Pure Cocaine,Lil Baby,306927,https://open.spotify.com/track/577YBGuskWkVDCxZrLRB4v
92,TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix,Tory Lanez,304595,https://open.spotify.com/track/51w9Jbat1pLeWINGCpnQUR
93,God's Plan,Drake,301999,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
94,Ric Flair Drip (& Metro Boomin),Offset,301519,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
95,Legacy (feat. Travis Scott & 21 Savage),Offset,301324,https://open.spotify.com/track/7pMRoGLEJuFM2wl5pt0R99
96,Big Plans,Why Don't We,290273,https://open.spotify.com/track/6Yx181fZzA0YE2EkUsYruq
97,Look Alive (feat. Drake),BlocBoy JB,288025,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
98,Envy Me,Calboy,287309,https://open.spotify.com/track/05t7JMip6JrLuSrMV5yYjX
99,Lost In Japan,Shawn Mendes,286933,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
100,Keanu Reeves,Logic,284117,https://open.spotify.com/track/25F6MWrnFBCXVnpN4n76EK
101,Maze,Juice WRLD,283670,https://open.spotify.com/track/4mUIe9gfsdtsVP2zFIl74x
102,needy,Ariana Grande,279456,https://open.spotify.com/track/1TEL6MlSSVLSdhOSddidlJ
103,"Thotiana (feat. Cardi B, YG) [Remix]",Blueface,278424,https://open.spotify.com/track/1JkrD47SDpAbyvqKtolcea
104,2002,Anne-Marie,276789,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
105,In My Feelings,Drake,275945,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
106,Undrunk,FLETCHER,270336,https://open.spotify.com/track/5SHhPFh68OhUmuRPymKX9d
107,No Sleep (feat. Bonn),Martin Garrix,268791,https://open.spotify.com/track/1ahVFh0ViDZr8LvkEVlq3B
108,NASA,Ariana Grande,266552,https://open.spotify.com/track/4SPu0Ql902hTVXkBoNIYtq
109,Don't Stop Me Now - Remastered 2011,Queen,264807,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
110,The Middle,Zedd,264398,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
111,Speed It Up,Gunna,262668,https://open.spotify.com/track/6PfI6EeLNiNGVAVg11nv7D
112,11 Minutes (with Halsey feat. Travis Barker),YUNGBLUD,261226,https://open.spotify.com/track/4mGdjNMo0RonTlOEb7cYg4
113,Beautiful (feat. Camila Cabello),Bazzi,259575,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
114,Make Believe,Juice WRLD,258702,https://open.spotify.com/track/6eiztdXRkooWsBt2xToMWI
115,Jocelyn Flores,XXXTENTACION,258463,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
116,idontwannabeyouanymore,Billie Eilish,257302,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu
117,Always Remember Us This Way,Lady Gaga,256136,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
118,Another One Bites The Dust - Remastered 2011,Queen,253590,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
119,I Fall Apart,Post Malone,252189,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
