,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Sucker,Jonas Brothers,1413618,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
2,7 rings,Ariana Grande,1323496,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
3,Wow.,Post Malone,1236662,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
4,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1170694,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
5,"break up with your girlfriend, i'm bored",Ariana Grande,1158003,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
6,MIDDLE CHILD,J. Cole,1119006,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
7,Murder On My Mind,YNW Melly,1054003,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
8,Fast,Juice WRLD,1026190,https://open.spotify.com/track/6MjNilJCVKJq0LfFvo5jWJ
9,Robbery,Juice WRLD,957333,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
10,Shallow,Lady Gaga,940616,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
11,Going Bad (feat. Drake),Meek Mill,938539,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
12,wish you were gay,Billie Eilish,845111,https://open.spotify.com/track/4txc3txsIt81diMzGhrVPS
13,Pure Water (with Migos),Mustard,813720,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
14,Look Back at It,A Boogie Wit da Hoodie,793418,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
15,Dancing With A Stranger (with Normani),Sam Smith,782678,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
16,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,737138,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
17,SICKO MODE,Travis Scott,712751,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
18,Happier,Marshmello,699830,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
19,My Bad,Khalid,697436,https://open.spotify.com/track/1DUSuNhF8P5vUGNPpQiZa5
20,Without Me,Halsey,687533,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
21,Talk,Khalid,684996,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM
22,bury a friend,Billie Eilish,672472,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
23,"I CanÅft Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,645700,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
24,Here With Me,Marshmello,643762,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
25,"thank u, next",Ariana Grande,631410,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
26,Thotiana,Blueface,619863,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
27,Hear Me Calling,Juice WRLD,618609,https://open.spotify.com/track/13ZyrkCDmRz5xY3seuAWYk
28,ZEZE (feat. Travis Scott & Offset),Kodak Black,615288,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
29,i'm so tired...,Lauv,609276,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
30,Eastside (with Halsey & Khalid),benny blanco,593783,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
31,Drip Too Hard (Lil Baby & Gunna),Lil Baby,586263,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
32,Please Me,Cardi B,580781,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN
33,Let Me Down Slowly,Alec Benjamin,545466,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
34,a lot,21 Savage,544119,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
35,Empty,Juice WRLD,533718,https://open.spotify.com/track/41MCdlvXOl62B7Kv86Bb1v
36,Mo Bamba,Sheck Wes,531337,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
37,Better Now,Post Malone,515666,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
38,High Hopes,Panic! At The Disco,514452,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
39,Mixed Personalities (feat. Kanye West),YNW Melly,499143,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL
40,Who Do You Love,The Chainsmokers,488395,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8
41,Lucid Dreams,Juice WRLD,487719,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
42,Better,Khalid,478225,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
43,Nights Like This (feat. Ty Dolla $ign),Kehlani,468202,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
44,I,Lil Skies,467877,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT
45,Don't Call Me Up,Mabel,467676,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
46,Saturday Nights,Khalid,458882,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
47,Youngblood,5 Seconds of Summer,450347,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
48,Red Room,Offset,446782,https://open.spotify.com/track/4TWflhgevIGo448fWc6mQq
49,Sweet but Psycho,Ava Max,438723,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
50,Nonstop,Drake,432795,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
51,Con Calma,Daddy Yankee,423926,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
52,Giant (with Rag'n'Bone Man),Calvin Harris,423054,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
53,Bohemian Rhapsody - Remastered 2011,Queen,416890,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
54,Taste (feat. Offset),Tyga,416762,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
55,Old Town Road,Lil Nas X,413264,https://open.spotify.com/track/2pMl9Sx4glsuk5ikZtFBtX
56,Maze,Juice WRLD,408896,https://open.spotify.com/track/4mUIe9gfsdtsVP2zFIl74x
57,Leave Me Alone,Flipp Dinero,402032,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
58,SAD!,XXXTENTACION,397136,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
59,Faucet Failure,Ski Mask The Slump God,395253,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
60,Be Alright,Dean Lewis,394615,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
61,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,383954,https://open.spotify.com/track/0jAfdqv18goRTUxm3ilRjb
62,Splashin,Rich The Kid,379068,https://open.spotify.com/track/79OEIr4J4FHV0O3KrhaXRb
63,rockstar (feat. 21 Savage),Post Malone,377825,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
64,lovely,Billie Eilish,377770,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
65,when the party's over,Billie Eilish,377149,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
66,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,374642,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
67,Girls Need Love (with Drake) - Remix,Summer Walker,372193,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
68,MIA (feat. Drake),Bad Bunny,370436,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
69,Last Hurrah,Bebe Rexha,367104,https://open.spotify.com/track/0i0wnv9UoFdZ5MfuFGQzMy
70,No Stylist (feat. Drake),French Montana,357591,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
71,Space Cadet (feat. Gunna),Metro Boomin,357146,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz
72,Almost (Sweet Music),Hozier,356124,https://open.spotify.com/track/6UTmrvq4nRmx1iQ6iMd1FD
73,Wake Up in the Sky,Gucci Mane,353895,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
74,Make Believe,Juice WRLD,350999,https://open.spotify.com/track/6eiztdXRkooWsBt2xToMWI
75,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,347840,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
76,I Like Me Better,Lauv,346149,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
77,Legacy (feat. Travis Scott & 21 Savage),Offset,346144,https://open.spotify.com/track/7pMRoGLEJuFM2wl5pt0R99
78,Money,Cardi B,343374,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
79,Noticed,Lil Mosey,341469,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP
80,"Thotiana (feat. Cardi B, YG) [Remix]",Blueface,339721,https://open.spotify.com/track/1JkrD47SDpAbyvqKtolcea
81,Moonlight,XXXTENTACION,336852,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
82,Armed And Dangerous,Juice WRLD,336717,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
83,Body (feat. brando),Loud Luxury,334158,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
84,I Like It,Cardi B,331631,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
85,Girls Like You (feat. Cardi B),Maroon 5,330820,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
86,KIKA,6ix9ine,326498,https://open.spotify.com/track/6Gy7rXB6Ku5vIWC7WGWsl3
87,Psycho (feat. Ty Dolla $ign),Post Malone,323406,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
88,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,320857,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
89,Ric Flair Drip (& Metro Boomin),Offset,317115,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
90,This Feeling,The Chainsmokers,313030,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
91,Walk Me Home,P!nk,309550,https://open.spotify.com/track/7DHApOHsIFo7EyfieArYGE
92,God's Plan,Drake,305683,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
93,Look Alive (feat. Drake),BlocBoy JB,304676,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
94,Flaws And Sins,Juice WRLD,302066,https://open.spotify.com/track/2BSbCCbaSCzkOEZa6N5901
95,needy,Ariana Grande,301909,https://open.spotify.com/track/1TEL6MlSSVLSdhOSddidlJ
96,11 Minutes (with Halsey feat. Travis Barker),YUNGBLUD,299170,https://open.spotify.com/track/4mGdjNMo0RonTlOEb7cYg4
97,NASA,Ariana Grande,296132,https://open.spotify.com/track/4SPu0Ql902hTVXkBoNIYtq
98,HeMotions,Juice WRLD,293249,https://open.spotify.com/track/6phY2gnvf9WwCiXlLMQOY3
99,Keanu Reeves,Logic,290010,https://open.spotify.com/track/25F6MWrnFBCXVnpN4n76EK
100,Lost In Japan,Shawn Mendes,289520,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
101,TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix,Tory Lanez,288361,https://open.spotify.com/track/51w9Jbat1pLeWINGCpnQUR
102,Feeling,Juice WRLD,283594,https://open.spotify.com/track/2Jh3UqxnHJMyzMzku4uOtE
103,Speed It Up,Gunna,283041,https://open.spotify.com/track/6PfI6EeLNiNGVAVg11nv7D
104,Pure Cocaine,Lil Baby,281874,https://open.spotify.com/track/577YBGuskWkVDCxZrLRB4v
105,The Bones,Maren Morris,281055,https://open.spotify.com/track/3npzogdOEiVsieXmmhBepL
106,2002,Anne-Marie,279925,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
